run_id,study,stage,name,method,seed,n_steps,n_replicas,budget,beta,h,w,n_dim,M,a,beta_h,opes_barrier,opes_pace,opes_sigma,opes_gamma,opes_estimator,l2_f,l2_fp,l2_f_reweight,l2_fp_reweight,integrated_l2_f,l2_f_transition,l2_fp_transition,marginal_l2_uniform,marginal_l2_ref,n_barrier_crossings,n_round_trips,opes_neff_frac_final,opes_neff_frac_min,opes_n_kernels_final,opes_bias_range_final,had_nan,runtime_seconds,physics_tag
representative__opes_flat__b2_h4_w2_n10_a1.5__seed6__N1024__T120000__b4_p500_s0.05_ginf__24481ab605f7,opes_wca,representative,opes_flat,opes,6.0,120000.0,1024.0,122880000.0,2.0,4.0,2.0,10.0,100.0,1.5,8.0,4.0,500.0,0.05,inf,meanforce,0.09873097745633048,0.4950303198204376,0.2870462511206273,2.5313799424797696,82.2349577159306,0.0603339206213495,0.5781344376288113,0.46601823091774736,0.9655899839605427,183017.0,91123.0,0.13527570358495775,0.09566434257169247,160.0,4.072188854217529,0.0,144.39855891931802,b2_h4_w2_n10_a1.5
representative__opes_flat__b2_h4_w2_n10_a1.5__seed7__N1024__T120000__b4_p500_s0.05_ginf__c2e0966448c0,opes_wca,representative,opes_flat,opes,7.0,120000.0,1024.0,122880000.0,2.0,4.0,2.0,10.0,100.0,1.5,8.0,4.0,500.0,0.05,inf,meanforce,0.09223721567320918,0.3693835509418289,0.2568672356020049,2.2508128265467087,71.12355645522752,0.03687371915180379,0.3420825069487486,0.3781017330038925,0.9956781661252397,573234.0,286263.0,0.16015826587830045,0.10161267437293013,160.0,4.17638635635376,0.0,136.56226646713912,b2_h4_w2_n10_a1.5
representative__opes_flat__b2_h4_w2_n10_a1.5__seed8__N1024__T120000__b4_p500_s0.05_ginf__43c6082337d2,opes_wca,representative,opes_flat,opes,8.0,120000.0,1024.0,122880000.0,2.0,4.0,2.0,10.0,100.0,1.5,8.0,4.0,500.0,0.05,inf,meanforce,0.09919313782880046,0.38188527964584096,0.2963455131720812,2.342737896118406,76.5244324056793,0.04015047672612851,0.3397820352181023,0.425458221596031,0.9608882365971233,496601.0,247937.0,0.13502688118188713,0.09364099683128657,160.0,4.258998870849609,0.0,140.72790767252445,b2_h4_w2_n10_a1.5
representative__opes_flat__b2_h4_w2_n10_a1.5__seed9__N1024__T120000__b4_p500_s0.05_ginf__74e86517762a,opes_wca,representative,opes_flat,opes,9.0,120000.0,1024.0,122880000.0,2.0,4.0,2.0,10.0,100.0,1.5,8.0,4.0,500.0,0.05,inf,meanforce,0.09788573532321967,0.39247080607725654,0.2876057503334031,2.320489262114111,83.89558822327928,0.04217138358735431,0.32052961055675616,0.42192745933856357,0.9904934166887279,513804.0,256531.0,0.13866547209844055,0.0943152215836558,160.0,4.231723785400391,0.0,141.31340548954904,b2_h4_w2_n10_a1.5
representative__opes_flat__b2_h6_w2_n10_a1.5__seed0__N1024__T120000__b4_p500_s0.05_ginf__e929af8ecf02,opes_wca,representative,opes_flat,opes,0.0,120000.0,1024.0,122880000.0,2.0,6.0,2.0,10.0,100.0,1.5,12.0,4.0,500.0,0.05,inf,meanforce,0.2617274174953085,1.513238274233581,1.013350005175609,6.928030969583677,172.83289551490498,0.28304787924068275,1.995731004925255,1.1639505230243103,0.9811045975660801,14550.0,6769.0,0.11794415409786846,0.11794415409786846,124.0,5.010587692260742,0.0,136.81956520397216,b2_h6_w2_n10_a1.5
representative__opes_flat__b2_h6_w2_n10_a1.5__seed1__N1024__T120000__b4_p500_s0.05_ginf__dd600173a5e1,opes_wca,representative,opes_flat,opes,1.0,120000.0,1024.0,122880000.0,2.0,6.0,2.0,10.0,100.0,1.5,12.0,4.0,500.0,0.05,inf,meanforce,0.1749960851063815,1.2359346356986483,0.7104709698401647,4.762189549986753,144.54288213900722,0.20603329966056186,1.4630976702690615,1.0918345776864031,0.9576699789976331,20798.0,9905.0,0.11118883765760644,0.11105139189562696,120.0,4.9917683601379395,0.0,143.21292813587934,b2_h6_w2_n10_a1.5
representative__opes_flat__b2_h6_w2_n10_a1.5__seed2__N1024__T120000__b4_p500_s0.05_ginf__ee51027bfeab,opes_wca,representative,opes_flat,opes,2.0,120000.0,1024.0,122880000.0,2.0,6.0,2.0,10.0,100.0,1.5,12.0,4.0,500.0,0.05,inf,meanforce,0.19485844578450964,1.3019519084411062,0.7363571154337999,4.646237555497775,152.83341959146088,0.22234296524147135,1.5948705028350556,1.1239177620445544,0.975388625001051,20773.0,9887.0,0.11080348873341399,0.11080348873341399,119.0,4.998536586761475,0.0,144.0937613248825,b2_h6_w2_n10_a1.5
representative__opes_flat__b2_h6_w2_n10_a1.5__seed3__N1024__T120000__b4_p500_s0.05_ginf__d629221b57f1,opes_wca,representative,opes_flat,opes,3.0,120000.0,1024.0,122880000.0,2.0,6.0,2.0,10.0,100.0,1.5,12.0,4.0,500.0,0.05,inf,meanforce,0.2120008071601381,1.3369487178063957,0.7793611339633508,4.729866893459102,153.03175775260542,0.23498190851953024,1.6626266297803833,1.1393957833276587,0.9617158081504951,21209.0,10106.0,0.11218641437777227,0.11218641437777227,119.0,5.002511501312256,0.0,136.87156730238348,b2_h6_w2_n10_a1.5
representative__opes_flat__b2_h6_w2_n10_a1.5__seed4__N1024__T120000__b4_p500_s0.05_ginf__2a7745fc2ce6,opes_wca,representative,opes_flat,opes,4.0,120000.0,1024.0,122880000.0,2.0,6.0,2.0,10.0,100.0,1.5,12.0,4.0,500.0,0.05,inf,meanforce,0.17340300590658583,1.2211828021870494,0.699192739921304,4.5974435147738495,149.42491508305378,0.20294691607271645,1.441094008198078,1.0786388443321462,0.9523043119835292,21418.0,10217.0,0.1107829797795479,0.11058814788333435,120.0,4.991990566253662,0.0,143.00509804487228,b2_h6_w2_n10_a1.5
representative__opes_flat__b2_h6_w2_n10_a1.5__seed5__N1024__T120000__b4_p500_s0.05_ginf__749e1051984f,opes_wca,representative,opes_flat,opes,5.0,120000.0,1024.0,122880000.0,2.0,6.0,2.0,10.0,100.0,1.5,12.0,4.0,500.0,0.05,inf,meanforce,0.16810445081866807,1.2171004639771998,0.670129720955708,4.478739683582307,148.24529866685927,0.20062230244196955,1.4589722180984959,1.101463926763608,0.9844673192808207,22266.0,10635.0,0.11026181544760671,0.10990011125327949,119.0,4.990361213684082,0.0,140.47597748599946,b2_h6_w2_n10_a1.5
representative__opes_flat__b2_h6_w2_n10_a1.5__seed6__N1024__T120000__b4_p500_s0.05_ginf__9d1d4f33319a,opes_wca,representative,opes_flat,opes,6.0,120000.0,1024.0,122880000.0,2.0,6.0,2.0,10.0,100.0,1.5,12.0,4.0,500.0,0.05,inf,meanforce,0.16601178557215043,1.2087646351886943,0.6750482610833156,4.4681023391451875,147.18818447599068,0.19833166299385566,1.4381962729701714,1.0856210343340038,0.9504989198779233,22630.0,10823.0,0.1102651394630552,0.11004488270295923,118.0,4.992611885070801,0.0,137.09218115638942,b2_h6_w2_n10_a1.5
representative__opes_flat__b2_h6_w2_n10_a1.5__seed7__N1024__T120000__b4_p500_s0.05_ginf__407cf91872ef,opes_wca,representative,opes_flat,opes,7.0,120000.0,1024.0,122880000.0,2.0,6.0,2.0,10.0,100.0,1.5,12.0,4.0,500.0,0.05,inf,meanforce,0.18362724017558005,1.2721567001093663,0.6841952992713914,4.5024758923565615,145.84960300678532,0.21506403526258677,1.5517971803516744,1.0859761097738745,0.9503192963525046,21614.0,10317.0,0.11034799220622445,0.11009669884971554,118.0,4.992098331451416,0.0,143.18599599786103,b2_h6_w2_n10_a1.5
representative__opes_flat__b2_h6_w2_n10_a1.5__seed8__N1024__T120000__b4_p500_s0.05_ginf__786ce3a77031,opes_wca,representative,opes_flat,opes,8.0,120000.0,1024.0,122880000.0,2.0,6.0,2.0,10.0,100.0,1.5,12.0,4.0,500.0,0.05,inf,meanforce,0.19588992162605845,1.3024618981078118,0.7412446220970303,4.666751875230553,154.3707751766591,0.22465653776825184,1.6088575077783522,1.096013415354509,0.9671939335753372,20748.0,9875.0,0.11072711731094388,0.11072711731094388,119.0,4.998553276062012,0.0,141.53032550401986,b2_h6_w2_n10_a1.5
representative__opes_flat__b2_h6_w2_n10_a1.5__seed9__N1024__T120000__b4_p500_s0.05_ginf__cab707fc386f,opes_wca,representative,opes_flat,opes,9.0,120000.0,1024.0,122880000.0,2.0,6.0,2.0,10.0,100.0,1.5,12.0,4.0,500.0,0.05,inf,meanforce,0.23693651382152991,1.3789216368544082,0.8695340490051598,5.492164663423303,160.48506829022278,0.25210363847927225,1.7458600814286616,1.124890028312918,0.9654956894770514,19601.0,9299.0,0.11382854119014486,0.11382854119014486,121.0,5.007567882537842,0.0,136.65527034830302,b2_h6_w2_n10_a1.5
representative__opes_flat__b4_h1_w2_n10_a1.5__seed0__N1024__T120000__b4_p500_s0.05_ginf__24f4d7f22bb6,opes_wca,representative,opes_flat,opes,0.0,120000.0,1024.0,122880000.0,4.0,1.0,2.0,10.0,100.0,1.5,4.0,4.0,500.0,0.05,inf,meanforce,0.13442630583837326,0.6082829617371737,0.6490374832121923,2.0178683375572897,82.65459152116031,0.10339584951030902,0.637595607664205,0.7598075811343278,0.7690259676998313,33275.0,16135.0,0.04728051804371356,0.04728051804371356,160.0,2.260667562484741,0.0,143.25436861999333,b4_h1_w2_n10_a1.5
representative__opes_flat__b4_h1_w2_n10_a1.5__seed1__N1024__T120000__b4_p500_s0.05_ginf__85c3f0d64ea3,opes_wca,representative,opes_flat,opes,1.0,120000.0,1024.0,122880000.0,4.0,1.0,2.0,10.0,100.0,1.5,4.0,4.0,500.0,0.05,inf,meanforce,0.0844526916217337,0.5377501195506328,0.7239599722867465,2.5521885707091467,73.71997809145456,0.07577845677489699,0.4998673352665784,0.6869247629449963,0.8036968328832592,193310.0,96158.0,0.04121129840250869,0.04121129840250869,134.0,2.5955686569213867,0.0,141.95287722814828,b4_h1_w2_n10_a1.5
representative__opes_flat__b4_h1_w2_n10_a1.5__seed2__N1024__T120000__b4_p500_s0.05_ginf__1734607b4540,opes_wca,representative,opes_flat,opes,2.0,120000.0,1024.0,122880000.0,4.0,1.0,2.0,10.0,100.0,1.5,4.0,4.0,500.0,0.05,inf,meanforce,0.03840749761295564,0.24435527019244063,0.4374063107119653,1.591518630056708,58.150906081971314,0.03415571086806479,0.16934022370263926,0.5648165075620744,0.8230586482419896,426419.0,212768.0,0.04701715945444889,0.04701715945444889,160.0,1.9678984880447388,0.0,137.20480186399072,b4_h1_w2_n10_a1.5
representative__opes_flat__b4_h1_w2_n10_a1.5__seed3__N1024__T120000__b4_p500_s0.05_ginf__de812eca5227,opes_wca,representative,opes_flat,opes,3.0,120000.0,1024.0,122880000.0,4.0,1.0,2.0,10.0,100.0,1.5,4.0,4.0,500.0,0.05,inf,meanforce,0.13964338854489716,0.7269392213613618,0.7453238376023403,2.652194788278401,85.19265437287149,0.11272325869472319,0.8541631431489642,0.7048240369538246,0.8299379044376394,61270.0,30134.0,0.04423992856076123,0.04423992856076123,137.0,2.593663215637207,0.0,143.12821001838893,b4_h1_w2_n10_a1.5
representative__opes_flat__b4_h1_w2_n10_a1.5__seed4__N1024__T120000__b4_p500_s0.05_ginf__1bcbb95ce81f,opes_wca,representative,opes_flat,opes,4.0,120000.0,1024.0,122880000.0,4.0,1.0,2.0,10.0,100.0,1.5,4.0,4.0,500.0,0.05,inf,meanforce,0.14177274883228486,0.7348563842324423,0.7461264430557635,2.6889930959485344,78.50875112067371,0.11243579998448364,0.8411590027074484,0.6636434869958096,0.8415689859305402,89996.0,44501.0,0.04409147884093914,0.04409147884093914,136.0,2.6125130653381348,0.0,143.89209672622383,b4_h1_w2_n10_a1.5
representative__opes_flat__b4_h1_w2_n10_a1.5__seed5__N1024__T120000__b4_p500_s0.05_ginf__0c2c8d7d5adf,opes_wca,representative,opes_flat,opes,5.0,120000.0,1024.0,122880000.0,4.0,1.0,2.0,10.0,100.0,1.5,4.0,4.0,500.0,0.05,inf,meanforce,0.07622374456788573,0.3479100130294625,0.48853492172245333,1.4792282644243318,82.1530201047282,0.06234933298404272,0.3401460115702729,0.7236054018552817,0.7451560690236038,81611.0,40318.0,0.048016963048497,0.048016963048497,160.0,1.8636678457260132,0.0,138.6358637213707,b4_h1_w2_n10_a1.5
representative__opes_flat__b4_h1_w2_n10_a1.5__seed6__N1024__T120000__b4_p500_s0.05_ginf__4b8abcaa5e98,opes_wca,representative,opes_flat,opes,6.0,120000.0,1024.0,122880000.0,4.0,1.0,2.0,10.0,100.0,1.5,4.0,4.0,500.0,0.05,inf,meanforce,0.11545184582074725,0.6612321268511036,0.739358867315543,2.6065355024229864,85.32512008348488,0.09733708131171408,0.7024863943938384,0.6682285252723211,0.798773531464271,124505.0,61759.0,0.042126309217478106,0.042126309217478106,134.0,2.624342679977417,0.0,142.98636154830456,b4_h1_w2_n10_a1.5
representative__opes_flat__b4_h1_w2_n10_a1.5__seed7__N1024__T120000__b4_p500_s0.05_ginf__8d628e092a46,opes_wca,representative,opes_flat,opes,7.0,120000.0,1024.0,122880000.0,4.0,1.0,2.0,10.0,100.0,1.5,4.0,4.0,500.0,0.05,inf,meanforce,0.018872049883647723,0.1163952954555995,0.2958542682106988,1.1178272417183854,45.08110009825522,0.01904776213061193,0.13352096419307777,0.4955281969472068,0.8881001197625108,493300.0,246235.0,0.05998353014282492,0.05785599908483973,160.0,1.6473873853683472,0.0,143.64285583235323,b4_h1_w2_n10_a1.5
representative__opes_flat__b4_h1_w2_n10_a1.5__seed8__N1024__T120000__b4_p500_s0.05_ginf__ccbaa593ca1d,opes_wca,representative,opes_flat,opes,8.0,120000.0,1024.0,122880000.0,4.0,1.0,2.0,10.0,100.0,1.5,4.0,4.0,500.0,0.05,inf,meanforce,0.11139751785670053,0.5414272254632901,0.6279934217547056,2.084090518306134,85.05572926113621,0.08797951660294036,0.5048954007811299,0.7176321987018526,0.7705176393165686,52859.0,25933.0,0.04539704545817353,0.04539704545817353,160.0,2.2421011924743652,0.0,136.92976112104952,b4_h1_w2_n10_a1.5
representative__opes_flat__b4_h1_w2_n10_a1.5__seed9__N1024__T120000__b4_p500_s0.05_ginf__965033d7a1e8,opes_wca,representative,opes_flat,opes,9.0,120000.0,1024.0,122880000.0,4.0,1.0,2.0,10.0,100.0,1.5,4.0,4.0,500.0,0.05,inf,meanforce,0.068200028173517,0.3556269497650149,0.5268489401002414,1.8325340932740142,77.15824853654199,0.05681196465070785,0.2941020845796476,0.66099751651461,0.7594238368226053,200372.0,99710.0,0.04698717473493526,0.04698717473493526,160.0,2.10280179977417,0.0,142.72875490225852,b4_h1_w2_n10_a1.5
representative__opes_flat__b4_h2_w2_n10_a1.5__seed0__N1024__T120000__b4_p500_s0.05_ginf__ace737a7495d,opes_wca,representative,opes_flat,opes,0.0,120000.0,1024.0,122880000.0,4.0,2.0,2.0,10.0,100.0,1.5,8.0,4.0,500.0,0.05,inf,meanforce,0.2399712399759897,1.083469148589861,1.0072561279523087,4.0621901633566235,110.0075044260951,0.1811934741541933,1.4784330938341115,0.8523523100254387,0.9376335288701362,12717.0,5847.0,0.06268019752993216,0.06268019752993216,90.0,3.9221808910369873,0.0,141.98972215130925,b4_h2_w2_n10_a1.5
representative__opes_flat__b4_h2_w2_n10_a1.5__seed1__N1024__T120000__b4_p500_s0.05_ginf__a67a93224534,opes_wca,representative,opes_flat,opes,1.0,120000.0,1024.0,122880000.0,4.0,2.0,2.0,10.0,100.0,1.5,8.0,4.0,500.0,0.05,inf,meanforce,0.17115247985067272,0.9586238334314939,0.9327000269776247,3.7639768463718655,99.46159004937432,0.1322636450807483,1.1832984834608227,0.7336479353815433,1.0326793667797372,286049.0,142529.0,0.05508961034532133,0.05508961034532133,93.0,3.934953212738037,0.0,140.12708742637187,b4_h2_w2_n10_a1.5
representative__opes_flat__b4_h2_w2_n10_a1.5__seed2__N1024__T120000__b4_p500_s0.05_ginf__bd55b14d81bf,opes_wca,representative,opes_flat,opes,2.0,120000.0,1024.0,122880000.0,4.0,2.0,2.0,10.0,100.0,1.5,8.0,4.0,500.0,0.05,inf,meanforce,0.22951881887353007,1.1390532722308828,0.9429612235757208,3.7895901151536338,109.20105102703673,0.17270165008248392,1.4598517645210767,0.7549642981630333,1.018817923543017,82108.0,40548.0,0.05779859933469167,0.05779859933469167,93.0,3.904846429824829,0.0,142.8292593760416,b4_h2_w2_n10_a1.5
representative__opes_flat__b4_h2_w2_n10_a1.5__seed3__N1024__T120000__b4_p500_s0.05_ginf__5423cebac177,opes_wca,representative,opes_flat,opes,3.0,120000.0,1024.0,122880000.0,4.0,2.0,2.0,10.0,100.0,1.5,8.0,4.0,500.0,0.05,inf,meanforce,0.20349131016412975,1.042630319768363,0.9636354458072485,3.8757513433969404,102.70269460302295,0.15740852137138217,1.4014688091940994,0.7987426880740216,0.9550584831266055,87842.0,43414.0,0.05839705394038503,0.05839705394038503,92.0,3.9397647380828857,0.0,142.9743382949382,b4_h2_w2_n10_a1.5
representative__opes_flat__b4_h2_w2_n10_a1.5__seed4__N1024__T120000__b4_p500_s0.05_ginf__bae013abf80b,opes_wca,representative,opes_flat,opes,4.0,120000.0,1024.0,122880000.0,4.0,2.0,2.0,10.0,100.0,1.5,8.0,4.0,500.0,0.05,inf,meanforce,0.18838695163740854,1.0139568673343924,0.9789189786725618,3.918498519203456,102.7008177023299,0.14621663464605597,1.3346027760523835,0.7515012456913214,0.9728906896948916,152783.0,75894.0,0.058544948874325466,0.058544948874325466,89.0,3.983668804168701,0.0,141.0462643308565,b4_h2_w2_n10_a1.5
representative__opes_flat__b4_h2_w2_n10_a1.5__seed5__N1024__T120000__b4_p500_s0.05_ginf__dc16cb064953,opes_wca,representative,opes_flat,opes,5.0,120000.0,1024.0,122880000.0,4.0,2.0,2.0,10.0,100.0,1.5,8.0,4.0,500.0,0.05,inf,meanforce,0.22997461457831103,0.9460768985577936,0.9680709271953299,4.363823842042513,99.31316850160283,0.17770305794287353,1.3525260351162658,0.9428169534669981,0.9523359625861071,8348.0,3662.0,0.06420370847101081,0.06420370847101081,102.0,3.543393135070801,0.0,143.021170780994,b4_h2_w2_n10_a1.5
representative__opes_flat__b4_h2_w2_n10_a1.5__seed6__N1024__T120000__b4_p500_s0.05_ginf__f9102b11e82d,opes_wca,representative,opes_flat,opes,6.0,120000.0,1024.0,122880000.0,4.0,2.0,2.0,10.0,100.0,1.5,8.0,4.0,500.0,0.05,inf,meanforce,0.17488466896242372,0.9740220279584185,0.913203037800244,3.676562840509155,100.41573471618322,0.13530745970695182,1.123622391347216,0.7032527222166829,1.0420626214382631,304830.0,151930.0,0.05384302475591241,0.05384302475591241,93.0,3.9127650260925293,0.0,143.8910706276074,b4_h2_w2_n10_a1.5
representative__opes_flat__b4_h2_w2_n10_a1.5__seed7__N1024__T120000__b4_p500_s0.05_ginf__072bee4eaf75,opes_wca,representative,opes_flat,opes,7.0,120000.0,1024.0,122880000.0,4.0,2.0,2.0,10.0,100.0,1.5,8.0,4.0,500.0,0.05,inf,meanforce,0.06515334917297604,0.47429865139602073,0.4983187635107045,2.242260608197281,65.65350086005455,0.05612282747362419,0.46517451128646664,0.6822148377444239,1.014138659653592,710882.0,354983.0,0.061721846774335225,0.061721846774335225,126.0,3.021618366241455,0.0,140.72500051092356,b4_h2_w2_n10_a1.5
representative__opes_flat__b4_h2_w2_n10_a1.5__seed8__N1024__T120000__b4_p500_s0.05_ginf__84f52c36aeea,opes_wca,representative,opes_flat,opes,8.0,120000.0,1024.0,122880000.0,4.0,2.0,2.0,10.0,100.0,1.5,8.0,4.0,500.0,0.05,inf,meanforce,0.2041228148028594,1.0323239205014119,0.9674275107955984,3.8931822504916096,103.61954651213836,0.15878919168847033,1.3629238140464455,0.7944784848733222,0.9881164299930689,57075.0,28029.0,0.058396639196879985,0.058396639196879985,92.0,3.94089412689209,0.0,142.84230279177427,b4_h2_w2_n10_a1.5
representative__opes_flat__b4_h2_w2_n10_a1.5__seed9__N1024__T120000__b4_p500_s0.05_ginf__fbd397879d51,opes_wca,representative,opes_flat,opes,9.0,120000.0,1024.0,122880000.0,4.0,2.0,2.0,10.0,100.0,1.5,8.0,4.0,500.0,0.05,inf,meanforce,0.19844400461629808,1.0387296134477335,0.9693583418014013,3.928602675170623,105.18927445891896,0.15567987833573718,1.365494640185844,0.7892147348884547,0.9560080585535757,91544.0,45266.0,0.05860893307221126,0.05860893307221126,92.0,3.947885274887085,0.0,144.10084634833038,b4_h2_w2_n10_a1.5
tune__opes__b1_h2_w2_n10_a1.5__seed20__N1024__T120000__b3_p250_s0.05_ginf__2fa7e4863b6a,opes_wca,tune,opes,opes,20.0,120000.0,1024.0,122880000.0,1.0,2.0,2.0,10.0,100.0,1.5,2.0,3.0,250.0,0.05,inf,meanforce,0.14228790364108632,0.5305548625670644,0.1410074519692628,0.9495439834437434,60.38461815835698,0.0675413751115581,0.5387092207847071,0.2279559954186529,0.3702995058768809,1118486.0,558945.0,0.7924539616004008,0.48439817989348555,160.0,1.531679391860962,0.0,144.74245074670762,b1_h2_w2_n10_a1.5
tune__opes__b1_h2_w2_n10_a1.5__seed20__N1024__T120000__b3_p500_s0.05_ginf__300ded6a21cf,opes_wca,tune,opes,opes,20.0,120000.0,1024.0,122880000.0,1.0,2.0,2.0,10.0,100.0,1.5,2.0,3.0,500.0,0.05,inf,meanforce,0.14398086409673042,0.5279723611039794,0.1419845013726701,0.9770234200340054,61.83282645395707,0.0717014244590636,0.5548744693329312,0.21881722984841237,0.3249176857864345,1108374.0,553907.0,0.8007950365365409,0.5161403917307013,160.0,1.513458013534546,0.0,139.06305558700114,b1_h2_w2_n10_a1.5
tune__opes__b1_h2_w2_n10_a1.5__seed20__N1024__T120000__b4_p250_s0.05_ginf__d986fa002883,opes_wca,tune,opes,opes,20.0,120000.0,1024.0,122880000.0,1.0,2.0,2.0,10.0,100.0,1.5,2.0,4.0,250.0,0.05,inf,meanforce,0.13696670693078544,0.49661520595870307,0.1463126843565106,0.9558244043571075,63.636477089834145,0.05399790782200369,0.512718518667196,0.1532356668546586,0.39847048111839134,1268724.0,634081.0,0.7269128374274894,0.36107434354947293,160.0,1.7546067237854004,0.0,138.52352112252265,b1_h2_w2_n10_a1.5
tune__opes__b1_h2_w2_n10_a1.5__seed20__N1024__T120000__b4_p500_s0.05_ginf__3f2441fad18f,opes_wca,tune,opes,opes,20.0,120000.0,1024.0,122880000.0,1.0,2.0,2.0,10.0,100.0,1.5,2.0,4.0,500.0,0.05,inf,meanforce,0.13975456474139303,0.49367842689630603,0.14763350816477225,0.955050427185549,70.02310163106235,0.05576372534028647,0.5260068797683833,0.18424481641426393,0.3715418696326121,1255015.0,627221.0,0.7443534581108382,0.4121053406114931,160.0,1.7455565929412842,0.0,142.8531442740932,b1_h2_w2_n10_a1.5
tune__opes__b1_h2_w2_n10_a1.5__seed20__N1024__T120000__b6_p250_s0.05_ginf__06c04e5b7ba2,opes_wca,tune,opes,opes,20.0,120000.0,1024.0,122880000.0,1.0,2.0,2.0,10.0,100.0,1.5,2.0,6.0,250.0,0.05,inf,meanforce,0.1411952578390198,0.48364421587145956,0.14198705530777345,0.966019137645631,78.12365088900091,0.05274837131344333,0.5229172678141762,0.14410411687011412,0.40568410355777434,1395949.0,697692.0,0.6406554909964083,0.23461811712351072,160.0,1.982245922088623,0.0,140.39946502167732,b1_h2_w2_n10_a1.5
tune__opes__b1_h2_w2_n10_a1.5__seed20__N1024__T120000__b6_p500_s0.05_ginf__fdbce82c235e,opes_wca,tune,opes,opes,20.0,120000.0,1024.0,122880000.0,1.0,2.0,2.0,10.0,100.0,1.5,2.0,6.0,500.0,0.05,inf,meanforce,0.14395650944584096,0.4846299570849135,0.14375331569886302,0.9412501246349314,80.28082072999727,0.05740292347362287,0.5113790306355853,0.14121412292252716,0.41772611976809826,1367274.0,683357.0,0.6719895838156235,0.3083289876619234,160.0,1.9843312501907349,0.0,137.89773769117892,b1_h2_w2_n10_a1.5
tune__opes__b1_h2_w2_n10_a1.5__seed20__N1024__T120000__b8_p250_s0.05_ginf__d2dc1a74c85e,opes_wca,tune,opes,opes,20.0,120000.0,1024.0,122880000.0,1.0,2.0,2.0,10.0,100.0,1.5,2.0,8.0,250.0,0.05,inf,meanforce,0.14941267963680296,0.5161485737374019,0.14401964297586317,0.948968212537594,85.06015331568426,0.055902332015342095,0.5315856341368711,0.11137978088415112,0.4493837901574945,1420375.0,709909.0,0.588382424872677,0.17674010853632216,160.0,2.100834846496582,0.0,143.25123620871454,b1_h2_w2_n10_a1.5
tune__opes__b1_h2_w2_n10_a1.5__seed20__N1024__T120000__b8_p500_s0.05_ginf__c26f2190692a,opes_wca,tune,opes,opes,20.0,120000.0,1024.0,122880000.0,1.0,2.0,2.0,10.0,100.0,1.5,2.0,8.0,500.0,0.05,inf,meanforce,0.13546168934457092,0.4705167362531605,0.1292173556891597,0.9269899393249604,74.10460897309775,0.053178033607964005,0.5062186054614095,0.08716976432092927,0.4993486135322063,1446620.0,723043.0,0.639889027475111,0.2645242657984993,160.0,2.078561305999756,0.0,139.02008527237922,b1_h2_w2_n10_a1.5
tune__opes__b1_h2_w2_n10_a1.5__seed21__N1024__T120000__b3_p250_s0.05_ginf__ac560d32a640,opes_wca,tune,opes,opes,21.0,120000.0,1024.0,122880000.0,1.0,2.0,2.0,10.0,100.0,1.5,2.0,3.0,250.0,0.05,inf,meanforce,0.13128138398795502,0.5057691367479833,0.14347950736688594,0.994366279911287,60.54761365578141,0.06651699974127948,0.5276283220947701,0.21653286136019265,0.34422054088695714,1126282.0,562857.0,0.7933392016967037,0.4811932093602783,160.0,1.529249906539917,0.0,138.24247549660504,b1_h2_w2_n10_a1.5
tune__opes__b1_h2_w2_n10_a1.5__seed21__N1024__T120000__b3_p500_s0.05_ginf__c0895726de15,opes_wca,tune,opes,opes,21.0,120000.0,1024.0,122880000.0,1.0,2.0,2.0,10.0,100.0,1.5,2.0,3.0,500.0,0.05,inf,meanforce,0.14036050027765748,0.5271507796700984,0.14665254285782867,0.9680149077140824,58.11484825590119,0.06983295013296222,0.5392800585391259,0.20131798674350102,0.3340886371060361,1107223.0,553336.0,0.8050766473793092,0.5196250947246518,160.0,1.5181264877319336,0.0,149.34155100770295,b1_h2_w2_n10_a1.5
tune__opes__b1_h2_w2_n10_a1.5__seed21__N1024__T120000__b4_p250_s0.05_ginf__a3f5c3c60452,opes_wca,tune,opes,opes,21.0,120000.0,1024.0,122880000.0,1.0,2.0,2.0,10.0,100.0,1.5,2.0,4.0,250.0,0.05,inf,meanforce,0.143254062182504,0.5080070371639394,0.15277854642900834,0.9824187274364814,66.41571759009051,0.053594920166034274,0.5294748841854835,0.20260297946220138,0.36707118565144803,1292720.0,646070.0,0.7221643102901482,0.3583383324837117,160.0,1.758394479751587,0.0,140.9564464185387,b1_h2_w2_n10_a1.5
tune__opes__b1_h2_w2_n10_a1.5__seed21__N1024__T120000__b4_p500_s0.05_ginf__189671b2deb1,opes_wca,tune,opes,opes,21.0,120000.0,1024.0,122880000.0,1.0,2.0,2.0,10.0,100.0,1.5,2.0,4.0,500.0,0.05,inf,meanforce,0.12602403512934532,0.4603823176378127,0.1454986494636138,1.0096541444034868,68.42194687511324,0.050848411418505136,0.47979667373267937,0.14551010256670863,0.3995513063541249,1246216.0,622828.0,0.7457386470197024,0.4169024363205478,160.0,1.7387317419052124,0.0,137.78871991299093,b1_h2_w2_n10_a1.5
