run_id,config_id,method,target_type,seed,gamma,eta,burnin_fraction,fr_every,final_l2_F,final_l2_Fprime,integrated_l2_F,integrated_l2_Fprime,final_marginal_l2_uniform,final_marginal_l2_target,barrier_crossings,n_unique_ancestors,mean_fr_event_fraction,max_fr_event_fraction,any_nan,frac_left,frac_barrier,frac_right,runtime_seconds,total_barrier_crossings
abf_fr_oracle|tt=oracle|g=0.05|eta=0.1|bi=0.2|fe=5|seed=1,abf_fr_oracle|tt=oracle|g=0.05|eta=0.1|bi=0.2|fe=5,abf_fr_oracle,oracle,1,0.05,0.1,0.2,5,0.013233299112613773,0.07269311329188208,15.063217430491408,37.011038866413045,0.02519848890449013,0.01928441292313013,459160,929,4.81250028769864e-06,0.0010000000474974513,False,0.33,0.164,0.334,13.52764309644699,459160
abf_fr_oracle|tt=oracle|g=0.05|eta=0.1|bi=0.2|fe=5|seed=2,abf_fr_oracle|tt=oracle|g=0.05|eta=0.1|bi=0.2|fe=5,abf_fr_oracle,oracle,2,0.05,0.1,0.2,5,0.014731069943013332,0.0860337414185573,16.71987439655473,45.20995425660926,0.03147968007372136,0.03183501073398894,513704,918,5.438442525473875e-06,0.0020000000949949026,False,0.352,0.165,0.293,13.52764309644699,513704
abf_fr_oracle|tt=oracle|g=0.05|eta=0.1|bi=0.2|fe=5|seed=3,abf_fr_oracle|tt=oracle|g=0.05|eta=0.1|bi=0.2|fe=5,abf_fr_oracle,oracle,3,0.05,0.1,0.2,5,0.011900168246280396,0.07403334343884065,14.753939716692136,39.47054670475443,0.021577135344990245,0.02194776670847376,493267,925,5.000000305699359e-06,0.0010000000474974513,False,0.346,0.164,0.324,13.52764309644699,493267
abf_fr_oracle|tt=oracle|g=0.05|eta=0.1|bi=0.2|fe=5|seed=4,abf_fr_oracle|tt=oracle|g=0.05|eta=0.1|bi=0.2|fe=5,abf_fr_oracle,oracle,4,0.05,0.1,0.2,5,0.013034164436330436,0.0767043814560808,15.386171657764262,42.42716435218026,0.026844997210063483,0.027307405488287907,493980,927,4.7503143605354126e-06,0.0010000000474974513,False,0.339,0.161,0.326,13.52764309644699,493980
abf_fr_oracle|tt=oracle|g=0.1|eta=0.1|bi=0.2|fe=5|seed=0,abf_fr_oracle|tt=oracle|g=0.1|eta=0.1|bi=0.2|fe=5,abf_fr_oracle,oracle,0,0.1,0.1,0.2,5,0.01330467326484328,0.07019680621235524,15.343226587998316,39.6857674772736,0.029739425603204556,0.028510426719695673,500660,852,1.1126256930538148e-05,0.0020000000949949026,False,0.348,0.152,0.354,13.52764309644699,500660
abf_fr_oracle|tt=oracle|g=0.1|eta=0.1|bi=0.2|fe=5|seed=1,abf_fr_oracle|tt=oracle|g=0.1|eta=0.1|bi=0.2|fe=5,abf_fr_oracle,oracle,1,0.1,0.1,0.2,5,0.013637964242356903,0.07021630681506792,13.55323232766011,37.8492673037691,0.025809326522214238,0.021446648055619917,524261,865,1.0250942813172514e-05,0.0010000000474974513,False,0.352,0.161,0.32,13.52764309644699,524261
abf_fr_oracle|tt=oracle|g=0.1|eta=0.1|bi=0.2|fe=5|seed=2,abf_fr_oracle|tt=oracle|g=0.1|eta=0.1|bi=0.2|fe=5,abf_fr_oracle,oracle,2,0.1,0.1,0.2,5,0.013579395375580497,0.07627198898980672,14.775563256655023,36.40382216383558,0.020120944158536543,0.0256381805117386,467474,841,1.1188442829279666e-05,0.0020000000949949026,False,0.329,0.173,0.327,13.52764309644699,467474
abf_fr_oracle|tt=oracle|g=0.1|eta=0.1|bi=0.2|fe=5|seed=3,abf_fr_oracle|tt=oracle|g=0.1|eta=0.1|bi=0.2|fe=5,abf_fr_oracle,oracle,3,0.1,0.1,0.2,5,0.01191340575663028,0.06723396002019807,15.333377939421176,41.468344605452636,0.026575564357423333,0.02575595188843552,537431,850,1.0813128744757705e-05,0.0010000000474974513,False,0.325,0.186,0.311,13.52764309644699,537431
abf_fr_oracle|tt=oracle|g=0.1|eta=0.1|bi=0.2|fe=5|seed=4,abf_fr_oracle|tt=oracle|g=0.1|eta=0.1|bi=0.2|fe=5,abf_fr_oracle,oracle,4,0.1,0.1,0.2,5,0.014099889265907889,0.06259326451063506,15.057309681708622,33.51233945198069,0.03075089115513939,0.02679344025194892,454449,825,1.2750000763617209e-05,0.0010000000474974513,False,0.362,0.14,0.312,13.52764309644699,454449
abf_fr_oracle|tt=oracle|g=0.01|eta=0.1|bi=0.4|fe=5|seed=0,abf_fr_oracle|tt=oracle|g=0.01|eta=0.1|bi=0.4|fe=5,abf_fr_oracle,oracle,0,0.01,0.1,0.4,5,0.013487572973899372,0.06721548129334426,16.311909745517504,38.9522407909984,0.023969481081086694,0.026859462190676458,478765,992,7.50000049265509e-07,0.0010000000474974513,False,0.325,0.173,0.323,12.793986117839813,478765
abf_fr_oracle|tt=oracle|g=0.01|eta=0.1|bi=0.4|fe=5|seed=1,abf_fr_oracle|tt=oracle|g=0.01|eta=0.1|bi=0.4|fe=5,abf_fr_oracle,oracle,1,0.01,0.1,0.4,5,0.012939988615713969,0.06855674055744554,16.044560844348307,41.71123174027962,0.025567352309465947,0.026043116920067857,514558,987,1.0837521661718105e-06,0.0010000000474974513,False,0.318,0.16,0.339,12.793986117839813,514558
abf_fr_oracle|tt=oracle|g=0.01|eta=0.1|bi=0.4|fe=5|seed=2,abf_fr_oracle|tt=oracle|g=0.01|eta=0.1|bi=0.4|fe=5,abf_fr_oracle,oracle,2,0.01,0.1,0.4,5,0.016688598983907794,0.06963795361242588,16.298121138107664,42.31761698711317,0.022585264230723073,0.01967233459543211,533369,989,9.166667268800665e-07,0.0010000000474974513,False,0.332,0.173,0.305,12.793986117839813,533369
abf_fr_oracle|tt=oracle|g=0.01|eta=0.1|bi=0.4|fe=5|seed=3,abf_fr_oracle|tt=oracle|g=0.01|eta=0.1|bi=0.4|fe=5,abf_fr_oracle,oracle,3,0.01,0.1,0.4,5,0.012775728503166031,0.07904199736132768,18.005887547006388,46.84624886308428,0.02812250596623439,0.023928830359969063,523042,995,4.170854557135802e-07,0.0010000000474974513,False,0.341,0.175,0.322,12.793986117839813,523042
abf_fr_oracle|tt=oracle|g=0.01|eta=0.1|bi=0.4|fe=5|seed=4,abf_fr_oracle|tt=oracle|g=0.01|eta=0.1|bi=0.4|fe=5,abf_fr_oracle,oracle,4,0.01,0.1,0.4,5,0.012132113758679926,0.075430112195465,15.163350070048331,41.64103737552634,0.028665958886519387,0.023728489221757205,522573,991,7.50000049265509e-07,0.0010000000474974513,False,0.327,0.159,0.336,12.793986117839813,522573
abf_fr_oracle|tt=oracle|g=0.02|eta=0.1|bi=0.4|fe=5|seed=0,abf_fr_oracle|tt=oracle|g=0.02|eta=0.1|bi=0.4|fe=5,abf_fr_oracle,oracle,0,0.02,0.1,0.4,5,0.014706541955769968,0.08579111155489078,16.071787462759936,44.65270839115709,0.02536086317367681,0.024127643307483376,523491,975,2.1666668089892483e-06,0.0010000000474974513,False,0.344,0.161,0.306,12.793986117839813,523491
abf_fr_oracle|tt=oracle|g=0.02|eta=0.1|bi=0.4|fe=5|seed=1,abf_fr_oracle|tt=oracle|g=0.02|eta=0.1|bi=0.4|fe=5,abf_fr_oracle,oracle,1,0.02,0.1,0.4,5,0.012516929468743228,0.07665465376086535,16.23140056231632,40.88987510626866,0.022945991146210196,0.020727335743013123,481272,977,2.000000123795568e-06,0.0010000000474974513,False,0.326,0.175,0.334,12.793986117839813,481272
abf_fr_oracle|tt=oracle|g=0.02|eta=0.1|bi=0.4|fe=5|seed=2,abf_fr_oracle|tt=oracle|g=0.02|eta=0.1|bi=0.4|fe=5,abf_fr_oracle,oracle,2,0.02,0.1,0.4,5,0.014965319204828121,0.061450780615454836,14.681630707914294,37.65151451016586,0.02638359294309075,0.025620685904795402,511708,979,1.8337522154373194e-06,0.0010000000474974513,False,0.352,0.168,0.319,12.793986117839813,511708
abf_fr_oracle|tt=oracle|g=0.02|eta=0.1|bi=0.4|fe=5|seed=3,abf_fr_oracle|tt=oracle|g=0.02|eta=0.1|bi=0.4|fe=5,abf_fr_oracle,oracle,3,0.02,0.1,0.4,5,0.017342845492387324,0.09465503288847466,15.331278354904939,44.5452866297045,0.02169604271676659,0.024074305200646313,507990,982,1.6666667761455756e-06,0.0010000000474974513,False,0.339,0.162,0.327,12.793986117839813,507990
abf_fr_oracle|tt=oracle|g=0.02|eta=0.1|bi=0.4|fe=5|seed=4,abf_fr_oracle|tt=oracle|g=0.02|eta=0.1|bi=0.4|fe=5,abf_fr_oracle,oracle,4,0.02,0.1,0.4,5,0.013684734107125687,0.07587015105237392,15.87578303284632,41.37682364305372,0.02800403957268616,0.02563434103307582,506293,981,1.5833334373382967e-06,0.0010000000474974513,False,0.36,0.172,0.306,12.793986117839813,506293
abf_fr_oracle|tt=oracle|g=0.05|eta=0.1|bi=0.4|fe=5|seed=0,abf_fr_oracle|tt=oracle|g=0.05|eta=0.1|bi=0.4|fe=5,abf_fr_oracle,oracle,0,0.05,0.1,0.4,5,0.012524698701269394,0.06452137005933911,14.32575322817652,37.505777420650354,0.02364159302834506,0.024007762495677314,500347,952,4.334171126174624e-06,0.0010000000474974513,False,0.334,0.161,0.347,12.793986117839813,500347
abf_fr_oracle|tt=oracle|g=0.05|eta=0.1|bi=0.4|fe=5|seed=1,abf_fr_oracle|tt=oracle|g=0.05|eta=0.1|bi=0.4|fe=5,abf_fr_oracle,oracle,1,0.05,0.1,0.4,5,0.012656109003741362,0.07346021657731266,15.262060904898567,40.8600197464787,0.028940941503414704,0.028969745196261398,508002,955,3.9170856704610435e-06,0.0010000000474974513,False,0.364,0.171,0.305,12.793986117839813,508002
abf_fr_oracle|tt=oracle|g=0.05|eta=0.1|bi=0.4|fe=5|seed=2,abf_fr_oracle|tt=oracle|g=0.05|eta=0.1|bi=0.4|fe=5,abf_fr_oracle,oracle,2,0.05,0.1,0.4,5,0.012127468315695425,0.06461065768321225,14.12424646981108,39.471642294937894,0.024521042959530562,0.0266533230669566,540564,941,5.250000299383828e-06,0.0010000000474974513,False,0.347,0.185,0.311,12.793986117839813,540564
abf_fr_oracle|tt=oracle|g=0.05|eta=0.1|bi=0.4|fe=5|seed=3,abf_fr_oracle|tt=oracle|g=0.05|eta=0.1|bi=0.4|fe=5,abf_fr_oracle,oracle,3,0.05,0.1,0.4,5,0.013939170312706733,0.08299176465132704,14.810872078939234,42.72550699866633,0.018833025136766192,0.02135042844729063,513616,967,3.0000001894829136e-06,0.0010000000474974513,False,0.34,0.168,0.332,12.793986117839813,513616
abf_fr_oracle|tt=oracle|g=0.05|eta=0.1|bi=0.4|fe=5|seed=4,abf_fr_oracle|tt=oracle|g=0.05|eta=0.1|bi=0.4|fe=5,abf_fr_oracle,oracle,4,0.05,0.1,0.4,5,0.01188990393849372,0.06240084547480101,13.897237144339536,37.865359490935866,0.023024997973197896,0.02334883168247216,521257,966,3.0008377128372863e-06,0.0010000000474974513,False,0.341,0.158,0.335,12.793986117839813,521257
abf_fr_oracle|tt=oracle|g=0.1|eta=0.1|bi=0.4|fe=5|seed=0,abf_fr_oracle|tt=oracle|g=0.1|eta=0.1|bi=0.4|fe=5,abf_fr_oracle,oracle,0,0.1,0.1,0.4,5,0.011522981194078755,0.06685172065415028,14.310419596751695,36.66002591340018,0.024546368668247134,0.025181469412020548,492122,892,1.0583333967891424e-05,0.0010000000474974513,False,0.34,0.175,0.323,12.793986117839813,492122
abf_fr_oracle|tt=oracle|g=0.1|eta=0.1|bi=0.4|fe=5|seed=1,abf_fr_oracle|tt=oracle|g=0.1|eta=0.1|bi=0.4|fe=5,abf_fr_oracle,oracle,1,0.1,0.1,0.4,5,0.012591526485563616,0.07732245004658739,16.14948481915487,44.024207097978916,0.025392333556150098,0.02641408683311419,523655,890,1.0250419412235109e-05,0.0020000000949949026,False,0.326,0.184,0.332,12.793986117839813,523655
abf_fr_oracle|tt=oracle|g=0.1|eta=0.1|bi=0.4|fe=5|seed=2,abf_fr_oracle|tt=oracle|g=0.1|eta=0.1|bi=0.4|fe=5,abf_fr_oracle,oracle,2,0.1,0.1,0.4,5,0.012938466760052031,0.0664679426062759,15.324509009931944,37.46779239788975,0.02606630456588433,0.022535896656261108,480048,894,9.917504712575465e-06,0.0010000000474974513,False,0.38,0.17,0.308,12.793986117839813,480048
abf_fr_oracle|tt=oracle|g=0.1|eta=0.1|bi=0.4|fe=5|seed=3,abf_fr_oracle|tt=oracle|g=0.1|eta=0.1|bi=0.4|fe=5,abf_fr_oracle,oracle,3,0.1,0.1,0.4,5,0.012163519851064735,0.07333862893115473,15.591968571820473,39.91937643081882,0.02272151631159899,0.02433295101417285,496357,911,8.417504727731284e-06,0.0010000000474974513,False,0.357,0.169,0.298,12.793986117839813,496357
abf_fr_oracle|tt=oracle|g=0.1|eta=0.1|bi=0.4|fe=5|seed=4,abf_fr_oracle|tt=oracle|g=0.1|eta=0.1|bi=0.4|fe=5,abf_fr_oracle,oracle,4,0.1,0.1,0.4,5,0.014341572039127,0.06817664835692958,16.030322598519934,38.92664568187119,0.028877141235919127,0.022349676610776217,482014,866,1.2167504921004972e-05,0.0010000000474974513,False,0.352,0.164,0.329,12.793986117839813,482014
abf_fr_oracle|tt=oracle|g=0.01|eta=0.15|bi=0|fe=5|seed=0,abf_fr_oracle|tt=oracle|g=0.01|eta=0.15|bi=0|fe=5,abf_fr_oracle,oracle,0,0.01,0.15,0.0,5,0.013239351700893374,0.06867115803920669,15.650087797005627,39.29721757282562,0.022110308293278935,0.022347439215007144,495186,966,1.850000121521589e-06,0.0010000000474974513,False,0.343,0.146,0.339,14.139019358158112,495186
abf_fr_oracle|tt=oracle|g=0.01|eta=0.15|bi=0|fe=5|seed=1,abf_fr_oracle|tt=oracle|g=0.01|eta=0.15|bi=0|fe=5,abf_fr_oracle,oracle,1,0.01,0.15,0.0,5,0.01493304415364386,0.062189522723374344,12.857423093670404,32.28704415666798,0.020507011629560805,0.01668365547018225,474765,970,1.5500000927204383e-06,0.0010000000474974513,False,0.348,0.146,0.327,14.139019358158112,474765
abf_fr_oracle|tt=oracle|g=0.01|eta=0.15|bi=0|fe=5|seed=2,abf_fr_oracle|tt=oracle|g=0.01|eta=0.15|bi=0|fe=5,abf_fr_oracle,oracle,2,0.01,0.15,0.0,5,0.01305899116700946,0.06695481749870369,15.253234973480604,37.73183867443456,0.025740914584637127,0.02555153246975509,496178,973,1.350251345684228e-06,0.0010000000474974513,False,0.341,0.153,0.357,14.139019358158112,496178
abf_fr_oracle|tt=oracle|g=0.01|eta=0.15|bi=0|fe=5|seed=3,abf_fr_oracle|tt=oracle|g=0.01|eta=0.15|bi=0|fe=5,abf_fr_oracle,oracle,3,0.01,0.15,0.0,5,0.012713580348417037,0.06359698035386199,16.443510960682985,40.18131158760911,0.020777456250296485,0.019855205592193857,516218,974,1.3002513423998607e-06,0.0010000000474974513,False,0.328,0.17,0.291,14.139019358158112,516218
abf_fr_oracle|tt=oracle|g=0.01|eta=0.15|bi=0|fe=5|seed=4,abf_fr_oracle|tt=oracle|g=0.01|eta=0.15|bi=0|fe=5,abf_fr_oracle,oracle,4,0.01,0.15,0.0,5,0.017924923236481552,0.08184863895722276,16.281876335606004,42.86882652770312,0.0287084189792849,0.03077133509326613,496389,970,1.5002513555373299e-06,0.0010000000474974513,False,0.308,0.187,0.34,14.139019358158112,496389
abf_fr_oracle|tt=oracle|g=0.02|eta=0.15|bi=0|fe=5|seed=0,abf_fr_oracle|tt=oracle|g=0.02|eta=0.15|bi=0|fe=5,abf_fr_oracle,oracle,0,0.02,0.15,0.0,5,0.011246532481108186,0.06693399992129193,15.732801381148658,39.05810007835718,0.02003101128924455,0.020612511233616564,499294,941,3.2000001965570844e-06,0.0010000000474974513,False,0.345,0.169,0.319,14.139019358158112,499294
abf_fr_oracle|tt=oracle|g=0.02|eta=0.15|bi=0|fe=5|seed=1,abf_fr_oracle|tt=oracle|g=0.02|eta=0.15|bi=0|fe=5,abf_fr_oracle,oracle,1,0.02,0.15,0.0,5,0.015276934911933064,0.06318998296383534,15.067972166499711,35.708587693301645,0.03015449769757487,0.022457709305565593,477176,946,2.800000165734673e-06,0.0010000000474974513,False,0.379,0.145,0.315,14.139019358158112,477176
abf_fr_oracle|tt=oracle|g=0.02|eta=0.15|bi=0|fe=5|seed=2,abf_fr_oracle|tt=oracle|g=0.02|eta=0.15|bi=0|fe=5,abf_fr_oracle,oracle,2,0.02,0.15,0.0,5,0.01516413249555828,0.05836891212690217,13.99791785808205,32.646133588691825,0.01616523312858706,0.013707827624479987,470964,958,2.200000139964686e-06,0.0010000000474974513,False,0.343,0.155,0.317,14.139019358158112,470964
abf_fr_oracle|tt=oracle|g=0.02|eta=0.15|bi=0|fe=5|seed=3,abf_fr_oracle|tt=oracle|g=0.02|eta=0.15|bi=0|fe=5,abf_fr_oracle,oracle,3,0.02,0.15,0.0,5,0.013936526481593537,0.07402976462417506,16.28233512815623,44.7899182200957,0.016371672369795465,0.01180724037010562,552047,953,2.3500001498177882e-06,0.0010000000474974513,False,0.341,0.163,0.324,14.139019358158112,552047
abf_fr_oracle|tt=oracle|g=0.02|eta=0.15|bi=0|fe=5|seed=4,abf_fr_oracle|tt=oracle|g=0.02|eta=0.15|bi=0|fe=5,abf_fr_oracle,oracle,4,0.02,0.15,0.0,5,0.011559395447826195,0.06660894039847347,13.983560271976312,40.059064248103255,0.022748489889295072,0.020471219881049475,523788,961,2.0500001301115844e-06,0.0010000000474974513,False,0.333,0.168,0.333,14.139019358158112,523788
abf_fr_oracle|tt=oracle|g=0.05|eta=0.15|bi=0|fe=5|seed=0,abf_fr_oracle|tt=oracle|g=0.05|eta=0.15|bi=0|fe=5,abf_fr_oracle,oracle,0,0.05,0.15,0.0,5,0.011182223144655116,0.06595037920186753,15.37439433134381,39.20613337170923,0.017135363869186883,0.017528435081671782,505447,867,7.250000435305992e-06,0.0010000000474974513,False,0.332,0.166,0.321,14.139019358158112,505447
abf_fr_oracle|tt=oracle|g=0.05|eta=0.15|bi=0|fe=5|seed=1,abf_fr_oracle|tt=oracle|g=0.05|eta=0.15|bi=0|fe=5,abf_fr_oracle,oracle,1,0.05,0.15,0.0,5,0.014279690340413678,0.07138964627796761,15.173744900490396,41.65368939682099,0.01844077468684281,0.0177112098598747,535687,886,6.500000417872798e-06,0.0010000000474974513,False,0.346,0.15,0.332,14.139019358158112,535687
abf_fr_oracle|tt=oracle|g=0.05|eta=0.15|bi=0|fe=5|seed=2,abf_fr_oracle|tt=oracle|g=0.05|eta=0.15|bi=0|fe=5,abf_fr_oracle,oracle,2,0.05,0.15,0.0,5,0.012968683462066796,0.07370067707595288,16.315444922185133,43.18886502631182,0.0218022372504633,0.016858824080036645,526072,894,5.800000358249235e-06,0.0010000000474974513,False,0.343,0.16,0.339,14.139019358158112,526072
abf_fr_oracle|tt=oracle|g=0.05|eta=0.15|bi=0|fe=5|seed=3,abf_fr_oracle|tt=oracle|g=0.05|eta=0.15|bi=0|fe=5,abf_fr_oracle,oracle,3,0.05,0.15,0.0,5,0.011992266872858304,0.07462850430487038,14.559940097737366,40.93017309703036,0.01962957656413949,0.01522294328241646,517156,863,7.600000421916775e-06,0.0010000000474974513,False,0.34,0.172,0.341,14.139019358158112,517156
abf_fr_oracle|tt=oracle|g=0.05|eta=0.15|bi=0|fe=5|seed=4,abf_fr_oracle|tt=oracle|g=0.05|eta=0.15|bi=0|fe=5,abf_fr_oracle,oracle,4,0.05,0.15,0.0,5,0.014201019145775583,0.062230699445180025,14.451785239663401,34.76695584384255,0.02111998066465126,0.018849841585429253,473887,876,6.750251654921157e-06,0.0010000000474974513,False,0.345,0.139,0.34,14.139019358158112,473887
abf_fr_oracle|tt=oracle|g=0.1|eta=0.15|bi=0|fe=5|seed=0,abf_fr_oracle|tt=oracle|g=0.1|eta=0.15|bi=0|fe=5,abf_fr_oracle,oracle,0,0.1,0.15,0.0,5,0.01153721673388726,0.06799468925765498,15.908158173327834,36.43025958823327,0.023347515795879525,0.021177640033301085,449378,763,1.5400503571072477e-05,0.0020000000949949026,False,0.37,0.136,0.34,14.139019358158112,449378
abf_fr_oracle|tt=oracle|g=0.1|eta=0.15|bi=0|fe=5|seed=1,abf_fr_oracle|tt=oracle|g=0.1|eta=0.15|bi=0|fe=5,abf_fr_oracle,oracle,1,0.1,0.15,0.0,5,0.01316698220827221,0.06455305187188684,12.45886542476521,34.793955093323795,0.02303498763583928,0.022961821458654184,506372,777,1.3400252141764213e-05,0.0020000000949949026,False,0.354,0.163,0.315,14.139019358158112,506372
abf_fr_oracle|tt=oracle|g=0.1|eta=0.15|bi=0|fe=5|seed=2,abf_fr_oracle|tt=oracle|g=0.1|eta=0.15|bi=0|fe=5,abf_fr_oracle,oracle,2,0.1,0.15,0.0,5,0.011789350122917153,0.06961407276779318,15.409022672390103,38.9746458669971,0.01872043385104515,0.01759930206001445,484176,792,1.24000007599534e-05,0.0020000000949949026,False,0.348,0.161,0.328,14.139019358158112,484176
abf_fr_oracle|tt=oracle|g=0.1|eta=0.15|bi=0|fe=5|seed=3,abf_fr_oracle|tt=oracle|g=0.1|eta=0.15|bi=0|fe=5,abf_fr_oracle,oracle,3,0.1,0.15,0.0,5,0.011027616307179643,0.062137187425266124,13.361677786776802,35.20031066457883,0.018109267556249357,0.01823379034278667,487352,794,1.255050337931607e-05,0.0010000000474974513,False,0.353,0.153,0.321,14.139019358158112,487352
abf_fr_oracle|tt=oracle|g=0.1|eta=0.15|bi=0|fe=5|seed=4,abf_fr_oracle|tt=oracle|g=0.1|eta=0.15|bi=0|fe=5,abf_fr_oracle,oracle,4,0.1,0.15,0.0,5,0.012749631809806882,0.07398385631859229,15.336014127491675,40.083162515685416,0.02371855329019198,0.023267498178996114,487343,772,1.3800754659314408e-05,0.0020000000949949026,False,0.343,0.161,0.342,14.139019358158112,487343
abf_fr_oracle|tt=oracle|g=0.01|eta=0.15|bi=0.2|fe=5|seed=0,abf_fr_oracle|tt=oracle|g=0.01|eta=0.15|bi=0.2|fe=5,abf_fr_oracle,oracle,0,0.01,0.15,0.2,5,0.016183238513456922,0.08287015978880603,16.11924975772413,43.655179952751794,0.020730488122035446,0.01709177019901861,508232,980,1.2500000821091817e-06,0.0010000000474974513,False,0.345,0.171,0.333,13.483647525310516,508232
abf_fr_oracle|tt=oracle|g=0.01|eta=0.15|bi=0.2|fe=5|seed=1,abf_fr_oracle|tt=oracle|g=0.01|eta=0.15|bi=0.2|fe=5,abf_fr_oracle,oracle,1,0.01,0.15,0.2,5,0.014550382891693308,0.07765673380685602,15.542165935558856,38.937649163819415,0.026088629265596148,0.025841436549976584,478227,981,1.1878141492616123e-06,0.0010000000474974513,False,0.328,0.183,0.312,13.483647525310516,478227
abf_fr_oracle|tt=oracle|g=0.01|eta=0.15|bi=0.2|fe=5|seed=2,abf_fr_oracle|tt=oracle|g=0.01|eta=0.15|bi=0.2|fe=5,abf_fr_oracle,oracle,2,0.01,0.15,0.2,5,0.01273317634757269,0.06779930016494894,16.252413331291677,37.773916559878934,0.022520925843403268,0.018656946201957823,456897,982,1.1875000780037226e-06,0.0010000000474974513,False,0.326,0.167,0.331,13.483647525310516,456897
abf_fr_oracle|tt=oracle|g=0.01|eta=0.15|bi=0.2|fe=5|seed=3,abf_fr_oracle|tt=oracle|g=0.01|eta=0.15|bi=0.2|fe=5,abf_fr_oracle,oracle,3,0.01,0.15,0.2,5,0.011295702088736813,0.06677778387875484,14.755629650984474,38.080731488778945,0.018824161463576468,0.018513629475214816,506376,991,5.631281794649112e-07,0.0010000000474974513,False,0.327,0.174,0.334,13.483647525310516,506376
abf_fr_oracle|tt=oracle|g=0.01|eta=0.15|bi=0.2|fe=5|seed=4,abf_fr_oracle|tt=oracle|g=0.01|eta=0.15|bi=0.2|fe=5,abf_fr_oracle,oracle,4,0.01,0.15,0.2,5,0.016329379507531445,0.06834034537814304,16.760326295816352,39.82895135916078,0.02315965618826881,0.023429139347568205,488092,987,8.125000533709681e-07,0.0010000000474974513,False,0.355,0.166,0.329,13.483647525310516,488092
abf_fr_oracle|tt=oracle|g=0.02|eta=0.15|bi=0.2|fe=5|seed=0,abf_fr_oracle|tt=oracle|g=0.02|eta=0.15|bi=0.2|fe=5,abf_fr_oracle,oracle,0,0.02,0.15,0.2,5,0.011121564475810346,0.06557400509308726,17.215058295974778,39.810862231048546,0.02399925297402321,0.022013847054358923,475887,972,1.8753141944216622e-06,0.0010000000474974513,False,0.328,0.165,0.336,13.483647525310516,475887
abf_fr_oracle|tt=oracle|g=0.02|eta=0.15|bi=0.2|fe=5|seed=1,abf_fr_oracle|tt=oracle|g=0.02|eta=0.15|bi=0.2|fe=5,abf_fr_oracle,oracle,1,0.02,0.15,0.2,5,0.014941859060666501,0.06714714786684395,15.174558602271338,37.40438995294324,0.021746607182702216,0.020823593808014094,479724,969,1.9375001272692318e-06,0.0010000000474974513,False,0.348,0.176,0.31,13.483647525310516,479724
abf_fr_oracle|tt=oracle|g=0.02|eta=0.15|bi=0.2|fe=5|seed=2,abf_fr_oracle|tt=oracle|g=0.02|eta=0.15|bi=0.2|fe=5,abf_fr_oracle,oracle,2,0.02,0.15,0.2,5,0.013334572461259055,0.07443214738231539,16.94143632427841,45.832665778975205,0.01616515676381811,0.014715304507059532,531538,967,2.187500143691068e-06,0.0010000000474974513,False,0.337,0.171,0.332,13.483647525310516,531538
abf_fr_oracle|tt=oracle|g=0.02|eta=0.15|bi=0.2|fe=5|seed=3,abf_fr_oracle|tt=oracle|g=0.02|eta=0.15|bi=0.2|fe=5,abf_fr_oracle,oracle,3,0.02,0.15,0.2,5,0.01233959318240226,0.06926761152168194,15.646795611502,37.293926640582406,0.02453937630650339,0.02277779421270292,476754,962,2.3750001503231033e-06,0.0010000000474974513,False,0.325,0.159,0.338,13.483647525310516,476754
abf_fr_oracle|tt=oracle|g=0.02|eta=0.15|bi=0.2|fe=5|seed=4,abf_fr_oracle|tt=oracle|g=0.02|eta=0.15|bi=0.2|fe=5,abf_fr_oracle,oracle,4,0.02,0.15,0.2,5,0.013767619108346856,0.05901146436561085,14.129982243053778,34.18334214947177,0.02416419150605002,0.026033967531347135,489577,966,2.1253142108434986e-06,0.0010000000474974513,False,0.329,0.156,0.334,13.483647525310516,489577
abf_fr_oracle|tt=oracle|g=0.05|eta=0.15|bi=0.2|fe=5|seed=0,abf_fr_oracle|tt=oracle|g=0.05|eta=0.15|bi=0.2|fe=5,abf_fr_oracle,oracle,0,0.05,0.15,0.2,5,0.014325923057507944,0.06691549620868849,14.127211966230611,38.23513180392997,0.021800797890579683,0.020471000969636742,505880,929,4.625314340955811e-06,0.0020000000949949026,False,0.353,0.15,0.327,13.483647525310516,505880
abf_fr_oracle|tt=oracle|g=0.05|eta=0.15|bi=0.2|fe=5|seed=1,abf_fr_oracle|tt=oracle|g=0.05|eta=0.15|bi=0.2|fe=5,abf_fr_oracle,oracle,1,0.05,0.15,0.2,5,0.01479032737892432,0.08776942400905637,17.47002824124716,47.50025646359649,0.012645661101262841,0.01610488756597019,532937,936,4.375314347271342e-06,0.0010000000474974513,False,0.328,0.166,0.346,13.483647525310516,532937
abf_fr_oracle|tt=oracle|g=0.05|eta=0.15|bi=0.2|fe=5|seed=2,abf_fr_oracle|tt=oracle|g=0.05|eta=0.15|bi=0.2|fe=5,abf_fr_oracle,oracle,2,0.05,0.15,0.2,5,0.014905624452378584,0.0866036240875422,16.474094335910216,43.10515792093196,0.021326137455824727,0.02157756464497008,487853,924,5.000000322752385e-06,0.0010000000474974513,False,0.337,0.179,0.348,13.483647525310516,487853
