method,target_type,seed,t,x_bin_center,conditional_l2_y,conditional_kl_y,n_samples_in_bin
abf_fr_estimated,estimated,3,199.998,1.5,0.132363916332502,0.0258025263694267,69
abf_fr_estimated,estimated,4,199.998,-1.5,0.243584268336498,0.0580487221957553,102
abf_fr_estimated,estimated,4,199.998,-0.5,0.3042752915903719,0.1921588724062073,79
abf_fr_estimated,estimated,4,199.998,0.0,0.1916565875304538,0.0839678456887864,100
abf_fr_estimated,estimated,4,199.998,0.5,0.4221210902045467,0.3959546020171059,67
abf_fr_estimated,estimated,4,199.998,1.5,0.3147669820686686,0.0544716105517017,92
abf_fr_estimated,estimated,0,199.998,-1.5,0.2878935690095432,0.067489939988534,81
abf_fr_estimated,estimated,0,199.998,-0.5,0.3913603239386741,0.2569725406372621,81
abf_fr_estimated,estimated,0,199.998,0.0,0.2734850073831645,0.1113007054364231,77
abf_fr_estimated,estimated,0,199.998,0.5,0.368373764028469,0.2883838714151437,76
abf_fr_estimated,estimated,0,199.998,1.5,0.2457923137669089,0.083513476552164,80
abf_fr_estimated,estimated,1,199.998,-1.5,0.1627188455216685,0.0328508564010318,95
abf_fr_estimated,estimated,1,199.998,-0.5,0.4413145650844471,0.3569799801473127,65
abf_fr_estimated,estimated,1,199.998,0.0,0.222708132528445,0.1111807987414516,100
abf_fr_estimated,estimated,1,199.998,0.5,0.3126125662735916,0.2958989784484223,88
abf_fr_estimated,estimated,1,199.998,1.5,0.2227487833977734,0.0545961717390808,88
abf_fr_estimated,estimated,2,199.998,-1.5,0.1595349041141225,0.0730484148307002,79
abf_fr_estimated,estimated,2,199.998,-0.5,0.3421459188307479,0.200685917930995,84
abf_fr_estimated,estimated,2,199.998,0.0,0.2180487423571459,0.1294390870491495,85
abf_fr_estimated,estimated,2,199.998,0.5,0.3522063428754053,0.2621139592026274,59
abf_fr_estimated,estimated,2,199.998,1.5,0.1349999058602743,0.0291179289991743,86
abf_fr_estimated,estimated,3,199.998,-1.5,0.467557060346085,0.1195910581346786,92
abf_fr_estimated,estimated,3,199.998,-0.5,0.4292115851998329,0.3070061603544499,70
abf_fr_estimated,estimated,3,199.998,0.0,0.167310719293917,0.0850181285662633,111
abf_fr_estimated,estimated,3,199.998,0.5,0.3786859231729547,0.2309226226306719,73
abf_fr_estimated,estimated,3,199.998,1.5,0.1474165087183528,0.0329811968444159,79
abf_fr_estimated,estimated,4,199.998,-1.5,0.3237940076267324,0.0649588046387779,76
abf_fr_estimated,estimated,4,199.998,-0.5,0.2793947177599995,0.2377382594937931,67
abf_fr_estimated,estimated,4,199.998,0.0,0.1428688354747616,0.1436235434764931,105
abf_fr_estimated,estimated,4,199.998,0.5,0.3367351921872539,0.2347979922140519,77
abf_fr_estimated,estimated,4,199.998,1.5,0.2020921591959592,0.0519951006096252,84
abf_fr_estimated,estimated,0,199.998,-1.5,0.291981180762304,0.0600040418061757,76
abf_fr_estimated,estimated,0,199.998,-0.5,0.2485926299145227,0.1945797020610342,84
abf_fr_estimated,estimated,0,199.998,0.0,0.2754659389580035,0.0917455674829563,107
abf_fr_estimated,estimated,0,199.998,0.5,0.3470464940591772,0.3561498874144976,56
abf_fr_estimated,estimated,0,199.998,1.5,0.1771726521419958,0.0196586498680762,97
abf_fr_estimated,estimated,1,199.998,-1.5,0.2065883294105302,0.0634885686312116,74
abf_fr_estimated,estimated,1,199.998,-0.5,0.246409162064058,0.1594873870001934,83
abf_fr_estimated,estimated,1,199.998,0.0,0.3180498807114602,0.1466340052542476,88
abf_fr_estimated,estimated,1,199.998,0.5,0.434841899559035,0.2896137160942215,72
abf_fr_estimated,estimated,1,199.998,1.5,0.2676599379287641,0.0429614121055071,86
abf_fr_estimated,estimated,2,199.998,-1.5,0.3022022957154138,0.071371863393755,88
abf_fr_estimated,estimated,2,199.998,-0.5,0.3189832777792098,0.2356084603028343,85
abf_fr_estimated,estimated,2,199.998,0.0,0.1643794946176276,0.1124125064419066,92
abf_fr_estimated,estimated,2,199.998,0.5,0.4030936263219341,0.2241663891307912,82
abf_fr_estimated,estimated,2,199.998,1.5,0.2422111767226192,0.0503208807205807,99
abf_fr_estimated,estimated,3,199.998,-1.5,0.2487796641293493,0.0452074572655394,99
abf_fr_estimated,estimated,3,199.998,-0.5,0.4742397604235886,0.3690269747872225,74
abf_fr_estimated,estimated,3,199.998,0.0,0.2722019834755549,0.1126188643408211,114
abf_fr_estimated,estimated,3,199.998,0.5,0.4308399875700427,0.1828412162326111,62
abf_fr_estimated,estimated,3,199.998,1.5,0.236760634313963,0.0308524806932806,74
abf_fr_estimated,estimated,4,199.998,-1.5,0.1725397638467917,0.0532051364898225,89
abf_fr_estimated,estimated,4,199.998,-0.5,0.4895187988472212,0.2620708312135197,65
abf_fr_estimated,estimated,4,199.998,0.0,0.272193448345569,0.1147892597657445,82
abf_fr_estimated,estimated,4,199.998,0.5,0.4680693365564659,0.2697444856223052,72
abf_fr_estimated,estimated,4,199.998,1.5,0.2108016441958504,0.0347371311412175,92
abf_fr_estimated,estimated,0,199.998,-1.5,0.2547622152903688,0.0628947698507334,89
abf_fr_estimated,estimated,0,199.998,-0.5,0.3928880181392025,0.2568152840731302,99
abf_fr_estimated,estimated,0,199.998,0.0,0.3597751309158007,0.1640649688324072,83
abf_fr_estimated,estimated,0,199.998,0.5,0.4118497266834365,0.3018005825369414,74
abf_fr_estimated,estimated,0,199.998,1.5,0.1532484063815129,0.0675159709448854,71
abf_fr_estimated,estimated,1,199.998,-1.5,0.2714994445338319,0.0466680969565955,93
abf_fr_estimated,estimated,1,199.998,-0.5,0.387393709671405,0.3112033302843344,84
abf_fr_estimated,estimated,1,199.998,0.0,0.3051821190320204,0.1217893582444881,91
abf_fr_estimated,estimated,1,199.998,0.5,0.3630571802486501,0.2501674796793456,80
abf_fr_estimated,estimated,1,199.998,1.5,0.220942394084924,0.051565646461461,82
abf_fr_estimated,estimated,2,199.998,-1.5,0.2288736126708955,0.0631361949942487,93
abf_fr_estimated,estimated,2,199.998,-0.5,0.4075981063478345,0.3805837710176653,68
abf_fr_estimated,estimated,2,199.998,0.0,0.1418175648455167,0.071826724787564,111
abf_fr_estimated,estimated,2,199.998,0.5,0.4144326122606442,0.3720477826381284,67
abf_fr_estimated,estimated,2,199.998,1.5,0.1071786550502823,0.0169385691602434,103
abf_fr_estimated,estimated,3,199.998,-1.5,0.2661920039152143,0.0566481653128849,96
abf_fr_estimated,estimated,3,199.998,-0.5,0.2827439570216652,0.2021321764183252,82
abf_fr_estimated,estimated,3,199.998,0.0,0.2336257035243342,0.1246513786855948,100
abf_fr_estimated,estimated,3,199.998,0.5,0.1801063994508417,0.1507450643605548,85
abf_fr_estimated,estimated,3,199.998,1.5,0.2137877640138034,0.0526081255242767,86
abf_fr_estimated,estimated,4,199.998,-1.5,0.2287558556769948,0.0699090308667219,80
abf_fr_estimated,estimated,4,199.998,-0.5,0.3437282788074269,0.297165686024578,77
abf_fr_estimated,estimated,4,199.998,0.0,0.2805070956581192,0.0866828419405152,106
abf_fr_estimated,estimated,4,199.998,0.5,0.4321144882054756,0.2678419945743786,60
abf_fr_estimated,estimated,4,199.998,1.5,0.1315248106640059,0.0375900956380322,82
abf_fr_estimated,estimated,0,199.998,-1.5,0.3389506120726296,0.1027890217950392,95
abf_fr_estimated,estimated,0,199.998,-0.5,0.3226260303141379,0.2464356155820838,90
abf_fr_estimated,estimated,0,199.998,0.0,0.2661814503310246,0.0981629151418806,79
abf_fr_estimated,estimated,0,199.998,0.5,0.4428429221725432,0.3986411761910029,80
abf_fr_estimated,estimated,0,199.998,1.5,0.2214125452163934,0.0522348813340552,98
abf_fr_estimated,estimated,1,199.998,-1.5,0.1345326649656969,0.0237698074919572,95
abf_fr_estimated,estimated,1,199.998,-0.5,0.3289391247901542,0.214312709477311,72
abf_fr_estimated,estimated,1,199.998,0.0,0.2255398121706816,0.1580990626952182,97
abf_fr_estimated,estimated,1,199.998,0.5,0.2839683609380667,0.1670975835029945,70
abf_fr_estimated,estimated,1,199.998,1.5,0.2859703516384211,0.0822854581201873,80
abf_fr_estimated,estimated,2,199.998,-1.5,0.2658827384433678,0.0464094052392155,69
abf_fr_estimated,estimated,2,199.998,-0.5,0.2217636591574068,0.1957752704931742,87
abf_fr_estimated,estimated,2,199.998,0.0,0.3490020559735473,0.2555225881211954,80
abf_fr_estimated,estimated,2,199.998,0.5,0.2905599097643207,0.1475706376760583,67
abf_fr_estimated,estimated,2,199.998,1.5,0.2339915388429151,0.0403609235068328,84
abf_fr_estimated,estimated,3,199.998,-1.5,0.3209513586046937,0.105920981857656,90
abf_fr_estimated,estimated,3,199.998,-0.5,0.3490690489298359,0.2191190864624515,90
abf_fr_estimated,estimated,3,199.998,0.0,0.155257479991192,0.0773401684680609,92
abf_fr_estimated,estimated,3,199.998,0.5,0.462939821543276,0.3304558888439596,66
abf_fr_estimated,estimated,3,199.998,1.5,0.2279035034689879,0.0605743173519576,94
abf_fr_estimated,estimated,4,199.998,-1.5,0.1695457411143531,0.0368460083977751,96
abf_fr_estimated,estimated,4,199.998,-0.5,0.4529387673909266,0.2092969493098529,86
abf_fr_estimated,estimated,4,199.998,0.0,0.2907636669544514,0.1075346552669225,103
abf_fr_estimated,estimated,4,199.998,0.5,0.4672213667309179,0.3592744772712157,70
abf_fr_estimated,estimated,4,199.998,1.5,0.1229376011262269,0.025193699302954,82
abf_fr_estimated,estimated,0,199.998,-1.5,0.2529011069955804,0.0346555109517429,103
abf_fr_estimated,estimated,0,199.998,-0.5,0.4469830149235214,0.3369686573824649,69
abf_fr_estimated,estimated,0,199.998,0.0,0.164687568340687,0.1022718812471535,88
abf_fr_estimated,estimated,0,199.998,0.5,0.4187959417767957,0.2595086162821249,73
abf_fr_estimated,estimated,0,199.998,1.5,0.3999084801620161,0.1148641185705526,91
abf_fr_estimated,estimated,1,199.998,-1.5,0.1237602714860125,0.0617938162685202,73
abf_fr_estimated,estimated,1,199.998,-0.5,0.3425503190088341,0.3240773731698035,95
abf_fr_estimated,estimated,1,199.998,0.0,0.2593236082451829,0.168871538357247,84
abf_fr_estimated,estimated,1,199.998,0.5,0.4130836429357894,0.2866137814260931,85
abf_fr_estimated,estimated,1,199.998,1.5,0.2067447961148334,0.0380980756923115,72
abf_fr_estimated,estimated,2,199.998,-1.5,0.2514545569684178,0.0421339118540763,100
abf_fr_estimated,estimated,2,199.998,-0.5,0.3066280321235092,0.2556685528614213,78
abf_fr_estimated,estimated,2,199.998,0.0,0.2889806028568439,0.2129317598585091,108
abf_fr_estimated,estimated,2,199.998,0.5,0.4496118960340297,0.2610030236957074,68
abf_fr_estimated,estimated,2,199.998,1.5,0.4289212236546739,0.1248163375199261,79
abf_fr_estimated,estimated,3,199.998,-1.5,0.1027868320561951,0.009472204714323,90
abf_fr_estimated,estimated,3,199.998,-0.5,0.4794175484865339,0.3795278443895457,85
abf_fr_estimated,estimated,3,199.998,0.0,0.3416705639054711,0.1542732317307616,91
abf_fr_estimated,estimated,3,199.998,0.5,0.3602090191210377,0.2468275141366082,84
abf_fr_estimated,estimated,3,199.998,1.5,0.1223624147198297,0.0299018193012163,92
abf_fr_estimated,estimated,4,199.998,-1.5,0.1626117535209915,0.0476845351209253,86
abf_fr_estimated,estimated,4,199.998,-0.5,0.3755753113563306,0.2995576517203436,95
abf_fr_estimated,estimated,4,199.998,0.0,0.2305107994349674,0.1295554323183101,80
abf_fr_estimated,estimated,4,199.998,0.5,0.4063438399255884,0.2407620445688556,77
abf_fr_estimated,estimated,4,199.998,1.5,0.4417470286631641,0.083930516174413,76
abf_fr_estimated,estimated,0,199.998,-1.5,0.2118355644872544,0.0390496145831374,90
abf_fr_estimated,estimated,0,199.998,-0.5,0.2899902575236425,0.2887501603672094,66
abf_fr_estimated,estimated,0,199.998,0.0,0.284061344452845,0.1508681030824362,86
abf_fr_estimated,estimated,0,199.998,0.5,0.2639474368184872,0.1727108508439939,75
abf_fr_estimated,estimated,0,199.998,1.5,0.2963357124827385,0.0583072888832151,81
abf_fr_estimated,estimated,1,199.998,-1.5,0.2655047872417423,0.0453716185437667,88
abf_fr_estimated,estimated,1,199.998,-0.5,0.3723400484299373,0.366754648923987,82
abf_fr_estimated,estimated,1,199.998,0.0,0.2592728653881136,0.1373182344714827,96
abf_fr_estimated,estimated,1,199.998,0.5,0.2558952022725256,0.233893873992824,75
abf_fr_estimated,estimated,1,199.998,1.5,0.264704561092576,0.044032516636142,85
abf_fr_estimated,estimated,2,199.998,-1.5,0.3097329488671867,0.0423447093344963,87
abf_fr_estimated,estimated,2,199.998,-0.5,0.3716979156539774,0.1814606753174452,74
abf_fr_estimated,estimated,2,199.998,0.0,0.3686654752202424,0.1561882441173915,83
abf_fr_estimated,estimated,2,199.998,0.5,0.4219893440738024,0.3978963348858675,77
abf_fr_estimated,estimated,2,199.998,1.5,0.1182997849112678,0.0522347118940887,76
abf_fr_estimated,estimated,3,199.998,-1.5,0.1111980322798253,0.0258666499607277,92
abf_fr_estimated,estimated,3,199.998,-0.5,0.2852294934930888,0.2847269237781082,76
abf_fr_estimated,estimated,3,199.998,0.0,0.1842525862291564,0.0597200480606312,104
abf_fr_estimated,estimated,3,199.998,0.5,0.3482444721949936,0.2575756897011553,73
abf_fr_estimated,estimated,3,199.998,1.5,0.1200802803125351,0.0436607413495582,77
abf_fr_estimated,estimated,4,199.998,-1.5,0.2197697074136549,0.0412062403225014,82
abf_fr_estimated,estimated,4,199.998,-0.5,0.3277526021838782,0.2806207316169802,85
abf_fr_estimated,estimated,4,199.998,0.0,0.2709232401629196,0.1505378153209711,97
abf_fr_estimated,estimated,4,199.998,0.5,0.3956356996988854,0.4192088493840399,80
abf_fr_estimated,estimated,4,199.998,1.5,0.2476776411876687,0.0535956960600045,78
abf_fr_estimated,estimated,0,199.998,-1.5,0.3224127853814283,0.037538561678034,70
abf_fr_estimated,estimated,0,199.998,-0.5,0.4601127198760643,0.4034268030264103,76
abf_fr_estimated,estimated,0,199.998,0.0,0.1777367049157105,0.1225236256505057,90
abf_fr_estimated,estimated,0,199.998,0.5,0.4924367076573914,0.2919796571784892,83
abf_fr_estimated,estimated,0,199.998,1.5,0.3418169464639077,0.072257696339725,83
abf_fr_estimated,estimated,1,199.998,-1.5,0.2540731544259655,0.0347988486215476,94
abf_fr_estimated,estimated,1,199.998,-0.5,0.2627336070746756,0.1594565879765892,92
abf_fr_estimated,estimated,1,199.998,0.0,0.1785461760256147,0.0951963021538932,97
abf_fr_estimated,estimated,1,199.998,0.5,0.2816964269032034,0.2077037770159243,63
abf_fr_estimated,estimated,1,199.998,1.5,0.2053182633940794,0.1068016105348137,87
abf_fr_estimated,estimated,2,199.998,-1.5,0.2856001735890762,0.0477963403678484,88
abf_fr_estimated,estimated,2,199.998,-0.5,0.2821918946090264,0.2990591837252919,66
abf_fr_estimated,estimated,2,199.998,0.0,0.2237227692108412,0.0912340649235732,96
abf_fr_estimated,estimated,2,199.998,0.5,0.2000143844541285,0.181039857839057,84
