config_id,method,target_type,gamma,eta,burnin_fraction,fr_every,n_seeds,median_final_l2_F,iqr_final_l2_F,median_final_l2_Fprime,iqr_final_l2_Fprime,median_integrated_l2_F,iqr_integrated_l2_F,median_integrated_l2_Fprime,iqr_integrated_l2_Fprime,median_final_marginal_l2_uniform,iqr_final_marginal_l2_uniform,median_final_marginal_l2_target,iqr_final_marginal_l2_target,median_mean_fr_event_fraction,iqr_mean_fr_event_fraction,median_max_fr_event_fraction,iqr_max_fr_event_fraction,median_barrier_crossings,iqr_barrier_crossings,median_frac_left,iqr_frac_left,median_frac_barrier,iqr_frac_barrier,median_frac_right,iqr_frac_right,frac_nan
abf_fr_uniform|tt=uniform|g=0.05|eta=0.075|bi=0|fe=5,abf_fr_uniform,uniform,0.05,0.075,0.0,5,5,0.0130185748204894,0.0028705581140079997,0.0749506453678064,0.010579717581346404,15.604386907728108,0.3294456542875466,40.38700746107937,3.241352024135324,0.0283394709677261,0.006880214384394397,0.0283394709677261,0.006880214384394397,8.600503069828847e-06,1.1997488172710294e-06,0.0010000000474974,0.0010000000474975,496586.0,21525.0,0.33,0.0050000000000000044,0.166,0.0050000000000000044,0.336,0.0050000000000000044,0.0
abf_fr_uniform|tt=uniform|g=0.05|eta=0.15|bi=0.2|fe=5,abf_fr_uniform,uniform,0.05,0.15,0.2,5,5,0.0124659709401209,0.000497483505419,0.0769331091754065,0.0038273595012186107,14.46256526891927,1.678687023074314,40.17385219013305,3.224431791533547,0.0172927636421777,0.0058290605124422,0.0172927636421777,0.0058290605124422,5.250314387694743e-06,6.878140823118882e-07,0.0010000000474974,0.0,490762.0,14938.0,0.335,0.023999999999999966,0.173,0.009999999999999981,0.332,0.007000000000000006,0.0
abf_fr_uniform|tt=uniform|g=0.05|eta=0.15|bi=0.4|fe=5,abf_fr_uniform,uniform,0.05,0.15,0.4,5,5,0.0145454652761339,0.002890258305886701,0.0740122371009842,0.004680316551793309,14.964570816276732,0.42490965242894774,39.93392988422834,2.0389858564855103,0.0229684421763924,0.004010071575402202,0.0229684421763924,0.004010071575402202,4.584589866378034e-06,5.833333868091966e-07,0.0010000000474974,0.0,498679.0,10483.0,0.346,0.016000000000000014,0.16,0.017000000000000015,0.325,0.013000000000000012,0.0
abf_fr_uniform|tt=uniform|g=0.05|eta=0.15|bi=0|fe=5,abf_fr_uniform,uniform,0.05,0.15,0.0,5,5,0.0123901430317224,0.0010486977698157991,0.0746256570850669,0.004427936730690099,15.044132756065672,1.63584570715431,38.749027891586486,3.4532581068715373,0.018002779460892,0.0084901785333672,0.018002779460892,0.0084901785333672,6.850000413578528e-06,9.50000035118137e-07,0.0010000000474974,0.0010000000474975,488411.0,16386.0,0.336,0.006000000000000005,0.161,0.012999999999999984,0.332,0.0050000000000000044,0.0
abf_fr_uniform|tt=uniform|g=0.05|eta=0.1|bi=0.2|fe=5,abf_fr_uniform,uniform,0.05,0.1,0.2,5,5,0.0137568375924629,0.0005132621853391004,0.0746246590544525,0.009041534562729006,15.166519813506657,0.6431938409186753,42.30445476779335,2.4294947460817795,0.0268241018567049,0.002836132770828701,0.0268241018567049,0.002836132770828701,5.500628486743153e-06,5.628141025226799e-07,0.0010000000474974,0.0,514539.0,37567.0,0.336,0.021999999999999964,0.171,0.00799999999999998,0.32,0.0040000000000000036,0.0
abf_fr_uniform|tt=uniform|g=0.05|eta=0.1|bi=0.4|fe=5,abf_fr_uniform,uniform,0.05,0.1,0.4,5,5,0.0134642625395845,0.0009101434479534994,0.0782839644943161,0.004948865364395205,17.001969839396452,2.3239711443529494,42.24647700995046,2.3161183449677054,0.0271400927934618,0.0025279205912517,0.0271400927934618,0.0025279205912517,5.417085746254694e-06,1.1666667205645354e-06,0.0010000000474974,0.0,494796.0,19226.0,0.324,0.0030000000000000027,0.174,0.006000000000000005,0.331,0.03500000000000003,0.0
abf_fr_uniform|tt=uniform|g=0.05|eta=0.1|bi=0|fe=5,abf_fr_uniform,uniform,0.05,0.1,0.0,5,5,0.0118011113378734,0.002616090639103001,0.0680301069935279,0.013738773174812896,14.97090992512817,1.1768544164116594,38.16409102153488,1.7327797029151029,0.024057689605828,0.0024307999424919985,0.024057689605828,0.0024307999424919985,7.250000421663571e-06,9.000000818559781e-07,0.0010000000474974,0.0,479310.0,6177.0,0.33,0.017000000000000015,0.17,0.0050000000000000044,0.337,0.007000000000000006,0.0
abf_fr_uniform|tt=uniform|g=0.1|eta=0.075|bi=0.2|fe=5,abf_fr_uniform,uniform,0.1,0.075,0.2,5,5,0.0135663838366574,0.0020508886091540994,0.077723494631992,0.0066870444251515004,15.46174052913783,0.7643500414034925,39.247237652161736,2.1358812720744282,0.0248761058602315,0.0016542270589929992,0.0248761058602315,0.0016542270589929992,1.2375942958442463e-05,8.125000135805735e-07,0.0020000000949949,0.0010000000474975,469110.0,19544.0,0.331,0.01200000000000001,0.163,0.0050000000000000044,0.334,0.015000000000000013,0.0
abf_fr_uniform|tt=uniform|g=0.1|eta=0.075|bi=0.4|fe=5,abf_fr_uniform,uniform,0.1,0.075,0.4,5,5,0.0133390556784953,0.004148605033625699,0.0761512020209737,0.0049788677736738035,16.493482196567992,0.6583210329676774,40.46382130801729,1.3531977984117276,0.0316299236246367,0.0034904632848570018,0.0316299236246367,0.0034904632848570018,1.1417504909635077e-05,6.679230106480347e-07,0.0020000000949949,0.0010000000474975,476980.0,31008.0,0.338,0.012999999999999956,0.174,0.009999999999999981,0.332,0.014000000000000012,0.0
abf_fr_uniform|tt=uniform|g=0.1|eta=0.075|bi=0|fe=5,abf_fr_uniform,uniform,0.1,0.075,0.0,5,5,0.0133382797353947,0.0079128030133036,0.0822176311959124,0.025430230271285797,15.835023654615126,0.8049053902761223,42.48693362451377,3.7245694395462365,0.0275076825126435,0.007635865589840002,0.0275076825126435,0.007635865589840002,1.6350754817722192e-05,5.502514022737138e-07,0.0020000000949949,0.0,488925.0,21042.0,0.334,0.0050000000000000044,0.169,0.012999999999999984,0.328,0.026000000000000023,0.0
abf_fr_uniform|tt=uniform|g=0.1|eta=0.15|bi=0.2|fe=5,abf_fr_uniform,uniform,0.1,0.15,0.2,5,5,0.0141263314479112,0.002541867982256401,0.0822019991185187,0.006157408099644199,15.784817507986372,0.8275343716858803,41.07796981550502,2.73360190154078,0.023036496858398,0.0022578937843222985,0.023036496858398,0.0022578937843222985,1.00631287637043e-05,7.503140693643211e-07,0.0020000000949949,0.0010000000474975,480694.0,15905.0,0.333,0.01899999999999996,0.163,0.01100000000000001,0.327,0.018000000000000016,0.0
abf_fr_uniform|tt=uniform|g=0.1|eta=0.15|bi=0.4|fe=5,abf_fr_uniform,uniform,0.1,0.15,0.4,5,5,0.0148267291242522,0.0026474986652290002,0.0816140213183254,0.0021038035992743953,15.322116908954342,1.6555238757399522,41.84954755178448,0.45538916382937344,0.0158563011607274,0.004590848451953299,0.0158563011607274,0.004590848451953299,8.000419256859459e-06,3.3458962510242926e-07,0.0020000000949949,0.0010000000474975,497334.0,38074.0,0.33,0.008000000000000007,0.177,0.017999999999999988,0.332,0.01100000000000001,0.0
abf_fr_uniform|tt=uniform|g=0.1|eta=0.15|bi=0|fe=5,abf_fr_uniform,uniform,0.1,0.15,0.0,5,5,0.0137633368539476,0.0032323495653738005,0.0811159473277683,0.015230269026042506,15.78670148273772,2.3799723978032734,40.593425789335065,5.592531238370036,0.0211181888551968,0.004248888075732898,0.0211181888551968,0.004248888075732898,1.3250503375275002e-05,3.0075364975346e-07,0.0020000000949949,0.0,495443.0,19738.0,0.316,0.01200000000000001,0.169,0.0069999999999999785,0.341,0.013999999999999957,0.0
abf_fr_uniform|tt=uniform|g=0.1|eta=0.1|bi=0.2|fe=5,abf_fr_uniform,uniform,0.1,0.1,0.2,5,5,0.0145540986104395,0.0017127769523561012,0.0805747953974224,0.009567068462079997,15.128912049716456,1.083856641568163,39.47922087700061,0.9094696585248911,0.0272145283424076,0.005606463145740401,0.0272145283424076,0.005606463145740401,1.1313756937170183e-05,4.3907054987357595e-07,0.0020000000949949,0.0,473107.0,25082.0,0.321,0.006000000000000005,0.174,0.003999999999999976,0.321,0.006000000000000005,0.0
abf_fr_uniform|tt=uniform|g=0.1|eta=0.1|bi=0.4|fe=5,abf_fr_uniform,uniform,0.1,0.1,0.4,5,5,0.0133690186208728,0.0029651655504515997,0.0748254314615467,0.006518215855708498,15.505749494281693,0.55684339580651,38.77528246454865,3.3923942915559238,0.02322518271034,0.00041342154678570067,0.02322518271034,0.00041342154678570067,9.58500890343809e-06,8.207709925045458e-08,0.0010000000474974,0.0010000000474975,485081.0,30438.0,0.346,0.019999999999999962,0.162,0.009000000000000008,0.321,0.007000000000000006,0.0
abf_fr_uniform|tt=uniform|g=0.1|eta=0.1|bi=0|fe=5,abf_fr_uniform,uniform,0.1,0.1,0.0,5,5,0.013162808776272,0.0011320096650908,0.0783927528318842,0.007245068767971902,15.32936936337718,0.45031078251631307,38.552605182191954,2.4880788887481913,0.0266785426335033,0.0058304594983442995,0.0266785426335033,0.0058304594983442995,1.40502521480812e-05,1.1500000528030776e-06,0.0020000000949949,0.0010000000474975,480281.0,14563.0,0.333,0.016000000000000014,0.169,0.00799999999999998,0.33,0.01200000000000001,0.0
abf_only|tt=none|g=0|eta=0.075|bi=0|fe=1,abf_only,none,0.0,0.075,0.0,1,5,0.013688331632008,0.0012305605619876009,0.0717832788274096,0.005418316412429,15.91035585335706,1.587404590585754,38.998883740930495,3.590563609469122,0.0293346037974214,0.0018835380495807012,0.0293357953212153,0.001881441186635701,0.0,0.0,0.0,0.0,486431.0,25012.0,0.332,0.007000000000000006,0.168,0.00899999999999998,0.322,0.0030000000000000027,0.0
