kind,molecule,method,name,init_mode,beta,sigma,decouple,stage,n_steps,n_replicas,run_id,wall_seconds,seed,final_l2_F,integrated_l2_F,final_l2_Fp,integrated_l2_Fp,early_l2_F,mid_l2_F,low_support_fraction,median_support,n_transitions,n_round_trips,fd_compact,fd_intermediate,fd_extended,total_replacements,final_ancestor_ess,min_ancestor_ess,final_max_ancestor_frac,final_frac_compact,final_frac_extended,dist_cond_tv_weighted,dist_cond_kl_weighted,dist_cond_basin_err_weighted,dist_cond_support_fraction,final_neff_frac,final_n_kernels,final_l2_F_reweight,cell,F_range_thermal,final_quarter_decrease,norm_final_l2_F,fr_event_fraction,max_fr_event_fraction,n_fr_applications,deaths_per_application
dist,pentane,opes,opes_b16s10,trans,2.0,2.3,False,opes_tuning,60000,1024,opes_tuning__dist__pentane__opes_b16s10__trans__b2__N1024__T60000__ns4__b5f43477aa8b,697.1161711718887,103,4.184711726592585,119.2431663803166,14.109349678825541,434.85748948065316,2.375869020594073,4.222814109960811,0.3191489361702128,106346.13030508146,124555,0,-1,-1,-1,0,,,,0.0,0.8916015625,0.1947419585150157,1.2241729656445623,0.14487818499722194,0.75,0.9166518419249614,99.0,4.619744806966834,opes_tuning_dist_pentane_b2_trans_g256,9.947801542514195,0.0061926498641290935,0.4206669894557372,,,,
dist,pentane,opes,opes_b16s10,trans,2.0,2.3,False,opes_tuning,60000,1024,opes_tuning__dist__pentane__opes_b16s10__trans__b2__N1024__T60000__ns4__b5f43477aa8b,697.1161711718887,104,4.418478638626006,125.60580894656704,14.384540486021487,441.36229944769525,2.375869020594073,4.483397513946832,0.3670212765957447,107223.87253354976,45442,0,-1,-1,-1,0,,,,0.001953125,0.919921875,0.20797898669170947,1.512052792129335,0.16222485360701663,0.75,0.9341928528057668,99.0,4.759290329843669,opes_tuning_dist_pentane_b2_trans_g256,9.947801542514195,0.008620577078512333,0.44416634366323365,,,,
dist,pentane,opes,opes_b24s10,trans,2.0,2.3,False,opes_tuning,60000,1024,opes_tuning__dist__pentane__opes_b24s10__trans__b2__N1024__T60000__ns4__35e37ed40601,750.2274284865707,101,4.371339058062878,127.42464113136364,14.310223040734085,445.63870030749393,2.375869020594073,4.513044683805109,0.3670212765957447,107707.48940893069,58200,0,-1,-1,-1,0,,,,0.0048828125,0.8994140625,0.20561892831941936,1.5711994169719095,0.1409929319389479,0.75,0.925891307177047,99.0,4.74563758337467,opes_tuning_dist_pentane_b2_trans_g256,9.947801542514195,0.005818076958805633,0.439427650358822,,,,
dist,pentane,opes,opes_b24s10,trans,2.0,2.3,False,opes_tuning,60000,1024,opes_tuning__dist__pentane__opes_b24s10__trans__b2__N1024__T60000__ns4__35e37ed40601,750.2274284865707,102,4.333535508435431,127.54917188881407,14.226291132687326,444.1431733174162,2.375869020594073,4.488413633394001,0.3670212765957447,112534.87098425822,60604,0,-1,-1,-1,0,,,,0.0009765625,0.9013671875,0.19479854387951967,1.3412420564954906,0.1386001340600971,0.75,0.9244046491332336,99.0,4.7372757534779835,opes_tuning_dist_pentane_b2_trans_g256,9.947801542514195,0.012695169598126456,0.43562745898328187,,,,
dist,pentane,opes,opes_b24s10,trans,2.0,2.3,False,opes_tuning,60000,1024,opes_tuning__dist__pentane__opes_b24s10__trans__b2__N1024__T60000__ns4__35e37ed40601,750.2274284865707,103,4.2189183051285,120.37643672092425,14.158448162436095,436.7694060031372,2.375869020594073,4.266232291246999,0.324468085106383,103018.24408237732,106477,0,-1,-1,-1,0,,,,0.0,0.8896484375,0.19510822988117177,1.2641733955032566,0.1415081314605399,0.75,0.9151064061078684,99.0,4.659901751594758,opes_tuning_dist_pentane_b2_trans_g256,9.947801542514195,0.005745285502299491,0.4241055963066806,,,,
dist,pentane,opes,opes_b24s10,trans,2.0,2.3,False,opes_tuning,60000,1024,opes_tuning__dist__pentane__opes_b24s10__trans__b2__N1024__T60000__ns4__35e37ed40601,750.2274284865707,104,4.438741749718026,126.1114299099756,14.412774710263374,441.1396707574189,2.375869020594073,4.506293637602804,0.3829787234042553,108627.82179935521,39753,0,-1,-1,-1,0,,,,0.001953125,0.9208984375,0.2105229257053783,1.548099669831984,0.16613149455145165,0.75,0.9336421238868163,99.0,4.78427757335126,opes_tuning_dist_pentane_b2_trans_g256,9.947801542514195,0.008459996437055795,0.4462032873040392,,,,
dist,pentane,opes,opes_b8s05,trans,2.0,2.3,False,opes_tuning,60000,1024,opes_tuning__dist__pentane__opes_b8s05__trans__b2__N1024__T60000__ns4__029b29e49c2a,742.3940032953396,101,3.2166668176559323,101.34606913617665,12.728164113089695,419.5265082079673,2.375869020594073,3.495124037555778,0.3723404255319149,679518.35401626,154703,0,-1,-1,-1,0,,,,0.0,0.3525390625,0.16053517762096334,0.8609048368238053,0.11225977059577469,0.75,0.533113821442144,71.0,4.043347829378707,opes_tuning_dist_pentane_b2_trans_g256,9.947801542514195,0.030881541823417086,0.32335454260006835,,,,
dist,pentane,opes,opes_b8s05,trans,2.0,2.3,False,opes_tuning,60000,1024,opes_tuning__dist__pentane__opes_b8s05__trans__b2__N1024__T60000__ns4__029b29e49c2a,742.3940032953396,102,3.2108424838454073,101.41889999151671,12.817660769039106,418.8138957441643,2.375869020594073,3.5372811419525703,0.3723404255319149,703577.4207145345,170470,0,-1,-1,-1,0,,,,0.0,0.345703125,0.15924602595733983,0.8700623844356197,0.11384451274446146,0.75,0.5201000088885275,71.0,4.026569861152014,opes_tuning_dist_pentane_b2_trans_g256,9.947801542514195,0.05096748490015035,0.32276905305389747,,,,
dist,pentane,opes,opes_b8s05,trans,2.0,2.3,False,opes_tuning,60000,1024,opes_tuning__dist__pentane__opes_b8s05__trans__b2__N1024__T60000__ns4__029b29e49c2a,742.3940032953396,103,3.2043871099662606,102.48063962318622,12.38657348674165,411.42775080079224,2.375869020594073,3.744770703795394,0.3670212765957447,695989.8458003767,155491,0,-1,-1,-1,0,,,,0.0,0.3701171875,0.1589436309174561,0.8119720175445531,0.11320733584062803,0.75,0.5311641260807046,71.0,4.028505145430331,opes_tuning_dist_pentane_b2_trans_g256,9.947801542514195,0.031507602424444475,0.32212012837927884,,,,
dist,pentane,opes,opes_b8s05,trans,2.0,2.3,False,opes_tuning,60000,1024,opes_tuning__dist__pentane__opes_b8s05__trans__b2__N1024__T60000__ns4__029b29e49c2a,742.3940032953396,104,3.1492957709310003,99.97537997115718,12.699301842338855,419.84033530233063,2.375869020594073,3.5301487299776495,0.3723404255319149,712533.203019236,185902,0,-1,-1,-1,0,,,,0.0,0.33203125,0.15706176701327815,0.8482857629994259,0.11189035425677446,0.75,0.50949107607952,71.0,3.9726381388211496,opes_tuning_dist_pentane_b2_trans_g256,9.947801542514195,0.06140036508177036,0.31658208675271293,,,,
dist,pentane,abf,abf,trans,2.0,2.3,False,production,80000,1024,production__dist__pentane__abf__trans__b2__N1024__T80000__ns8__a6a96ab0df1d,1065.2880296679214,1,1.5568963048154725,101.76857422199782,10.29782800031587,498.18777312279684,4.022524709401016,2.353677929353579,0.2127659574468085,5544536.069206017,4828571,8942,3520,562,0,0,,,,0.2021484375,0.099609375,0.07297054734179499,0.28193846193413985,0.02724057390642625,0.8333333333333334,,,,production_dist_pentane_b2_trans_g256,9.947801542514195,0.16087875275334973,0.15650657063892173,,,,
dist,pentane,abf,abf,trans,2.0,2.3,False,production,80000,1024,production__dist__pentane__abf__trans__b2__N1024__T80000__ns8__a6a96ab0df1d,1065.2880296679214,2,1.3861792621072784,96.75914331595013,10.060845293923423,487.6002708367828,4.554421829249676,2.1251251207927586,0.23404255319148937,5576113.0052565625,4887441,9215,3463,1580,0,0,,,,0.22265625,0.1025390625,0.0706336414456918,0.2733725640511988,0.024472692162424696,0.8333333333333334,,,,production_dist_pentane_b2_trans_g256,9.947801542514195,0.1522939612503833,0.13934528711526115,,,,
dist,pentane,abf,abf,trans,2.0,2.3,False,production,80000,1024,production__dist__pentane__abf__trans__b2__N1024__T80000__ns8__a6a96ab0df1d,1065.2880296679214,3,1.5083994043713962,101.12093014905531,10.240564073862242,497.28327607206074,4.1672944696239815,2.3120441287851348,0.22340425531914893,5504628.113951279,4838531,9101,3445,302,0,0,,,,0.2041015625,0.1015625,0.07267329249054855,0.2810380257686882,0.029186885621079874,0.8333333333333334,,,,production_dist_pentane_b2_trans_g256,9.947801542514195,0.1600299916551543,0.15163143312870767,,,,
dist,pentane,abf,abf,trans,2.0,2.3,False,production,80000,1024,production__dist__pentane__abf__trans__b2__N1024__T80000__ns8__a6a96ab0df1d,1065.2880296679214,4,1.5053850366190789,101.52994229373971,10.234882353355934,497.7671471232244,4.275258104711839,2.305658824851184,0.22340425531914893,5521898.925097797,4846084,9044,3237,171,0,0,,,,0.205078125,0.107421875,0.0724513512730326,0.2776230083996467,0.024411604631939504,0.8333333333333334,,,,production_dist_pentane_b2_trans_g256,9.947801542514195,0.16208876974520728,0.15132841464372535,,,,
dist,pentane,abf,abf,trans,2.0,2.3,False,production,80000,1024,production__dist__pentane__abf__trans__b2__N1024__T80000__ns8__a6a96ab0df1d,1065.2880296679214,5,1.472757905862101,101.02405962364489,10.172269794380446,496.78858842831045,4.472589334959911,2.282215301242329,0.22340425531914893,5550395.072822185,4856897,9125,3737,1504,0,0,,,,0.23828125,0.0888671875,0.07164713367314855,0.27473971416977294,0.025568538943438527,0.8333333333333334,,,,production_dist_pentane_b2_trans_g256,9.947801542514195,0.16263896480509368,0.14804858134412258,,,,
dist,pentane,abf,abf,trans,2.0,2.3,False,production,80000,1024,production__dist__pentane__abf__trans__b2__N1024__T80000__ns8__a6a96ab0df1d,1065.2880296679214,6,1.561773394395703,101.71435905333891,10.338491715740563,499.28648055338476,4.146115234539588,2.349455214030313,0.2127659574468085,5467409.05949167,4843888,9074,3018,973,0,0,,,,0.22265625,0.109375,0.07137004130718501,0.28350833117516955,0.024802509906394918,0.8333333333333334,,,,production_dist_pentane_b2_trans_g256,9.947801542514195,0.16119350947633176,0.15699683872070716,,,,
dist,pentane,abf,abf,trans,2.0,2.3,False,production,80000,1024,production__dist__pentane__abf__trans__b2__N1024__T80000__ns8__a6a96ab0df1d,1065.2880296679214,7,1.4938944308339777,99.76911186695537,10.211616664752219,494.4537792439371,4.265437731150385,2.267761256284954,0.22340425531914893,5543219.892620953,4845098,9052,3565,399,0,0,,,,0.2265625,0.1015625,0.07205317063589406,0.27896723945054736,0.024520188414006088,0.8333333333333334,,,,production_dist_pentane_b2_trans_g256,9.947801542514195,0.15832169537079316,0.15017332467374622,,,,
dist,pentane,abf,abf,trans,2.0,2.3,False,production,80000,1024,production__dist__pentane__abf__trans__b2__N1024__T80000__ns8__a6a96ab0df1d,1065.2880296679214,8,1.4150812595286901,97.39065235139117,10.090174944705053,489.03091539972525,4.477018319405195,2.1743196756902545,0.23404255319148937,5588141.751402553,4875907,9161,3687,1465,0,0,,,,0.2060546875,0.107421875,0.07267932025981819,0.27269953172545425,0.03070504780535449,0.8333333333333334,,,,production_dist_pentane_b2_trans_g256,9.947801542514195,0.15631962995096294,0.14225065241611606,,,,
dist,pentane,fr_estimated,fr_active,trans,2.0,2.3,False,production,80000,1024,production__dist__pentane__fr_active__trans__b2__N1024__T80000__ns8__fac6b8b55e54,1251.2776416270062,1,2.052252752770427,109.83417093338205,11.394674896933052,516.8921294717181,4.022524709400847,2.5356553926973517,0.06914893617021277,5090250.42154884,4406576,6033,3520,562,0,629,78.05389310704183,78.05389310704183,0.05859375,0.1787109375,0.2509765625,0.08738921658737328,0.36248207200092447,0.03967206615273966,0.8333333333333334,,,,production_dist_pentane_b2_trans_g256,9.947801542514195,0.06866148654932566,0.20630214062872662,4.5162694838614806e-05,6.4453125e-05,13601.0,0.04624659951474156
dist,pentane,fr_estimated,fr_active,trans,2.0,2.3,False,production,80000,1024,production__dist__pentane__fr_active__trans__b2__N1024__T80000__ns8__fac6b8b55e54,1251.2776416270062,2,1.6947980539250436,100.78245338552752,10.62707551842135,496.16512657806135,4.5544218292514485,2.201443707364952,0.13829787234042554,5273065.532063643,4593446,6840,3463,1580,0,508,56.58801942795467,56.58801942795467,0.1083984375,0.1806640625,0.275390625,0.07615283917580697,0.2980036932183584,0.027283201872334024,0.8333333333333334,,,,production_dist_pentane_b2_trans_g256,9.947801542514195,0.05958329967691287,0.17036910584534062,3.647479964708477e-05,5.46875e-05,13601.0,0.037350194838614806
dist,pentane,fr_estimated,fr_active,trans,2.0,2.3,False,production,80000,1024,production__dist__pentane__fr_active__trans__b2__N1024__T80000__ns8__fac6b8b55e54,1251.2776416270062,3,2.023175290881755,109.5568467316354,11.353262091925698,516.5832847211141,4.16729446962398,2.513277998762234,0.0797872340425532,5065855.461783579,4423819,6177,3445,302,0,618,68.86746354919217,68.86746354919217,0.05859375,0.1630859375,0.26171875,0.08715089533482683,0.360112422296451,0.041225704252893985,0.8333333333333334,,,,production_dist_pentane_b2_trans_g256,9.947801542514195,0.06153260888857009,0.20337913681080735,4.437288618483935e-05,6.499584026622296e-05,13601.0,0.045437835453275496
dist,pentane,fr_estimated,fr_active,trans,2.0,2.3,False,production,80000,1024,production__dist__pentane__fr_active__trans__b2__N1024__T80000__ns8__fac6b8b55e54,1251.2776416270062,4,2.052344402852695,110.54182969662767,11.411515470985414,518.4378814612385,4.275258104714398,2.5134167770198186,0.0797872340425532,5092857.363059097,4403038,6087,3237,171,0,669,50.39776987407478,50.39776987407478,0.095703125,0.162109375,0.2607421875,0.087859239586273,0.362420344059383,0.03855134297717832,0.8333333333333334,,,,production_dist_pentane_b2_trans_g256,9.947801542514195,0.06159210268181346,0.20631135372791,4.80347263068892e-05,7.474521630615641e-05,13601.0,0.04918755973825454
dist,pentane,fr_estimated,fr_active,trans,2.0,2.3,False,production,80000,1024,production__dist__pentane__fr_active__trans__b2__N1024__T80000__ns8__fac6b8b55e54,1251.2776416270062,5,2.006616264983205,109.32664405339153,11.301256587793823,515.6814819301667,4.472589334959244,2.4529545137198405,0.0851063829787234,5112219.570739715,4409322,6055,3737,1504,0,630,57.53819139596137,57.53819139596137,0.0615234375,0.1806640625,0.2568359375,0.08663650734772553,0.35162165466201273,0.03919214654542389,0.8333333333333334,,,,production_dist_pentane_b2_trans_g256,9.947801542514195,0.05813637447503726,0.20171454531008418,4.523449562532167e-05,5.95703125e-05,13601.0,0.04632012352032939
dist,pentane,fr_estimated,fr_active,trans,2.0,2.3,False,production,80000,1024,production__dist__pentane__fr_active__trans__b2__N1024__T80000__ns8__fac6b8b55e54,1251.2776416270062,6,2.0896702167519847,110.3648170506041,11.503491695445984,519.1492012558041,4.146115234539593,2.549880494081655,0.06914893617021277,5018927.0493715955,4422286,6015,3018,973,0,673,66.07284183994959,66.07284183994959,0.0615234375,0.16015625,0.2548828125,0.08831805641015539,0.37303352948196694,0.041152733437324424,0.8333333333333334,,,,production_dist_pentane_b2_trans_g256,9.947801542514195,0.06717206711540366,0.21006352085144675,4.8321929453716635e-05,6.337094425956739e-05,13601.0,0.049481655760605835
dist,pentane,fr_estimated,fr_active,trans,2.0,2.3,False,production,80000,1024,production__dist__pentane__fr_active__trans__b2__N1024__T80000__ns8__fac6b8b55e54,1251.2776416270062,7,1.9022403427474088,106.1482282144281,11.068497581432313,508.7625357498745,4.265437731150137,2.414391419235797,0.09574468085106383,5154957.834271151,4496594,6368,3565,399,0,589,68.47172521875409,68.47172521875409,0.0615234375,0.1865234375,0.2568359375,0.0825471264879609,0.335206347226877,0.033200257700475105,0.8333333333333334,,,,production_dist_pentane_b2_trans_g256,9.947801542514195,0.06740720393727437,0.19122218458196533,4.229066337034041e-05,5.859375e-05,13601.0,0.04330563929122858
dist,pentane,fr_estimated,fr_active,trans,2.0,2.3,False,production,80000,1024,production__dist__pentane__fr_active__trans__b2__N1024__T80000__ns8__fac6b8b55e54,1251.2776416270062,8,1.836178667592507,104.27204359658845,10.925569954764327,504.29137038851,4.4770183194055475,2.331500996535705,0.10638297872340426,5193966.02806768,4534117,6552,3687,1465,0,613,66.38237528488224,66.38237528488224,0.0771484375,0.18359375,0.2607421875,0.08090826591578297,0.3205346143831005,0.03481225751183863,0.8333333333333334,,,,production_dist_pentane_b2_trans_g256,9.947801542514195,0.06575821257671721,0.18458135294971248,4.401388225130505e-05,6.499584026622296e-05,13601.0,0.045070215425336374
dist,pentane,fr_estimated,fr_estimated,trans,2.0,2.3,False,production,80000,1024,production__dist__pentane__fr_estimated__trans__b2__N1024__T80000__ns8__76cef4957641,1239.4892572220415,1,1.5940163889348173,102.59382608304892,10.37009498426726,500.0227207002957,4.022524709400633,2.3783321373998634,0.2074468085106383,5522105.680544665,4807228,8809,3520,562,0,103,782.5194029850746,782.5194029850746,0.009765625,0.2080078125,0.1064453125,0.07326855853942973,0.28590521785638845,0.027468377492499335,0.8333333333333334,,,,production_dist_pentane_b2_trans_g256,9.947801542514195,0.15600037667673844,0.16023805683320333,7.395481030806558e-06,1.26953125e-05,13601.0,0.0075729725755459155
