run_id,study,stage,mode,name,method,seed,n_steps,n_replicas,budget,beta,h,w,n_dim,M,a,beta_h,fr_rate,adaptive_support_mode,adaptive_base_fr_rate,l2_f,l2_fp,integrated_l2_f,l2_f_transition,l2_fp_transition,marginal_l2_uniform,marginal_l2_target,marginal_l2_ref,n_barrier_crossings,n_round_trips,fr_event_fraction,max_fr_event_fraction,fr_score_std,fr_score_absmax,fr_score_clip_fraction,final_ancestor_ess,min_ancestor_ess,final_n_unique_ancestor,final_max_ancestor_frac,had_nan,runtime_seconds,wall_seconds,physics_tag
equal_compute__fr_estimated__b1_h2_w2_n10_a1.5__seed5__N512__T240000__f0e29cc2e4b3,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,5,240000,512,122880000,1.0,2.0,2.0,10,100,1.5,2.0,0.1,marginal_uniform,0.2,0.03669778785575085,0.26567496164389504,43.16158888179335,0.037490233842640795,0.34765181715988563,0.16185748348564757,0.16185704941512347,0.4933363185326689,1592127,794999,0.00010826280936796891,0.0001640625,0.2753423825448829,0.8882037401199341,0.0,43.48772395487724,43.48772395487724,81,0.06640625,False,435.22236408665776,435.2271945970133,b1_h2_w2_n10_a1.5
equal_compute__fr_estimated__b1_h2_w2_n10_a1.5__seed6__N1024__T120000__c5201bf9a8e1,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,6,120000,1024,122880000,1.0,2.0,2.0,10,100,1.5,2.0,0.1,marginal_uniform,0.2,0.03570531319017183,0.24922110608315057,34.70023573467449,0.034220214320001725,0.3108751755320873,0.12654961597743958,0.12661511663966593,0.5099745262130293,1591696,794709,0.00010282688990550472,0.000138671875,0.27296621165277934,0.7953716516494751,0.0,178.57220708446866,178.57220708446866,307,0.015625,False,210.8461729446426,210.84948002453893,b1_h2_w2_n10_a1.5
equal_compute__fr_estimated__b1_h2_w2_n10_a1.5__seed6__N2048__T60000__84b2b4974381,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,6,60000,2048,122880000,1.0,2.0,2.0,10,100,1.5,2.0,0.1,marginal_uniform,0.2,0.05958700767461146,0.28016138499868437,25.973217147438127,0.040766887251397564,0.34946812928734083,0.11590140977583682,0.11593269494102536,0.4992737948839993,1532908,765148,0.00010698125624921885,0.0001240234375,0.2786758217258006,0.8178028464317322,0.0,682.8889612504071,682.8889612504071,1043,0.00634765625,False,141.81913882307708,141.82178050279617,b1_h2_w2_n10_a1.5
equal_compute__fr_estimated__b1_h2_w2_n10_a1.5__seed6__N512__T240000__38349b15a847,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,6,240000,512,122880000,1.0,2.0,2.0,10,100,1.5,2.0,0.1,marginal_uniform,0.2,0.0415246587414835,0.2631048832399048,41.92326981555158,0.03866493044336916,0.3403654627530525,0.08264870882876922,0.08262822415992556,0.5045370664124309,1605160,801505,0.00011026027817549602,0.000171875,0.27644864053677626,0.8946658372879028,0.0,43.924932975871315,42.876022244030096,75,0.056640625,False,430.5496107675135,430.5543519295752,b1_h2_w2_n10_a1.5
equal_compute__fr_estimated__b1_h2_w2_n10_a1.5__seed7__N1024__T120000__cc439965dec5,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,7,120000,1024,122880000,1.0,2.0,2.0,10,100,1.5,2.0,0.1,marginal_uniform,0.2,0.04311985303612891,0.26835038811142564,31.24042949243263,0.03932361923125945,0.340988414219705,0.11758789600203128,0.11758665337181552,0.5066892213049994,1580006,788833,0.00010761180690965451,0.000146484375,0.27533988695233746,0.807079017162323,0.0,168.04102564102564,168.04102564102564,299,0.0224609375,False,213.90641849394888,213.9098345451057,b1_h2_w2_n10_a1.5
equal_compute__fr_estimated__b1_h2_w2_n10_a1.5__seed7__N2048__T60000__1dcac8bd088f,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,7,60000,2048,122880000,1.0,2.0,2.0,10,100,1.5,2.0,0.1,marginal_uniform,0.2,0.053481566276207426,0.2832016604979467,23.537589809334786,0.03993893545369981,0.3489264707634719,0.11467023489380275,0.11467723331683813,0.4845912954287783,1533336,765337,0.00010667611861017373,0.0001279296875,0.2807837584210573,0.7567614912986755,0.0,684.2257748776509,684.2257748776509,1050,0.005859375,False,141.88977516628802,141.8924222867936,b1_h2_w2_n10_a1.5
equal_compute__fr_estimated__b1_h2_w2_n10_a1.5__seed7__N512__T240000__4d20d7ee50ad,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,7,240000,512,122880000,1.0,2.0,2.0,10,100,1.5,2.0,0.1,marginal_uniform,0.2,0.03608172020432498,0.24997303883253633,46.493028026456244,0.03778525528684522,0.31836761221491133,0.14325427782293362,0.14332605854242336,0.5291712337995318,1590984,794454,0.00010733065725778959,0.0001640625,0.27737253678298973,0.8716709017753601,0.0,47.09737693136903,47.09737693136903,87,0.072265625,False,435.5420210529119,435.5468655060977,b1_h2_w2_n10_a1.5
equal_compute__fr_estimated__b2_h6_w2_n10_a1.5__seed0__N1024__T120000__dd338e2d75a0,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,0,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.01666348709619016,0.14364289002913533,46.39650911694179,0.013580550332087512,0.03454131773456898,0.08801454543675766,0.0880414130818179,1.279877026648414,1004061,501259,6.15203614819259e-05,0.000134765625,0.14835121562729472,1.6318984031677246,0.0,268.04089979550105,268.04089979550105,435,0.0126953125,False,212.56588651891798,212.5692264996469,b2_h6_w2_n10_a1.5
equal_compute__fr_estimated__b2_h6_w2_n10_a1.5__seed0__N2048__T60000__87944ad3a87a,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,0,60000,2048,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.019133849793891947,0.18032960159291742,27.524349111854928,0.016159410295337927,0.03438224785728804,0.08666204001184995,0.08682626710165586,1.2914614555564288,936486,467145,6.975446428571428e-05,0.0001455078125,0.17162790938837386,1.3711802959442139,0.0,826.3010244286841,826.3010244286841,1242,0.00439453125,False,141.4725087545812,141.47518515586853,b2_h6_w2_n10_a1.5
equal_compute__fr_estimated__b2_h6_w2_n10_a1.5__seed0__N512__T240000__8b8c873c78a3,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,0,240000,512,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.01768352832319805,0.12724703176657187,43.041227055781114,0.015294062509635728,0.031202101798971423,0.05099143917480363,0.05100752747790749,1.325774856371776,1041501,520201,5.774904263539465e-05,0.000171875,0.1414377374187088,1.7001006603240967,0.0,83.22031746031746,82.48709880427943,141,0.033203125,False,432.0805303482339,432.08529657963663,b2_h6_w2_n10_a1.5
equal_compute__fr_estimated__b2_h6_w2_n10_a1.5__seed1__N1024__T120000__04b4f33fba4c,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,1,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.01755556228119779,0.1455676537923932,30.2129782625611,0.015377724799849097,0.03351550088655903,0.07936372669768825,0.07940679558343607,1.3064552032186696,1005203,501846,5.766313246837658e-05,0.000158203125,0.14728424642386737,1.822105884552002,0.0,248.47772511848342,248.47772511848342,432,0.0166015625,False,213.44519930705428,213.44860570970923,b2_h6_w2_n10_a1.5
equal_compute__fr_estimated__b2_h6_w2_n10_a1.5__seed1__N2048__T60000__e599c7f3e025,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,1,60000,2048,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.02043274544510437,0.17484482825351919,24.776040705601805,0.016409968593064636,0.056068261918520365,0.06612518765325825,0.06604132829814688,1.294205027543221,926210,462049,6.87780238407699e-05,0.000150390625,0.16950197554765634,1.395463466644287,0.0,849.3932766302147,849.3932766302147,1270,0.005859375,False,141.58087287191302,141.58349288254976,b2_h6_w2_n10_a1.5
equal_compute__fr_estimated__b2_h6_w2_n10_a1.5__seed1__N512__T240000__7ec1cccf39c2,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,1,240000,512,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.018622269425547556,0.13101077907655154,30.80247126068943,0.016763071646001087,0.0505095604210267,0.04896685726851619,0.04898308961670259,1.3535610654188828,1044246,521521,6.107815731460649e-05,0.00014453125,0.14239294093625887,1.6432818174362183,0.0,66.9759836484415,66.9759836484415,125,0.048828125,False,435.44932141248137,435.4541933648288,b2_h6_w2_n10_a1.5
equal_compute__fr_estimated__b2_h6_w2_n10_a1.5__seed2__N1024__T120000__8d2c73c750e4,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,2,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.020271800567227296,0.15773178705412252,79.75720063563918,0.017360310149997157,0.03933715160228989,0.11288204270475896,0.1128891704475076,1.252207511968685,1002822,500609,6.054384780760962e-05,0.00014453125,0.1526480552455927,1.7306429147720337,0.0,256.75220372184134,256.75220372184134,427,0.0126953125,False,212.43434675317258,212.4376790849492,b2_h6_w2_n10_a1.5
equal_compute__fr_estimated__b2_h6_w2_n10_a1.5__seed2__N2048__T60000__4774d083b825,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,2,60000,2048,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.027185687558912354,0.17834713745825145,29.457862114841674,0.020372093290791444,0.0783272095142573,0.08582809506329786,0.08589932667044498,1.2966150504772773,920419,459093,7.604029965004375e-05,0.0001455078125,0.1849970352121061,1.5240387916564941,0.0,803.1987744159326,803.1987744159326,1199,0.00634765625,False,141.70297445356846,141.70563707407564,b2_h6_w2_n10_a1.5
equal_compute__fr_estimated__b2_h6_w2_n10_a1.5__seed2__N512__T240000__5fc7cc0eb2a2,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,2,240000,512,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.019020414269577658,0.1330146516836356,53.978611863017065,0.017675568629229574,0.0535797729583601,0.10924996166198413,0.1092037499368636,1.2687044123278048,1035539,517171,6.0057228812981526e-05,0.001953125,0.15013637030855764,1.7341417074203491,0.0,73.02061281337048,73.02061281337048,127,0.037109375,False,432.399800687097,432.404548487626,b2_h6_w2_n10_a1.5
equal_compute__fr_estimated__b2_h6_w2_n10_a1.5__seed3__N1024__T120000__0d2834ffe62e,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,3,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.019009863758910145,0.14890778700642862,241.81579892441005,0.016766754330675555,0.043384065068817146,0.09498404412890034,0.09501614319867181,1.2778773542507924,1001018,499776,5.7028398580071e-05,0.0009765625,0.14388771959028313,1.5085996389389038,0.0,302.1832853025937,302.1832853025937,471,0.009765625,False,214.0969375791028,214.10034393053502,b2_h6_w2_n10_a1.5
equal_compute__fr_estimated__b2_h6_w2_n10_a1.5__seed3__N2048__T60000__38839b03e54f,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,3,60000,2048,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.02010073550256412,0.17600662064799003,23.462472723746217,0.01639104719948105,0.034572047583033796,0.05804578747111638,0.0581170205177509,1.3082965750182538,928998,463434,7.091398731408574e-05,0.000142578125,0.17186984891431992,1.4494314193725586,0.0,841.891609795263,841.891609795263,1241,0.00439453125,False,141.7000010125339,141.70265928283334,b2_h6_w2_n10_a1.5
equal_compute__fr_estimated__b2_h6_w2_n10_a1.5__seed3__N512__T240000__4b60fcf47e5f,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,3,240000,512,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.017165071121032188,0.12982215259342159,55.953796479917045,0.014834318146685035,0.033795535529935215,0.0828164892068819,0.08281982341603894,1.2952003454118215,1034752,516781,6.019039340015e-05,0.00018359375,0.1474929266732202,1.8809716701507568,0.0,73.10206358059119,73.10206358059119,138,0.041015625,False,434.72599885612726,434.7308810679242,b2_h6_w2_n10_a1.5
equal_compute__fr_estimated__b2_h6_w2_n10_a1.5__seed4__N1024__T120000__6ee394bb2908,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,4,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.019370935950439934,0.15087198146791192,38.92043119738371,0.01633888881818737,0.04240907728204766,0.09571375182467791,0.09575589471628139,1.2663731353458159,1007395,502911,6.259452652367381e-05,0.0009765625,0.14741225870212618,1.6080840826034546,0.0,259.9345562716906,259.2917903066271,425,0.0146484375,False,214.39719468075782,214.40054423175752,b2_h6_w2_n10_a1.5
equal_compute__fr_estimated__b2_h6_w2_n10_a1.5__seed4__N2048__T60000__466266dbb063,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,4,60000,2048,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.024939063273251075,0.1853666973244817,39.02088712067973,0.020884363641852557,0.06904505662888702,0.07220537011715233,0.07230886674902984,1.29060872259566,930925,464397,6.9022133952006e-05,0.00048828125,0.1667572088935179,1.2209844589233398,0.0,833.8576540755467,833.8576540755467,1258,0.00537109375,False,141.58289292175323,141.58555875346065,b2_h6_w2_n10_a1.5
equal_compute__fr_estimated__b2_h6_w2_n10_a1.5__seed4__N512__T240000__b4ae8e65640d,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,4,240000,512,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.017402541755696103,0.1291590020899584,49.291862929373536,0.015015912775133951,0.03422251492305291,0.05759975515878091,0.057609601895152976,1.305519388714168,1045844,522390,5.570718563214473e-05,0.0001640625,0.13865217201211966,1.6957521438598633,0.0,76.60549386323787,76.60549386323787,135,0.046875,False,433.6514589814469,433.6562303137034,b2_h6_w2_n10_a1.5
equal_compute__fr_estimated__b2_h6_w2_n10_a1.5__seed5__N1024__T120000__146d7d1c6751,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,5,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.019047737481729877,0.15039509956928007,36.86694782349886,0.01712704800021321,0.05034714243263694,0.06712591048612133,0.06717788459479987,1.2895504232972756,1000050,499228,6.347338883055847e-05,0.000134765625,0.15698644197818923,1.621941089630127,0.0,267.2212028542304,267.2212028542304,431,0.0146484375,False,213.893524129875,213.89690386131406,b2_h6_w2_n10_a1.5
equal_compute__fr_estimated__b2_h6_w2_n10_a1.5__seed5__N2048__T60000__a3b80d765956,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,5,60000,2048,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.02211594739745138,0.1815452350728642,26.48450899391403,0.018432403912993292,0.056718411631695206,0.08262711203228881,0.08272599413842015,1.2875933819927228,934091,465987,6.652000531183602e-05,0.0009765625,0.1649678299432416,1.4078346490859985,0.0,895.0712761416987,895.0712761416987,1288,0.00439453125,False,141.70908465515822,141.7117090858519,b2_h6_w2_n10_a1.5
equal_compute__fr_estimated__b2_h6_w2_n10_a1.5__seed5__N512__T240000__8fb469a1b8b1,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,5,240000,512,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.01616678828905692,0.12939563696270814,35.80907636769953,0.012867049150137096,0.03149467632048142,0.11055416050164828,0.11059249007443635,1.2616435076463883,1050024,524423,5.7393937069612055e-05,0.00012109375,0.14297563926564094,1.4004913568496704,0.0,83.64518187619656,83.64518187619656,145,0.03515625,False,435.0327882915735,435.03762668184936,b2_h6_w2_n10_a1.5
equal_compute__fr_estimated__b2_h6_w2_n10_a1.5__seed6__N1024__T120000__90be647eab1d,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,6,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.01825680047418497,0.14831179275583048,36.880498676872975,0.016375705356764806,0.042114854664031975,0.10957640391626607,0.1096219619724534,1.2511752407182628,1014300,506395,5.824904067296635e-05,0.0009765625,0.14306549081137185,1.5485785007476807,0.0,276.66912928759893,276.66912928759893,447,0.0126953125,False,211.35468118730932,211.35799793805927,b2_h6_w2_n10_a1.5
equal_compute__fr_estimated__b2_h6_w2_n10_a1.5__seed6__N2048__T60000__7063aeb364ac,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,6,60000,2048,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.020154334809187796,0.17570577194897943,34.4316351925244,0.01757371910429539,0.05190866282735152,0.08204729285062493,0.08215156311970519,1.2919674113791482,926374,462088,7.066987720284965e-05,0.0001611328125,0.17303301737540597,1.6515015363693237,0.0,840.2051282051282,840.2051282051282,1237,0.00439453125,False,141.55396285280585,141.5566179426387,b2_h6_w2_n10_a1.5
equal_compute__fr_estimated__b2_h6_w2_n10_a1.5__seed6__N512__T240000__626468aedc50,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,6,240000,512,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.01731666512910913,0.12847630594712153,56.452303987596366,0.014223041630643396,0.03702400018451273,0.097910076304275,0.09795223881581104,1.2701404763993436,1035276,517002,6.312001431785641e-05,0.000171875,0.1520970487025819,1.582142949104309,0.0,63.627184466019415,63.2892322549493,127,0.060546875,False,429.41050787083805,429.4152440512553,b2_h6_w2_n10_a1.5
equal_compute__fr_estimated__b2_h6_w2_n10_a1.5__seed7__N1024__T120000__919efac7737e,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,7,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.020028899668244365,0.16143740179350874,53.61364479616977,0.017458937905980357,0.034338734196477615,0.09037527730682686,0.09046650794081748,1.287216839324451,1016455,507421,6.18621412679366e-05,0.0009765625,0.1488088072027954,1.5992096662521362,0.0,272.4989604989605,272.4989604989605,430,0.0107421875,False,213.89172603935003,213.895158871077,b2_h6_w2_n10_a1.5
equal_compute__fr_estimated__b2_h6_w2_n10_a1.5__seed7__N2048__T60000__6e009f885fc5,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,7,60000,2048,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.021954318446237436,0.181394521894007,27.59246832817864,0.017614703831590004,0.04541182595639452,0.06729305512744124,0.06748075693234717,1.2942899266340129,926706,462296,6.694719800649919e-05,0.00048828125,0.16702320261704587,1.4213483333587646,0.0,893.926683716965,893.926683716965,1284,0.00390625,False,141.50111316516995,141.5037494348362,b2_h6_w2_n10_a1.5
equal_compute__fr_estimated__b2_h6_w2_n10_a1.5__seed7__N512__T240000__f9a7942e0248,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,7,240000,512,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.018458971612591607,0.13030792657989576,54.96458474335478,0.01653350901942487,0.04451555043320607,0.09314632393813653,0.09317659704050972,1.2767828918722017,1044198,521524,5.726077248244358e-05,0.000125,0.14437817311455026,1.6367578506469727,0.0,67.52807831014941,66.53401015228427,134,0.048828125,False,434.5660050921142,434.5707950340584,b2_h6_w2_n10_a1.5
equal_compute__fr_estimated__b4_h1_w2_n10_a1.5__seed0__N1024__T120000__775e79a4ab46,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,0,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.02248350319563326,0.06355503776707491,16.449010589370403,0.011487712260172402,0.08059700338576035,0.09676695167902101,0.09683304691305174,0.8011084901493291,695731,347109,6.986955339733014e-05,0.00013671875,0.1872186106705417,0.7646335959434509,0.0,197.10075187969926,197.10075187969926,372,0.021484375,False,210.72002791054547,210.7233160128817,b4_h1_w2_n10_a1.5
equal_compute__fr_estimated__b4_h1_w2_n10_a1.5__seed0__N2048__T60000__99697ee30836,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,0,60000,2048,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.031470792085403404,0.08638672644753793,11.8675700663312,0.01530759634412562,0.10816608934196713,0.0750630632578988,0.07528227523964437,0.8439455997024082,637793,317785,8.360771309836271e-05,0.00048828125,0.21442695122587035,0.7940946221351624,0.0,715.7515358361775,715.7515358361775,1118,0.0048828125,False,141.62622918654233,141.62890117801726,b4_h1_w2_n10_a1.5
equal_compute__fr_estimated__b4_h1_w2_n10_a1.5__seed0__N512__T240000__d7dc557a3461,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,0,240000,512,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.014683060717887681,0.0426470078473122,17.407131402896145,0.00885848036249933,0.05940926296124218,0.11031277835896743,0.11032499780734338,0.8620562643290599,713177,356148,6.88904797618236e-05,0.00012890625,0.1787242443475087,0.9977719783782959,0.0,72.2159779614325,72.2159779614325,121,0.0390625,False,430.4728612219915,430.4776202328503,b4_h1_w2_n10_a1.5
equal_compute__fr_estimated__b4_h1_w2_n10_a1.5__seed1__N1024__T120000__26133ddab767,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,1,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.021662417481101374,0.060055447179291,15.651782629147814,0.011537487213951177,0.07950351953911751,0.0768095270010641,0.07695692870906058,0.8403984623023864,688237,343398,6.723296647667617e-05,0.0001640625,0.18200586047630127,0.8331489562988281,0.0,218.08985024958403,218.08985024958403,389,0.015625,False,211.27059049904346,211.27399141993374,b4_h1_w2_n10_a1.5
equal_compute__fr_estimated__b4_h1_w2_n10_a1.5__seed1__N2048__T60000__8dc2627c4e21,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,1,60000,2048,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.03575240507669325,0.09863965305855832,12.213497474853588,0.01731052670362043,0.11957117094937048,0.07456121383496446,0.07503136256897534,0.8465831874152467,645783,321774,8.275332770903637e-05,0.00016015625,0.20726430000726107,0.7320731282234192,0.0,708.7367353835755,708.7367353835755,1099,0.0048828125,False,141.36983097996563,141.3724219109863,b4_h1_w2_n10_a1.5
equal_compute__fr_estimated__b4_h1_w2_n10_a1.5__seed1__N512__T240000__f3cf62a49d85,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,1,240000,512,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.019767050251090518,0.05630276855345629,23.367016746260852,0.010593906752041856,0.07243664443694368,0.08919737994326173,0.0892038917582006,0.8718498756339119,721120,360015,7.324052294266039e-05,0.00016015625,0.1871477137865372,0.8591316938400269,0.0,46.11963406052076,44.81094017094017,98,0.083984375,False,434.4102790886536,434.4151086807251,b4_h1_w2_n10_a1.5
equal_compute__fr_estimated__b4_h1_w2_n10_a1.5__seed2__N1024__T120000__263b06b36d11,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,2,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.02155964749422336,0.05952525785371108,14.81341447020133,0.01104797584321349,0.07655589071232492,0.09127789727767384,0.09138709197782457,0.8619846148569434,713386,355925,6.689118669066547e-05,0.0001171875,0.17871286909258094,0.7335441708564758,0.0,214.43271983640082,214.43271983640082,382,0.015625,False,210.49003814347088,210.4933117646724,b4_h1_w2_n10_a1.5
equal_compute__fr_estimated__b4_h1_w2_n10_a1.5__seed2__N2048__T60000__6d6e64bbbcec,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,2,60000,2048,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.036134902858711807,0.10069221409425229,12.976542871222208,0.016247703248223673,0.11624795581653616,0.07636066299264305,0.07656519487427722,0.859213126160418,650605,324202,8.086147434695664e-05,0.0001484375,0.20577629960983923,0.7847523093223572,0.0,698.1198402130493,698.1198402130493,1119,0.00634765625,False,141.54805254004896,141.55069346167147,b4_h1_w2_n10_a1.5
equal_compute__fr_estimated__b4_h1_w2_n10_a1.5__seed2__N512__T240000__9fbabc92c159,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,2,240000,512,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.01733666126028763,0.04948703017507946,22.216439879589238,0.008815242351341193,0.05924223846997876,0.07655226022082219,0.07654696641066387,0.8825583640979294,718126,358534,7.062161939501375e-05,0.001953125,0.18232276898746533,0.907720685005188,0.0,65.04813895781638,63.13680154142582,115,0.041015625,False,430.36163088399917,430.3663736153394,b4_h1_w2_n10_a1.5
equal_compute__fr_estimated__b4_h1_w2_n10_a1.5__seed3__N1024__T120000__987cc245a8ca,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,3,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.024015229525071867,0.06640987593731276,17.53437629736559,0.013748386379362878,0.0921370958185439,0.07353485573486165,0.07354688569314158,0.8383624746478957,688271,343375,7.465447040147993e-05,0.000166015625,0.19001533226478093,0.8569188117980957,0.0,227.06279774794282,227.06279774794282,375,0.0126953125,False,212.3100012820214,212.31336101330817,b4_h1_w2_n10_a1.5
equal_compute__fr_estimated__b4_h1_w2_n10_a1.5__seed3__N2048__T60000__1ea5857f9e8c,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,3,60000,2048,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.039485060288126025,0.10748552947020662,13.82879929167403,0.020866585357308814,0.14188123573130748,0.07356223225257096,0.07368034836540495,0.838031080657569,645053,321419,8.147174962504687e-05,0.00015625,0.21185263949388064,0.7865322828292847,0.0,696.7282392026578,696.7282392026578,1106,0.00537109375,False,141.54046152718365,141.54306717962027,b4_h1_w2_n10_a1.5
equal_compute__fr_estimated__b4_h1_w2_n10_a1.5__seed3__N512__T240000__3395d67c9d95,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,3,240000,512,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.016935188458462216,0.0483155666315838,22.679296475178802,0.009906610233537621,0.07033871649202379,0.10524725047871412,0.1052987062631323,0.8184316405871684,717695,358276,7.47053334015136e-05,0.001953125,0.18227709821496804,1.0592536926269531,0.0,60.681481481481484,60.42969110189027,103,0.0390625,False,427.95550055615604,427.960346898064,b4_h1_w2_n10_a1.5
equal_compute__fr_estimated__b4_h1_w2_n10_a1.5__seed4__N1024__T120000__d3a1183cb5b6,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,4,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.025052777134971747,0.06951116328031108,15.475599665103529,0.011975755063734576,0.08456616955710272,0.08361383115929065,0.08366524418370067,0.8647358749339942,713818,356166,6.816065446727664e-05,0.0009765625,0.17740470880121595,0.7853015661239624,0.0,239.40091324200912,239.40091324200912,399,0.015625,False,210.78830564487725,210.79163483623415,b4_h1_w2_n10_a1.5
