run_id,study,stage,mode,name,method,seed,n_steps,n_replicas,budget,beta,h,w,n_dim,M,a,beta_h,fr_rate,adaptive_support_mode,adaptive_base_fr_rate,l2_f,l2_fp,integrated_l2_f,l2_f_transition,l2_fp_transition,marginal_l2_uniform,marginal_l2_target,marginal_l2_ref,n_barrier_crossings,n_round_trips,fr_event_fraction,max_fr_event_fraction,fr_score_std,fr_score_absmax,fr_score_clip_fraction,final_ancestor_ess,min_ancestor_ess,final_n_unique_ancestor,final_max_ancestor_frac,had_nan,runtime_seconds,wall_seconds,physics_tag
representative__fr_estimated__b2_h6_w2_n10_a1.5__seed0__N1024__T120000__d0402b3590da,wca_representative,representative,sample,fr_estimated,fr_estimated,0,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.01806161454731841,0.15309244616801393,49.687873160040795,0.014839778283833236,0.037272934606127524,0.0983546718989575,0.0983892817808582,1.264698260092739,1003409,500951,6.025089370531474e-05,0.00016796875,0.1475747645986624,1.8327107429504395,0.0,278.5802337938363,278.5802337938363,423,0.009765625,False,319.8130086148158,319.8166249273345,b2_h6_w2_n10_a1.5
representative__fr_estimated__b2_h6_w2_n10_a1.5__seed1__N1024__T120000__37f47e0b9047,wca_representative,representative,sample,fr_estimated,fr_estimated,1,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.018259223432156663,0.15019312044213962,31.270067915919164,0.014355944379469588,0.03912436129798204,0.056322995624339185,0.05636246247362062,1.3022758259187053,999450,498927,6.332691177941103e-05,0.00017578125,0.1526796947506792,1.614639401435852,0.0,256.25024437927664,256.25024437927664,416,0.0107421875,False,219.63081430923194,219.63414430990815,b2_h6_w2_n10_a1.5
representative__fr_estimated__b2_h6_w2_n10_a1.5__seed2__N1024__T120000__4d2b6808c9ab,wca_representative,representative,sample,fr_estimated,fr_estimated,2,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.018455580135579276,0.14726061282952885,80.7060641043371,0.015331182291963697,0.04755681727812134,0.08461001648265787,0.08461926426041565,1.2835845430704236,1006938,502736,5.6979572896355184e-05,0.0009765625,0.13884308018710462,1.6583284139633179,0.0,261.22969606377677,261.22969606377677,456,0.0185546875,False,319.9019769160077,319.90553589724004,b2_h6_w2_n10_a1.5
representative__fr_estimated__b2_h6_w2_n10_a1.5__seed3__N1024__T120000__211226f3d8a8,wca_representative,representative,sample,fr_estimated,fr_estimated,3,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.019840576716078973,0.15426343219566238,242.50285266917794,0.017327587005215406,0.05855288278681291,0.07183148872421101,0.0718017136504473,1.2910626177462117,1007434,502946,6.108093032848358e-05,0.00014453125,0.14860663278679603,1.5414716005325317,0.0,262.53780671006507,262.53780671006507,421,0.0126953125,False,220.95885644946247,220.96221363078803,b2_h6_w2_n10_a1.5
representative__fr_estimated__b2_h6_w2_n10_a1.5__seed4__N1024__T120000__ed3ef09304b3,wca_representative,representative,sample,fr_estimated,fr_estimated,4,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.018211824058407353,0.1472200832762508,40.83796380081361,0.01567997729104013,0.040183356687160963,0.07855671948817888,0.07855036445188367,1.278617575821028,1009275,503849,6.142271011449427e-05,0.001953125,0.14680305864401075,1.677244782447815,0.0,263.59376571141274,263.59376571141274,420,0.01171875,False,320.55596666783094,320.5595563389361,b2_h6_w2_n10_a1.5
representative__fr_estimated__b2_h6_w2_n10_a1.5__seed5__N1024__T120000__6c5f45bb4cdc,wca_representative,representative,sample,fr_estimated,fr_estimated,5,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.02199151507948357,0.1563803830302605,33.8639173122551,0.019091703278173004,0.05788882325021174,0.10323369171739208,0.10331439591287232,1.2745589816246847,1005061,501743,6.103210464476776e-05,0.000125,0.15108101924128045,1.4076409339904785,0.0,282.78748651564183,282.78748651564183,441,0.0107421875,False,220.00370231457055,220.0070617571473,b2_h6_w2_n10_a1.5
representative__fr_estimated__b2_h6_w2_n10_a1.5__seed6__N1024__T120000__52f20b88cfaa,wca_representative,representative,sample,fr_estimated,fr_estimated,6,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.022745006328651597,0.1597238372920354,39.88605444427566,0.021181382467111765,0.06573192715894675,0.09515796675872006,0.09514137353043985,1.2853660648658565,1008590,503563,5.824904067296635e-05,0.00012890625,0.14209965456891782,1.7338929176330566,0.0,278.7283359914939,278.7283359914939,457,0.0126953125,False,321.22747241612524,321.23104018718004,b2_h6_w2_n10_a1.5
representative__fr_estimated__b2_h6_w2_n10_a1.5__seed7__N1024__T120000__3be81b801575,wca_representative,representative,sample,fr_estimated,fr_estimated,7,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.022151546465223937,0.15268712642924484,52.40963008210819,0.01732179610802707,0.06491799839409661,0.06934526791468985,0.06937489122697318,1.2798253380025362,1014399,506453,5.60030592220389e-05,0.000103515625,0.1450217020684945,1.370955467224121,0.0,278.87659574468086,278.87659574468086,442,0.0107421875,False,222.49437371175736,222.49772621318698,b2_h6_w2_n10_a1.5
representative__fr_estimated__b2_h6_w2_n10_a1.5__seed8__N1024__T120000__fe3a83847f20,wca_representative,representative,sample,fr_estimated,fr_estimated,8,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.017450959491627206,0.14441158924116518,34.233276974368756,0.015325844313471384,0.03723030121758185,0.07496924901438048,0.07502431918199962,1.279787721183724,1020464,509486,5.6833095845207736e-05,0.000146484375,0.14370683222548028,1.878896713256836,0.0,257.50884086444006,257.50884086444006,439,0.013671875,False,321.8082998842001,321.8118795249611,b2_h6_w2_n10_a1.5
representative__fr_estimated__b2_h6_w2_n10_a1.5__seed9__N1024__T120000__d1fd859c54ce,wca_representative,representative,sample,fr_estimated,fr_estimated,9,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.016363366807873356,0.14466263885243677,27.898340250924715,0.013599774859227929,0.03234845919596692,0.08491043613233124,0.08484712856818487,1.2794886461564197,1008164,503363,5.6198361956902154e-05,0.0009765625,0.13911705529935345,1.504359245300293,0.0,286.02727768685213,286.02727768685213,442,0.009765625,False,222.28002892900258,222.28336101025343,b2_h6_w2_n10_a1.5
representative__fr_estimated__b4_h1_w2_n10_a1.5__seed0__N1024__T120000__67f404664824,wca_representative,representative,sample,fr_estimated,fr_estimated,0,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.025034185754485055,0.06934429748401642,17.177200716257815,0.011859328647030027,0.0814200529208334,0.07343492097943784,0.07345778647724664,0.8616699113179423,694199,346377,7.35314796760162e-05,0.00012109375,0.19495335279234208,0.7638875842094421,0.0,198.81987106560484,198.81987106560484,352,0.0166015625,False,322.3822824778035,322.38583255931735,b4_h1_w2_n10_a1.5
representative__fr_estimated__b4_h1_w2_n10_a1.5__seed1__N1024__T120000__19341455d6d6,wca_representative,representative,sample,fr_estimated,fr_estimated,1,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.02296417315759159,0.06505469898903705,15.70217296431807,0.012489054861979324,0.08355653601471262,0.06439494176678459,0.06443391845375522,0.8644588455148424,703768,351109,7.084606707164642e-05,0.000173828125,0.18283671302429344,0.8628549575805664,0.0,204.4007797270955,204.4007797270955,365,0.0185546875,False,220.9181571258232,220.9215004472062,b4_h1_w2_n10_a1.5
representative__fr_estimated__b4_h1_w2_n10_a1.5__seed2__N1024__T120000__e4287aca78f6,wca_representative,representative,sample,fr_estimated,fr_estimated,2,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.02454170285036023,0.06884490388318595,15.114589651494823,0.01343412421845471,0.09298361593212227,0.09315315574187906,0.09319448905781838,0.8379802486828577,700561,349527,7.133432390880455e-05,0.00013671875,0.18531066063067644,0.7766984701156616,0.0,213.9077927376581,213.9077927376581,374,0.0166015625,False,322.11418439727277,322.1177821792662,b4_h1_w2_n10_a1.5
representative__fr_estimated__b4_h1_w2_n10_a1.5__seed3__N1024__T120000__bb31e0cbdf5a,wca_representative,representative,sample,fr_estimated,fr_estimated,3,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.025864369093698426,0.07312685845498305,16.961890884938533,0.01416740974380662,0.09522989090206112,0.05577744198236272,0.055913427579179734,0.845614199225479,699341,348919,7.260379168541573e-05,0.00015625,0.17818837534907844,0.9061628580093384,0.0,210.98108651911468,210.98108651911468,380,0.01953125,False,218.63253621943295,218.63586119096726,b4_h1_w2_n10_a1.5
representative__fr_estimated__b4_h1_w2_n10_a1.5__seed4__N1024__T120000__8d8b6a82f57a,wca_representative,representative,sample,fr_estimated,fr_estimated,4,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.02072001985884782,0.05889433061399221,15.19097192269554,0.010745553169019142,0.07330582923412776,0.07073776756639401,0.07078846037370438,0.836047240594816,692460,345483,7.226201189940503e-05,0.0009765625,0.1904695971846925,0.8503226041793823,0.0,213.99510204081633,213.99510204081633,364,0.0166015625,False,322.9503592206165,322.9539173627272,b4_h1_w2_n10_a1.5
representative__fr_estimated__b4_h1_w2_n10_a1.5__seed5__N1024__T120000__4b47103fde61,wca_representative,representative,sample,fr_estimated,fr_estimated,5,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.02382778583999397,0.06802161559064263,16.700603631259845,0.012484106314157136,0.08666790582723194,0.07729866414141931,0.07734728508683206,0.8487532606809302,701159,349783,7.128549822508874e-05,0.00016796875,0.1882784166381098,0.8335610032081604,0.0,212.95207148659625,212.95207148659625,363,0.015625,False,218.55597275402397,218.5593183543533,b4_h1_w2_n10_a1.5
representative__fr_estimated__b4_h1_w2_n10_a1.5__seed6__N1024__T120000__c68515e6914a,wca_representative,representative,sample,fr_estimated,fr_estimated,6,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.023715032854062724,0.0689352067477753,15.603908783329873,0.012512199481505247,0.0846992548970888,0.07438086865386845,0.0743739040082574,0.8590667878316902,700303,349382,7.28479201039948e-05,0.000125,0.18365980707203,0.7785267233848572,0.0,227.35819601040762,227.35819601040762,376,0.0185546875,False,323.4963200259954,323.4999032979831,b4_h1_w2_n10_a1.5
representative__fr_estimated__b4_h1_w2_n10_a1.5__seed7__N1024__T120000__97247468a772,wca_representative,representative,sample,fr_estimated,fr_estimated,7,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.02730963067865416,0.07452393258129353,16.970277319993066,0.01466666836046936,0.09802808950691194,0.06640547684190466,0.06648948144866529,0.8416083035198494,699737,349106,7.109019549022549e-05,0.0009765625,0.18715123501291067,0.7661240100860596,0.0,216.64793388429752,216.64793388429752,375,0.0166015625,False,219.49141424149275,219.49477817118168,b4_h1_w2_n10_a1.5
representative__fr_estimated__b4_h1_w2_n10_a1.5__seed8__N1024__T120000__e87194171075,wca_representative,representative,sample,fr_estimated,fr_estimated,8,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.023231604680345012,0.0657738398461051,15.81204810480422,0.012101287071656055,0.08176727253589591,0.059240687595666766,0.05926750056424627,0.8711367720543681,705027,351754,7.162727801109945e-05,0.000142578125,0.1825280853630522,0.8720697164535522,0.0,231.9858407079646,231.9858407079646,378,0.013671875,False,321.7805019421503,321.7840838152915,b4_h1_w2_n10_a1.5
representative__fr_estimated__b4_h1_w2_n10_a1.5__seed9__N1024__T120000__e58bf2e99d41,wca_representative,representative,sample,fr_estimated,fr_estimated,9,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.027004126012808573,0.07425538695820143,15.915458159519492,0.013915235565170693,0.09683975905602411,0.06578525181567783,0.06580889310080634,0.8562812646839716,708165,353271,7.07972413879306e-05,0.0009765625,0.18621645976623907,0.809628963470459,0.0,216.37969459347917,216.37969459347917,368,0.015625,False,223.74106206558645,223.74443713668734,b4_h1_w2_n10_a1.5
representative__fr_estimated__b4_h2_w2_n10_a1.5__seed0__N1024__T120000__2087db1ee8fc,wca_representative,representative,sample,fr_estimated,fr_estimated,0,120000,1024,122880000,4.0,2.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.030508524615637515,0.08942942414475422,24.93339564900267,0.013895649988159472,0.10051108203542994,0.04514365215368077,0.045145926466197195,1.1897308967362896,667185,332761,7.694927753612319e-05,0.000173828125,0.19637889740271525,0.823074996471405,0.0,214.34505314799674,214.34505314799674,350,0.0166015625,False,322.3228238178417,322.32651293929666,b4_h2_w2_n10_a1.5
representative__fr_estimated__b4_h2_w2_n10_a1.5__seed1__N1024__T120000__424678b9cc92,wca_representative,representative,sample,fr_estimated,fr_estimated,1,120000,1024,122880000,4.0,2.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.029707979774847133,0.08624565425127265,21.36727252528063,0.015446892494827964,0.10566035539177075,0.0854810096074441,0.08549313876559841,1.1563761580986507,676723,337554,7.382443377831109e-05,0.000193359375,0.1885968672177549,0.8072826266288757,0.0,215.9341021416804,214.960229602296,368,0.015625,False,222.4040705813095,222.407435182482,b4_h2_w2_n10_a1.5
representative__fr_estimated__b4_h2_w2_n10_a1.5__seed2__N1024__T120000__4dcd8d8dffe7,wca_representative,representative,sample,fr_estimated,fr_estimated,2,120000,1024,122880000,4.0,2.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.026401718542434664,0.07734087572478399,20.267532172971585,0.012259211263624083,0.0891495184852205,0.07381859290898808,0.07386690421242072,1.1624378813664527,678699,338537,7.494742450377481e-05,0.00016015625,0.19427203937097162,0.8542206883430481,0.0,210.81141938078005,210.81141938078005,363,0.015625,False,322.2977422103286,322.3013457618654,b4_h2_w2_n10_a1.5
representative__fr_estimated__b4_h2_w2_n10_a1.5__seed3__N1024__T120000__ad9727d96631,wca_representative,representative,sample,fr_estimated,fr_estimated,3,120000,1024,122880000,4.0,2.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.030379890901513724,0.08788455776574056,22.38007265508987,0.014679196626184502,0.10361335636074699,0.0724803979033255,0.07248174807279746,1.1659889209818421,677711,337982,7.782813984300785e-05,0.0009765625,0.19526656166491527,0.8239404559135437,0.0,202.5059868675164,202.5059868675164,345,0.0126953125,False,221.10470705013722,221.1080759409815,b4_h2_w2_n10_a1.5
representative__fr_estimated__b4_h2_w2_n10_a1.5__seed4__N1024__T120000__bb2db004b3e7,wca_representative,representative,sample,fr_estimated,fr_estimated,4,120000,1024,122880000,4.0,2.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.033161619231410776,0.09527572793493871,23.948285321183086,0.016593921132580066,0.11108533774410079,0.06238759030405534,0.06237705479853968,1.157243793179828,665221,331785,7.553333270836459e-05,0.0009765625,0.2006678302046816,0.8576869964599609,0.0,202.66254348666408,202.66254348666408,359,0.0185546875,False,322.2843674849719,322.2880183355883,b4_h2_w2_n10_a1.5
representative__fr_estimated__b4_h2_w2_n10_a1.5__seed5__N1024__T120000__d00d28ce463a,wca_representative,representative,sample,fr_estimated,fr_estimated,5,120000,1024,122880000,4.0,2.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.029606512803308522,0.0851316117750269,20.747054054211794,0.014095297859385342,0.09894926748391994,0.07076542997364145,0.07075355656418253,1.161597704310345,668205,333311,7.441034198290086e-05,0.000185546875,0.1929983507456984,0.8233847618103027,0.0,205.20078277886498,205.20078277886498,355,0.017578125,False,221.4879280300811,221.49128849059343,b4_h2_w2_n10_a1.5
representative__fr_estimated__b4_h2_w2_n10_a1.5__seed6__N1024__T120000__432e4316f8ba,wca_representative,representative,sample,fr_estimated,fr_estimated,6,120000,1024,122880000,4.0,2.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.031307737691393,0.09204191354126044,20.029931022130043,0.015907959185701596,0.1103682948534035,0.06507017982138295,0.06510617798735407,1.1560528710669236,679306,338855,7.11390211739413e-05,0.0009765625,0.183671588479643,0.7723127007484436,0.0,208.05079365079365,207.2284584980237,353,0.0146484375,False,321.956196882762,321.9598462553695,b4_h2_w2_n10_a1.5
representative__fr_estimated__b4_h2_w2_n10_a1.5__seed7__N1024__T120000__721a26b1dba5,wca_representative,representative,sample,fr_estimated,fr_estimated,7,120000,1024,122880000,4.0,2.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.030568671140117035,0.08897484105330931,19.696814859930324,0.01461548880625887,0.10049677484659973,0.0911310155747708,0.09120681762782482,1.1478333814014372,669469,333973,7.245731463426829e-05,0.00016015625,0.19065256613376858,0.7948405742645264,0.0,218.54439349729054,218.54439349729054,371,0.015625,False,223.16674606967717,223.17010715045035,b4_h2_w2_n10_a1.5
representative__fr_estimated__b4_h2_w2_n10_a1.5__seed8__N1024__T120000__ebe0e54ae103,wca_representative,representative,sample,fr_estimated,fr_estimated,8,120000,1024,122880000,4.0,2.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.026789194379181,0.07847534882724658,21.91149298491369,0.01308443391180087,0.0886906136432562,0.0982288490386782,0.098396292997344,1.1447787349013163,664688,331546,7.323852557372131e-05,0.0009765625,0.18749438990463324,0.8920210599899292,0.0,214.08248264597796,214.08248264597796,369,0.0166015625,False,321.3057221630588,321.3092490937561,b4_h2_w2_n10_a1.5
representative__fr_estimated__b4_h2_w2_n10_a1.5__seed9__N1024__T120000__ac990e02be0d,wca_representative,representative,sample,fr_estimated,fr_estimated,9,120000,1024,122880000,4.0,2.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.029342575682917402,0.08516731334844026,21.14417158665159,0.014377556098171828,0.10312292744943957,0.07453093424988161,0.07450500831936387,1.1573470408818733,680839,339630,7.167610369481526e-05,0.00017578125,0.18782960699540843,0.9901467561721802,0.0,218.45333333333335,218.45333333333335,374,0.017578125,False,223.35910628642887,223.36243772692978,b4_h2_w2_n10_a1.5
representative__fr_estimated_adaptive__b1_h2_w2_n10_a1.5__seed0__N1024__T120000__ecab37054b62,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,0,120000,1024,122880000,1.0,2.0,2.0,10,100,1.5,2.0,0.1,marginal_uniform,0.2,0.03900303214922744,0.26521057869732445,32.965984811426466,0.04147548115240096,0.33289491856548187,0.1092158919160752,0.10920443970809421,0.4826651147519681,1591504,794585,0.00011425209989500525,0.0002265625,0.25814137120775665,0.8987635374069214,0.0,180.41569167240192,180.41569167240192,296,0.015625,False,254.50231618527323,254.53901200834662,b1_h2_w2_n10_a1.5
representative__fr_estimated_adaptive__b1_h2_w2_n10_a1.5__seed1__N1024__T120000__3cc41454bb03,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,1,120000,1024,122880000,1.0,2.0,2.0,10,100,1.5,2.0,0.1,marginal_uniform,0.2,0.036540950310108206,0.24755347026519248,31.872198131909002,0.03330515718559894,0.32161909734779914,0.11251162586381983,0.11246709696416085,0.4957228104381917,1571952,784866,0.00011434975126243688,0.000224609375,0.26586797899848946,0.8499196767807007,0.0,169.45313510019392,169.45313510019392,289,0.015625,False,241.84799748752266,241.85837522987276,b1_h2_w2_n10_a1.5
representative__fr_estimated_adaptive__b1_h2_w2_n10_a1.5__seed2__N1024__T120000__a6b0b634a98d,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,2,120000,1024,122880000,1.0,2.0,2.0,10,100,1.5,2.0,0.1,marginal_uniform,0.2,0.044168300393975096,0.2750323786841999,38.65741544604934,0.039663632827185547,0.3544011814053179,0.12533897143720987,0.12539157135542292,0.486345080441282,1584183,790968,0.00011005309109544523,0.00019921875,0.26308114095407054,0.8376278877258301,0.0,163.177093059446,163.177093059446,295,0.0224609375,False,354.979428563267,354.9906104365364,b1_h2_w2_n10_a1.5
representative__fr_estimated_adaptive__b1_h2_w2_n10_a1.5__seed3__N1024__T120000__59aa2432ec9f,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,3,120000,1024,122880000,1.0,2.0,2.0,10,100,1.5,2.0,0.1,marginal_uniform,0.2,0.0497567802198148,0.27588907532507306,37.19481182453234,0.04181057745795973,0.3577581687396804,0.14555172155171892,0.1456019409086393,0.4904719792380914,1590121,793963,0.00011054134793260337,0.000216796875,0.2692576357022855,1.0780112743377686,0.0,156.5973715651135,156.5973715651135,274,0.0205078125,False,242.22156720422208,242.23334021866322,b1_h2_w2_n10_a1.5
representative__fr_estimated_adaptive__b1_h2_w2_n10_a1.5__seed4__N1024__T120000__f85bed60995f,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,4,120000,1024,122880000,1.0,2.0,2.0,10,100,1.5,2.0,0.1,marginal_uniform,0.2,0.03758046126227779,0.27723871827172275,38.50561112775872,0.04101397935801487,0.3401597701068041,0.1268961893266409,0.12691404849140125,0.5214787922924419,1591948,794781,0.00011815815459227038,0.00020703125,0.2674313385125103,0.8353612422943115,0.0,169.12516129032258,169.12516129032258,275,0.015625,False,357.29107152763754,357.30438442341983,b1_h2_w2_n10_a1.5
representative__fr_estimated_adaptive__b1_h2_w2_n10_a1.5__seed5__N1024__T120000__09e051060f51,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,5,120000,1024,122880000,1.0,2.0,2.0,10,100,1.5,2.0,0.1,marginal_uniform,0.2,0.054951881487006755,0.28759263165121923,36.15564138952183,0.0429838307548522,0.354106925764214,0.12773890338884236,0.12775969744595456,0.4965134657864777,1583276,790516,0.00010873479763511824,0.000201171875,0.27392703709764654,0.8578015565872192,0.0,160.23471882640587,156.45717696210087,297,0.021484375,False,242.18180456012487,242.19439507462084,b1_h2_w2_n10_a1.5
representative__fr_estimated_adaptive__b1_h2_w2_n10_a1.5__seed6__N1024__T120000__344cb0c6287a,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,6,120000,1024,122880000,1.0,2.0,2.0,10,100,1.5,2.0,0.1,marginal_uniform,0.2,0.04704531306487639,0.2787477422717136,40.03105986445185,0.041460315345943397,0.3506590993807681,0.1365501738864583,0.13651602348252587,0.45876729084835915,1582615,790203,0.00011102960476976152,0.0002109375,0.2664456584590519,0.9491920471191406,0.0,168.47300771208225,168.47300771208225,296,0.0205078125,False,357.5032862611115,357.5176976248622,b1_h2_w2_n10_a1.5
representative__fr_estimated_adaptive__b1_h2_w2_n10_a1.5__seed7__N1024__T120000__234716ee8541,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,7,120000,1024,122880000,1.0,2.0,2.0,10,100,1.5,2.0,0.1,marginal_uniform,0.2,0.03631084281775992,0.25230821426461114,32.83578888234834,0.03605013937539286,0.31498122068258855,0.13337614599545855,0.1334555441395382,0.4826995480701111,1583450,790581,0.00011298263211839408,0.000212890625,0.26631660093110027,0.8404279351234436,0.0,163.68654386512645,163.68654386512645,281,0.017578125,False,237.25195440556854,237.2647336497903,b1_h2_w2_n10_a1.5
representative__fr_estimated_adaptive__b1_h2_w2_n10_a1.5__seed8__N1024__T120000__64a38fe51943,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,8,120000,1024,122880000,1.0,2.0,2.0,10,100,1.5,2.0,0.1,marginal_uniform,0.2,0.05001758346016436,0.287545852623749,35.29515960622215,0.04347443935669034,0.35942573476570056,0.1253422152497925,0.1253975798638121,0.49455884297842884,1597050,797374,0.00011361736600669966,0.000201171875,0.2663467056220474,0.8438857793807983,0.0,162.8223602484472,162.8223602484472,289,0.015625,False,357.80445029214025,357.8189653074369,b1_h2_w2_n10_a1.5
representative__fr_estimated_adaptive__b1_h2_w2_n10_a1.5__seed9__N1024__T120000__d01d893fb2d9,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,9,120000,1024,122880000,1.0,2.0,2.0,10,100,1.5,2.0,0.1,marginal_uniform,0.2,0.04180034178956075,0.2615183622640262,30.56412087496026,0.04024915212247489,0.2940853741073806,0.15472703744236369,0.15476553939890972,0.4955767896868646,1590107,793892,0.00011542391630418479,0.00023046875,0.2682263594399973,0.8726274967193604,0.0,158.92331009396787,158.92331009396787,277,0.0224609375,False,235.8468047780916,235.85972810350358,b1_h2_w2_n10_a1.5
representative__fr_estimated_adaptive__b1_h4_w2_n10_a1.5__seed0__N1024__T120000__7cb0ba49a419,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,0,120000,1024,122880000,1.0,4.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.05131292030697889,0.2854895579910807,45.17318926919404,0.03679928154287051,0.30626368211517746,0.11852656680717695,0.11850504469317465,0.7770259323689127,1587020,792451,9.745606469676517e-05,0.0001953125,0.24026598563205914,0.8634917736053467,0.0,178.02648556876062,178.02648556876062,336,0.0263671875,False,357.9115825984627,357.9252145634964,b1_h4_w2_n10_a1.5
representative__fr_estimated_adaptive__b1_h4_w2_n10_a1.5__seed1__N1024__T120000__ce95df692409,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,1,120000,1024,122880000,1.0,4.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.043670595485003176,0.25957076682607566,42.64529947895187,0.030460321888796018,0.288528492199097,0.1093750761011903,0.10944321832810423,0.7643879121351731,1580319,789147,9.047399192540373e-05,0.000189453125,0.2362979795592374,0.8159674406051636,0.0,203.6860916860917,203.6860916860917,334,0.01171875,False,235.6135608293116,235.62647448293865,b1_h4_w2_n10_a1.5
representative__fr_estimated_adaptive__b1_h4_w2_n10_a1.5__seed2__N1024__T120000__0b4454cc6df8,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,2,120000,1024,122880000,1.0,4.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.043226177474818765,0.2629238302048184,39.71707239984531,0.032517379624603854,0.29453669947486183,0.14165863273445342,0.14175977706136625,0.8007551654346101,1603408,800609,9.433122093895305e-05,0.000181640625,0.2391574029928753,1.0985187292099,0.0,184.47853624208304,184.47853624208304,328,0.0166015625,False,282.98360461369157,282.9970514168963,b1_h4_w2_n10_a1.5
representative__fr_estimated_adaptive__b1_h4_w2_n10_a1.5__seed3__N1024__T120000__bf0c043608e8,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,3,120000,1024,122880000,1.0,4.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.04471103878004436,0.27465163459245856,36.50235967774256,0.030053913973646647,0.30433061564014696,0.11343178846143331,0.11344527388489509,0.7680780928291256,1591859,794816,0.00010224098170091496,0.000177734375,0.24294158133707894,0.9583439230918884,0.0,191.62573099415204,191.62573099415204,326,0.013671875,False,236.4692393904552,236.48221065383404,b1_h4_w2_n10_a1.5
