t_ps,seed,method,eF_equilibrium,eF_km_equilibrium,eF_uniform8,eF_km_uniform8,eF_uniform10,eF_km_uniform10,egradF_equilibrium,egradF_uniform8,egradF_uniform10
59.0,10,abf,0.5739066043028752,0.23336906484543712,0.6862375098417397,0.3180901609726208,0.6813174436234835,0.31462988842835843,8.349233507337518,8.341818206233976,8.365795865105408
59.0,11,abf,0.5779329482650006,0.24130187721969137,0.6866995729946462,0.3233972635563772,0.6810072167874889,0.3183579905780544,8.353641329117607,8.34810322599866,8.368251691683012
59.0,12,abf,0.577254655874631,0.23517768636203698,0.6847799849109585,0.3148797614754455,0.6794296451910501,0.3100807567636177,8.360681545205477,8.346238457420926,8.368208690533029
59.0,13,abf,0.5715099920786956,0.22699951669865576,0.6840547079435622,0.3178921281469361,0.6797681979520703,0.31486780468492864,8.359132442544466,8.34838217582367,8.366702723048359
60.0,10,abf,0.5732790770582893,0.23298434367094684,0.6840517642499031,0.3152372245611916,0.678905981386036,0.3112985730318028,8.347935983546979,8.341518983279329,8.365426276949098
60.0,11,abf,0.5773699413187858,0.2403302467435386,0.6856142902339153,0.3214822893917099,0.6798896322053749,0.3164041725861319,8.351927417884681,8.346593103184047,8.366913177291547
60.0,12,abf,0.5771632776625282,0.23502134173070408,0.684047218639609,0.3136778925960193,0.6787261299883155,0.30889982213216755,8.360003513853348,8.345476540057229,8.367731124603198
60.0,13,abf,0.5715440422589118,0.22725353118826316,0.6836644605032084,0.3170904775627766,0.6793543381993086,0.3140482641109331,8.358632555092115,8.347936540830629,8.366581110873861
61.0,10,abf,0.5729845450856531,0.23195310374436381,0.6825913517776486,0.3129070906908699,0.6774161155248688,0.30891384150507795,8.348380962484605,8.340956595561831,8.364900930381108
61.0,11,abf,0.5777399851646955,0.24072070830152406,0.6851990628182729,0.32038942810218224,0.6794667878237285,0.31541746371634966,8.351293323497137,8.345504879041215,8.365957872706186
61.0,12,abf,0.576704058875613,0.23379743837688122,0.6831574063782283,0.3121323262027851,0.6779750059982695,0.30753371383121025,8.35861976259148,8.34489870546272,8.36692491571897
