t_ps,seed,method,eF_equilibrium,eF_km_equilibrium,eF_uniform8,eF_km_uniform8,eF_uniform10,eF_km_uniform10,egradF_equilibrium,egradF_uniform8,egradF_uniform10
51.0,22,abf,0.5675962788922237,25.728806901159526,0.6550101883447237,43.194908599406276,0.6503041658388325,54.538332342130815,22.723750894626765,24.36949739525068,24.78618649774982
51.0,23,abf,0.5629094423444791,25.72069224067327,0.6454634216558531,43.211814235748534,0.6435333218393396,54.55429601087046,22.721370541126564,24.368310524430964,24.787455333257252
52.0,20,abf,0.568784101892279,25.705129442476142,0.6614820300006762,43.19898143000251,0.6549141070939544,54.53575398355116,22.715138304319282,24.367094162324616,24.784576662604657
52.0,21,abf,0.5659901684603375,25.69713954326726,0.6676483518306795,43.186559592387425,0.6655864887162491,54.5264607745697,22.724240334519184,24.371062896362577,24.79117212937758
52.0,22,abf,0.5670315137780959,25.73051931796264,0.6538423408979349,43.196543006005854,0.6493977475813404,54.540046495072936,22.723460939491744,24.36926220635213,24.78616516245628
52.0,23,abf,0.5630038190873844,25.720016704059844,0.6466253504018634,43.20909736589653,0.6446525977904896,54.551301022199944,22.720873231198755,24.36830271451181,24.78752028212587
53.0,20,abf,0.5678331348527899,25.70528916023421,0.6603793517940587,43.200152147967955,0.6539733590229263,54.53732906745729,22.71437180345849,24.36685178821585,24.78450843930299
53.0,21,abf,0.5652891793637664,25.69945459760891,0.665851508036945,43.188561992357634,0.663881460877338,54.528375529200254,22.723752034122523,24.370799924294488,24.79106502318408
53.0,22,abf,0.5668933135451698,25.73076158019964,0.6532688527568183,43.19731258151893,0.6489454478310791,54.54081521381073,22.72333525478558,24.368716478341792,24.78618299217137
53.0,23,abf,0.562545903461845,25.72009077062914,0.6467751365124185,43.20845897324666,0.6447597568538255,54.54987828960289,22.720033096435255,24.368142697875307,24.78742121524921
54.0,20,abf,0.5669424183686208,25.70726775204901,0.6588423113772758,43.201223667058876,0.6523853453747374,54.53847086304963,22.714130004736113,24.366875896701796,24.784459615262374
54.0,21,abf,0.5653532066053087,25.701836013413683,0.6658730061019573,43.18895777716589,0.6640663139492525,54.528838441431105,22.7240189072256,24.370807422242034,24.79091935888401
54.0,22,abf,0.5658322937219641,25.730008501889365,0.6517065048057475,43.19849526369202,0.6475384986026455,54.54225730385877,22.7225582628281,24.368550129025824,24.786330188337292
54.0,23,abf,0.5614523748943125,25.72025819170039,0.6457730888338389,43.20878471650051,0.6437173332230189,54.55019294443076,22.719170357524256,24.368335154792188,24.78746874741741
55.0,20,abf,0.5672275123641184,25.70759079643209,0.6581632644763076,43.201380123416946,0.651686851589699,54.5386015002028,22.713704070707582,24.366618659442594,24.784438983260557
55.0,21,abf,0.5651105999920364,25.70123714494388,0.6661393306058566,43.1908773644844,0.6643577218674939,54.530153531157424,22.7238983884446,24.37032593591576,24.79043688520021
55.0,22,abf,0.5656487492269808,25.730921139133528,0.6508058921331951,43.19822159001721,0.6463883931355834,54.54178635422747,22.722656589474983,24.368740812497997,24.78628916943939
55.0,23,abf,0.5611815648340295,25.720935661187323,0.6450026130413837,43.21000397744115,0.6431093462499798,54.5511895406211,22.718403149631076,24.367517755405707,24.786827340368614
56.0,20,abf,0.5664034546573309,25.70873722355044,0.6572073222521538,43.20243749352675,0.6508225047483847,54.53934451751842,22.7129050141338,24.36635806752985,24.784091796466686
56.0,21,abf,0.5652083555620174,25.701678135282673,0.6658995216013687,43.19119813499939,0.6641422190374638,54.53076815818591,22.72348821349434,24.369689567145247,24.790397591901815
56.0,22,abf,0.5647988003054047,25.730855110868116,0.6506977101248222,43.19806790179691,0.6464060326181539,54.5414714252607,22.722295563782797,24.369137479340548,24.786266170443156
56.0,23,abf,0.5613089198056127,25.722809213935378,0.6450415993777984,43.21004464632247,0.6431174208635099,54.55107895152314,22.718324569544404,24.367217510937586,24.78652748260906
57.0,20,abf,0.5661722482627801,25.70962741852606,0.657068904976021,43.203132313466014,0.6504963402804633,54.5398700235033,22.712909156721206,24.366492075922395,24.78389900287259
57.0,21,abf,0.564739436974383,25.704671844476994,0.6643984558302276,43.19223666367333,0.6627318308358189,54.531372000025875,22.723581121776498,24.36943003569364,24.790187252653364
57.0,22,abf,0.5640995410195951,25.731267730899592,0.6494450107436085,43.197828927423366,0.6451594630126135,54.54081875262505,22.7215976285709,24.36849646665748,24.78598121392207
57.0,23,abf,0.5615637098066749,25.721527477474854,0.6457994448900892,43.20874059351456,0.643783229301487,54.550120162537155,22.717741980953203,24.367363319305213,24.786364028821964
58.0,20,abf,0.5654913307996458,25.70857716209749,0.656848208949407,43.20228912120716,0.6502467078601688,54.538828745817916,22.712065445871847,24.366335715425393,24.783908627421134
