method,target_type,seed,t,x_bin_center,conditional_l2_y,conditional_kl_y,n_samples_in_bin
abf_fr_physical,physical,2,100.0,1.5,0.4157556605348296,0.1088893921888592,21
abf_fr_physical,physical,3,100.0,-1.5,0.3409241663365447,0.1452325416836745,20
abf_fr_physical,physical,3,100.0,-0.5,0.4670774921757788,0.4463322844963304,26
abf_fr_physical,physical,3,100.0,0.0,0.8070298923905939,0.4057361052070632,18
abf_fr_physical,physical,3,100.0,0.5,0.7441275201331424,0.6487514081130005,15
abf_fr_physical,physical,3,100.0,1.5,0.8039382016325002,0.2891804334512597,14
abf_fr_physical,physical,4,100.0,-1.5,0.4252951314101664,0.1816040201414337,25
abf_fr_physical,physical,4,100.0,-0.5,0.9030489932473776,1.186878323604296,22
abf_fr_physical,physical,4,100.0,0.0,0.5257787752624752,0.3967866738532988,23
abf_fr_physical,physical,4,100.0,0.5,0.6512760378225393,0.6800506023427687,16
abf_fr_physical,physical,4,100.0,1.5,0.4440002477233584,0.1375748368368047,18
abf_fr_physical,physical,5,100.0,-1.5,0.4795905481879754,0.1361868681651882,24
abf_fr_physical,physical,5,100.0,-0.5,0.4673917114129012,0.5230285202015059,22
abf_fr_physical,physical,5,100.0,0.0,0.335588074525446,0.306296628171797,20
abf_fr_physical,physical,5,100.0,0.5,0.8548286231605456,0.9761914852071936,13
abf_fr_physical,physical,5,100.0,1.5,0.8858801645426524,0.3717746504141558,14
abf_fr_physical,physical,6,100.0,-1.5,0.5889624315702405,0.3789586299183208,19
abf_fr_physical,physical,6,100.0,-0.5,0.5282181304999368,0.3978431564251921,20
abf_fr_physical,physical,6,100.0,0.0,0.6681435720541701,0.756885330437904,18
abf_fr_physical,physical,6,100.0,0.5,0.3302432702348828,0.2623063374133507,14
abf_fr_physical,physical,6,100.0,1.5,0.3218232021893509,0.0683830506308291,32
abf_fr_physical,physical,7,100.0,-1.5,0.2640660268040201,0.0820524096550081,17
abf_fr_physical,physical,7,100.0,-0.5,0.6863911849553995,0.4119560454678131,15
abf_fr_physical,physical,7,100.0,0.0,0.904828307076784,0.8023075124513908,17
abf_fr_physical,physical,7,100.0,0.5,0.6594210156848741,0.6595876680580595,17
abf_fr_physical,physical,7,100.0,1.5,0.5154538356131525,0.2815372408310253,21
abf_fr_physical,physical,0,100.0,-1.5,0.3842469531767909,0.0799960066636679,30
abf_fr_physical,physical,0,100.0,-0.5,0.3963383031198058,0.3627324743224998,25
abf_fr_physical,physical,0,100.0,0.0,0.704985495534795,0.7179714745322358,15
abf_fr_physical,physical,0,100.0,0.5,0.6162946991691322,0.2461423608067334,14
abf_fr_physical,physical,0,100.0,1.5,0.40690783319239,0.1036547848505541,22
abf_fr_physical,physical,1,100.0,-1.5,0.3013507925709536,0.1437779312325994,23
abf_fr_physical,physical,1,100.0,-0.5,0.6656993255295187,0.6293824747821459,22
abf_fr_physical,physical,1,100.0,0.0,0.452235350568649,0.3798535909926885,16
abf_fr_physical,physical,1,100.0,0.5,0.538837828938432,0.4248313265791473,15
abf_fr_physical,physical,1,100.0,1.5,0.5139889874639388,0.1121319727365065,20
abf_fr_physical,physical,2,100.0,-1.5,0.4362605718549219,0.0955901417869146,24
abf_fr_physical,physical,2,100.0,-0.5,0.4691080051850383,0.3705018517122249,28
abf_fr_physical,physical,2,100.0,0.0,0.2571872604666356,0.1892324525113822,21
abf_fr_physical,physical,2,100.0,0.5,0.5212869365788346,0.645966361889416,18
abf_fr_physical,physical,2,100.0,1.5,0.4001484690446467,0.1114660778021034,21
abf_fr_physical,physical,3,100.0,-1.5,0.3755354141240012,0.1448021146420693,20
abf_fr_physical,physical,3,100.0,-0.5,0.5817416680119635,0.52363498519793,23
abf_fr_physical,physical,3,100.0,0.0,0.7197585093865,0.3638468404374889,16
abf_fr_physical,physical,3,100.0,0.5,0.5995405277412602,0.6030433802457846,18
abf_fr_physical,physical,3,100.0,1.5,0.3465860279180159,0.0678560883207282,26
abf_fr_physical,physical,4,100.0,-1.5,0.4721532483232836,0.1855715777228875,22
abf_fr_physical,physical,4,100.0,-0.5,0.9335643020980108,1.212081193986411,17
abf_fr_physical,physical,4,100.0,0.0,0.5091347255881482,0.3477329301618622,22
abf_fr_physical,physical,4,100.0,0.5,0.6941847060936349,0.9969045711068132,12
abf_fr_physical,physical,4,100.0,1.5,0.4913792532743399,0.1574402726784155,21
abf_fr_physical,physical,5,100.0,-1.5,0.335301312201638,0.0648077823129513,26
abf_fr_physical,physical,5,100.0,-0.5,0.329814824230718,0.2586862445889729,19
abf_fr_physical,physical,5,100.0,0.0,0.4083630790128791,0.3538627986515804,22
abf_fr_physical,physical,5,100.0,0.5,,,9
abf_fr_physical,physical,5,100.0,1.5,1.1844558753166017,0.4858646634879957,16
abf_fr_physical,physical,6,100.0,-1.5,0.445623110780157,0.2979746105638351,20
abf_fr_physical,physical,6,100.0,-0.5,0.5997409288304845,0.3902252187724498,22
abf_fr_physical,physical,6,100.0,0.0,0.5997069247875995,0.7234557784116408,14
abf_fr_physical,physical,6,100.0,0.5,0.4681160757334212,0.3359503063279298,14
abf_fr_physical,physical,6,100.0,1.5,0.3722106218020592,0.0655787504435705,28
abf_fr_physical,physical,7,100.0,-1.5,0.4077613066229107,0.1544685089092868,20
abf_fr_physical,physical,7,100.0,-0.5,0.4876190486236752,0.2848162087328035,15
abf_fr_physical,physical,7,100.0,0.0,0.8913377200857331,0.6414420239510135,15
abf_fr_physical,physical,7,100.0,0.5,0.7483991306044131,0.876733047083995,14
abf_fr_physical,physical,7,100.0,1.5,0.6020572420378663,0.3044209442999201,16
abf_fr_physical,physical,0,100.0,-1.5,0.1182073243243006,0.0310599049145526,32
abf_fr_physical,physical,0,100.0,-0.5,0.3198074049502142,0.3137894186365926,28
abf_fr_physical,physical,0,100.0,0.0,0.5450477550330709,0.3439158846596364,13
abf_fr_physical,physical,0,100.0,0.5,0.8381616496132113,0.4464145304066066,14
abf_fr_physical,physical,0,100.0,1.5,0.2036950400421678,0.0636586886605978,21
abf_fr_physical,physical,1,100.0,-1.5,0.327586388542002,0.0652868202063159,31
abf_fr_physical,physical,1,100.0,-0.5,0.6014816182729954,0.6305042427612677,18
abf_fr_physical,physical,1,100.0,0.0,0.6563697563812457,0.5951735608941665,12
abf_fr_physical,physical,1,100.0,0.5,0.4508215861509417,0.2957287325851983,17
abf_fr_physical,physical,1,100.0,1.5,0.4623197968361672,0.1617962876180508,21
abf_fr_physical,physical,2,100.0,-1.5,0.4516800582188349,0.0975027995573015,28
abf_fr_physical,physical,2,100.0,-0.5,0.6386314987555702,0.6473615056450296,19
abf_fr_physical,physical,2,100.0,0.0,0.3612089085395292,0.2312444510093448,18
abf_fr_physical,physical,2,100.0,0.5,0.7294076725417573,0.8984896601720122,20
abf_fr_physical,physical,2,100.0,1.5,0.3519544640901169,0.1098690774676957,13
abf_fr_physical,physical,3,100.0,-1.5,0.8574646511175014,0.2498399376744118,18
abf_fr_physical,physical,3,100.0,-0.5,0.6192671900027559,0.617591497212964,17
abf_fr_physical,physical,3,100.0,0.0,1.0237864498632343,0.4132704324424079,12
abf_fr_physical,physical,3,100.0,0.5,0.4965428492862233,0.4478105473903064,19
abf_fr_physical,physical,3,100.0,1.5,0.5809828090079265,0.1677601060562283,23
abf_fr_physical,physical,4,100.0,-1.5,0.2753973386305481,0.1251860227071395,25
abf_fr_physical,physical,4,100.0,-0.5,0.8569040506535488,0.8655282686607741,20
abf_fr_physical,physical,4,100.0,0.0,0.6204278935933176,0.4286282363405682,18
abf_fr_physical,physical,4,100.0,0.5,0.5307715444043641,0.4875922043137954,17
abf_fr_physical,physical,4,100.0,1.5,0.5261504681331833,0.117326090749848,19
abf_fr_physical,physical,5,100.0,-1.5,0.2570272904550325,0.0889685771283423,30
abf_fr_physical,physical,5,100.0,-0.5,0.4095086196055412,0.3649617720758889,24
abf_fr_physical,physical,5,100.0,0.0,,,8
abf_fr_physical,physical,5,100.0,0.5,0.7354460680166881,0.7318963102705865,14
abf_fr_physical,physical,5,100.0,1.5,0.920851383512814,0.4481354154142757,11
abf_fr_physical,physical,6,100.0,-1.5,0.7912065462549535,0.3679686626194668,23
abf_fr_physical,physical,6,100.0,-0.5,0.5223191396959594,0.4031824858882216,19
abf_fr_physical,physical,6,100.0,0.0,0.8618787209481032,0.8038602735962149,10
abf_fr_physical,physical,6,100.0,0.5,0.6203316977052157,0.4993071909317272,20
abf_fr_physical,physical,6,100.0,1.5,0.6748761302322018,0.3254698927957662,20
abf_fr_physical,physical,7,100.0,-1.5,0.484684161634092,0.109384089674375,27
abf_fr_physical,physical,7,100.0,-0.5,0.8506755287504654,1.0048914263220126,11
abf_fr_physical,physical,7,100.0,0.0,0.5305808960216603,0.3744238902565375,11
abf_fr_physical,physical,7,100.0,0.5,0.8134065549841963,0.4811263530374504,25
abf_fr_physical,physical,7,100.0,1.5,0.3188484628569599,0.1264749902686347,22
abf_fr_physical,physical,0,100.0,-1.5,0.2017259202161086,0.0408140769739583,34
abf_fr_physical,physical,0,100.0,-0.5,0.4026229668928222,0.4175054632059237,26
abf_fr_physical,physical,0,100.0,0.0,0.6629460556897933,0.6288911064866868,11
abf_fr_physical,physical,0,100.0,0.5,0.4044792045674739,0.2056379174185376,14
abf_fr_physical,physical,0,100.0,1.5,0.245226682889706,0.064930052849382,22
abf_fr_physical,physical,1,100.0,-1.5,0.5145121001644504,0.1302823263310401,24
abf_fr_physical,physical,1,100.0,-0.5,0.6020576169669787,0.6393487130702755,23
abf_fr_physical,physical,1,100.0,0.0,0.7203856149712561,0.6758365531558095,17
abf_fr_physical,physical,1,100.0,0.5,0.621290294190658,0.6775422667848137,14
abf_fr_physical,physical,1,100.0,1.5,0.8089876921569021,0.2723039486651398,21
abf_fr_physical,physical,2,100.0,-1.5,0.3129633492997447,0.0962456089291497,25
abf_fr_physical,physical,2,100.0,-0.5,0.6412319492509201,0.5314396726459312,22
abf_fr_physical,physical,2,100.0,0.0,0.9337062337306736,0.3144457902087226,19
abf_fr_physical,physical,2,100.0,0.5,0.487023363074958,0.4271947835869419,20
abf_fr_physical,physical,2,100.0,1.5,0.2868147996499392,0.0875024758200306,19
abf_fr_physical,physical,3,100.0,-1.5,0.3310274417568755,0.1010531418842837,24
abf_fr_physical,physical,3,100.0,-0.5,0.4562822182004823,0.5125134856130467,27
abf_fr_physical,physical,3,100.0,0.0,0.8384998262549014,0.4351041903663238,16
abf_fr_physical,physical,3,100.0,0.5,0.5923292933384947,0.4171344945771463,19
abf_fr_physical,physical,3,100.0,1.5,0.698730309886878,0.2067551776840615,19
abf_fr_physical,physical,4,100.0,-1.5,0.4238335315618234,0.1368274360114487,22
abf_fr_physical,physical,4,100.0,-0.5,0.9305895850567196,0.8923724850577419,17
abf_fr_physical,physical,4,100.0,0.0,0.4162295438933352,0.2945306151418351,22
abf_fr_physical,physical,4,100.0,0.5,0.84496883717212,0.8909057960242457,16
abf_fr_physical,physical,4,100.0,1.5,0.4497156518770259,0.0902102999022893,21
abf_fr_physical,physical,5,100.0,-1.5,0.4060510224139094,0.076883367407689,29
abf_fr_physical,physical,5,100.0,-0.5,0.396487127848186,0.394955997027179,22
abf_fr_physical,physical,5,100.0,0.0,0.6586844748617227,0.4761454701412912,16
abf_fr_physical,physical,5,100.0,0.5,0.7897998615970567,0.9103773064765576,20
abf_fr_physical,physical,5,100.0,1.5,0.745060838531205,0.4554150986316004,12
abf_fr_physical,physical,6,100.0,-1.5,0.5321928731402167,0.2923390458560271,24
abf_fr_physical,physical,6,100.0,-0.5,0.4617128642719804,0.4291859355966075,24
abf_fr_physical,physical,6,100.0,0.0,0.5559032564706731,0.5918453088409191,17
abf_fr_physical,physical,6,100.0,0.5,0.5494575979327673,0.4477742215365244,14
abf_fr_physical,physical,6,100.0,1.5,0.3962396288270846,0.0897550876660232,24
abf_fr_physical,physical,7,100.0,-1.5,0.1778239595921272,0.0646360689219027,18
abf_fr_physical,physical,7,100.0,-0.5,0.6736194029511099,0.6469152296446662,19
abf_fr_physical,physical,7,100.0,0.0,1.0590776792313334,1.0088427968663962,12
abf_fr_physical,physical,7,100.0,0.5,0.7065589231570631,0.5394820907907678,22
abf_fr_physical,physical,7,100.0,1.5,0.5453004673469939,0.3052110872278449,17
abf_fr_physical,physical,0,100.0,-1.5,0.3421248088494329,0.0716019521813209,37
abf_fr_physical,physical,0,100.0,-0.5,0.5224824132206949,0.3620682787086219,31
abf_fr_physical,physical,0,100.0,0.0,0.326159696232881,0.2674160330964339,22
abf_fr_physical,physical,0,100.0,0.5,,,9
abf_fr_physical,physical,0,100.0,1.5,0.4620500960660527,0.1248224757746355,18
abf_fr_physical,physical,1,100.0,-1.5,0.3128243958681275,0.073588931996068,27
abf_fr_physical,physical,1,100.0,-0.5,0.8142381319714048,1.0565661991456017,23
abf_fr_physical,physical,1,100.0,0.0,0.5535644562151861,0.5378732460144114,24
abf_fr_physical,physical,1,100.0,0.5,0.568618756510896,0.4600219071823684,17
abf_fr_physical,physical,1,100.0,1.5,0.2248538242435241,0.080822466450685,23
abf_fr_physical,physical,2,100.0,-1.5,0.4021034603495422,0.1180700015753849,19
abf_fr_physical,physical,2,100.0,-0.5,0.5189471073061761,0.2441031154945449,23
abf_fr_physical,physical,2,100.0,0.0,0.5810772123139712,0.3732049894141793,24
abf_fr_physical,physical,2,100.0,0.5,0.7267517566332908,0.5429328388832316,15
abf_fr_physical,physical,2,100.0,1.5,0.4160658690301715,0.0777713852111262,26
abf_fr_physical,physical,3,100.0,-1.5,0.1842057894807693,0.0773781974354469,25
abf_fr_physical,physical,3,100.0,-0.5,0.3591889039734104,0.3520785079319867,31
abf_fr_physical,physical,3,100.0,0.0,0.342259041225095,0.251443297190809,20
abf_fr_physical,physical,3,100.0,0.5,0.4881653076780525,0.3703948922911501,23
abf_fr_physical,physical,3,100.0,1.5,0.482217757792059,0.1450861871413701,14
abf_fr_physical,physical,4,100.0,-1.5,0.4411717350534675,0.1548771968978832,22
abf_fr_physical,physical,4,100.0,-0.5,0.8346409035047271,0.6933133482127858,16
abf_fr_physical,physical,4,100.0,0.0,0.2515779582915003,0.1221275092376985,31
abf_fr_physical,physical,4,100.0,0.5,0.5934368561424758,0.5870670242834517,18
abf_fr_physical,physical,4,100.0,1.5,0.4208060694857869,0.0905198899847112,24
abf_fr_physical,physical,5,100.0,-1.5,0.3833103922000399,0.1183626350042997,30
abf_fr_physical,physical,5,100.0,-0.5,0.3758563465927518,0.341603506436416,20
abf_fr_physical,physical,5,100.0,0.0,0.4688469991557954,0.2994425622606043,18
abf_fr_physical,physical,5,100.0,0.5,0.9648446362915812,1.2185770102408124,22
abf_fr_physical,physical,5,100.0,1.5,0.3488214461896017,0.0775719397979087,16
abf_fr_physical,physical,6,100.0,-1.5,0.7357346510619015,0.4089075843550187,21
abf_fr_physical,physical,6,100.0,-0.5,0.4337496264710861,0.3605973003493875,24
abf_fr_physical,physical,6,100.0,0.0,0.5842492325981198,0.5982898065250246,22
abf_fr_physical,physical,6,100.0,0.5,0.4815261347262413,0.3228732496897017,23
abf_fr_physical,physical,6,100.0,1.5,0.5152949122657329,0.1200103987820161,24
abf_fr_physical,physical,7,100.0,-1.5,0.306413685590664,0.0981029600949478,20
abf_fr_physical,physical,7,100.0,-0.5,0.5582284711796472,0.7257930189338426,11
abf_fr_physical,physical,7,100.0,0.0,0.483346405104032,0.2997498939806776,18
abf_fr_physical,physical,7,100.0,0.5,0.6164126984433261,0.730576689958882,17
abf_fr_physical,physical,7,100.0,1.5,0.6222916039359199,0.4175415566895152,19
abf_fr_physical,physical,0,100.0,-1.5,0.3377019937603628,0.0587083474942469,30
abf_fr_physical,physical,0,100.0,-0.5,0.5182435330565003,0.6125613890125136,28
abf_fr_physical,physical,0,100.0,0.0,0.3579905454387323,0.2727535526648513,20
abf_fr_physical,physical,0,100.0,0.5,0.6595167274185274,0.2930446496904076,16
abf_fr_physical,physical,0,100.0,1.5,0.1679943894283936,0.0792083158153506,17
abf_fr_physical,physical,1,100.0,-1.5,0.5296792027252338,0.1428853850957039,22
abf_fr_physical,physical,1,100.0,-0.5,0.5558822120482899,0.5755961316441637,24
abf_fr_physical,physical,1,100.0,0.0,0.4352884478089314,0.3528235796134603,21
abf_fr_physical,physical,1,100.0,0.5,0.3195716184171307,0.3489382454234588,17
abf_fr_physical,physical,1,100.0,1.5,0.2036903755978768,0.0450842251885698,28
abf_fr_physical,physical,2,100.0,-1.5,0.448741637391923,0.1673076933899485,20
abf_fr_physical,physical,2,100.0,-0.5,0.713091622002073,0.6675128909540854,20
abf_fr_physical,physical,2,100.0,0.0,0.3758621508698351,0.1331872399802501,29
abf_fr_physical,physical,2,100.0,0.5,0.6237792363600517,0.6661830407072032,21
abf_fr_physical,physical,2,100.0,1.5,0.4206631987668028,0.1334818043549488,19
abf_fr_physical,physical,3,100.0,-1.5,0.3449407848832489,0.1503811684040067,16
abf_fr_physical,physical,3,100.0,-0.5,0.4639069913726252,0.436849520850232,24
abf_fr_physical,physical,3,100.0,0.0,0.4160641540636364,0.2063501572050852,22
abf_fr_physical,physical,3,100.0,0.5,0.489484363225731,0.4680587166851264,19
abf_fr_physical,physical,3,100.0,1.5,0.5724224975809366,0.1364151682340956,21
abf_fr_physical,physical,4,100.0,-1.5,0.485083512835488,0.2331947034408817,23
abf_fr_physical,physical,4,100.0,-0.5,0.852964776059118,0.9115006261864844,23
abf_fr_physical,physical,4,100.0,0.0,0.356922177915987,0.1651493150251919,25
abf_fr_physical,physical,4,100.0,0.5,0.4683033113164933,0.5795921087152828,13
abf_fr_physical,physical,4,100.0,1.5,0.5220820205185878,0.1824389308032136,16
abf_fr_physical,physical,5,100.0,-1.5,0.5993093734832635,0.2230817423828109,27
abf_fr_physical,physical,5,100.0,-0.5,0.4206878829654809,0.4703866152226705,26
abf_fr_physical,physical,5,100.0,0.0,0.2184292498280139,0.2680391581539608,21
abf_fr_physical,physical,5,100.0,0.5,0.8915302773511782,1.0009788372324346,20
abf_fr_physical,physical,5,100.0,1.5,0.9396846292176086,0.4497780975287389,14
abf_fr_physical,physical,6,100.0,-1.5,0.6396940553868276,0.3887026803617816,18
abf_fr_physical,physical,6,100.0,-0.5,0.4408375827269397,0.4033656091038457,20
abf_fr_physical,physical,6,100.0,0.0,0.3432355133716603,0.3524043963122378,12
abf_fr_physical,physical,6,100.0,0.5,0.326778195003819,0.2294941202576584,22
abf_fr_physical,physical,6,100.0,1.5,0.5425454993089134,0.2006079194836852,22
abf_fr_physical,physical,7,100.0,-1.5,0.3747989507820737,0.1200822321081328,23
abf_fr_physical,physical,7,100.0,-0.5,0.5044697417159186,0.5052344148319838,17
abf_fr_physical,physical,7,100.0,0.0,0.5302120757519571,0.3791220303239703,17
abf_fr_physical,physical,7,100.0,0.5,0.8414239611584947,1.0411574251205988,14
abf_fr_physical,physical,7,100.0,1.5,0.529486921994271,0.30078349545866,19
abf_fr_physical,physical,0,100.0,-1.5,0.3890656761302852,0.1235875915295052,27
abf_fr_physical,physical,0,100.0,-0.5,0.5897644866709448,0.7025236812402454,28
abf_fr_physical,physical,0,100.0,0.0,0.3541064374523928,0.2443387450160804,24
abf_fr_physical,physical,0,100.0,0.5,0.4889829216897078,0.4533740707863724,17
abf_fr_physical,physical,0,100.0,1.5,0.3171815133871267,0.0906138546662403,18
abf_fr_physical,physical,1,100.0,-1.5,0.5372475676914364,0.2197195446152569,23
abf_fr_physical,physical,1,100.0,-0.5,0.5488315610797154,0.5111118186520677,23
abf_fr_physical,physical,1,100.0,0.0,0.4791220630333847,0.227183553539784,14
abf_fr_physical,physical,1,100.0,0.5,0.6076460538168847,0.6653463448004995,17
abf_fr_physical,physical,1,100.0,1.5,0.2115377586020859,0.0644924505312337,27
abf_fr_physical,physical,2,100.0,-1.5,0.3497427415219054,0.1243130667853131,23
abf_fr_physical,physical,2,100.0,-0.5,0.5258344093475159,0.3267421942722082,31
abf_fr_physical,physical,2,100.0,0.0,0.6877563491113188,0.2788056343762277,20
abf_fr_physical,physical,2,100.0,0.5,0.535175017889848,0.3888083055861868,21
abf_fr_physical,physical,2,100.0,1.5,0.3897736936770312,0.0932717818972301,21
abf_fr_physical,physical,3,100.0,-1.5,0.5640907725408009,0.1667731988053401,17
abf_fr_physical,physical,3,100.0,-0.5,0.306148690256632,0.2793555271291386,27
abf_fr_physical,physical,3,100.0,0.0,0.8521468542857422,0.5798860680283677,17
abf_fr_physical,physical,3,100.0,0.5,0.6121025781523326,0.5976085920127143,19
abf_fr_physical,physical,3,100.0,1.5,0.364539306275086,0.0922027160680159,21
abf_fr_physical,physical,4,100.0,-1.5,0.3666370534893308,0.1248826452860184,24
abf_fr_physical,physical,4,100.0,-0.5,0.8317598925549109,0.8843344072105634,19
abf_fr_physical,physical,4,100.0,0.0,0.6245080493321601,0.4438646386210896,24
abf_fr_physical,physical,4,100.0,0.5,0.922025469076546,1.008979894623698,11
abf_fr_physical,physical,4,100.0,1.5,0.3034784706278426,0.07067827649192,14
abf_fr_physical,physical,5,100.0,-1.5,0.414275379620633,0.0864192578549561,24
abf_fr_physical,physical,5,100.0,-0.5,0.3899617945518161,0.368968224239952,20
abf_fr_physical,physical,5,100.0,0.0,0.4040910118511553,0.2822735947895964,24
abf_fr_physical,physical,5,100.0,0.5,0.7088364733039905,0.7863117456119637,14
abf_fr_physical,physical,5,100.0,1.5,0.7556420542293389,0.332996950520495,14
abf_fr_physical,physical,6,100.0,-1.5,0.5342316494943937,0.3086480720800132,22
abf_fr_physical,physical,6,100.0,-0.5,0.5284278067592597,0.5088199941644925,13
abf_fr_physical,physical,6,100.0,0.0,0.610167872838928,0.6166563278229421,20
abf_fr_physical,physical,6,100.0,0.5,0.5827899563085883,0.3338892233651367,16
abf_fr_physical,physical,6,100.0,1.5,0.4717383342141953,0.1529850146350299,27
abf_fr_physical,physical,7,100.0,-1.5,0.7629291604015522,0.3602294941263369,13
abf_fr_physical,physical,7,100.0,-0.5,0.8104881145033244,0.7172168350150522,13
abf_fr_physical,physical,7,100.0,0.0,0.8762434637942662,0.6491135189275894,15
abf_fr_physical,physical,7,100.0,0.5,0.5558100362860817,0.5425841823327361,16
abf_fr_physical,physical,7,100.0,1.5,0.5238320451385633,0.2356243134996445,22
abf_fr_physical,physical,0,100.0,-1.5,0.2379992416235082,0.1044862330187966,31
abf_fr_physical,physical,0,100.0,-0.5,0.5164701792672342,0.5542953046365712,25
abf_fr_physical,physical,0,100.0,0.0,0.653121857382907,0.5105467800406933,22
abf_fr_physical,physical,0,100.0,0.5,0.659532499319193,0.3270029831970176,14
abf_fr_physical,physical,0,100.0,1.5,0.5087260642090617,0.1395772847653735,23
abf_fr_physical,physical,1,100.0,-1.5,0.6666725023363179,0.2415619680180473,25
abf_fr_physical,physical,1,100.0,-0.5,0.7680908957029329,0.7694895076457507,21
abf_fr_physical,physical,1,100.0,0.0,0.3521432568948562,0.2627168887152849,20
abf_fr_physical,physical,1,100.0,0.5,0.5892099501564492,0.605419833737123,20
abf_fr_physical,physical,1,100.0,1.5,0.4867402264366573,0.1432517384662097,19
abf_fr_physical,physical,2,100.0,-1.5,0.4715277386920611,0.2166316914103317,17
abf_fr_physical,physical,2,100.0,-0.5,0.4507329207662259,0.3098647681996012,25
abf_fr_physical,physical,2,100.0,0.0,0.3066232722147338,0.3113694589251988,27
abf_fr_physical,physical,2,100.0,0.5,0.5254617715481137,0.3936239371618838,16
abf_fr_physical,physical,2,100.0,1.5,0.6768657521608784,0.1758455677256667,24
abf_fr_physical,physical,3,100.0,-1.5,0.4590799325081309,0.1604067486853168,23
abf_fr_physical,physical,3,100.0,-0.5,0.3613406639295484,0.2877979706732798,25
abf_fr_physical,physical,3,100.0,0.0,0.4542937700992892,0.2518705145008184,19
abf_fr_physical,physical,3,100.0,0.5,0.4978600200223397,0.3841586264041334,20
abf_fr_physical,physical,3,100.0,1.5,0.7179978727045827,0.227404897661393,18
abf_fr_physical,physical,4,100.0,-1.5,0.4536899048169858,0.1428787702816649,30
abf_fr_physical,physical,4,100.0,-0.5,0.6022998963848668,0.364340428340341,23
abf_fr_physical,physical,4,100.0,0.0,0.450137396434647,0.2117276321249614,25
abf_fr_physical,physical,4,100.0,0.5,0.7935978651807154,1.101039544513268,11
abf_fr_physical,physical,4,100.0,1.5,0.327323309721749,0.1173236669203683,17
abf_fr_physical,physical,5,100.0,-1.5,0.2448045690782553,0.0515442602972976,27
abf_fr_physical,physical,5,100.0,-0.5,0.4211749466742977,0.3550258670762755,26
abf_fr_physical,physical,5,100.0,0.0,0.4340419841832604,0.1911531270533381,22
abf_fr_physical,physical,5,100.0,0.5,0.8680090408275781,1.070120105052963,12
abf_fr_physical,physical,5,100.0,1.5,0.6195927994019998,0.2517900345943486,14
abf_fr_physical,physical,6,100.0,-1.5,0.5177867815014502,0.2892064167000229,27
abf_fr_physical,physical,6,100.0,-0.5,0.3980636378889668,0.267382425801674,17
abf_fr_physical,physical,6,100.0,0.0,0.977553005495628,1.3547157254616584,14
abf_fr_physical,physical,6,100.0,0.5,0.3830498342873294,0.3857712941351797,20
abf_fr_physical,physical,6,100.0,1.5,0.3635637772549194,0.1238655616352287,27
abf_fr_physical,physical,7,100.0,-1.5,0.653663254967383,0.2639605167790974,16
abf_fr_physical,physical,7,100.0,-0.5,0.4559964404067139,0.4388315969866588,17
abf_fr_physical,physical,7,100.0,0.0,0.4452696977807875,0.2945274504736668,18
abf_fr_physical,physical,7,100.0,0.5,0.5403481217014255,0.4816378671632869,19
abf_fr_physical,physical,7,100.0,1.5,0.5191654993699704,0.292915582592488,17
abf_fr_physical,physical,0,100.0,-1.5,0.5084625275180483,0.1558823218488986,25
abf_fr_physical,physical,0,100.0,-0.5,0.4845614723091961,0.4757313454573554,25
abf_fr_physical,physical,0,100.0,0.0,0.4551027258563696,0.402186211216396,27
abf_fr_physical,physical,0,100.0,0.5,0.6606755326805972,0.5759675293154632,14
abf_fr_physical,physical,0,100.0,1.5,0.3787022880871782,0.1016518306291037,22
abf_fr_physical,physical,1,100.0,-1.5,0.4349379640304227,0.1759705866932045,15
abf_fr_physical,physical,1,100.0,-0.5,0.7471583117624635,0.902425773420015,21
abf_fr_physical,physical,1,100.0,0.0,0.4918577330297471,0.3736640879518813,19
abf_fr_physical,physical,1,100.0,0.5,0.570788967380594,0.6500216160912243,20
abf_fr_physical,physical,1,100.0,1.5,0.304021334491877,0.0691665732667247,26
abf_fr_physical,physical,2,100.0,-1.5,0.6388984023621823,0.2928206343917012,22
abf_fr_physical,physical,2,100.0,-0.5,0.6268342675581334,0.6052854598411642,20
abf_fr_physical,physical,2,100.0,0.0,0.2177650892970312,0.1036353979619186,32
abf_fr_physical,physical,2,100.0,0.5,0.6949481371425187,0.8936939094520562,25
abf_fr_physical,physical,2,100.0,1.5,0.5247929009506671,0.1103048602304975,15
abf_fr_physical,physical,3,100.0,-1.5,0.6281212991945538,0.2112289001376803,26
abf_fr_physical,physical,3,100.0,-0.5,0.5212307137970195,0.4795007099457839,28
abf_fr_physical,physical,3,100.0,0.0,0.479319652810675,0.2652580054449083,24
abf_fr_physical,physical,3,100.0,0.5,0.6081563464698815,0.6119762883923858,22
abf_fr_physical,physical,3,100.0,1.5,0.8748393226751606,0.3374252707078645,14
abf_fr_physical,physical,4,100.0,-1.5,0.2438645872594698,0.0598982783103174,24
abf_fr_physical,physical,4,100.0,-0.5,0.9050950187130218,1.0524487090498789,24
abf_fr_physical,physical,4,100.0,0.0,0.2123505394915176,0.1743449783427675,34
abf_fr_physical,physical,4,100.0,0.5,0.8182211473568103,0.8278780525179544,16
abf_fr_physical,physical,4,100.0,1.5,0.2192936048130335,0.0552973366883069,21
abf_fr_physical,physical,5,100.0,-1.5,0.2419779598507093,0.0809589817155586,17
