molecule,method,name,init_mode,beta,sigma,decouple,stage,n_steps,n_replicas,run_id,wall_seconds,seed,final_l2_F,final_l2_Fp,integrated_l2_F,integrated_l2_Fp,early_l2_F,mid_l2_F,n_transitions,n_round_trips,total_replacements,final_ancestor_ess,min_ancestor_ess,final_max_ancestor_frac,final_n_unique_ancestor,fr_score_std,fr_score_absmax,final_frac_T,final_frac_Gp,final_frac_Gm,marginal_l2_uniform,marginal_tv_uniform,marginal_l2_boltzmann,marginal_kl_boltzmann,cell,fr_event_fraction,max_fr_event_fraction,n_fr_applications,deaths_per_application,final_neff_frac,final_n_kernels,final_l2_F_reweight,cond_tv_weighted,cond_kl_weighted,cond_basin_err_weighted,cond_support_fraction,basin_T_T,basin_T_G+,basin_T_G-,basin_G+_T,basin_G+_G+,basin_G+_G-,basin_G-_T,basin_G-_G+,basin_G-_G-,n_basins_visited
pentane,fr_estimated,fr_r010,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__fr_r010__trans__b1__s2.3__N384__T35000__ns3__f604a173e05a,918.8655185811222,102,0.3016757347059912,0.3149116228013306,7.012549171705555,9.568282214880528,0.38941731253778256,0.3342037028616075,426894,0,72,278.2188679245283,278.2188679245283,0.010416666666666666,323,0.31849335998472683,2.0000000034935246,0.4739583432674408,0.21875,0.3072916865348816,0.05641741560149147,0.14399345492911245,0.2528450283339376,1.2897713639085941,pentane_b1_s2.3_full_trans,2.8841716658975542e-05,4.1666666666666665e-05,6501.0,0.011075219197046609,,,,0.035317282166364775,0.005220910215895954,0.030698438723015718,1.0,0.26472351216629797,0.07671247967233316,0.08876987944809753,0.23259159444663294,0.0356558797460683,0.009182802541337132,0.23675876614850055,0.009372822035695888,0.04623226379503651,9.0
pentane,fr_estimated,fr_r010,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__fr_r010__trans__b1__s2.3__N384__T35000__ns3__f604a173e05a,918.8655185811222,103,0.3146906936293977,0.32710600422261804,7.332125452926424,9.873797345277074,0.5088337319117084,0.3414477854007148,425885,0,83,259.6056338028169,259.6056338028169,0.010416666666666666,310,0.3247823384816207,2.0000000062851826,0.4739583432674408,0.2682291865348816,0.2578125,0.06374749071147802,0.16524555265065052,0.24560619902532158,1.2964952701974026,pentane_b1_s2.3_full_trans,3.324809003743014e-05,5.208333333333334e-05,6501.0,0.012767266574373173,,,,0.03624001762711125,0.004794282906046333,0.03292522438589834,1.0,0.26945711241073506,0.08762842098219246,0.07613784430774825,0.23133224182600529,0.04018359923436664,0.00792605400846439,0.24032147384422695,0.009079507060392109,0.03793374632586891,9.0
pentane,fr_estimated,fr_r020,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__fr_r020__trans__b1__s2.3__N384__T35000__ns3__7a52027fd021,953.4755712496117,101,0.2996761933911832,0.3139743207913381,6.891170409124353,9.472241648442795,0.32742832399546234,0.3316473120739736,425802,0,142,204.2326869806094,204.2326869806094,0.018229166666666668,272,0.31594200654561344,2.000000005862062,0.4036458432674408,0.2760416865348816,0.3203125,0.054159217913564824,0.14945315046729424,0.25828122359952455,1.3460102531109674,pentane_b1_s2.3_full_trans,5.688227452186843e-05,9.375e-05,6501.0,0.021842793416397478,,,,0.043976151023996324,0.006018405078898285,0.04163538580985389,1.0,0.26980463975839114,0.08052344373402825,0.07697565035908002,0.23485336302940316,0.036499446355160954,0.008708700746442028,0.24136563412219833,0.008720695332464673,0.04254842656283143,9.0
pentane,fr_estimated,fr_r020,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__fr_r020__trans__b1__s2.3__N384__T35000__ns3__7a52027fd021,953.4755712496117,102,0.31335655905412396,0.3268633034229948,7.1022244114462,9.658547994114736,0.3894173125377494,0.33708078935092534,425773,0,149,216.21114369501464,216.21114369501464,0.010416666666666666,276,0.3139027557967642,2.0000000203142947,0.453125,0.234375,0.3125,0.05059765748422905,0.1344104264256916,0.2558235556855247,1.4094600437460956,pentane_b1_s2.3_full_trans,5.968633030815772e-05,9.895833333333333e-05,6501.0,0.022919550838332563,,,,0.044265918869484375,0.006615619822247992,0.041511742458110346,1.0,0.269482521994283,0.07535054177651182,0.08276003946850095,0.23561533488884176,0.03622049331838429,0.008887593684029776,0.24191454425623465,0.008882858979020837,0.0408860716341929,9.0
pentane,fr_estimated,fr_r020,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__fr_r020__trans__b1__s2.3__N384__T35000__ns3__7a52027fd021,953.4755712496117,103,0.32752118277504516,0.33935355801054545,7.425873878534647,9.952663090025155,0.508833731911982,0.3425985519902232,427295,0,161,208.8611898016997,208.8611898016997,0.013020833333333334,270,0.3182726983350377,2.000000008911556,0.4791666865348816,0.2604166865348816,0.2604166865348816,0.06631397897347874,0.18303782150044906,0.24274218584471102,1.3154911350349507,pentane_b1_s2.3_full_trans,6.449328308465364e-05,8.333333333333333e-05,6501.0,0.024765420704506998,,,,0.04863810787613643,0.008027972764754395,0.04555125162101162,1.0,0.27390236912012766,0.0863266927517348,0.06951691173499792,0.23586501166631313,0.03897167257557852,0.007194857731583891,0.2433269067604012,0.009166309985555994,0.035729267673706856,9.0
pentane,fr_estimated,fr_r040,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__fr_r040__trans__b1__s2.3__N384__T35000__ns3__e5dccfbdc4a8,986.2109680222347,101,0.305006806907207,0.3206218283896929,6.926886982868011,9.525868403198384,0.32742832399513516,0.32552840835418123,424804,0,304,138.84745762711864,138.84745762711864,0.028645833333333332,207,0.31187788832395497,2.000000002579623,0.4192708432674408,0.2682291865348816,0.3125,0.048258282539241075,0.12028869053730587,0.25720642756439366,1.280633924464958,pentane_b1_s2.3_full_trans,0.0001217761370045634,0.00014583333333333335,6501.0,0.046762036609752346,,,,0.04400395463554933,0.006992385146683171,0.0394200795967048,1.0,0.26699680186458996,0.072634004777633,0.08564465849519712,0.23925024683595447,0.03312328603678676,0.009642384574204821,0.2395969850661091,0.007850140904821066,0.0452614914447037,9.0
pentane,fr_estimated,fr_r040,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__fr_r040__trans__b1__s2.3__N384__T35000__ns3__e5dccfbdc4a8,986.2109680222347,102,0.3203722981583413,0.3342281238242733,7.156619366669801,9.721564988930401,0.3894173125376668,0.3428170604321184,428691,0,287,154.56603773584905,154.56603773584905,0.018229166666666668,220,0.30905582561920036,2.0000000015988637,0.4739583432674408,0.2473958432674408,0.2786458432674408,0.052578304456627686,0.13540361525787745,0.2612383049329475,1.371659283937657,pentane_b1_s2.3_full_trans,0.00011496628723786084,0.000140625,6501.0,0.044147054299338566,,,,0.05071861742880725,0.00830048551914157,0.048615297572411356,1.0,0.2701967522448815,0.07306991328545599,0.08072056528590042,0.2408283240154339,0.03638770731694999,0.008678004075634072,0.24242289375069442,0.008802132258618426,0.03889370776643132,9.0
pentane,fr_estimated,fr_r040,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__fr_r040__trans__b1__s2.3__N384__T35000__ns3__e5dccfbdc4a8,986.2109680222347,103,0.3280640358860273,0.3402685348041437,7.5141534932789735,10.045985794020057,0.5088337319115902,0.3569907362435303,424786,0,330,136.78664192949907,136.78664192949907,0.0234375,211,0.3162537895390227,2.0000000061364993,0.4713541865348816,0.2838541865348816,0.2447916716337204,0.06470403890866222,0.1724218061943818,0.24712070038016845,1.2352192373939668,pentane_b1_s2.3_full_trans,0.0001321912013536379,0.000171875,6501.0,0.050761421319796954,,,,0.05325554007895553,0.009020392266092254,0.051244563129072704,1.0,0.275389303228185,0.08326617943395655,0.07080443585042877,0.2364577967334323,0.037298901295920325,0.007732010014848035,0.24493047243517874,0.008768831500055554,0.03535206950799471,9.0
pentane,opes,opes_b12_s30,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__opes_b12_s30__trans__b1__s2.3__N384__T35000__ns3__7a4c907c757c,865.775078474544,101,0.5050663104636552,0.6274546951636069,9.777633290638253,15.251841123571372,0.35610726603700893,0.5558034371163715,83367,0,0,,,,384,,,0.3020833432674408,0.3697916865348816,0.328125,0.14416882885125798,0.3872836662740104,0.2072199813699324,0.4494127366050652,pentane_b1_s2.3_full_trans,,,,,0.35174210871502043,180.0,0.9638023062370579,0.04181123922865536,0.007185888480112781,0.03937147317535526,1.0,0.10817475228023393,0.03004138763471814,0.042002278340050304,0.3525732016959082,0.05873654081189459,0.004149811116834844,0.3398933460349686,0.004179876493641607,0.06024880559174974,9.0
pentane,opes,opes_b12_s30,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__opes_b12_s30__trans__b1__s2.3__N384__T35000__ns3__7a4c907c757c,865.775078474544,102,0.5323114660804141,0.6424979152237285,9.706157935371316,15.27154100410803,0.2933660223584139,0.5762830631228391,69300,0,0,,,,384,,,0.2630208432674408,0.3671875,0.3697916865348816,0.13452281805314903,0.3553111706800347,0.2252050111775174,0.5572792662737988,pentane_b1_s2.3_full_trans,,,,,0.3280681058213509,180.0,0.9728948180156151,0.05834581713613364,0.010239476725496476,0.0573564573390756,1.0,0.10392125112370332,0.02855500590891185,0.029628679181438945,0.3758916238649334,0.05160520703918063,0.004060877574416937,0.34733598666202037,0.003871410462309223,0.05512995818308536,9.0
pentane,opes,opes_b12_s30,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__opes_b12_s30__trans__b1__s2.3__N384__T35000__ns3__7a4c907c757c,865.775078474544,103,0.5158885943328649,0.6466918883340734,9.884950541186068,15.1322201424469,0.36091394349050765,0.5714418465838983,74365,0,0,,,,384,,,0.3151041865348816,0.3619791865348816,0.3229166865348816,0.1401620289899728,0.3786319606785782,0.21475504937037207,0.422027314068864,pentane_b1_s2.3_full_trans,,,,,0.36526002760650506,180.0,0.9633324012432023,0.02850880340734856,0.0030964871722199434,0.022393158375094306,1.0,0.11243551331777825,0.03590705584679252,0.03743052609516883,0.32062672658909325,0.05985258969425169,0.003966814768239346,0.3560123335909013,0.004185558139652334,0.06958288195812248,9.0
pentane,opes,opes_b4_s15,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__opes_b4_s15__trans__b1__s2.3__N384__T35000__ns3__e10ac6576465,743.1460128314793,101,0.41264131916618135,0.4589291034678821,8.753301635259932,12.024129896688148,0.2843286835999397,0.4587026874488584,150356,0,0,,,,384,,,0.4140625,0.2916666865348816,0.2942708432674408,0.1106929890228261,0.2869338049219444,0.1875633966832504,0.4884244817233079,pentane_b1_s2.3_full_trans,,,,,0.4870640642267957,180.0,0.3025500678435213,0.03820687485759699,0.004922296049674404,0.03558374850230564,1.0,0.19489789766471724,0.06013170055452865,0.0597545023888165,0.2908573477571387,0.04618436436269608,0.004829714756118502,0.2847324544458249,0.004507912639010939,0.054104105431148554,9.0
pentane,opes,opes_b4_s15,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__opes_b4_s15__trans__b1__s2.3__N384__T35000__ns3__e10ac6576465,743.1460128314793,102,0.4279188618640797,0.4739237161521148,8.860546299179282,12.131860455118998,0.26671984551912814,0.46718612446196384,146270,0,0,,,,384,,,0.3567708432674408,0.2942708432674408,0.3489583432674408,0.11277082112455072,0.29975362224826674,0.20543117131237418,0.5404592790645101,pentane_b1_s2.3_full_trans,,,,,0.48286936156794186,180.0,0.3262923408791937,0.06022496177694509,0.011969159704084163,0.05799492337959415,1.0,0.19645498431865702,0.04763870791794188,0.06104644556225569,0.3022880304132198,0.042225204034221184,0.004945872852337808,0.29217209642637093,0.00408628715796491,0.049142371317030795,9.0
pentane,opes,opes_b4_s15,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__opes_b4_s15__trans__b1__s2.3__N384__T35000__ns3__e10ac6576465,743.1460128314793,103,0.41296621361568864,0.4608750327317704,8.8591354046615,12.18671751343778,0.42118506224493013,0.4418310039513413,153985,0,0,,,,384,,,0.3854166865348816,0.3229166865348816,0.2916666865348816,0.12096634200359657,0.3226455339320728,0.19121511791591544,0.4567562041758713,pentane_b1_s2.3_full_trans,,,,,0.4926340996468493,180.0,0.3146331967975561,0.027162477243731054,0.003025430978127169,0.019348546309521056,1.0,0.18621918338333182,0.06332510125955779,0.06216730806137188,0.28600332818197427,0.04983087633708069,0.004808329671828126,0.29152249489914445,0.005010659399210125,0.05111271880650081,9.0
pentane,opes,opes_b8_s15,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__opes_b8_s15__trans__b1__s2.3__N384__T35000__ns3__863876433f11,825.7021924797446,101,0.4205619025596519,0.45163582660988993,9.383379640366071,12.877076055356978,0.26489567286912313,0.503072979698754,282447,0,0,,,,384,,,0.3411458432674408,0.34375,0.3151041865348816,0.08112413596875792,0.20842992441432273,0.22147887695600119,0.8429646894511508,pentane_b1_s2.3_full_trans,,,,,0.310302163872789,180.0,0.31671361876894627,0.02615629818648301,0.002900186080731071,0.020407252110425208,1.0,0.13599382720725633,0.04455957142712847,0.046063629384968136,0.3253974942678505,0.056531273042231045,0.00732095870832197,0.3271801896154662,0.005711553564033413,0.051241502782743954,9.0
pentane,opes,opes_b8_s15,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__opes_b8_s15__trans__b1__s2.3__N384__T35000__ns3__863876433f11,825.7021924797446,102,0.4449421227410566,0.47561958622850603,9.745187316419461,13.43420946501402,0.3544014453873425,0.5195958035009258,274250,0,0,,,,384,,,0.3333333432674408,0.3072916865348816,0.359375,0.09511911920253771,0.2560035388515496,0.21706818363807062,0.7474354403602592,pentane_b1_s2.3_full_trans,,,,,0.30675331821667456,180.0,0.3197917850500426,0.03948512453038735,0.006503798256158039,0.036304560104588574,1.0,0.13151755818005514,0.045854039776572424,0.03714052541337131,0.3419383440400796,0.057083339646273344,0.005766002671636213,0.3286971891003303,0.006706867468662565,0.045296133703019104,9.0
pentane,opes,opes_b8_s15,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__opes_b8_s15__trans__b1__s2.3__N384__T35000__ns3__863876433f11,825.7021924797446,103,0.4292652927625094,0.4574523473278131,9.786323054353433,13.4869036581764,0.506122926549971,0.49610345381082976,288088,0,0,,,,384,,,0.3151041865348816,0.3072916865348816,0.3776041865348816,0.08361999182052861,0.22643917166677238,0.24835468345346134,0.8754707236233382,pentane_b1_s2.3_full_trans,,,,,0.3348623163036509,180.0,0.3092907338785518,0.028918829749890754,0.0033858890718911935,0.022320252020197287,1.0,0.14586197829863742,0.05344408755290244,0.04490481033403028,0.3142676232033373,0.05504063008191671,0.00570168959526479,0.3165691633081826,0.008008595699120229,0.056201421926608285,9.0
pentane,opes,opes_b8_s30,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__opes_b8_s30__trans__b1__s2.3__N384__T35000__ns3__80dcd67db856,864.5536688091233,101,0.4856273855025232,0.6102811105530264,9.594149912852837,14.980172551014682,0.37113432454714407,0.5536707583498969,75530,0,0,,,,384,,,0.3307291865348816,0.328125,0.3411458432674408,0.147373440226867,0.39962239534377564,0.18835416342361092,0.35610375357594015,pentane_b1_s2.3_full_trans,,,,,0.4037385163397577,180.0,0.9599631112235842,0.03888677577651552,0.005657526939300423,0.03207681866374798,1.0,0.12253826904235225,0.03750233578780441,0.05020326088603376,0.33413981141985594,0.05740458938112986,0.004218148692463865,0.3261899260628466,0.003886877165338424,0.06391678156217488,9.0
pentane,opes,opes_b8_s30,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__opes_b8_s30__trans__b1__s2.3__N384__T35000__ns3__80dcd67db856,864.5536688091233,102,0.5175771795323314,0.6219249057254677,9.681366601020828,14.913540436754907,0.28202947675078527,0.5919989871536017,67084,0,0,,,,384,,,0.3125,0.3385416865348816,0.3489583432674408,0.1352860907197745,0.3747721795987632,0.20109142011652473,0.4242194502233942,pentane_b1_s2.3_full_trans,,,,,0.39396536804233756,180.0,0.9722867722836407,0.0608100817465338,0.010823460219000058,0.059892457194658556,1.0,0.1259916839641223,0.03397529620314536,0.03565075048230862,0.35894477313818773,0.05569401937315031,0.0037834238608931044,0.3345226123198287,0.0036467487096350617,0.04779069194872883,9.0
pentane,opes,opes_b8_s30,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__opes_b8_s30__trans__b1__s2.3__N384__T35000__ns3__80dcd67db856,864.5536688091233,103,0.5033235111893167,0.6307661014725097,9.654044057672305,14.99345542257943,0.36795320358850764,0.5604587918943855,70479,0,0,,,,384,,,0.3385416865348816,0.3463541865348816,0.3151041865348816,0.1419279253847191,0.38762566758410466,0.1941383303222918,0.3488359570626141,pentane_b1_s2.3_full_trans,,,,,0.40525754927962504,180.0,0.9655903250963347,0.03733463278510933,0.00501145833804923,0.034935699996191755,1.0,0.12679658381564196,0.039897386316576265,0.039687244325929516,0.3215232429825359,0.05505159881518742,0.004040912901629243,0.35155208364898033,0.003955214740967446,0.05749573245255194,9.0
