cell,molecule,beta,sigma,decouple,init_mode,name,method,final_l2_F_med,final_l2_Fp_med,integrated_l2_F_med,integrated_l2_Fp_med,early_l2_F_med,mid_l2_F_med,n_transitions_med,n_round_trips_med,total_replacements_med,final_ancestor_ess_med,min_ancestor_ess_med,final_max_ancestor_frac_med,final_n_unique_ancestor_med,fr_score_std_med,fr_score_absmax_med,final_frac_T_med,final_frac_Gp_med,final_frac_Gm_med,marginal_l2_uniform_med,marginal_tv_uniform_med,marginal_l2_boltzmann_med,marginal_kl_boltzmann_med,fr_event_fraction_med,max_fr_event_fraction_med,n_fr_applications_med,deaths_per_application_med,final_neff_frac_med,final_n_kernels_med,final_l2_F_reweight_med,cond_tv_weighted_med,cond_kl_weighted_med,cond_basin_err_weighted_med,cond_support_fraction_med,basin_T_T_med,basin_T_G+_med,basin_T_G-_med,basin_G+_T_med,basin_G+_G+_med,basin_G+_G-_med,basin_G-_T_med,basin_G-_G+_med,basin_G-_G-_med,n_basins_visited_med,final_l2_F_iqr,final_l2_Fp_iqr,integrated_l2_F_iqr,integrated_l2_Fp_iqr,early_l2_F_iqr,mid_l2_F_iqr,n_transitions_iqr,n_round_trips_iqr,total_replacements_iqr,final_ancestor_ess_iqr,min_ancestor_ess_iqr,final_max_ancestor_frac_iqr,final_n_unique_ancestor_iqr,fr_score_std_iqr,fr_score_absmax_iqr,final_frac_T_iqr,final_frac_Gp_iqr,final_frac_Gm_iqr,marginal_l2_uniform_iqr,marginal_tv_uniform_iqr,marginal_l2_boltzmann_iqr,marginal_kl_boltzmann_iqr,fr_event_fraction_iqr,max_fr_event_fraction_iqr,n_fr_applications_iqr,deaths_per_application_iqr,final_neff_frac_iqr,final_n_kernels_iqr,final_l2_F_reweight_iqr,cond_tv_weighted_iqr,cond_kl_weighted_iqr,cond_basin_err_weighted_iqr,cond_support_fraction_iqr,basin_T_T_iqr,basin_T_G+_iqr,basin_T_G-_iqr,basin_G+_T_iqr,basin_G+_G+_iqr,basin_G+_G-_iqr,basin_G-_T_iqr,basin_G-_G+_iqr,basin_G-_G-_iqr,n_basins_visited_iqr,n_seeds
pentane_b1_s2.3_full_trans,pentane,1.0,2.3,False,trans,abf,abf,0.2918258309707159,0.3072717376787021,6.9282253489387475,9.508211847370314,0.3894173125377399,0.33051380171911277,426877.0,0.0,0.0,,,,384.0,0.0,0.0,0.4479166865348816,0.25,0.3125,0.05083337298544,0.13280787168609642,0.2500249148661912,1.3520450397552484,,,,,,,,0.030857560461415183,0.00346885149518351,0.02575334609374061,1.0,0.2629500494934497,0.08005028888013495,0.08645034746421826,0.23188856966455562,0.0382612300889872,0.009581780350090401,0.23506910775431047,0.00970867044432997,0.04363527809763341,9.0,0.007968674221753291,0.00710410487608637,0.27933119869785017,0.25674453176239176,0.09070270395823693,0.009363113108907362,1695.5,0.0,0.0,,,,0.0,0.0,0.0,0.0390625,0.028645828366279602,0.015625,0.00820075016533614,0.019711810460813578,0.011562475782409543,0.074963135838229,,,,,,,,0.002811274475105617,0.0007070079926389484,0.002976434866073154,0.0,0.000650666835853464,0.0060621979258204395,0.005815953809480523,0.0018227430608163397,0.0023095101916103533,0.0007716385488318531,0.001232956640202787,0.0007105213983414644,0.0021399288405401853,0.0,3
pentane_b1_s2.3_full_trans,pentane,1.0,2.3,False,trans,fr_r002,fr_estimated,0.29157053503016767,0.3055783338270941,6.942355554268492,9.518938267369824,0.3894173125377552,0.3316221578243094,427264.0,0.0,18.0,352.76555023923436,352.76555023923436,0.005208333333333333,367.0,0.3227405300296304,2.0000000087494194,0.4375,0.265625,0.3098958432674408,0.053212584528250645,0.1310862730231219,0.2548253301122409,1.355992324533487,7.2104291647438855e-06,2.0833333333333333e-05,6501.0,0.0027688047992616522,,,,0.02972775783750368,0.00360446251589977,0.023444308136871053,1.0,0.2640218288839732,0.08218911295617305,0.08219297963193034,0.23155643010817853,0.038936083376261324,0.009343466864640465,0.23677825735078736,0.009682392831530358,0.043537822086199406,9.0,0.006648843122303294,0.005252770533416551,0.2806551517874505,0.2549348698107643,0.09070270395841262,0.011103161307060128,1885.5,0.0,1.5,4.969086987778553,4.969086987778553,0.002604166666666667,1.5,0.004398865103352523,4.710854373257689e-09,0.03515625,0.028645828366279602,0.026041671633720398,0.0061957443514508714,0.014759198867110968,0.0064381800896663455,0.04703190921673772,6.008690970619906e-07,5.208333333333336e-06,0.0,0.00023073373327180471,,,,0.002607911397406182,0.00019879831543482543,0.0040463222058839815,0.0,0.0014957327681989208,0.0048763121445814656,0.0053137199756572995,0.002211580709675476,0.002082954556932609,0.0005032991424502274,0.0022256270012019908,0.0006378042205791752,0.0024869038059452744,0.0,3
pentane_b1_s2.3_full_trans,pentane,1.0,2.3,False,trans,fr_r005,fr_estimated,0.29656543540678415,0.3102776499154867,6.991907141844458,9.559297722845436,0.3894173125377774,0.3329309264813547,425523.0,0.0,36.0,324.79295154185013,324.79295154185013,0.0078125,351.0,0.32228869288683537,2.000000006977579,0.4505208432674408,0.2708333432674408,0.3072916865348816,0.054502241824205225,0.13319695321605995,0.25095771596247163,1.3498489523878556,1.4420858329487771e-05,3.125e-05,6501.0,0.0055376095985233045,,,,0.03160597447155741,0.0037895611902714465,0.0263955640864453,1.0,0.2636200102522146,0.07959275855277113,0.08612720384735816,0.2308905727604214,0.03677745245093583,0.009384895533468683,0.23710479417290384,0.009610188580144036,0.04513657414421785,9.0,0.00817395594190129,0.006931397728701216,0.2698106883156717,0.24450668673230602,0.0907027039584486,0.007503115038486663,1265.0,0.0,2.0,7.157502329916042,7.157502329916042,0.0013020833333333322,2.5,0.003570713957770033,9.968237790758394e-09,0.0390625,0.0403645783662796,0.0234375,0.006053000322425374,0.007819416211779756,0.01181281714987939,0.09640929965014222,8.011587960826553e-07,7.812499999999993e-06,0.0,0.0003076449776957396,,,,0.0007311416627868231,0.00035078758178662406,0.0007260836545835356,0.0,0.0022025847701585,0.00475021116784341,0.005680265055099332,0.0015577574038160291,0.0026538810692605316,0.0007959828237528166,0.0009985887422603312,0.0006121973576558287,0.0033627847767239427,0.0,3
pentane_b1_s2.3_full_trans,pentane,1.0,2.3,False,trans,fr_r010,fr_estimated,0.3016757347059912,0.3149116228013306,7.012549171705555,9.568282214880528,0.38941731253778256,0.3342037028616075,425885.0,0.0,72.0,271.05882352941177,271.05882352941177,0.010416666666666666,319.0,0.31849335998472683,2.0000000055517484,0.4739583432674408,0.2682291865348816,0.3072916865348816,0.05641741560149147,0.14399345492911245,0.2528450283339376,1.2915593788776125,2.8841716658975542e-05,5.208333333333334e-05,6501.0,0.011075219197046609,,,,0.035317282166364775,0.004794282906046333,0.030698438723015718,1.0,0.26472351216629797,0.07775640321505409,0.08625519870609981,0.23259159444663294,0.036470012272355384,0.009182802541337132,0.23767059142147207,0.009079507060392109,0.04519204910457259,9.0,0.011647589152850357,0.010200196487891722,0.29509520001020295,0.2625885023995753,0.09070270395821861,0.011279846397617144,1511.0,0.0,5.5,9.306617060855672,9.306617060855672,0.001302083333333334,6.5,0.003448738686068764,1.3958292299776076e-09,0.0455729216337204,0.0416666716337204,0.028645843267440796,0.008299114638850774,0.018926170999686603,0.008174304861922499,0.0033619531444042394,2.203186689227295e-06,1.3020833333333336e-05,0.0,0.0008460236886632822,,,,0.0012179590207008206,0.0005003580026574812,0.0017194090550837551,0.0,0.0029296381801562354,0.005457970654929645,0.006316017570174637,0.0017998981091482125,0.002263859744149173,0.0009413382675272468,0.0017813538478632096,0.0005278406967465614,0.0041492587345837995,0.0,3
pentane_b1_s2.3_full_trans,pentane,1.0,2.3,False,trans,fr_r020,fr_estimated,0.31335655905412396,0.3268633034229948,7.1022244114462,9.658547994114736,0.3894173125377494,0.33708078935092534,425802.0,0.0,149.0,208.8611898016997,208.8611898016997,0.013020833333333334,272.0,0.31594200654561344,2.000000008911556,0.453125,0.2604166865348816,0.3125,0.054159217913564824,0.14945315046729424,0.2558235556855247,1.3460102531109674,5.968633030815772e-05,9.375e-05,6501.0,0.022919550838332563,,,,0.044265918869484375,0.006615619822247992,0.04163538580985389,1.0,0.26980463975839114,0.08052344373402825,0.07697565035908002,0.23561533488884176,0.036499446355160954,0.008708700746442028,0.24191454425623465,0.008882858979020837,0.0408860716341929,9.0,0.013922494691930964,0.012689618609603659,0.26735173470514617,0.240210720791179,0.0907027039582598,0.005475619958124844,761.0,0.0,9.5,5.98922835720262,5.98922835720262,0.00390625,3.0,0.0021849712691367484,7.226116149894324e-09,0.0377604216337204,0.020833343267440796,0.029947906732559204,0.007858160744624837,0.024313697537378748,0.007769518877406789,0.046984454355572414,3.805504281392599e-06,7.812499999999993e-06,0.0,0.0014613136440547597,,,,0.0023309784260700517,0.001004783842928055,0.0020197545814506362,0.0,0.002209923562922267,0.005488075487611488,0.006621563866751501,0.0005058243184550004,0.0013755896285971153,0.0008463679762229417,0.0009806363191014467,0.00022280732654566052,0.0034095794445622857,0.0,3
pentane_b1_s2.3_full_trans,pentane,1.0,2.3,False,trans,fr_r040,fr_estimated,0.3203722981583413,0.3342281238242733,7.156619366669801,9.721564988930401,0.3894173125376668,0.3428170604321184,424804.0,0.0,304.0,138.84745762711864,138.84745762711864,0.0234375,211.0,0.31187788832395497,2.000000002579623,0.4713541865348816,0.2682291865348816,0.2786458432674408,0.052578304456627686,0.13540361525787745,0.25720642756439366,1.280633924464958,0.0001217761370045634,0.00014583333333333335,6501.0,0.046762036609752346,,,,0.05071861742880725,0.00830048551914157,0.048615297572411356,1.0,0.2701967522448815,0.07306991328545599,0.08072056528590042,0.23925024683595447,0.03638770731694999,0.008678004075634072,0.24242289375069442,0.008768831500055554,0.03889370776643132,9.0,0.011528614489410172,0.009823353207225438,0.29363325520548145,0.26005869541083726,0.09070270395822755,0.015731163944674498,1952.5,0.0,21.5,8.889697903175005,8.889697903175005,0.005208333333333329,6.5,0.003598981959911207,2.2688180223440213e-09,0.02734375,0.018229171633720398,0.0338541641831398,0.008222878184710576,0.02606655782853795,0.0070588022763894975,0.06822002327184506,8.612457057888517e-06,1.5625000000000014e-05,0.0,0.0033071835102291974,,,,0.004625792721703097,0.0010140035597045417,0.005912241766183948,0.0,0.00419625068179752,0.005316087328161773,0.007420111322384168,0.002185263641000801,0.0020878076295667847,0.0009551872796783913,0.002666743684534817,0.00047599567689867936,0.004954710968354495,0.0,3
pentane_b1_s2.3_full_trans,pentane,1.0,2.3,False,trans,opes_b12_s30,opes,0.5158885943328649,0.6424979152237285,9.777633290638253,15.251841123571372,0.35610726603700893,0.5714418465838983,74365.0,0.0,0.0,,,,384.0,,,0.3020833432674408,0.3671875,0.328125,0.1401620289899728,0.3786319606785782,0.21475504937037207,0.4494127366050652,,,,,0.35174210871502043,180.0,0.9638023062370579,0.04181123922865536,0.007185888480112781,0.03937147317535526,1.0,0.10817475228023393,0.03004138763471814,0.03743052609516883,0.3525732016959082,0.05873654081189459,0.004060877574416937,0.34733598666202037,0.004179876493641607,0.06024880559174974,9.0,0.013622577808379499,0.009618596585233341,0.08939630290737632,0.06966043083056661,0.03377396056604687,0.010239813003233733,7033.5,0.0,0.0,,,,0.0,,,0.026041671633720398,0.00390625,0.0234375,0.004823005399054503,0.015986247796987874,0.00899251490379252,0.06762597610246734,,,,,0.01859596089257709,0.0,0.004781208386206326,0.014918506864392542,0.0035714947766382664,0.017481649481990647,0.0,0.004257131097037459,0.0036760249689403376,0.00618679957930568,0.027632448637920137,0.004123691327535525,9.149817429774873e-05,0.008059493777966331,0.0001570738386715547,0.007226461887518562,0.0,3
pentane_b1_s2.3_full_trans,pentane,1.0,2.3,False,trans,opes_b4_s15,opes,0.41296621361568864,0.4608750327317704,8.8591354046615,12.131860455118998,0.2843286835999397,0.4587026874488584,150356.0,0.0,0.0,,,,384.0,,,0.3854166865348816,0.2942708432674408,0.2942708432674408,0.11277082112455072,0.29975362224826674,0.19121511791591544,0.4884244817233079,,,,,0.4870640642267957,180.0,0.3146331967975561,0.03820687485759699,0.004922296049674404,0.03558374850230564,1.0,0.19489789766471724,0.06013170055452865,0.06104644556225569,0.2908573477571387,0.04618436436269608,0.004829714756118502,0.29152249489914445,0.004507912639010939,0.05111271880650081,9.0,0.0076387713489491915,0.007497306342116317,0.053622331959674696,0.0812938083748147,0.07723260836290097,0.012677560255311249,3857.5,0.0,0.0,,,,0.0,,,0.028645828366279602,0.015625,0.028645828366279602,0.005136676490385239,0.017855864505064156,0.008933887314561878,0.041851537444319464,,,,,0.004882369039453716,0.0,0.011871136517836223,0.016531242266607016,0.004471864362978496,0.019323188535036548,0.0,0.005117900467662584,0.007843196670807961,0.0012064028362776952,0.008142351115622726,0.0038028361514297476,6.877159025484025e-05,0.003719820990273015,0.00046218612062260724,0.002480867057058876,0.0,3
pentane_b1_s2.3_full_trans,pentane,1.0,2.3,False,trans,opes_b8_s15,opes,0.4292652927625094,0.4574523473278131,9.745187316419461,13.43420946501402,0.3544014453873425,0.503072979698754,282447.0,0.0,0.0,,,,384.0,,,0.3333333432674408,0.3072916865348816,0.359375,0.08361999182052861,0.22643917166677238,0.22147887695600119,0.8429646894511508,,,,,0.310302163872789,180.0,0.31671361876894627,0.028918829749890754,0.0033858890718911935,0.022320252020197287,1.0,0.13599382720725633,0.045854039776572424,0.04490481033403028,0.3253974942678505,0.056531273042231045,0.005766002671636213,0.3271801896154662,0.006706867468662565,0.051241502782743954,9.0,0.01219011009070231,0.011991879809308048,0.20147170699367933,0.304913801409711,0.12061362684042393,0.011746174845047974,6919.0,0.0,0.0,,,,0.0,,,0.013020828366279602,0.018229156732559204,0.03125,0.006997491616889895,0.023786807218613426,0.01564324990769539,0.06401764163153956,,,,,0.014054499043488156,0.0,0.005250525585745347,0.006664413171952165,0.0018018060877134845,0.007948653997081681,0.0,0.00717221005929114,0.004442258062886985,0.004461551985798416,0.013835360418371134,0.0010213547821783242,0.0008096345565285906,0.006064012896073889,0.001148521067543408,0.005452644111794594,0.0,3
pentane_b1_s2.3_full_trans,pentane,1.0,2.3,False,trans,opes_b8_s30,opes,0.5033235111893167,0.6219249057254677,9.654044057672305,14.980172551014682,0.36795320358850764,0.5604587918943855,70479.0,0.0,0.0,,,,384.0,,,0.3307291865348816,0.3385416865348816,0.3411458432674408,0.1419279253847191,0.38762566758410466,0.1941383303222918,0.35610375357594015,,,,,0.4037385163397577,180.0,0.9655903250963347,0.03888677577651552,0.005657526939300423,0.034935699996191755,1.0,0.1259916839641223,0.03750233578780441,0.039687244325929516,0.33413981141985594,0.05569401937315031,0.004040912901629243,0.3345226123198287,0.003886877165338424,0.05749573245255194,9.0,0.015974897014904066,0.010242495459741652,0.04360834408399583,0.03995749291226147,0.04455242389817937,0.019164114401852395,4223.0,0.0,0.0,,,,0.0,,,0.013020843267440796,0.009114593267440796,0.016927078366279602,0.006043674753546252,0.012425107872506225,0.006368628346456906,0.037691746580390095,,,,,0.00564609061864374,0.0,0.006161830530028278,0.011737724480712239,0.0029060009404754134,0.013907819265455285,0.0,0.0021291573866448477,0.002961045056715454,0.007276255201862571,0.01871076507782593,0.0011764952829712225,0.00021736241578537967,0.012681078793066902,0.00015423301566619202,0.008063044806723027,0.0,3
