cell,seed,arm,j,n_future,fhat,f_ref,a,pi_star
K2,8003,p0.02,31,22034.0,20.066316446186185,20.20578082012556,0.0,0.00390625
K2,8003,p0.05,0,696.0,-19.717246785836362,-20.001447663525564,5.758094411151144e-32,0.00390625
K2,8003,p0.05,1,839.0,-16.260498724827375,-16.736926222184675,5.640582280311324e-32,0.00390625
K2,8003,p0.05,2,1740.0,-13.410950724945273,-14.119694821265368,3.6156014672276936e-06,0.00390625
K2,8003,p0.05,3,4891.0,-11.169167073862068,-12.112613681448535,7.272868562147565e-05,0.00390625
K2,8003,p0.05,4,13094.0,-9.769542835598173,-10.612314324874749,0.00017841234520502852,0.00390625
K2,8003,p0.05,5,22958.0,-8.780977519617435,-9.37970088141536,0.0002490952182237675,0.00390625
K2,8003,p0.05,6,31114.0,-7.752883970260695,-8.130169058873427,0.00035289069444323373,0.00390625
K2,8003,p0.05,7,37944.0,-6.376002543227732,-6.598728030372591,0.0003948425611381609,0.00390625
K2,8003,p0.05,8,41010.0,-4.504107392830847,-4.620588418274956,0.0004941982548528808,0.00390625
K2,8003,p0.05,9,45819.0,-2.188290264434385,-2.252863240698835,0.0005099707143646579,0.00390625
K2,8003,p0.05,10,46580.0,0.23325988824512273,0.22605911217101549,0.0006023350264339747,0.00390625
K2,8003,p0.05,11,42807.0,2.19495979346335,2.355230571581429,0.0005944796779032567,0.00390625
K2,8003,p0.05,12,30112.0,2.7393435217249897,3.6060840625782453,0.0006773010091865126,0.00390625
K2,8003,p0.05,13,13249.0,0.415650059035121,3.275144141174126,0.0006483694517539563,0.14293556196612398
K2,8003,p0.05,14,7819.0,-0.6174019010815838,0.6855115062732063,0.0007190962031104933,0.20997098734532188
K2,8003,p0.05,15,6324.0,-0.1986291959873111,-0.08397731392047976,0.0006716400359167596,0.00390625
K2,8003,p0.05,16,8007.0,0.3860536076170895,0.27399170958044256,0.0007277206082059181,0.00390625
K2,8003,p0.05,17,8198.0,0.4451812385937391,-0.3699228766684197,0.0006642914303916642,0.3686295097879689
K2,8003,p0.05,18,13263.0,-2.0249452242664256,-2.9743058338938515,0.0007031742244727865,0.16908894090058524
K2,8003,p0.05,19,21321.0,-3.2412665160409824,-3.436226280277556,0.0006263236351786695,0.00390625
K2,8003,p0.05,20,24259.0,-2.129213395071663,-2.215293491858746,0.0006454570519110974,0.00390625
K2,8003,p0.05,21,25158.0,-0.0560621652103153,-0.11939669396034924,0.0005577366502777776,0.00390625
K2,8003,p0.05,22,23444.0,2.4029140242571025,2.3566676671297633,0.0005545690905208532,0.00390625
K2,8003,p0.05,23,23140.0,4.766824161396229,4.739356923226084,0.00045853047568898827,0.00390625
K2,8003,p0.05,24,24793.0,6.737564352600157,6.729879356794805,0.0004305103403020531,0.00390625
K2,8003,p0.05,25,22809.0,8.262091901576989,8.282174936728236,0.0003287051114123004,0.00390625
K2,8003,p0.05,26,24083.0,9.528697216669432,9.536218308969232,0.0002732808012546973,0.00390625
K2,8003,p0.05,27,23223.0,10.725817068547245,10.762180863513906,0.00016826055744771585,0.00390625
K2,8003,p0.05,28,21216.0,12.221041673186038,12.251816073352863,8.288047337878629e-05,0.00390625
K2,8003,p0.05,29,22020.0,14.208805876353425,14.228240678469687,3.615601467227656e-06,0.00390625
K2,8003,p0.05,30,21758.0,16.826378299626217,16.82835293200227,0.0,0.00390625
K2,8003,p0.05,31,20872.0,20.066264811537074,20.20578082012556,0.0,0.00390625
K2,8003,p0.1,0,697.0,-19.71729808314327,-20.001447663525564,5.758094411151144e-32,0.00390625
K2,8003,p0.1,1,856.0,-16.260400210074774,-16.736926222184675,5.640582280311324e-32,0.00390625
K2,8003,p0.1,2,1840.0,-13.413653603068258,-14.119694821265368,3.6156014672276936e-06,0.00390625
K2,8003,p0.1,3,4857.0,-11.172769031073372,-12.112613681448535,7.272868562147565e-05,0.00390625
K2,8003,p0.1,4,12827.0,-9.770710429231103,-10.612314324874749,0.00017841234520502852,0.00390625
K2,8003,p0.1,5,23092.0,-8.785335598114182,-9.37970088141536,0.0002490952182237675,0.00390625
K2,8003,p0.1,6,31187.0,-7.754805915587017,-8.130169058873427,0.00035289069444323373,0.00390625
K2,8003,p0.1,7,37745.0,-6.374795958099174,-6.598728030372591,0.0003948425611381609,0.00390625
K2,8003,p0.1,8,41209.0,-4.504422799192924,-4.620588418274956,0.0004941982548528808,0.00390625
K2,8003,p0.1,9,45452.0,-2.1875167852620954,-2.252863240698835,0.0005099707143646579,0.00390625
K2,8003,p0.1,10,46691.0,0.23377987349133014,0.22605911217101549,0.0006023350264339747,0.00390625
K2,8003,p0.1,11,42796.0,2.1969033059167367,2.355230571581429,0.0005944796779032567,0.00390625
K2,8003,p0.1,12,30271.0,2.744880427136404,3.6060840625782453,0.0006773010091865126,0.00390625
K2,8003,p0.1,13,14028.0,0.40459605931088316,3.275144141174126,0.0006483694517539563,0.14293556196612398
K2,8003,p0.1,14,8659.0,-0.6158673212620729,0.6855115062732063,0.0007190962031104933,0.20997098734532188
K2,8003,p0.1,15,8064.0,-0.19659136604982574,-0.08397731392047976,0.0006716400359167596,0.00390625
K2,8003,p0.1,16,9929.0,0.3873402921931756,0.27399170958044256,0.0007277206082059181,0.00390625
K2,8003,p0.1,17,9877.0,0.468339824063213,-0.3699228766684197,0.0006642914303916642,0.3686295097879689
K2,8003,p0.1,18,14067.0,-1.995910307251127,-2.9743058338938515,0.0007031742244727865,0.16908894090058524
K2,8003,p0.1,19,22213.0,-3.2419325815160884,-3.436226280277556,0.0006263236351786695,0.00390625
K2,8003,p0.1,20,24297.0,-2.1305532911331784,-2.215293491858746,0.0006454570519110974,0.00390625
K2,8003,p0.1,21,24228.0,-0.054926331720117454,-0.11939669396034924,0.0005577366502777776,0.00390625
K2,8003,p0.1,22,23207.0,2.4034223043145535,2.3566676671297633,0.0005545690905208532,0.00390625
K2,8003,p0.1,23,22404.0,4.76765232661471,4.739356923226084,0.00045853047568898827,0.00390625
K2,8003,p0.1,24,23773.0,6.736102618195251,6.729879356794805,0.0004305103403020531,0.00390625
K2,8003,p0.1,25,21884.0,8.262108909789548,8.282174936728236,0.0003287051114123004,0.00390625
K2,8003,p0.1,26,23126.0,9.52801805430283,9.536218308969232,0.0002732808012546973,0.00390625
K2,8003,p0.1,27,22676.0,10.724560043792035,10.762180863513906,0.00016826055744771585,0.00390625
K2,8003,p0.1,28,20217.0,12.21496137879498,12.251816073352863,8.288047337878629e-05,0.00390625
K2,8003,p0.1,29,20799.0,14.201933958363387,14.228240678469687,3.615601467227656e-06,0.00390625
K2,8003,p0.1,30,20816.0,16.828658092086354,16.82835293200227,0.0,0.00390625
K2,8003,p0.1,31,20776.0,20.064456400366986,20.20578082012556,0.0,0.00390625
K2,8003,p0.2,0,606.0,-19.715901884456503,-20.001447663525564,5.758094411151144e-32,0.00390625
K2,8003,p0.2,1,868.0,-16.25940815073829,-16.736926222184675,5.640582280311324e-32,0.00390625
K2,8003,p0.2,2,2147.0,-13.412831284840843,-14.119694821265368,3.6156014672276936e-06,0.00390625
K2,8003,p0.2,3,5101.0,-11.174716069397194,-12.112613681448535,7.272868562147565e-05,0.00390625
K2,8003,p0.2,4,11841.0,-9.759886187936898,-10.612314324874749,0.00017841234520502852,0.00390625
K2,8003,p0.2,5,21450.0,-8.77800973236542,-9.37970088141536,0.0002490952182237675,0.00390625
K2,8003,p0.2,6,28959.0,-7.751435993851758,-8.130169058873427,0.00035289069444323373,0.00390625
K2,8003,p0.2,7,35751.0,-6.372708749543438,-6.598728030372591,0.0003948425611381609,0.00390625
K2,8003,p0.2,8,38602.0,-4.503554793254041,-4.620588418274956,0.0004941982548528808,0.00390625
K2,8003,p0.2,9,43920.0,-2.1877034442269734,-2.252863240698835,0.0005099707143646579,0.00390625
K2,8003,p0.2,10,44617.0,0.2318322985217821,0.22605911217101549,0.0006023350264339747,0.00390625
K2,8003,p0.2,11,41060.0,2.191467171496107,2.355230571581429,0.0005944796779032567,0.00390625
K2,8003,p0.2,12,30256.0,2.70665906647069,3.6060840625782453,0.0006773010091865126,0.00390625
K2,8003,p0.2,13,15356.0,0.3713227541286746,3.275144141174126,0.0006483694517539563,0.14293556196612398
K2,8003,p0.2,14,9974.0,-0.6177324360091717,0.6855115062732063,0.0007190962031104933,0.20997098734532188
K2,8003,p0.2,15,8557.0,-0.19737986842964614,-0.08397731392047976,0.0006716400359167596,0.00390625
K2,8003,p0.2,16,10513.0,0.38812960349888603,0.27399170958044256,0.0007277206082059181,0.00390625
K2,8003,p0.2,17,9945.0,0.4745690388571123,-0.3699228766684197,0.0006642914303916642,0.3686295097879689
K2,8003,p0.2,18,13770.0,-1.9799792027233065,-2.9743058338938515,0.0007031742244727865,0.16908894090058524
K2,8003,p0.2,19,20850.0,-3.2435761359999624,-3.436226280277556,0.0006263236351786695,0.00390625
K2,8003,p0.2,20,23506.0,-2.130219811618759,-2.215293491858746,0.0006454570519110974,0.00390625
K2,8003,p0.2,21,24304.0,-0.05600812540529137,-0.11939669396034924,0.0005577366502777776,0.00390625
K2,8003,p0.2,22,23301.0,2.404230939899689,2.3566676671297633,0.0005545690905208532,0.00390625
K2,8003,p0.2,23,23539.0,4.76873807054519,4.739356923226084,0.00045853047568898827,0.00390625
K2,8003,p0.2,24,24738.0,6.73597195581863,6.729879356794805,0.0004305103403020531,0.00390625
K2,8003,p0.2,25,22854.0,8.2629826420197,8.282174936728236,0.0003287051114123004,0.00390625
K2,8003,p0.2,26,24197.0,9.528379646052574,9.536218308969232,0.0002732808012546973,0.00390625
K2,8003,p0.2,27,23873.0,10.728232650161818,10.762180863513906,0.00016826055744771585,0.00390625
K2,8003,p0.2,28,22262.0,12.219853448733012,12.251816073352863,8.288047337878629e-05,0.00390625
K2,8003,p0.2,29,22771.0,14.20388100864996,14.228240678469687,3.615601467227656e-06,0.00390625
K2,8003,p0.2,30,22770.0,16.8315740610258,16.82835293200227,0.0,0.00390625
K2,8003,p0.2,31,22302.0,20.061641803125084,20.20578082012556,0.0,0.00390625
K2,8004,abf,0,2592.0,-19.762825937128245,-20.001447663525564,5.758094411151144e-32,0.00390625
K2,8004,abf,1,2725.0,-16.304506762285925,-16.736926222184675,5.640582280311324e-32,0.00390625
K2,8004,abf,2,5450.0,-13.492160026323612,-14.119694821265368,3.6156014672276936e-06,0.00390625
K2,8004,abf,3,7653.0,-11.427065572837215,-12.112613681448535,7.272868562147565e-05,0.00390625
K2,8004,abf,4,11714.0,-9.950005570509207,-10.612314324874749,0.00017841234520502852,0.00390625
K2,8004,abf,5,17864.0,-8.878648915253194,-9.37970088141536,0.0002490952182237675,0.00390625
K2,8004,abf,6,26514.0,-7.818480961215172,-8.130169058873427,0.00035289069444323373,0.00390625
K2,8004,abf,7,34722.0,-6.398558576293973,-6.598728030372591,0.0003948425611381609,0.00390625
K2,8004,abf,8,38271.0,-4.5077525857295715,-4.620588418274956,0.0004941982548528808,0.00390625
K2,8004,abf,9,38558.0,-2.197278386116565,-2.252863240698835,0.0005099707143646579,0.00390625
K2,8004,abf,10,37922.0,0.20341776811094958,0.22605911217101549,0.0006023350264339747,0.00390625
K2,8004,abf,11,34169.0,2.1781842322288005,2.355230571581429,0.0005944796779032567,0.00390625
K2,8004,abf,12,23348.0,2.7830768084646547,3.6060840625782453,0.0006773010091865126,0.00390625
K2,8004,abf,13,12193.0,0.32668445041231853,3.275144141174126,0.0006483694517539563,0.13834352269422012
K2,8004,abf,14,10273.0,-0.596433121801489,0.6855115062732063,0.0007190962031104933,0.2037210211893626
K2,8004,abf,15,9507.0,-0.18798794610914005,-0.08397731392047976,0.0006716400359167596,0.00390625
K2,8004,abf,16,8893.0,0.37798523058141636,0.27399170958044256,0.0007277206082059181,0.00390625
K2,8004,abf,17,9521.0,0.600286750875953,-0.3699228766684197,0.0006642914303916642,0.3721320155889508
K2,8004,abf,18,12448.0,-1.4268850824493358,-2.9743058338938515,0.0007031742244727865,0.17642844052746642
K2,8004,abf,19,20971.0,-3.1161400842881584,-3.436226280277556,0.0006263236351786695,0.00390625
K2,8004,abf,20,25549.0,-2.1323547199917328,-2.215293491858746,0.0006454570519110974,0.00390625
K2,8004,abf,21,27554.0,-0.05787802197471257,-0.11939669396034924,0.0005577366502777776,0.00390625
K2,8004,abf,22,27681.0,2.4109733953324723,2.3566676671297633,0.0005545690905208532,0.00390625
K2,8004,abf,23,28629.0,4.762765813038091,4.739356923226084,0.00045853047568898827,0.00390625
K2,8004,abf,24,29230.0,6.740332011336007,6.729879356794805,0.0004305103403020531,0.00390625
K2,8004,abf,25,28722.0,8.265376072758647,8.282174936728236,0.0003287051114123004,0.00390625
K2,8004,abf,26,27865.0,9.492207207082872,9.536218308969232,0.0002732808012546973,0.00390625
K2,8004,abf,27,25178.0,10.6951773369188,10.762180863513906,0.00016826055744771585,0.00390625
K2,8004,abf,28,23669.0,12.205159696778969,12.251816073352863,8.288047337878629e-05,0.00390625
K2,8004,abf,29,23333.0,14.22972584130992,14.228240678469687,3.615601467227656e-06,0.00390625
K2,8004,abf,30,21015.0,16.854178114711715,16.82835293200227,0.0,0.00390625
K2,8004,abf,31,20827.0,20.062668880020105,20.20578082012556,0.0,0.00390625
K2,8004,p0.02,0,2822.0,-19.759828147661736,-20.001447663525564,5.758094411151144e-32,0.00390625
K2,8004,p0.02,1,3014.0,-16.30762248595436,-16.736926222184675,5.640582280311324e-32,0.00390625
K2,8004,p0.02,2,5653.0,-13.493849855689648,-14.119694821265368,3.6156014672276936e-06,0.00390625
K2,8004,p0.02,3,8127.0,-11.428139100681697,-12.112613681448535,7.272868562147565e-05,0.00390625
K2,8004,p0.02,4,12303.0,-9.946988994847574,-10.612314324874749,0.00017841234520502852,0.00390625
K2,8004,p0.02,5,18511.0,-8.874466785462811,-9.37970088141536,0.0002490952182237675,0.00390625
K2,8004,p0.02,6,26535.0,-7.817342733297247,-8.130169058873427,0.00035289069444323373,0.00390625
K2,8004,p0.02,7,34380.0,-6.398240939395764,-6.598728030372591,0.0003948425611381609,0.00390625
K2,8004,p0.02,8,37812.0,-4.5073812502648325,-4.620588418274956,0.0004941982548528808,0.00390625
K2,8004,p0.02,9,38247.0,-2.197378772327973,-2.252863240698835,0.0005099707143646579,0.00390625
K2,8004,p0.02,10,37374.0,0.20382160864958382,0.22605911217101549,0.0006023350264339747,0.00390625
K2,8004,p0.02,11,33684.0,2.178307095629298,2.355230571581429,0.0005944796779032567,0.00390625
K2,8004,p0.02,12,23062.0,2.7812730387803497,3.6060840625782453,0.0006773010091865126,0.00390625
K2,8004,p0.02,13,12173.0,0.32562495116418844,3.275144141174126,0.0006483694517539563,0.13834352269422012
K2,8004,p0.02,14,10270.0,-0.5965140167993502,0.6855115062732063,0.0007190962031104933,0.2037210211893626
K2,8004,p0.02,15,9507.0,-0.18796625219257052,-0.08397731392047976,0.0006716400359167596,0.00390625
K2,8004,p0.02,16,8890.0,0.3779731173993478,0.27399170958044256,0.0007277206082059181,0.00390625
K2,8004,p0.02,17,9505.0,0.6014200087204872,-0.3699228766684197,0.0006642914303916642,0.3721320155889508
K2,8004,p0.02,18,12451.0,-1.4266245827104358,-2.9743058338938515,0.0007031742244727865,0.17642844052746642
K2,8004,p0.02,19,21313.0,-3.115879259968646,-3.436226280277556,0.0006263236351786695,0.00390625
K2,8004,p0.02,20,25886.0,-2.1320552286660246,-2.215293491858746,0.0006454570519110974,0.00390625
K2,8004,p0.02,21,27714.0,-0.0573867621616478,-0.11939669396034924,0.0005577366502777776,0.00390625
K2,8004,p0.02,22,27941.0,2.411192202090896,2.3566676671297633,0.0005545690905208532,0.00390625
K2,8004,p0.02,23,28616.0,4.76160208375873,4.739356923226084,0.00045853047568898827,0.00390625
K2,8004,p0.02,24,28906.0,6.740143796310297,6.729879356794805,0.0004305103403020531,0.00390625
K2,8004,p0.02,25,28329.0,8.26524236597225,8.282174936728236,0.0003287051114123004,0.00390625
K2,8004,p0.02,26,27544.0,9.492009523271028,9.536218308969232,0.0002732808012546973,0.00390625
K2,8004,p0.02,27,25153.0,10.695284732532413,10.762180863513906,0.00016826055744771585,0.00390625
K2,8004,p0.02,28,23664.0,12.205192708138979,12.251816073352863,8.288047337878629e-05,0.00390625
K2,8004,p0.02,29,23333.0,14.229754246534082,14.228240678469687,3.615601467227656e-06,0.00390625
K2,8004,p0.02,30,21016.0,16.854215448240943,16.82835293200227,0.0,0.00390625
K2,8004,p0.02,31,20825.0,20.062717862150105,20.20578082012556,0.0,0.00390625
K2,8004,p0.05,0,2696.0,-19.762461807861698,-20.001447663525564,5.758094411151144e-32,0.00390625
K2,8004,p0.05,1,2966.0,-16.30149831633508,-16.736926222184675,5.640582280311324e-32,0.00390625
K2,8004,p0.05,2,6132.0,-13.507445674425362,-14.119694821265368,3.6156014672276936e-06,0.00390625
K2,8004,p0.05,3,8228.0,-11.439050451170116,-12.112613681448535,7.272868562147565e-05,0.00390625
K2,8004,p0.05,4,12090.0,-9.955070057001782,-10.612314324874749,0.00017841234520502852,0.00390625
K2,8004,p0.05,5,17546.0,-8.874785364905057,-9.37970088141536,0.0002490952182237675,0.00390625
K2,8004,p0.05,6,25969.0,-7.816431802261942,-8.130169058873427,0.00035289069444323373,0.00390625
K2,8004,p0.05,7,33485.0,-6.396672919695702,-6.598728030372591,0.0003948425611381609,0.00390625
K2,8004,p0.05,8,36596.0,-4.507808338300602,-4.620588418274956,0.0004941982548528808,0.00390625
K2,8004,p0.05,9,36793.0,-2.197419021184027,-2.252863240698835,0.0005099707143646579,0.00390625
K2,8004,p0.05,10,35956.0,0.20310574087303826,0.22605911217101549,0.0006023350264339747,0.00390625
K2,8004,p0.05,11,32844.0,2.177112719574183,2.355230571581429,0.0005944796779032567,0.00390625
K2,8004,p0.05,12,22700.0,2.7669069479039874,3.6060840625782453,0.0006773010091865126,0.00390625
K2,8004,p0.05,13,13461.0,0.28695344046882426,3.275144141174126,0.0006483694517539563,0.13834352269422012
K2,8004,p0.05,14,12110.0,-0.5984487910740884,0.6855115062732063,0.0007190962031104933,0.2037210211893626
K2,8004,p0.05,15,11135.0,-0.1885139063383842,-0.08397731392047976,0.0006716400359167596,0.00390625
K2,8004,p0.05,16,9894.0,0.3778832410144171,0.27399170958044256,0.0007277206082059181,0.00390625
K2,8004,p0.05,17,10585.0,0.6005648728255195,-0.3699228766684197,0.0006642914303916642,0.3721320155889508
K2,8004,p0.05,18,13165.0,-1.4041513052567758,-2.9743058338938515,0.0007031742244727865,0.17642844052746642
K2,8004,p0.05,19,21369.0,-3.114186702926689,-3.436226280277556,0.0006263236351786695,0.00390625
K2,8004,p0.05,20,26111.0,-2.132856805460661,-2.215293491858746,0.0006454570519110974,0.00390625
K2,8004,p0.05,21,27743.0,-0.059038898455355725,-0.11939669396034924,0.0005577366502777776,0.00390625
K2,8004,p0.05,22,27879.0,2.4107133229514712,2.3566676671297633,0.0005545690905208532,0.00390625
K2,8004,p0.05,23,28318.0,4.76216700075369,4.739356923226084,0.00045853047568898827,0.00390625
K2,8004,p0.05,24,29048.0,6.740300251647409,6.729879356794805,0.0004305103403020531,0.00390625
K2,8004,p0.05,25,28648.0,8.26465745979146,8.282174936728236,0.0003287051114123004,0.00390625
K2,8004,p0.05,26,27653.0,9.491523727369044,9.536218308969232,0.0002732808012546973,0.00390625
K2,8004,p0.05,27,24859.0,10.694989439901146,10.762180863513906,0.00016826055744771585,0.00390625
K2,8004,p0.05,28,23558.0,12.20536638022796,12.251816073352863,8.288047337878629e-05,0.00390625
K2,8004,p0.05,29,23218.0,14.229503208287067,14.228240678469687,3.615601467227656e-06,0.00390625
K2,8004,p0.05,30,20977.0,16.854588097462322,16.82835293200227,0.0,0.00390625
K2,8004,p0.05,31,20828.0,20.062737359768285,20.20578082012556,0.0,0.00390625
K2,8004,p0.1,0,2957.0,-19.764398240127125,-20.001447663525564,5.758094411151144e-32,0.00390625
K2,8004,p0.1,1,3244.0,-16.310397806934212,-16.736926222184675,5.640582280311324e-32,0.00390625
K2,8004,p0.1,2,6400.0,-13.507626454586402,-14.119694821265368,3.6156014672276936e-06,0.00390625
K2,8004,p0.1,3,8438.0,-11.44483210289567,-12.112613681448535,7.272868562147565e-05,0.00390625
K2,8004,p0.1,4,12733.0,-9.95799864293709,-10.612314324874749,0.00017841234520502852,0.00390625
K2,8004,p0.1,5,19060.0,-8.881693851983133,-9.37970088141536,0.0002490952182237675,0.00390625
K2,8004,p0.1,6,26923.0,-7.819066572114521,-8.130169058873427,0.00035289069444323373,0.00390625
K2,8004,p0.1,7,33293.0,-6.3969975351788895,-6.598728030372591,0.0003948425611381609,0.00390625
K2,8004,p0.1,8,36852.0,-4.505970110076379,-4.620588418274956,0.0004941982548528808,0.00390625
K2,8004,p0.1,9,36841.0,-2.1978704098505215,-2.252863240698835,0.0005099707143646579,0.00390625
K2,8004,p0.1,10,36582.0,0.20564042084526457,0.22605911217101549,0.0006023350264339747,0.00390625
K2,8004,p0.1,11,33050.0,2.1763147296900396,2.355230571581429,0.0005944796779032567,0.00390625
K2,8004,p0.1,12,23076.0,2.7602853868352932,3.6060840625782453,0.0006773010091865126,0.00390625
K2,8004,p0.1,13,14064.0,0.2853610735592651,3.275144141174126,0.0006483694517539563,0.13834352269422012
K2,8004,p0.1,14,13776.0,-0.6023807590756851,0.6855115062732063,0.0007190962031104933,0.2037210211893626
K2,8004,p0.1,15,12496.0,-0.18954203194860042,-0.08397731392047976,0.0006716400359167596,0.00390625
K2,8004,p0.1,16,11438.0,0.3775295734126733,0.27399170958044256,0.0007277206082059181,0.00390625
K2,8004,p0.1,17,10912.0,0.6084814445151788,-0.3699228766684197,0.0006642914303916642,0.3721320155889508
K2,8004,p0.1,18,13226.0,-1.394587439823318,-2.9743058338938515,0.0007031742244727865,0.17642844052746642
K2,8004,p0.1,19,20652.0,-3.1096665473432985,-3.436226280277556,0.0006263236351786695,0.00390625
K2,8004,p0.1,20,24706.0,-2.1321293089801077,-2.215293491858746,0.0006454570519110974,0.00390625
K2,8004,p0.1,21,27008.0,-0.05783324205980003,-0.11939669396034924,0.0005577366502777776,0.00390625
K2,8004,p0.1,22,26348.0,2.4090706811398173,2.3566676671297633,0.0005545690905208532,0.00390625
K2,8004,p0.1,23,26931.0,4.762929657575885,4.739356923226084,0.00045853047568898827,0.00390625
K2,8004,p0.1,24,27855.0,6.741791504109997,6.729879356794805,0.0004305103403020531,0.00390625
K2,8004,p0.1,25,27738.0,8.266284153681111,8.282174936728236,0.0003287051114123004,0.00390625
K2,8004,p0.1,26,27048.0,9.491702700601175,9.536218308969232,0.0002732808012546973,0.00390625
K2,8004,p0.1,27,24465.0,10.698748792047862,10.762180863513906,0.00016826055744771585,0.00390625
K2,8004,p0.1,28,23245.0,12.209359590174842,12.251816073352863,8.288047337878629e-05,0.00390625
K2,8004,p0.1,29,22858.0,14.231254303354442,14.228240678469687,3.615601467227656e-06,0.00390625
K2,8004,p0.1,30,20285.0,16.857988634546096,16.82835293200227,0.0,0.00390625
K2,8004,p0.1,31,20060.0,20.064080394536933,20.20578082012556,0.0,0.00390625
K2,8004,p0.2,0,3594.0,-19.766145790308165,-20.001447663525564,5.758094411151144e-32,0.00390625
K2,8004,p0.2,1,3789.0,-16.30996902449043,-16.736926222184675,5.640582280311324e-32,0.00390625
K2,8004,p0.2,2,6494.0,-13.502713350519182,-14.119694821265368,3.6156014672276936e-06,0.00390625
K2,8004,p0.2,3,8157.0,-11.431956972524354,-12.112613681448535,7.272868562147565e-05,0.00390625
K2,8004,p0.2,4,12266.0,-9.953639242397646,-10.612314324874749,0.00017841234520502852,0.00390625
K2,8004,p0.2,5,18293.0,-8.879219470124603,-9.37970088141536,0.0002490952182237675,0.00390625
K2,8004,p0.2,6,27597.0,-7.8197380666921275,-8.130169058873427,0.00035289069444323373,0.00390625
K2,8004,p0.2,7,36246.0,-6.4010308651261,-6.598728030372591,0.0003948425611381609,0.00390625
K2,8004,p0.2,8,38895.0,-4.51003711822024,-4.620588418274956,0.0004941982548528808,0.00390625
K2,8004,p0.2,9,39419.0,-2.1957643947252454,-2.252863240698835,0.0005099707143646579,0.00390625
K2,8004,p0.2,10,38503.0,0.20475968721494778,0.22605911217101549,0.0006023350264339747,0.00390625
K2,8004,p0.2,11,33818.0,2.177768067782802,2.355230571581429,0.0005944796779032567,0.00390625
K2,8004,p0.2,12,22847.0,2.7667635204468053,3.6060840625782453,0.0006773010091865126,0.00390625
K2,8004,p0.2,13,13549.0,0.28431674414056896,3.275144141174126,0.0006483694517539563,0.13834352269422012
K2,8004,p0.2,14,12306.0,-0.6015613474274322,0.6855115062732063,0.0007190962031104933,0.2037210211893626
K2,8004,p0.2,15,11695.0,-0.18951342872722884,-0.08397731392047976,0.0006716400359167596,0.00390625
K2,8004,p0.2,16,11494.0,0.37972193666274706,0.27399170958044256,0.0007277206082059181,0.00390625
K2,8004,p0.2,17,12128.0,0.630843665808977,-0.3699228766684197,0.0006642914303916642,0.3721320155889508
K2,8004,p0.2,18,12862.0,-1.3334606807307097,-2.9743058338938515,0.0007031742244727865,0.17642844052746642
K2,8004,p0.2,19,19647.0,-3.1101960421193735,-3.436226280277556,0.0006263236351786695,0.00390625
K2,8004,p0.2,20,23514.0,-2.1326955414090953,-2.215293491858746,0.0006454570519110974,0.00390625
K2,8004,p0.2,21,26015.0,-0.0579609316544959,-0.11939669396034924,0.0005577366502777776,0.00390625
K2,8004,p0.2,22,25151.0,2.4107319766138566,2.3566676671297633,0.0005545690905208532,0.00390625
K2,8004,p0.2,23,25570.0,4.761817204742928,4.739356923226084,0.00045853047568898827,0.00390625
K2,8004,p0.2,24,26854.0,6.741224301659953,6.729879356794805,0.0004305103403020531,0.00390625
K2,8004,p0.2,25,27388.0,8.263741704907936,8.282174936728236,0.0003287051114123004,0.00390625
K2,8004,p0.2,26,26415.0,9.489486547040219,9.536218308969232,0.0002732808012546973,0.00390625
K2,8004,p0.2,27,24323.0,10.694913628104924,10.762180863513906,0.00016826055744771585,0.00390625
K2,8004,p0.2,28,23184.0,12.20255928642458,12.251816073352863,8.288047337878629e-05,0.00390625
K2,8004,p0.2,29,22710.0,14.225534541100657,14.228240678469687,3.615601467227656e-06,0.00390625
K2,8004,p0.2,30,20167.0,16.851766750142197,16.82835293200227,0.0,0.00390625
K2,8004,p0.2,31,19670.0,20.061025284474315,20.20578082012556,0.0,0.00390625
K2,8005,abf,0,2005.0,-19.67565896200802,-20.001447663525564,5.758094411151144e-32,0.00390625
K2,8005,abf,1,3006.0,-16.334779795416548,-16.736926222184675,5.640582280311324e-32,0.00390625
K2,8005,abf,2,4361.0,-13.449180839025805,-14.119694821265368,3.6156014672276936e-06,0.00390625
K2,8005,abf,3,7870.0,-11.319870714135604,-12.112613681448535,7.272868562147565e-05,0.00390625
K2,8005,abf,4,14475.0,-9.946374807465299,-10.612314324874749,0.00017841234520502852,0.00390625
K2,8005,abf,5,22045.0,-8.89170395186872,-9.37970088141536,0.0002490952182237675,0.00390625
K2,8005,abf,6,28642.0,-7.821940553907279,-8.130169058873427,0.00035289069444323373,0.00390625
K2,8005,abf,7,34800.0,-6.429957838522435,-6.598728030372591,0.0003948425611381609,0.00390625
K2,8005,abf,8,36957.0,-4.522615741755871,-4.620588418274956,0.0004941982548528808,0.00390625
K2,8005,abf,9,40358.0,-2.179670472962454,-2.252863240698835,0.0005099707143646579,0.00390625
K2,8005,abf,10,39692.0,0.2234013013210599,0.22605911217101549,0.0006023350264339747,0.00390625
K2,8005,abf,11,35456.0,2.14622281699353,2.355230571581429,0.0005944796779032567,0.00390625
K2,8005,abf,12,21829.0,2.337263815787536,3.6060840625782453,0.0006773010091865126,0.00390625
K2,8005,abf,13,7828.0,-0.05960656571903514,3.275144141174126,0.0006483694517539563,0.1355723728782284
