arm,e_med@0,e_med@1,e_med@2,e_med@3,e_med@4,e_med@5,e_med@6,e_med@7,e_med@8,e_med@9,e_med@10,e_med@11,e_med@12,e_med@13,e_med@14,e_med@15,e_med@16,e_med@17,e_med@18,e_med@19,e_med@20,e_med@21,e_med@22,e_med@23,e_med@24,e_med@25,e_med@26,e_med@27,e_med@28,e_med@29,e_med@30,e_med@31,e_med@32,e_med@33,e_med@34,e_med@35,e_med@36,e_med@37,e_med@38,e_med@39,e_med@40,e_med@41,e_med@42,e_med@43,e_med@44,e_med@45,e_med@46,e_med@47,e_med@48,e_med@49,e_med@50,e_med@51,e_med@52,e_med@53,e_med@54,e_med@55,e_med@56,e_med@57,e_med@58,e_med@59,e_med@60,e_med@61,e_med@62,e_med@63,e_med@64,e_med@65,e_med@66,e_med@67,e_med@68,e_med@69,e_med@70,e_med@71,e_med@72,e_med@73,e_med@74,e_med@75,e_med@76,e_med@77,e_med@78,e_med@79,e_med@80,e_med@81,e_med@82,e_med@83,e_med@84,e_med@85,e_med@86,e_med@87,e_med@88,e_med@89,e_med@90,e_med@91,e_med@92,e_med@93,e_med@94,e_med@95,e_med@96,e_med@97,e_med@98,e_med@99,e_med@100
campaign_abf,2.994907572165497,1.584068454545096,2.232253937700694,2.993584968238549,4.298238715840739,6.918236496040512,5.437592330235997,3.764411237850822,2.8268622729589543,2.1526448069348207,1.6214625291131188,1.239477298178693,0.9632462635443672,0.7844343836711887,0.6680656754337068,0.6016502241389587,0.5483520275603464,0.5093314573365428,0.47443129770729564,0.4541664845839466,0.43679413329349415,0.4207104381543867,0.4048522511787074,0.3920343035032843,0.38051895852858114,0.37303876609618636,0.3648766281938335,0.35655819221043406,0.34621678978954207,0.33865124280621833,0.3331374834979006,0.3295760553154427,0.3230607476406602,0.31761141591098385,0.3113147803676703,0.30793157451385617,0.30453410431474703,0.29880830216179455,0.29458163337666593,0.2887483292129452,0.28558172812545435,0.28312333308397264,0.27954511836843254,0.2774384289733569,0.2738279045262169,0.2714196518001599,0.26742972681617694,0.26558232038398244,0.263965523981283,0.26148136213372764,0.25810959721743076,0.2547733593625995,0.25380540054935796,0.2518346291234882,0.2504567885410187,0.24905937606606565,0.24790983419902057,0.24743568786738748,0.24639893738821322,0.24492003069686458,0.2451535552833849,0.24405455515874713,0.24271519693532495,0.2416833854874204,0.24039247060333596,0.24011287663007091,0.2396649885465344,0.23792613571766508,0.23560721891214614,0.23378966387609512,0.23236593790520305,0.23186754301554818,0.23151565461940263,0.2311817764128807,0.2314981772538176,0.23044332702096912,0.22915601918930673,0.2282095290675314,0.22780845335538985,0.22705980827527072,0.22587512341855948,0.2255204507610229,0.22454081734326847,0.2237776627590687,0.2227346061313154,0.22162036662331627,0.22086561699424312,0.22029980193404725,0.2202390500554325,0.22040666330605946,0.2196624381032767,0.21902187271327173,0.21876726018258302,0.21824661858165556,0.21754716011997166,0.21699251169785727,0.21659650079695547,0.21632352938198596,0.21607124025122454,0.2153522382758215,0.21446985372216493
campaign_abf:ratio,1.0,1.0000000000000013,1.0000000000001106,1.000000000017844,0.9999999961478043,0.9999794358270047,0.9991054317279932,0.9969700792782932,1.0012726687353846,0.9954979563598325,0.9872412422028535,0.9909450418740191,0.995746154841628,0.9942999198481836,0.9877297418499348,0.9927403106349506,0.9966561352300228,1.0010302732415208,1.004415890994202,1.0124211567122603,1.0212487450816001,1.021190417847656,1.0135811648220592,1.0143989992610796,1.019196891332705,1.0111818271801782,1.0284543829996753,1.032626975946049,1.0316412470945107,1.028270430783207,1.019986845505064,1.015562303544224,1.0185437377110227,1.016237627792048,1.0255871932971163,1.0430932900404986,1.050027986408851,1.048523743714005,1.0502358969820715,1.0537774165997118,1.047658372299408,1.039638448324886,1.032327593601058,1.0229894609575352,1.021181506123308,1.0212517647590875,1.0153104737375278,1.0045336822756623,1.006562831890638,1.006026239953722,1.0147638291373469,1.0106396903884398,1.0060164989366585,1.0067397792815664,0.997774729785628,1.0036320718715865,1.0059771588521325,1.006599208101644,1.0105928757699942,1.0113867588917709,1.0161946023671127,1.0197434550430877,1.0235451025665658,1.023687381368139,1.0258248191219277,1.0305092842237606,1.0277837736177207,1.0291956246437426,1.0254688523829723,1.0239367057592519,1.0175539706527954,1.0113499333184846,1.0114745523439366,1.0116224100945312,1.0135665397682605,1.0170819764006995,1.0191828697610055,1.0177099945320855,1.0173850167958847,1.0170602351766989,1.0187191251336234,1.0138316048364653,1.0133183087175328,1.0184506021763942,1.0230145765047098,1.0220742086985848,1.0173284780245848,1.0179540405621523,1.0180492059341897,1.018588607386345,1.0223598113457548,1.023047083098037,1.026366924145988,1.0240900371463475,1.0255241691848938,1.0261014797382564,1.0261350706070846,1.0247295483129424,1.0263299353634896,1.0221353928275287,1.0215926712894605
campaign_abf:kl,3.07628355594311,2.9372510704359,2.7040806642944806,2.4520352726713495,2.1574418810910068,1.8263546792018543,1.7347269372450835,1.8261249487940647,1.96984301784092,2.0030609361594625,1.9596757969090133,1.8940076064053195,1.825248330676998,1.768210871542542,1.7278434091121126,1.707391011892922,1.6939784817897838,1.685044398879716,1.680938202003834,1.6795843989168027,1.6834417202505039,1.6760787617858928,1.6787415803451666,1.6819983419338955,1.6786901760148614,1.6781028497009227,1.675222709783223,1.6769149636420122,1.6784031295734088,1.6750120051403141,1.675350455912072,1.6757336942986183,1.6755229896557093,1.6765383419709825,1.677132285000438,1.6753570726275888,1.6736134144384944,1.6765317252554657,1.6737029896680715,1.674718341983345,1.6733711556118305,1.6723491865810405,1.673326367997042,1.6745142540559526,1.6768767927427404,1.6719659481944942,1.6738307357969202,1.673454114125891,1.6724042572530275,1.6743035494130436,1.668709186605765,1.672238340224907,1.6767108757146199,1.6723425698655237,1.6738622899806752,1.6741243989538899,1.6739136943109805,1.6760721450703762,1.6706569327222514,1.6725217203246778,1.6738307357969202,1.6761103159696478,1.6709887667784924,1.670101160592068,1.6700563729772795,1.6750567927551026,1.675478202040921,1.6777262280298932,1.6746735543685562,1.6772982020285583,1.6823301759901366,1.671882989680434,1.6742521450827383,1.6735436893554678,1.670401440464554,1.670401440464554,1.6715827098079479,1.6763276373280735,1.6761551035844362,1.6772982020285583,1.6801783419462581,1.6720936943233429,1.6756889066838299,1.668536652862128,1.6709953834940092,1.675222709783223,1.6764553834569225,1.671544538908676,1.6755017185291528,1.6750567927551026,1.673236792767465,1.6752674973980115,1.6776814404151046,1.6690028497627343,1.678185808214983,1.6743798912115873,1.6745458082397078,1.6739584819257691,1.6693479172500088,1.673868906696192,1.6726428497380097
campaign_abf:c7ax,0.0,0.0,0.0,0.0,0.0,0.024169921875,0.110107421875,0.194580078125,0.27294921875,0.284423828125,0.2607421875,0.2236328125,0.187255859375,0.155029296875,0.12744140625,0.109619140625,0.09619140625,0.0859375,0.084716796875,0.072509765625,0.0693359375,0.067626953125,0.067138671875,0.06982421875,0.0634765625,0.066162109375,0.06494140625,0.06396484375,0.0634765625,0.0634765625,0.06396484375,0.0625,0.063232421875,0.0634765625,0.05908203125,0.05908203125,0.058837890625,0.06103515625,0.05859375,0.0595703125,0.059326171875,0.058349609375,0.056884765625,0.05712890625,0.058349609375,0.056884765625,0.056640625,0.056640625,0.05517578125,0.055908203125,0.0556640625,0.057373046875,0.054931640625,0.055908203125,0.05615234375,0.05712890625,0.05810546875,0.052978515625,0.0576171875,0.05419921875,0.054443359375,0.052978515625,0.05322265625,0.054931640625,0.05517578125,0.05224609375,0.054443359375,0.05419921875,0.054443359375,0.052978515625,0.051025390625,0.052490234375,0.052734375,0.053466796875,0.051025390625,0.053955078125,0.055908203125,0.05224609375,0.052490234375,0.054443359375,0.0556640625,0.054931640625,0.0537109375,0.05419921875,0.053955078125,0.051513671875,0.0517578125,0.052978515625,0.051513671875,0.051513671875,0.050048828125,0.05419921875,0.051025390625,0.05322265625,0.0556640625,0.05126953125,0.05517578125,0.051025390625,0.052978515625,0.051513671875,0.052978515625
campaign_fr_uniform,2.994907572165497,1.5840684545450916,2.2322539377000474,2.9935849649727206,4.298238894409434,6.918507807405824,5.4403739341863595,3.774392681946354,2.828986637506942,2.161144511694083,1.6337471260236867,1.239666739381967,0.9596602129161359,0.7793157537317476,0.6607692692974294,0.5859001317251351,0.5390382594517296,0.5045683373511649,0.47866813161467425,0.4564361412353858,0.4379530723474466,0.41841683188562107,0.40293926367933824,0.39190085539502617,0.38343836159980005,0.3705488313570069,0.3619890747785821,0.3511014764876025,0.34145019454806813,0.33749856056449845,0.33254698126081833,0.32611058039606144,0.3174569790553433,0.31292692968314906,0.30953674527249503,0.3056290262244288,0.3002206680140788,0.2944560810960527,0.28882239386052644,0.28515873090973576,0.2823820532884119,0.27866988745434595,0.2758109974552079,0.27415758408368807,0.2720705724492666,0.2703928446390519,0.2668875506082837,0.2636587490151915,0.26093379998912514,0.25943485284900814,0.25844685896214414,0.2569597864708757,0.2551777127802428,0.25499706130488425,0.25344774145623383,0.2507773771650823,0.24936306634600325,0.2469905559321792,0.24553044499651785,0.24293575021076028,0.24044841165192443,0.23925177858243363,0.2388902944060785,0.23682299188784,0.23631026194350813,0.23615187569269697,0.2339170393827796,0.23330612412587085,0.231284720926905,0.22989786492372988,0.22882020791276128,0.22810571659938178,0.22691415329055917,0.22686402028355607,0.2266712696417387,0.22579145738068515,0.22480931123466014,0.224123528498004,0.22336356640507385,0.22173683029355803,0.22123695406288518,0.22025214213966918,0.21993851451525354,0.2190967746040415,0.2174162820866239,0.21693949684984448,0.21670149787371468,0.21726682387582086,0.21632734834269873,0.21593515246497902,0.21540836823713372,0.21548005652072644,0.2144332737392697,0.2145250423061365,0.21429991734701487,0.21344963341340378,0.21258442693498467,0.21241931648851742,0.21160121487819472,0.21073110256789462,0.2107656471414499
campaign_fr_uniform:ratio,1.0,1.0000000000000009,1.000000000000147,0.9999999999975351,0.9999999970509332,0.9999882769085335,0.9991646492663513,0.9981275369302333,0.9981716507080927,0.9951628704295046,0.9933305415783642,0.992323673953862,0.9855791229297762,0.9829014662599661,0.987333141583124,0.9959113370211607,0.9966034095247802,0.9891172045467076,0.9921041915326883,0.9950874948855235,1.0065495248704321,1.0065872652100103,0.9988375267490837,1.0140628401961693,1.012807240539282,1.0035049039625996,1.0030969539059167,1.002447744099025,1.003378918502535,0.9910883642730184,0.99840388626856,0.9984996431640819,0.9959053355892918,0.9943526763051039,1.0049333278249648,1.0180719872153539,1.0211717025087068,1.019246155319891,1.0130738860947937,1.0165013030673977,1.0114782434845604,1.0043427995437948,1.0090246905442721,1.0116838958217684,1.0106851955295104,1.010134692570075,1.0037862713846442,1.000813474086183,0.9930617058792057,0.9926668286402346,0.9938722948882506,0.9966576605277505,1.0083209095677976,1.0103965072550392,1.0098203278598614,1.0058587716095224,1.0003682701319772,0.9949577746201306,0.9942263317665533,0.9924955590517929,0.9969088248956267,0.9990349538491269,1.0014646660131674,0.9993528465552426,1.0002348958260887,1.0024165196061832,1.0033709924914298,1.003370759733851,1.0012491215511288,1.001437536731811,1.0028089408984764,1.0007408646990679,1.0047769799625585,1.0055955732824653,1.0059543675880953,1.0051823212124507,1.0087254357181001,1.007562756252226,1.0085939215043824,1.0091504066638577,1.0103518837627679,1.0112095859210903,1.0116403458939283,1.0121378075400922,1.0115426053574583,1.00479154218094,1.0022970956969768,1.0032541977809035,1.0093606369471857,1.0096840937900016,1.0126108605669701,1.0140688797266666,1.0147574208353616,1.016015731413973,1.0157656827759798,1.0125003221880244,1.0103817516968117,1.01505375773122,1.0144268123047357,1.0140613906852427,1.0148731474187516
campaign_fr_uniform:kl,3.07628355594311,2.9372510704359,2.7040806642944806,2.4520352726713495,2.1574418810910068,1.8283024253183406,1.7333797508735693,1.8244774825500643,1.957500910725042,1.9951379555053363,1.9635508443220984,1.898971276263877,1.8280301526574383,1.7665296057531108,1.7296524210303925,1.7118738304398335,1.6896615802709927,1.690165948070871,1.685555383395111,1.680389046589167,1.6795910156323195,1.6772600311292867,1.6802613004603182,1.682502709733774,1.6799228496885603,1.6770874973856493,1.6720107358092826,1.6793670775583769,1.6702736943357053,1.6765383419709827,1.6774773524877125,1.6790352435021358,1.676832005127952,1.6766213004850428,1.6774259481574072,1.6759891865563157,1.6766279172005598,1.6814939741340174,1.6729431296104957,1.6752462262714554,1.6771322850004378,1.675318901728317,1.6743351035967984,1.6734027097955855,1.6750289049130296,1.6701077773075848,1.6804272174884387,1.676500171071711,1.673996652825041,1.6782753834445598,1.6795843989168027,1.6691753835063716,1.6751397512691628,1.672304398966252,1.6788245388592267,1.6780646788016509,1.6713786218805555,1.6724321450951005,1.6748013004974052,1.673930594083696,1.6744349618835743,1.675989186556316,1.6734027097955855,1.6720107358092826,1.6734856683096457,1.674379891211587,1.6753673556847872,1.6753570726275888,1.6752674973980115,1.6743798912115873,1.6760273574555873,1.676372424942862,1.6723491865810405,1.6780198911868625,1.6779369326728024,1.674597212570013,1.6759443989415272,1.6772086267989814,1.676493554356194,1.6742139741834665,1.6752843971707272,1.6713720051650387,1.6753952435268604,1.6764487667414056,1.6754848187564375,1.6750905923005335,1.6728601710964355,1.6756059481697696,1.672846937665402,1.674718341983345,1.6780580620861343,1.6739518652102523,1.6729813005097673,1.6751845388839515,1.6726876373527981,1.6711165129073413,1.6748842590114654,1.6728983419957073,1.6739753816984844,1.6746735543685562,1.6739966528250407
campaign_fr_uniform:c7ax,0.0,0.0,0.0,0.0,0.0,0.024658203125,0.109130859375,0.19482421875,0.272705078125,0.283447265625,0.254638671875,0.224853515625,0.185546875,0.15380859375,0.1279296875,0.103515625,0.09228515625,0.0859375,0.080078125,0.07763671875,0.0751953125,0.069580078125,0.06689453125,0.0654296875,0.06689453125,0.06396484375,0.066650390625,0.065673828125,0.0615234375,0.060302734375,0.06201171875,0.060302734375,0.059814453125,0.061279296875,0.060546875,0.06005859375,0.056396484375,0.059814453125,0.057861328125,0.057373046875,0.060791015625,0.05859375,0.05615234375,0.05859375,0.05712890625,0.055419921875,0.057373046875,0.058349609375,0.056884765625,0.056884765625,0.056640625,0.05517578125,0.056884765625,0.05419921875,0.0556640625,0.05517578125,0.0556640625,0.054443359375,0.05224609375,0.055419921875,0.0556640625,0.053955078125,0.054443359375,0.053955078125,0.05615234375,0.05224609375,0.053955078125,0.0546875,0.056396484375,0.05419921875,0.052734375,0.052734375,0.05419921875,0.055419921875,0.05419921875,0.052978515625,0.05615234375,0.0556640625,0.052490234375,0.052001953125,0.053955078125,0.0537109375,0.052490234375,0.05615234375,0.05322265625,0.053955078125,0.051513671875,0.051513671875,0.050537109375,0.052978515625,0.052978515625,0.052978515625,0.05224609375,0.05322265625,0.051513671875,0.052490234375,0.051025390625,0.05419921875,0.051513671875,0.051513671875,0.05224609375
abf:kl,3.07628355594311,2.9372510704359,2.7040806642944806,2.4520352726713495,2.1574418810910068,1.8279081988624366,1.734412002961558,1.8241918570886178,1.9636728090727873,1.996882689695807,1.9627671058177616,1.8930473247620334,1.8165374808287131,1.7715058040305427,1.728398476230137,1.7074401708615516,1.6885566527261424,1.6856831295239596,1.6874304540547356,1.684616372878381,1.6830966527632292,1.6737029896680715,1.6751463679846796,1.6814873574185007,1.6812766527755916,1.6777196113143766,1.6724769327098892,1.676254961871212,1.681110735747471,1.6694242590485522,1.673996652825041,1.6788759431895321,1.6748394713966768,1.6747183419833451,1.6801335543314695,1.6765449586864993,1.6779817202875908,1.6786520051155895,1.6790286267866192,1.6731090466386163,1.6775536942862561,1.6736200311540113,1.6731090466386163,1.6763276373280735,1.6749356633417707,1.6761551035844362,1.678306937628315,1.6774259481574072,1.67522932649874,1.6803060880751066,1.6782753834445603,1.6704843989786142,1.6706569327222516,1.67577186519789,1.6750567927551028,1.6730429878972712,1.6750883469388576,1.6785242589867408,1.6745905958544962,1.674379891211587,1.675222709783223,1.6742029861141088,1.670912424979949,1.6727705958668584,1.6742903159820102,1.6766660880998312,1.673598760027455,1.6780815785743664,1.6726876373527981,1.6739136943109805,1.6764172125576504,1.6752674973980115,1.6748460881121938,1.6714615803946158,1.6688751036338854,1.6734027097955855,1.6780265079023793,1.6700182020780077,1.6749672175255257,1.6717552435515852,1.6717170726523134,1.6779817202875908,1.6787584801178819,1.6684536943480675,1.675561160554981,1.6757784819134067,1.6733645388963139,1.676576512870254,1.675350455912072,1.6777196113143764,1.671882989680434,1.6775089066714675,1.67272580825207,1.6742587617982552,1.6694690466633408,1.6732367927674652,1.666806228104067,1.6747565128826167,1.6739584819257691,1.671372005165039,1.6790800311169243
abf:c7ax,0.0,0.0,0.0,0.0,0.0,0.0244140625,0.108642578125,0.19580078125,0.27294921875,0.283203125,0.26416015625,0.218994140625,0.18408203125,0.15380859375,0.130126953125,0.10888671875,0.093017578125,0.08544921875,0.08203125,0.07666015625,0.073974609375,0.068359375,0.06591796875,0.06689453125,0.066650390625,0.063720703125,0.066162109375,0.060791015625,0.06298828125,0.06396484375,0.060546875,0.060791015625,0.064208984375,0.0615234375,0.0615234375,0.060791015625,0.06103515625,0.059326171875,0.05908203125,0.058837890625,0.05615234375,0.057373046875,0.0556640625,0.058349609375,0.0556640625,0.057861328125,0.059814453125,0.0556640625,0.056884765625,0.0595703125,0.05859375,0.0546875,0.055419921875,0.0517578125,0.0537109375,0.05078125,0.05615234375,0.053466796875,0.053466796875,0.054931640625,0.052734375,0.056396484375,0.0556640625,0.05517578125,0.05810546875,0.055419921875,0.05517578125,0.052978515625,0.0537109375,0.05322265625,0.052490234375,0.052978515625,0.0546875,0.0556640625,0.0517578125,0.05126953125,0.054931640625,0.05517578125,0.053466796875,0.0546875,0.053955078125,0.0546875,0.051025390625,0.053955078125,0.0537109375,0.055908203125,0.05224609375,0.05224609375,0.05322265625,0.05029296875,0.052001953125,0.051513671875,0.0537109375,0.052490234375,0.053466796875,0.053955078125,0.052978515625,0.050048828125,0.05126953125,0.051025390625,0.053955078125
