cell,arm,e_med@0,e_med@0.5,e_med@1,e_med@1.5,e_med@2,e_med@2.5,e_med@3,e_med@3.5,e_med@4,e_med@4.5,e_med@5,e_med@5.5,e_med@6,e_med@6.5,e_med@7,e_med@7.5,e_med@8,e_med@8.5,e_med@9,e_med@9.5,e_med@10,e_med@10.5,e_med@11,e_med@11.5,e_med@12,e_med@12.5,e_med@13,e_med@13.5,e_med@14,e_med@14.5,e_med@15,e_med@15.5,e_med@16,e_med@16.5,e_med@17,e_med@17.5,e_med@18,e_med@18.5,e_med@19,e_med@19.5,e_med@20,e_med@20.5,e_med@21,e_med@21.5,e_med@22,e_med@22.5,e_med@23,e_med@23.5,e_med@24,e_med@24.5,e_med@25,e_med@25.5,e_med@26,e_med@26.5,e_med@27,e_med@27.5,e_med@28,e_med@28.5,e_med@29,e_med@29.5,e_med@30,e_med@30.5,e_med@31,e_med@31.5,e_med@32,e_med@32.5,e_med@33,e_med@33.5,e_med@34,e_med@34.5,e_med@35,e_med@35.5,e_med@36,e_med@36.5,e_med@37,e_med@37.5,e_med@38,e_med@38.5,e_med@39,e_med@39.5,e_med@40
b1.6,u02_s12000:ratio,1.0,1.0,1.0,0.9999999999999999,0.9999999999999993,1.0000000000000053,1.000000000000665,1.0000000000038816,1.0000000000200244,1.0000000000857767,1.000000000240934,1.0000000002913527,0.9999999994396492,1.0000014712787082,1.0001465692360667,1.0003586322824223,1.0006261737406104,1.0009188373694586,1.0012888103728588,1.0017678039966214,1.0021936650179697,1.0025786966278443,1.0031434637014,1.0036506294187353,1.0041550113294004,1.0045352619817018,1.0050505370994274,1.005552006790062,1.0062106729038984,1.006743346210524,1.0072630946116448,1.007613019653828,1.0079618334801252,1.0084853057116288,1.0088182694790337,1.0091390212055376,1.0097812555291288,1.010275432385914,1.0107048969085206,1.0112258432372563,1.0117065790835054,1.0120047802370933,1.012404582469167,1.0129106238463756,1.0134020411944862,1.0137079181575759,1.0140818553768245,1.0143270581137946,1.0147013195410135,1.0147759989801854,1.014890421284877,1.0149247538278807,1.0148649967434928,1.014996829565601,1.0150100446803871,1.0153482847960946,1.0155521145483144,1.0156649581618198,1.015634023602834,1.0158344748652701,1.0157381635627398,1.0154849651242515,1.0150163545546023,1.0145758310937345,1.0141045938559168,1.013649854742774,1.0133357533600686,1.0129662373275325,1.0123175761393974,1.0115870951544643,1.0108013834252931,1.0100125958056303,1.0094395773873206,1.0088337105374607,1.008096837003869,1.0074164292153514,1.006979087322331,1.0064523484359156,1.0058968035668288,1.0052131500830188,1.0044895984819502
b1.6,u02_s3000,2.398536154546843,4.785909700253065,4.037124020973895,3.0003109448613308,3.250975628994447,3.535857167682754,3.8535743630979704,3.6970966817040862,3.5609736012431332,3.442038279935168,3.3201275224301217,3.209896753910037,3.0972728928724056,3.0017913177422155,2.912249072156242,2.8221111531595726,2.7392853876862246,2.6638984132371633,2.5933369379264253,2.5259858903912757,2.4619244848972834,2.4015260708036026,2.3431466144198763,2.2858814426963607,2.234396657423948,2.184338691299775,2.134804896204822,2.0892216637121974,2.044704424497412,2.003624370942307,1.9641582857609148,1.9266406954008009,1.8886108946655624,1.8525015521972252,1.816461157237963,1.7839463371328144,1.7520538529633733,1.721256028969353,1.6925494912948738,1.6648892156904012,1.6379715364211567,1.6121406170434236,1.5871445481408868,1.562374650152742,1.539635860283935,1.5186705859165488,1.4972780171945281,1.4766616380661195,1.4576869936862593,1.4395259330804373,1.4214204568811304,1.4052193791077647,1.3897897157967158,1.3749190835195195,1.360218165376582,1.345966414167434,1.3325928566084824,1.3194087452025773,1.307472947368594,1.2960117098776482,1.284924057574419,1.2742789327324568,1.2647335174399283,1.2556295978456795,1.247057390491431,1.239359713258564,1.231812419061203,1.2247323565592916,1.2182185879807483,1.2122881307603102,1.2064307799458547,1.2009445616723045,1.1958206187977294,1.1911134311960447,1.1866837725991928,1.1824963798898154,1.1790840275520331,1.1759432992703274,1.1732574858261628,1.1708330779896627,1.1683471863972459
b1.6,u02_s3000:ratio,1.0,1.0,1.0,1.0000000000000004,0.9998953673592601,0.9970804484848466,0.9963750914282414,0.9948843070311787,0.9944874129702544,0.9948928384604296,0.9951303451482859,0.995595241464007,0.9964415252854464,0.996938700767091,0.9975620650806174,0.9980214318492994,0.9986299557690523,0.999337060577943,0.9998923926320945,1.0007073163072535,1.0015166144732124,1.0023962501510397,1.0028565646657597,1.003409328092167,1.0038529839596668,1.0048071574305228,1.005426036761131,1.0061594718066007,1.0067820868862976,1.0074264058134172,1.0079139457931987,1.0085012040103232,1.0095114193419013,1.0103764340541006,1.011021599026718,1.0118729915023468,1.0125088456677456,1.0134292693193094,1.014257669900966,1.0149129669084727,1.0157713668611195,1.016353292845674,1.0169475870479832,1.0174480536022474,1.0180334663685264,1.0185913426482123,1.0191798472631306,1.0198595176672707,1.0202587881296665,1.0204037456993855,1.0205296799842891,1.02061010523487,1.0206380933865233,1.020781473102069,1.0207702854758178,1.0208183959175818,1.0208344391297102,1.020673479785864,1.0205157537022722,1.0201549496238238,1.0198344837370048,1.0195795264514822,1.018955376644501,1.0188719070910484,1.0185160879672648,1.0181618859800454,1.017837598289304,1.017172697121142,1.0165464446752197,1.0157394117351508,1.014878958611349,1.0140945319692505,1.0131620904611953,1.012272921447472,1.0115808414248684,1.0108551743686054,1.010064188808255,1.0093010001257283,1.0081541839763943,1.0068570937131303,1.0055405315420791
b1.6,u02_s5000,2.398536154546843,4.785909700253065,4.037124020973895,3.0002935486403466,3.2489024668400694,3.543675244149485,3.843082333794442,3.708887355924754,3.57484572940125,3.454194371856131,3.330246476886491,3.220091779895224,3.1111168742470254,3.0153701706327753,2.9208837960220912,2.8319262192810433,2.748485196357773,2.6715658865983913,2.601690647876369,2.533661371241452,2.4697515154230425,2.4098644818063706,2.3522187848751885,2.2955666446181526,2.240979049382394,2.190905353830208,2.140880917765154,2.0950888261263456,2.0507603406931083,2.009574093540958,1.9682473911964231,1.927858925479057,1.8898788205875254,1.8550803692721942,1.820525356900922,1.7876544916772783,1.755568813421319,1.7252074665454546,1.6970458412239782,1.669839122006367,1.6426400874064637,1.6163139952788956,1.5912324432114333,1.566720686500033,1.5445177920712105,1.521934055524345,1.5007414314719947,1.4807518470884884,1.461805676650268,1.4432527266152175,1.4253103948612194,1.4076800502449045,1.3918617502956185,1.3757858317779537,1.3603457906313805,1.3467350845298638,1.332953458006525,1.319810318780601,1.3073587701466503,1.2954235807265015,1.2844640180169407,1.2742757508859706,1.265112740446345,1.256347313856883,1.247955512807081,1.2400315409752602,1.2323634494164248,1.2252804793274803,1.2191655658085772,1.2133967518069,1.207642716873826,1.202122643299759,1.19701609762935,1.192903793250502,1.1890295409892186,1.1849960696500794,1.1812877884607689,1.17790328454761,1.1745798182944007,1.1716464613695226,1.169011865060622
b1.6,u02_s5000:ratio,1.0,1.0,1.0,1.0,1.0,1.0000000000000082,0.9987977881255639,0.9986685250748542,0.9982259234636142,0.9981662445105182,0.9984293952214787,0.9988367962258635,0.999367029294993,0.9998060152547609,1.0005070487004448,1.001074764890085,1.0019975754470707,1.0025384538105517,1.0032137253886386,1.0040178296512163,1.0047253574219237,1.0052282620533803,1.0060239612902158,1.0065215926709068,1.0071142433705782,1.0075485967284261,1.007921973451771,1.0086169677597225,1.009331695580007,1.009924038438779,1.0103995048581238,1.0110477411372731,1.0117063297153912,1.012296337255927,1.0127484774936928,1.0131267639343795,1.013407836022913,1.0139539442499232,1.014606897736154,1.0150424973886625,1.0157972939770825,1.016416187358612,1.0168655846219188,1.0173184726492175,1.0175444612166444,1.0178049208152644,1.01809772221661,1.0183997291219806,1.0187609827901316,1.019031729519635,1.0191623202703965,1.0192050886886177,1.0191767073847269,1.0190998926865253,1.0190604983393845,1.0189406172687088,1.0188062702968703,1.0187174409224036,1.0183098171535616,1.0178663567108708,1.0174109348591682,1.0171159723176917,1.0167556558343875,1.0164527699213908,1.0162348776156702,1.015994729816768,1.015724061612705,1.0153287852131219,1.014999156369242,1.0143534129875893,1.0134975579374956,1.0126807487602816,1.0117945790168494,1.0108584585057594,1.009784462774844,1.0089841575196092,1.008268946229172,1.0075379715746426,1.0068629410884917,1.006168018978753,1.0054308196286934
b1.6,u02_s8000,2.398536154546843,4.7859097002530655,4.037124020973893,3.000293548640346,3.248902466840029,3.5436752441494894,3.854613825753856,3.7144913459168203,3.58455912579673,3.457135417255974,3.338576559349687,3.2276984588412865,3.1163633406833737,3.0223316718174322,2.9235583322269365,2.835344674962033,2.752302756262967,2.675281887822105,2.605232612444179,2.5363546802861983,2.471365267140602,2.4111705853334864,2.355264001715504,2.299547046451439,2.244950792803884,2.1946027344947954,2.1442243789969044,2.0997376605906446,2.0557956030125615,2.014589421207523,1.973351050663657,1.932780536031592,1.8945193270888994,1.859755655711894,1.824941517433585,1.7910956743922333,1.7583572442934146,1.7261726084745608,1.6966479521668443,1.667540361398193,1.640379953676911,1.613276351103683,1.5879171136526717,1.563210797297756,1.5392044681656785,1.5158652408517084,1.4936799124344318,1.4724499975517338,1.4519573880861425,1.4326157970694724,1.414898283757077,1.3984715643633134,1.3826543466067713,1.3675120891411758,1.3520528222217387,1.338426248271804,1.324696017702308,1.3116481584432842,1.2992465736897747,1.287279945803081,1.27583658699815,1.2658927686503971,1.256488903717276,1.247835515191424,1.239610651336436,1.231947614250335,1.2246100617895044,1.2179609962866427,1.212007657237871,1.2065235197843065,1.2011989155822556,1.196442309241847,1.1915094224811402,1.1869129168624037,1.182845819277435,1.1791896426957145,1.1758915308621394,1.1737386524796172,1.1716193700131179,1.1697170810587656,1.1678859658183747
b1.6,u02_s8000:ratio,1.0,1.0,1.0,1.0,1.0,1.0000000000000089,1.0000000000004858,1.0000000000025837,1.0000000000118718,1.0001057744821344,1.0002705855934713,1.0005359522983208,1.000992147052132,1.0012181291070856,1.0019578173031842,1.0025895778467417,1.0032255405187898,1.0037088668961105,1.0041684849789858,1.0047734167563136,1.0054526245395665,1.006090451517962,1.0068168432046498,1.007632158809701,1.0084595103609484,1.0091758340562684,1.0096656684786751,1.0104722159144968,1.0107771362273312,1.011413744738956,1.012165499238312,1.01268114229276,1.012966228278628,1.0133407697338415,1.0138326518486471,1.0141222953836637,1.0145041906162064,1.0150427676419758,1.0153096534177104,1.0154901903503601,1.0156805403445954,1.0161967956006719,1.0164688854740294,1.0165556762626036,1.0166354599953658,1.016930279740935,1.0170023752859705,1.0174080128970493,1.0176872848135892,1.0179779614254425,1.0181275793781004,1.018305765304218,1.0185443684943207,1.0186273317723578,1.0187231026288923,1.018752492606834,1.0187094361565512,1.0185758172745354,1.018499917024475,1.0185391327953732,1.0185018084087718,1.018390301356653,1.018228266982351,1.0179661293898268,1.0174188894321672,1.0169750552470727,1.0167415588756539,1.0163071368884384,1.015570506098053,1.0148436980905151,1.0140766051285133,1.0133607587838198,1.012537157415868,1.0113616736648154,1.0102796502830322,1.0093671881143234,1.0085175138695075,1.008008556705154,1.006956132759304,1.0059874688720756,1.005095284373762
b1.6,u10_s12000,2.398536154546843,4.785909700253066,4.037124020973895,3.0002935486403453,3.2489024668401343,3.543675244149492,3.8546138257770917,3.7144913458958273,3.584559131245241,3.456821244924922,3.337992990643336,3.225519468847409,3.114073697209059,3.0196066911826716,2.9241482642237546,2.8366032443437126,2.7559540977076145,2.6819488313625364,2.6143230130650212,2.5487351050324705,2.487052787792346,2.432506336292736,2.382785196384969,2.332193376578772,2.2883159524144467,2.246768292065706,2.2040775225353313,2.1638504916746335,2.125259651912234,2.0883374491882174,2.0533204394355016,2.018595973235737,1.987666211984711,1.9592344896097167,1.9309104577941971,1.9039639694796668,1.8784494794640803,1.8538152016155385,1.830317293894941,1.8053329854045503,1.783160853972167,1.7605971087258327,1.7401200078960155,1.7198443533256933,1.7006741154676144,1.6818573523565412,1.6640374844430819,1.6473478076004235,1.630564004162765,1.6150873628026086,1.600075947071703,1.5867279657421962,1.573333385958155,1.5612149563232138,1.5501274727316157,1.539331082480269,1.5298594106711625,1.5213886856900862,1.5119959592568815,1.5032870968557575,1.4953563901464406,1.4873585500012614,1.4805451189751504,1.4735950186863356,1.4670207163043196,1.4607948230257803,1.454781298058827,1.4486707620823318,1.4429463567695486,1.437971004191465,1.432721695069462,1.4270184271882707,1.4220067135139633,1.4171478734111231,1.4128862894836103,1.408965543145095,1.405359602911056,1.4021689096004477,1.3986806943349288,1.395275379610471,1.391995253679501
b1.6,u10_s12000:ratio,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000118,1.0000000000016387,1.00000000001034,1.000000000048802,1.0000000000617213,1.0000000002639224,1.000000000142423,1.000000000393781,1.0002322808926567,1.0014251908711989,1.0030978377173965,1.0049173126830921,1.006757221594261,1.0089173640485498,1.0117631958219588,1.0145983927723923,1.0175464589656373,1.0205573731271433,1.0239133619330798,1.0277135130647972,1.031183394576915,1.034310286004239,1.0379290239436965,1.0414403203390972,1.0448429990783792,1.0487446984010143,1.0521581553557526,1.0564395383461722,1.0609260170981087,1.065372566913339,1.0704848446019286,1.0757182169212152,1.0804833728223255,1.0855963654108403,1.0903400247946586,1.095548351930332,1.1009298580255336,1.1061525042227995,1.111206646676581,1.1164953934523052,1.1219677016337362,1.1271374262154201,1.1326283141930893,1.1373807525433755,1.1421600229317366,1.147358154714583,1.1531160232528057,1.1591562725492643,1.1636858728475779,1.1683838070982429,1.1731536223075372,1.1770493517258231,1.1809683458926883,1.1842812043341433,1.1867924664699148,1.1891969493099972,1.1914910635620082,1.193374723565559,1.1950692441367659,1.1967422711891855,1.1983678052265483,1.1996302196863193,1.2006324113571334,1.2012220186948332,1.2015859799553488,1.2016967242576233,1.201562616370115,1.201381349580964,1.2009820000668912,1.2000082998016475,1.1990395838517423,1.1978024866797319,1.196406521334631,1.1959536183780948,1.1954914132214896,1.1947899709635
b1.6,u10_s5000,2.398536154546843,4.785909700253065,4.037124020973897,3.0002935486403457,3.248902466840052,3.5436772837296067,3.8363436694261397,3.6792796159638543,3.5530709682455024,3.423212864201283,3.3101440164471994,3.204252922669345,3.099288478671581,3.001300489702545,2.91921226833668,2.8399791727410406,2.7622649998908715,2.6938846133375773,2.6318151953069853,2.57050905797575,2.513979005324546,2.4602957204555937,2.410578636210883,2.363540967520085,2.318372471764989,2.2729469995605642,2.23170443877994,2.191704348381559,2.1518201347732395,2.115451276633615,2.080971221529344,2.050048269226632,2.0197716061139523,1.9926661095233347,1.9649026932780789,1.9373132298028481,1.9113594474115634,1.886188284244971,1.8623695618205311,1.8398878593067436,1.817980749089016,1.7967982162232938,1.7769938031212498,1.757638994396105,1.7402703932308259,1.7230624595968496,1.7068322744499422,1.6911412485504336,1.6761885350878218,1.6613139146571876,1.6471739185721241,1.634014485555915,1.621362339202062,1.6091338673123008,1.5970189246226691,1.5860466222877103,1.5750637373079923,1.5647213291123079,1.5545151192490554,1.5449271530306046,1.5354109274597434,1.5273746418102374,1.5199225152530116,1.5126086209912362,1.5052550218593226,1.4986887608310333,1.4921482894257383,1.4853516038607337,1.4794232081467946,1.4734236543929646,1.467548244784696,1.4623282998616565,1.4574736130177657,1.4529842694214166,1.4487117163720227,1.4444352666285716,1.4406215730765366,1.4368490937577165,1.4328764332825,1.4291817602736208,1.425178374278389
b1.6,u10_s5000:ratio,1.0,1.0,0.9999999999999999,0.9999999999999998,0.9999999999999999,1.0000000000000204,0.9910133242652859,0.9918349889369058,0.9908078531530534,0.991086870763057,0.9922410310337353,0.9941556983038013,0.9961428205660807,0.9987977077772932,1.0009969286393,1.0038474478497057,1.0069100055489908,1.0106626729147186,1.014835242849758,1.0196093591313304,1.0235407337856,1.0269040730980095,1.0304085170496298,1.0346557059458703,1.039099918799621,1.0434743904890897,1.0483075832295912,1.0530006881619247,1.0570406516187552,1.0608131809987975,1.0655413874162845,1.0704863038551136,1.0754360797725568,1.081085803703089,1.0871420622568644,1.0930212749478114,1.0992056280887874,1.1049374333327684,1.110875677185837,1.1168768571800567,1.123268475915893,1.1290985450066158,1.1352627068443897,1.1411081404740628,1.1474000224095486,1.1542946584286629,1.160836393838938,1.1672648612982999,1.1732984367175205,1.1792713808356345,1.1852762953839653,1.1915194687409982,1.1973075684596104,1.2028024209760064,1.2079678142589398,1.2128070557490835,1.2169944630990264,1.2201407093636067,1.223463551010585,1.225678727354706,1.2283287877453852,1.2301402653177802,1.2319340624452568,1.2334567428394072,1.2344536302917875,1.2348933314728816,1.2350814223919921,1.2353318665435822,1.2347543979999314,1.2342038922341938,1.2331857977988168,1.2322432108425017,1.2321947254153522,1.2317110433609173,1.2308245438755312,1.2303110669284534,1.2293503295818367,1.2287069730090123,1.2278543677718838,1.2270389339765702,1.2258216543031337
