beta,s,r,init,regime,n_seeds,barrier_kT,T_hit_frac,T_est_frac,est_gap_frac,below_half_frac,seeds_late_discovery,seeds_never_established,final_occupancy,final_target,occ_over_target,integrated_deficit,max_rel_deficit,final_l2_f,int_l2_f,int_l2_fp
16.0,0.1,16.0,left,establishment-limited,16,10.772588722239782,0.045000450004500044,0.4400044000440005,0.4000040000400005,0.3955223880597015,0,0,0.328857421875,0.4035850544422331,0.814840436372182,7.54666557415602,0.9976533792086189,0.010590276949418078,1.0600488498645468,6.026226273342528
16.0,0.1,16.0,one_right,establishment-limited,16,10.772588722239782,0.0,0.4525045250452504,0.44500445004450045,0.42786069651741293,0,0,0.338134765625,0.4035551579842086,0.8378898372009693,9.227740968201259,0.9995088970468413,0.010627651729455248,0.9100527646645425,5.273272412804007
16.0,0.1,32.0,left,establishment-limited,16,11.465735902799727,0.04000040000400004,0.4650046500465005,0.43000430004300044,0.4228855721393035,0,0,0.33056640625,0.3991261304942134,0.8282254179666961,7.870705301467735,0.9990061591134998,0.010519117884749907,1.0647802969107758,6.336520373645293
16.0,0.1,32.0,one_right,establishment-limited,16,11.465735902799727,0.0,0.4500045000450004,0.4500045000450004,0.4427860696517413,0,0,0.33544921875,0.3992260449642517,0.8402488339157268,9.394181550976576,0.9995096334768265,0.010318900838898215,0.9441140858792336,5.061456830683602
16.0,0.15,4.0,left,establishment-limited,16,9.38629436111989,0.04000040000400004,0.4150041500415005,0.3725037250372504,0.3681592039800995,0,0,0.3291015625,0.3939860203873514,0.8353127914955978,6.985347417004245,0.9989147003825817,0.009302751653858566,0.8974978861405969,4.942285903035767
16.0,0.15,4.0,one_right,establishment-limited,16,9.38629436111989,0.0,0.4275042750427504,0.4275042750427504,0.4253731343283582,0,0,0.329833984375,0.39683768106188555,0.8311559111332562,8.567717706702453,0.9995097168359273,0.0093261750217827,0.7716058507835775,4.259155457190969
16.0,0.15,8.0,left,establishment-limited,16,10.079441541679836,0.04000040000400004,0.42250422504225044,0.3800038000380004,0.3781094527363184,0,0,0.3310546875,0.3999785512921266,0.827681100475341,7.315168575622872,0.9989847904955784,0.009695761016689824,0.956964407566295,5.220823129959138
16.0,0.15,8.0,one_right,establishment-limited,16,10.079441541679836,0.0,0.4250042500425004,0.4250042500425004,0.4079601990049751,0,0,0.33544921875,0.39764246679230875,0.8435950552665878,8.962399492577925,0.9995101861504987,0.009731880352675453,0.8289239704992477,4.068355218508307
16.0,0.15,16.0,left,establishment-limited,16,10.772588722239782,0.04000040000400004,0.4300043000430004,0.3875038750387504,0.38308457711442784,0,0,0.337158203125,0.4034518463755328,0.8356838769085055,7.507751957161939,0.9986495780316036,0.009702890250151294,0.9857734364739422,5.2183033543902795
16.0,0.15,16.0,one_right,establishment-limited,16,10.772588722239782,0.0,0.4175041750417504,0.4175041750417504,0.4129353233830846,0,0,0.335205078125,0.39953864163350017,0.8389803718472021,9.095864284854542,0.9995059866280318,0.009730857698987308,0.838014795941286,4.376888853492129
16.0,0.15,32.0,left,establishment-limited,16,11.465735902799727,0.04000040000400004,0.4400044000440005,0.39750397503975043,0.39303482587064675,0,0,0.3349609375,0.40059309111152586,0.8361625423208965,7.528625901556576,0.9991745979741447,0.009358043012856414,1.0221715861901033,5.595764050751835
16.0,0.15,32.0,one_right,establishment-limited,16,11.465735902799727,0.0,0.44500445004450045,0.44500445004450045,0.44029850746268656,0,0,0.334716796875,0.40724998735391,0.8218951682474163,9.386427068426238,0.9995103183895997,0.00945190550857867,0.8548791624656131,3.958581148712998
16.0,0.2,4.0,left,establishment-limited,16,9.38629436111989,0.04000040000400004,0.41000410004100046,0.37000370003700045,0.36318407960199006,0,0,0.33056640625,0.393693961541407,0.8396532295180567,6.929799151353621,0.9984846930933537,0.009159867786373396,0.9044647947990601,5.104982430594644
16.0,0.2,4.0,one_right,establishment-limited,16,9.38629436111989,0.0,0.41500415004150043,0.41500415004150043,0.4129353233830846,0,0,0.3251953125,0.3910042197291172,0.8316925907482309,8.677830584511415,0.9995096161260897,0.00896099069453496,0.7373668409701426,3.872729258843498
16.0,0.2,8.0,left,establishment-limited,16,10.079441541679836,0.04000040000400004,0.4300043000430004,0.39500395003950034,0.38557213930348255,0,0,0.3359375,0.3979323466491347,0.8442075715352769,7.3909006476399135,0.9988100920465417,0.009498154499775861,0.9212549487645622,5.008441041081239
16.0,0.2,8.0,one_right,establishment-limited,16,10.079441541679836,0.0,0.4275042750427504,0.42250422504225044,0.4203980099502488,0,0,0.33154296875,0.39682796875735415,0.8354828662611895,8.68296494254588,0.9995100845987979,0.009430041131170717,0.8112905638658998,4.210875766202433
16.0,0.2,16.0,left,establishment-limited,16,10.772588722239782,0.045000450004500044,0.4375043750437505,0.39000390003900043,0.3880597014925373,0,0,0.3349609375,0.3994272301045982,0.8386031603611092,7.2350933307178495,0.9986697044479261,0.009529863030471177,1.0129485489488876,5.279744958494854
16.0,0.2,16.0,one_right,establishment-limited,16,10.772588722239782,0.0,0.42000420004200045,0.42000420004200045,0.4154228855721393,0,0,0.32470703125,0.39591512854620403,0.8201430252042164,8.893588899293475,0.999509967858527,0.009525600709463802,0.7922045855718194,4.066532037499457
16.0,0.2,32.0,left,establishment-limited,16,11.465735902799727,0.04250042500425004,0.41000410004100046,0.3700037000370004,0.3681592039800995,0,0,0.3359375,0.39720303769831444,0.8457576305223347,7.2527114016500995,0.9986185598756732,0.008813136059411412,1.0035859540726593,5.263385641861469
16.0,0.2,32.0,one_right,establishment-limited,16,11.465735902799727,0.0,0.4275042750427504,0.4275042750427504,0.4253731343283582,0,0,0.335693359375,0.40167981474797265,0.8357237457541282,9.151207704743706,0.9995112593952589,0.009067369934931548,0.7894868020733194,3.9894699942124277
16.0,0.3,4.0,left,establishment-limited,16,9.38629436111989,0.04000040000400004,0.42000420004200045,0.38500385003850035,0.38308457711442784,0,0,0.328857421875,0.39334963214553065,0.8360435475209241,6.87287401581966,0.9989020914834263,0.009080269846826618,0.8442200370626757,4.7288026512313746
16.0,0.3,4.0,one_right,establishment-limited,16,9.38629436111989,0.0,0.41250412504125045,0.40500405004050044,0.40298507462686567,0,0,0.32470703125,0.3925518502813897,0.8271697892068091,8.627906714505402,0.9995111160444594,0.009138908083101246,0.6974644920677543,3.388251764330594
16.0,0.3,8.0,left,establishment-limited,16,10.079441541679836,0.04000040000400004,0.4150041500415005,0.37750377503775034,0.3731343283582089,0,0,0.330810546875,0.39045146639657763,0.8472513880611197,6.697826664951184,0.998905083259097,0.009106233444107836,0.9427597847472289,5.321826534192515
16.0,0.3,8.0,one_right,establishment-limited,16,10.079441541679836,0.0,0.4250042500425004,0.4150041500415005,0.4104477611940298,0,0,0.326416015625,0.3894335444956193,0.838181559443634,8.39286048577313,0.9995077266836698,0.009123224575684607,0.7896567852107703,4.40245160508214
16.0,0.3,16.0,left,establishment-limited,16,10.772588722239782,0.037500375003750044,0.4300043000430004,0.3900039000390004,0.38308457711442784,0,0,0.327880859375,0.39005295811424745,0.8406060063232822,7.009375375974805,0.9985280534110815,0.008976632013912182,0.9577375984785632,5.246778858802761
16.0,0.3,16.0,one_right,establishment-limited,16,10.772588722239782,0.0,0.4250042500425004,0.4175041750417504,0.4104477611940298,0,0,0.32275390625,0.39054233609723965,0.8264248876967816,8.491180871533238,0.9995108204654404,0.009191143524029884,0.749479591943325,4.106330466454514
16.0,0.3,32.0,left,establishment-limited,16,11.465735902799727,0.037500375003750044,0.41250412504125045,0.37750377503775034,0.3681592039800995,0,0,0.32763671875,0.3897513980279721,0.8406300026317951,6.696635832299949,0.9984004201415768,0.008440127280590383,0.9503871202896368,5.387638909896081
16.0,0.3,32.0,one_right,establishment-limited,16,11.465735902799727,0.0,0.4050040500405004,0.3850038500385004,0.38308457711442784,0,0,0.330810546875,0.38916372754371575,0.8500549343665108,8.295280945184093,0.9995109655000954,0.008444400323159178,0.7852217241593438,4.506753663736584
