cell,molecule,beta,sigma,decouple,init_mode,name,method,final_l2_F_med,final_l2_Fp_med,integrated_l2_F_med,integrated_l2_Fp_med,early_l2_F_med,mid_l2_F_med,n_transitions_med,n_round_trips_med,total_replacements_med,final_ancestor_ess_med,min_ancestor_ess_med,final_max_ancestor_frac_med,final_n_unique_ancestor_med,fr_score_std_med,fr_score_absmax_med,final_frac_T_med,final_frac_Gp_med,final_frac_Gm_med,marginal_l2_uniform_med,marginal_tv_uniform_med,marginal_l2_boltzmann_med,marginal_kl_boltzmann_med,fr_event_fraction_med,max_fr_event_fraction_med,n_fr_applications_med,deaths_per_application_med,final_neff_frac_med,final_n_kernels_med,final_l2_F_reweight_med,cond_tv_weighted_med,cond_kl_weighted_med,cond_basin_err_weighted_med,cond_support_fraction_med,basin_T_T_med,basin_T_G+_med,basin_T_G-_med,basin_G+_T_med,basin_G+_G+_med,basin_G+_G-_med,basin_G-_T_med,basin_G-_G+_med,basin_G-_G-_med,n_basins_visited_med,final_l2_F_iqr,final_l2_Fp_iqr,integrated_l2_F_iqr,integrated_l2_Fp_iqr,early_l2_F_iqr,mid_l2_F_iqr,n_transitions_iqr,n_round_trips_iqr,total_replacements_iqr,final_ancestor_ess_iqr,min_ancestor_ess_iqr,final_max_ancestor_frac_iqr,final_n_unique_ancestor_iqr,fr_score_std_iqr,fr_score_absmax_iqr,final_frac_T_iqr,final_frac_Gp_iqr,final_frac_Gm_iqr,marginal_l2_uniform_iqr,marginal_tv_uniform_iqr,marginal_l2_boltzmann_iqr,marginal_kl_boltzmann_iqr,fr_event_fraction_iqr,max_fr_event_fraction_iqr,n_fr_applications_iqr,deaths_per_application_iqr,final_neff_frac_iqr,final_n_kernels_iqr,final_l2_F_reweight_iqr,cond_tv_weighted_iqr,cond_kl_weighted_iqr,cond_basin_err_weighted_iqr,cond_support_fraction_iqr,basin_T_T_iqr,basin_T_G+_iqr,basin_T_G-_iqr,basin_G+_T_iqr,basin_G+_G+_iqr,basin_G+_G-_iqr,basin_G-_T_iqr,basin_G-_G+_iqr,basin_G-_G-_iqr,n_basins_visited_iqr,n_seeds
pentane_b1_s2.3_full_dispersed,pentane,1.0,2.3,False,dispersed,fr_oracle,fr_oracle,0.25425335664462956,0.2635494919109237,7.436278752413577,12.720288732854979,0.13954918722768866,0.23569983570115188,555046.5,209477.0,15.0,355.33423143029677,355.33423143029677,0.0078125,369.0,0.20297305474423533,1.711804227852748,0.4205729216337204,0.2890625,0.2877604216337204,0.051070013092216926,0.12600984399285137,0.25715679393910384,1.326524600478248,4.5950476414539465e-06,1.0416666666666666e-05,8501.0,0.0017644982943183156,,,,0.0325815701276488,0.0032767096529754567,0.027359117228724087,1.0,0.22713920211681293,0.09269469394837769,0.09265057733935672,0.23347777846403614,0.05006842976243696,0.010530726482906285,0.23199815641592747,0.010657623006909641,0.05004199043355843,9.0,0.02167577895250053,0.021542632620359214,0.2746184348488132,0.2840238951259604,0.04376349752461238,0.019356600969733073,1564.0,3133.0,8.75,17.00679567123956,17.00679567123956,0.002604166666666667,8.5,0.0045314295205338695,0.1647572224921261,0.0260416641831398,0.039062485098838806,0.0319010466337204,0.00794508780009097,0.02616354230509005,0.014086899427992572,0.15653489250178687,2.6804444575148025e-06,5.859375000000001e-06,0.0,0.001029290671685684,,,,0.012253262806784182,0.002545237201196821,0.017904100153367485,0.0,0.007105561976973096,0.005797673020438737,0.00411540561790702,0.00798005120467754,0.006592507259633104,0.0003727547096931041,0.006573864928668349,0.0010126599962353832,0.0030404462296965556,0.0,16
pentane_b1_s2.3_full_dispersed,pentane,1.0,2.3,False,dispersed,fr_uniform,fr_uniform,0.2570599460240564,0.2655287464020436,7.442793454237853,12.747615016352084,0.13954918722795123,0.23976390314170135,555139.0,209410.0,20.5,347.7735849056603,347.7735849056603,0.0078125,365.0,0.2787722945169295,2.000000001327906,0.4296875,0.2864583432674408,0.2851562649011612,0.05022756541015495,0.1305879703889009,0.25431019193848003,1.3311085381589454,6.279898443320394e-06,1.3020833333333334e-05,8501.0,0.002411481002235031,,,,0.03413952068451197,0.0037156255649449577,0.026517108896998542,1.0,0.22749369745221681,0.09173497388296746,0.09269166093150749,0.23391670808726067,0.0488861659137432,0.010612280936526983,0.23189537084421544,0.010301473298667482,0.05121013084005867,9.0,0.015164116604777456,0.01576949186013593,0.18510056640453332,0.2793955179907659,0.04427954455236299,0.02084314318977984,3087.75,2598.5,6.5,11.199126078868176,11.199126078868176,0.002604166666666667,6.25,0.009416986979467468,2.670972776286362e-09,0.025390625,0.022786453366279602,0.029296867549419403,0.009309230312974225,0.027469421119265647,0.012043957170356612,0.1628340599761764,1.9911873112967096e-06,5.208333333333334e-06,0.0,0.0007646159275379366,,,,0.012908288119226285,0.0024392834835479608,0.016697313188219876,0.0,0.005751779492443321,0.010027935004470481,0.004807561513258521,0.006238502108773886,0.006015238366940387,0.0005115688454389311,0.007683504873414737,0.0010358365342384088,0.002954909026650354,0.0,16
pentane_b1_s2.3_full_dispersed,pentane,1.0,2.3,False,dispersed,opes,opes,0.3203731591251587,0.3899458536000179,8.646130458726367,14.88200237514122,0.20274535808583394,0.298674698069717,209614.0,0.0,0.0,,,,384.0,,,0.4244791716337204,0.2942708432674408,0.2838541716337204,0.11463530150216916,0.3007859441914819,0.18444138430288282,0.47931661127428205,,,,,0.6272106384865114,180.0,0.3071119642310146,0.03727987364126279,0.004129055042440431,0.0324023472526472,1.0,0.23385843739951218,0.09450430210465637,0.09609427694838553,0.22862360346423222,0.05434455463793009,0.005118598925123331,0.22736085744060924,0.005307932705504968,0.05460910110938566,9.0,0.02107956656545612,0.01497966664807393,0.4131895005754309,0.3832672184042778,0.042088456922290185,0.026884992124897256,8695.75,0.0,0.0,,,,0.0,,,0.0247395858168602,0.01171875,0.0201822891831398,0.00933927963584763,0.01825800483571821,0.014575318277412541,0.06703451977400693,,,,,0.010327555021475643,0.0,0.003801817714016942,0.01146088145350026,0.001925130964911155,0.015680167510765782,0.0,0.009395535668768579,0.007354698271805377,0.005383497716720392,0.008676327713857734,0.0037501721773213204,0.0004414724555500656,0.007290177731112207,0.0006792579145196579,0.0062588754039120675,0.0,16
pentane_b1_s2.3_full_trans,pentane,1.0,2.3,False,trans,abf,abf,0.28437143905315776,0.2974313310678723,9.236094137114598,14.030121416428578,0.3834923853882395,0.3001269742954307,551668.0,217344.5,0.0,,,,384.0,0.0,0.0,0.4375,0.2734375,0.2864583432674408,0.05304053926768025,0.13715998317255967,0.2545388210728234,1.3084950461844853,,,,,,,,0.027951397291202894,0.0029507141031507745,0.02205878515630543,1.0,0.2621989470345796,0.08308272648486702,0.08496402413080477,0.2308672700348227,0.04268101167227438,0.009407437962244025,0.23209662223633953,0.009045620495204035,0.043807700848215336,9.0,0.009931294234454435,0.009737898449630522,0.25475305911998447,0.21233022248785716,0.020019237645874932,0.016272482873210148,3884.75,2132.0,0.0,,,,0.0,0.0,0.0,0.012369781732559204,0.031249985098838806,0.037109389901161194,0.00430000181881484,0.011494427246343808,0.008703688255121134,0.10867876594300419,,,,,,,,0.004526701535693654,0.0007750670556918369,0.010320232185273039,0.0,0.00459929435483869,0.006269950510968375,0.005135663474584912,0.004423685741708039,0.004441179202646216,0.0009419202391316283,0.0028852875030391523,0.0004360497890245705,0.0028566270254425374,0.0,16
pentane_b1_s2.3_full_trans,pentane,1.0,2.3,False,trans,fr_active,fr_estimated,0.30067706524002324,0.3143361141900258,9.508581467267383,14.318066397282756,0.38586818100314374,0.3108561306104737,550946.5,213761.5,202.5,181.59716079716083,181.59716079716083,0.016927083333333336,252.5,0.3152738645025134,2.00000000723523,0.4440104365348816,0.2760416865348816,0.2864583432674408,0.05529336277645164,0.14206563884352402,0.2549401220891814,1.2994524088968866,6.203314315962828e-05,7.942708333333334e-05,8501.0,0.02382072697329726,,,,0.038245621619848624,0.004792818785592946,0.03443905592169877,1.0,0.26851374943138595,0.07949359524873925,0.08227726136835996,0.23596258519407387,0.040157633545877355,0.00906130640063371,0.23635075008039028,0.008735731953365803,0.0417242939872003,9.0,0.021738235817293672,0.020606869230864244,0.3254729595785175,0.26154654360032303,0.016666870533913802,0.014537892935606034,3124.0,2680.25,21.75,16.058653617079926,16.058653617079926,0.0032552083333333356,12.25,0.008516116020421793,7.0748829017475146e-09,0.04231772571802139,0.028645828366279602,0.0325520858168602,0.007190835575937693,0.022582700273441253,0.009952425821458055,0.17471176291138546,6.662819080108221e-06,9.070400864936778e-06,0.0,0.002558522526761555,,,,0.012640521356240178,0.002533782036316122,0.014904103376002283,0.0,0.009115977295632238,0.006444364299271393,0.0060481726410358955,0.004986831192207247,0.0027671070729708286,0.0005788466741959014,0.002331608741559049,0.0007707692417041143,0.0027349080756923355,0.0,16
pentane_b1_s2.3_full_trans,pentane,1.0,2.3,False,trans,fr_estimated,fr_estimated,0.2872971658464776,0.29826957242205854,9.264991701455731,14.043838084828405,0.38378463046375755,0.3021466167464215,550917.0,217097.5,21.0,346.1408450704225,346.1408450704225,0.0078125,364.0,0.3211397378006655,2.0000000066509402,0.4361979216337204,0.2708333432674408,0.2799479216337204,0.05342604136243718,0.14124591249225016,0.2544796957229261,1.332665237709616,6.433066698035525e-06,1.560940618762475e-05,8501.0,0.0024702976120456414,,,,0.027418178896175448,0.0028402694204758753,0.0203533511166912,1.0,0.26274378715598845,0.08449448861007192,0.08553582440217093,0.2317658089417504,0.04298201561924034,0.009333450732531784,0.23323682212379315,0.009200794540128468,0.04330933634894865,9.0,0.0131268818986916,0.013902391767762867,0.2829079254103135,0.2762587456750776,0.020266128083883284,0.0161550932774564,3787.25,2860.5,4.75,8.01321624206588,8.01321624206588,0.000651041666666667,3.5,0.007674570215465082,1.3083826022608491e-08,0.016276054084300995,0.023437507450580597,0.0266927108168602,0.007682007207016686,0.02159752370658835,0.0053437417921487484,0.11243901390183009,1.4550984197937496e-06,3.255208333333334e-06,0.0,0.0005587577932008002,,,,0.005990289903188652,0.0011894730960892307,0.010529947650097037,0.0,0.00498830174584125,0.005055809348603571,0.00551243157023755,0.004168621277538587,0.004479520825000201,0.0008618210208779387,0.0027745517507431483,0.00040234960157800245,0.0035522142126067635,0.0,16
pentane_b1_s2.3_full_trans,pentane,1.0,2.3,False,trans,fr_oracle,fr_oracle,0.28524253612450357,0.29610297002452945,9.225911824423438,14.003506596716008,0.3820749693232472,0.30169952811497913,551134.0,217161.5,12.5,360.5302725968435,360.5302725968435,0.005208333333333333,372.0,0.20305986119029812,1.7310731149234249,0.4466145932674408,0.2760416716337204,0.2799479216337204,0.05379595249175094,0.14230325134149518,0.25397762197991847,1.330897323946077,3.829206367878289e-06,1.0395874916833001e-05,8501.0,0.001470415245265263,,,,0.026880010819571826,0.002831051037616896,0.01994191815826104,1.0,0.2623028661580512,0.0832095004627342,0.08544918428389921,0.23063332946087545,0.04283042604879885,0.009440923693952299,0.23215207436295615,0.009234096452632488,0.04372596257539038,9.0,0.008384709181935679,0.009298904651870221,0.3224135059504203,0.2881064465596648,0.02029702777930148,0.01680719740919051,2740.75,2181.25,6.5,9.180074960887623,9.180074960887623,0.000651041666666667,5.25,0.0038947715311692666,0.2158280046906147,0.024088546633720398,0.023437492549419403,0.0429687425494194,0.009352328992209315,0.02304803705762684,0.011937021428832295,0.12514091659803905,1.9911873112967105e-06,5.851578093812375e-06,0.0,0.0007646159275379368,,,,0.00520118770136082,0.0007011587404328356,0.008697164875711663,0.0,0.003715583530387534,0.006200007303749713,0.006645983329804012,0.00373633978220117,0.0032298259648792654,0.0009608995719708538,0.0036212842786052246,0.000607844153666973,0.0027853664472600598,0.0,16
pentane_b1_s2.3_full_trans,pentane,1.0,2.3,False,trans,fr_uniform,fr_uniform,0.2873229403692145,0.29830286760945357,9.26515624848522,14.043822372894438,0.38378463046330835,0.30214502399005805,550949.5,217226.5,22.0,344.52336448598123,344.52336448598123,0.0078125,363.0,0.32081622716864744,2.000000006724516,0.4348958432674408,0.2708333432674408,0.2838541716337204,0.05342046687691461,0.14139068307714145,0.2539177843614606,1.3270658532490822,6.739403207465788e-06,1.560940618762475e-05,8501.0,0.0025879308316668626,,,,0.02746484411277328,0.0028441319439956006,0.020504153844810837,1.0,0.26277892726053503,0.08456256298871398,0.08555527860128781,0.23171348174160608,0.042977542685270154,0.009325240141408437,0.23320989261036995,0.0092602294161706,0.04330379113628699,9.0,0.013180874009206145,0.01359364346033598,0.28256364446998283,0.276161427745933,0.02026612809249334,0.016153626617522954,3504.25,2929.0,6.5,8.40284969236825,8.40284969236825,0.0,5.5,0.007648426218549276,1.2767623402965e-08,0.012369781732559204,0.021484382450580597,0.037109360098838806,0.006558660337552494,0.02328503129424747,0.005434723091046201,0.11407415170750901,1.9911873112967105e-06,3.255208333333334e-06,0.0,0.0007646159275379368,,,,0.00620901437127537,0.0012133947419738144,0.01064412111537157,0.0,0.005182690554339897,0.005004339971412433,0.005866268220159523,0.0039722410943272,0.004474680252621509,0.0008793604366171773,0.0030090591005701717,0.0003912591762546772,0.003592286799134134,0.0,16
pentane_b1_s2.3_full_trans,pentane,1.0,2.3,False,trans,opes,opes,0.3934512990265784,0.4421222141568972,12.082038428919901,17.517930857833065,0.4867067841239388,0.4291894700814073,195575.5,0.0,0.0,,,,384.0,,,0.3984375,0.3020833432674408,0.2994791716337204,0.11058639933814547,0.2944830242343371,0.19071723454800743,0.5190547837030044,,,,,0.5120832955057029,180.0,0.31497548183312685,0.02699117823769901,0.0028238944387184105,0.02047029071386123,1.0,0.19968277094460524,0.06735435881900817,0.0654621852034854,0.2772545057763347,0.05337490833549015,0.0047361324341388044,0.2763618490839431,0.004953866281577688,0.05087668280354188,9.0,0.015833352581704263,0.021988865863965923,0.46288498669001577,0.7321643498218471,0.06401777838499256,0.021934358113592456,7985.75,0.0,0.0,,,,0.0,,,0.025390625,0.026692703366279602,0.029296860098838806,0.007321369142073708,0.022752203170117613,0.015994031559608407,0.08413350637651384,,,,,0.011071287177508493,0.0,0.005830961560727543,0.011766489840074126,0.0025219276349581557,0.019745263623928533,0.0,0.004521523513172254,0.004974561260323279,0.009218977323082592,0.00717682255515556,0.004573023526897396,0.0007910046724390806,0.009647704980471017,0.00042178848242786435,0.004512700191368048,0.0,16
pentane_b2_s2.3_full_trans,pentane,2.0,2.3,False,trans,abf,abf,0.19403560337109255,0.20801140205102672,7.659292515859388,12.596576345182289,0.19690950110200503,0.19759765003152746,449551.0,176201.0,0.0,,,,384.0,0.0,0.0,0.4505208432674408,0.28125,0.2682291716337204,0.05593233150528894,0.14468242227397282,0.40927426105425724,3.628681851444382,,,,,,,,0.16908609973297994,0.16436613678651635,0.1688589313380076,1.0,0.4171623665501609,0.0022633497457191292,0.002052788280223234,0.2892009398233685,0.0008647652743122352,0.00013529008177622011,0.2861105224979842,0.00012313753547551476,0.000628013831482575,8.0,0.005817724354173215,0.0051259706857684495,0.12334909565327301,0.10063595296037953,0.011448977210054362,0.0033494467673536032,1566.0,720.75,0.0,,,,0.0,0.0,0.0,0.022135406732559204,0.022786445915699005,0.033203125,0.010087382027613008,0.0244661947694777,0.004899387425275736,0.21071364416775262,,,,,,,,0.007793613428353746,0.025420671815185314,0.007771992184076121,0.0,0.004920156778759732,0.002781544240427166,0.0021910420952299323,0.004174660065998703,0.0009497834961873741,0.00012947422033231113,0.005370173008609369,0.00016237289924636355,0.0005437272424969684,1.0,16
pentane_b2_s2.3_full_trans,pentane,2.0,2.3,False,trans,fr_active,fr_estimated,0.1994504318226071,0.21270438137939846,7.731185237978373,12.663420187621599,0.19781253065241816,0.20059625462115233,449483.0,173845.0,231.5,167.56709849377052,167.56709849377052,0.018229166666666668,233.0,0.3050009974233694,2.000000007981023,0.4440104216337204,0.2877604216337204,0.2721354216337204,0.054204633557969915,0.13643470045585426,0.4113307664947695,3.7171848694676313,5.7410206964416085e-05,8.203124999999999e-05,10501.0,0.02204551947433578,,,,0.1684856159831044,0.16266025648269675,0.16822600651517217,1.0,0.4139928584693625,0.0019928191843964875,0.0018690120188186894,0.29077407454143733,0.0006666539684958381,0.00012705611162961976,0.28872580006412574,9.66251436480575e-05,0.0005359768940909062,8.0,0.004499685205625853,0.004329452652767574,0.06533459225047444,0.10311231059623438,0.012732269409635955,0.004383244844088141,2353.5,1700.0,25.0,13.617987240835078,13.617987240835078,0.005859375,12.0,0.005935158015112962,9.008849666258811e-09,0.028645843267440796,0.022135421633720398,0.0351562425494194,0.010170315327463375,0.033127867293780644,0.012034250476869568,0.2083871063363536,6.1998063676475264e-06,1.1674567531603442e-05,0.0,0.0023807256451766484,,,,0.004784734265331131,0.015971244405541735,0.004827035836495547,0.0,0.00436726552430744,0.002443839859399503,0.0018846739228776592,0.00403062759122047,0.0007596705499260331,9.972528301048234e-05,0.003868329095318812,0.0001926674610959791,0.00039833070639924315,0.0,16
pentane_b2_s2.3_full_trans,pentane,2.0,2.3,False,trans,fr_estimated,fr_estimated,0.1957236554161369,0.20945918695753207,7.6721508565803305,12.607973567826978,0.197137608714519,0.1983505049025664,449394.5,175582.0,25.5,338.98110176298985,338.98110176298985,0.0078125,360.0,0.3115313268192694,2.000000008736917,0.4466145932674408,0.2825520932674408,0.2669270932674408,0.055720890493558314,0.14240263283195298,0.4103059475232538,3.693030305893,6.323802495000477e-06,1.171875e-05,10501.0,0.002428340158080183,,,,0.16910065733261234,0.16390607698254053,0.16888235645169353,1.0,0.41696093189494804,0.002264019375821413,0.0019877101547272112,0.2902617579109604,0.0008657573189082112,0.00013342999815876524,0.2864804063255938,0.00013119789781781933,0.0005639773528123273,8.0,0.005041659877179,0.004661725632291114,0.116923686021706,0.10713439036380024,0.011206573032693845,0.002640288378849387,1561.25,1763.25,7.0,10.150882913499686,10.150882913499686,0.002604166666666667,6.5,0.007435874231261352,1.8508890864410432e-08,0.0390625074505806,0.018229156732559204,0.029296889901161194,0.01067057380342118,0.025167139070528532,0.00792627528203077,0.24979564760148376,1.7359457829413077e-06,3.255208333333334e-06,0.0,0.000666603180649462,,,,0.005339897072283162,0.01808426800244431,0.005363203213980455,0.0,0.005247816708253195,0.0026450017023485262,0.0022141443337587224,0.004151173410189057,0.0007562479960699163,0.00011518877815025747,0.0055317274710641184,0.0001362697258147464,0.0006602304797368938,1.0,16
pentane_b2_s2.3_full_trans,pentane,2.0,2.3,False,trans,fr_oracle,fr_oracle,0.1945917853311725,0.2085894665780938,7.6418511971580205,12.583634688072472,0.1968620841701138,0.1968524749272117,449271.5,176120.5,18.5,349.4218009478672,349.4218009478672,0.0078125,365.5,0.22201124818837556,1.6331447135820985,0.4518229365348816,0.2825520932674408,0.2656250149011612,0.056991341370065424,0.14942754383039553,0.41032065561002756,3.6655817690226775,4.587856712059169e-06,1.0416666666666666e-05,10501.0,0.0017617369774307209,,,,0.16896330229705608,0.1642562305377805,0.1687103999812059,1.0,0.4175216851028234,0.0019057424699846985,0.0020812351590128444,0.28870184218713296,0.0008119140984616166,0.00014332564300362533,0.28573490961283277,0.00011946697047040374,0.0006122651235214568,8.0,0.005101811954513841,0.005895732414558763,0.11204333333119987,0.09854878944714507,0.012284844196063766,0.003041098786439156,2104.5,1554.75,6.0,9.06679137218498,9.06679137218498,0.002604166666666667,6.0,0.0041495860355960645,0.18850312728217222,0.031249992549419403,0.026692725718021393,0.021484367549419403,0.00768373035231798,0.02917418679679995,0.007986249359475173,0.2457476101531868,1.4879535282354065e-06,2.6093646041250846e-06,0.0,0.0005713741548423962,,,,0.0074005541107021455,0.024338446156188576,0.007382767975422644,0.0,0.006767815037650116,0.0028616518415522244,0.0026667770812301987,0.0036962837612616872,0.0010745827063611485,0.00015211763823546215,0.006106022087674523,0.0001477154403408189,0.0008491901741554127,1.0,16
pentane_b2_s2.3_full_trans,pentane,2.0,2.3,False,trans,fr_uniform,fr_uniform,0.19565251103598363,0.20877283324997442,7.6751804743227705,12.614123953051294,0.1971376152379668,0.19855231584809158,449370.0,175638.5,25.5,338.98110176298985,338.98110176298985,0.0078125,360.0,0.31130822859757046,2.000000015950887,0.4531250149011612,0.2760416865348816,0.2630208432674408,0.055875557838600466,0.14482380273811749,0.40773753203565044,3.6780918132209353,6.323802495000477e-06,1.3020833333333334e-05,10501.0,0.002428340158080183,,,,0.16946036171359438,0.16453762480553302,0.1692088167823968,1.0,0.41687861699459694,0.002264267386970407,0.0019871397290845256,0.28991084693624886,0.0008823244636610096,0.00013365320819285983,0.2865601915122251,0.00013437244052494238,0.0006302707329384203,8.0,0.004978723945926855,0.0048787808725822834,0.10943224450127165,0.10292437708067581,0.011262157194637856,0.003187123283051485,1092.25,1489.5,6.0,13.071698949661481,13.071698949661481,0.0,6.25,0.006066305340270695,1.3944839949431298e-08,0.026041671633720398,0.015625007450580597,0.0247395858168602,0.007297592013357515,0.02339799911468038,0.006031677514448386,0.16200682298320546,1.4879535282354057e-06,3.255208333333334e-06,0.0,0.0005713741548423958,,,,0.005351598886234987,0.017715310840899418,0.005359137480108606,0.0,0.0051076408068417845,0.002022109301092678,0.002214131933201272,0.003796418262668022,0.0006805425928395015,0.00012819696291499206,0.005779937028977278,0.0001280233551106963,0.0006607761042646807,1.0,16
pentane_b2_s2.3_full_trans,pentane,2.0,2.3,False,trans,opes,opes,0.3102048111039378,0.3742710927773808,9.757995083746827,20.156783967960642,0.3653379089169425,0.2922272741816788,54314.0,0.0,0.0,,,,384.0,,,0.2721354216337204,0.3619791865348816,0.3697916716337204,0.17801005086561383,0.4655576422261093,0.37665179674724236,1.2739126579070619,,,,,0.184181418973055,150.0,0.5077724965000864,0.17173011359007023,0.17671072133657423,0.17149818983106518,1.0,0.13062437203577074,0.0003647747979403567,0.0003123948432728266,0.4332904323647804,0.00039093997415922234,1.4434248871450067e-05,0.4313827554078335,2.4627507095102952e-05,0.00011279547056246548,5.5,0.006078365291306009,0.010787016541505268,0.2063187147992771,1.716741323603415,0.053480263089798585,0.015200192059019402,7389.25,0.0,0.0,,,,0.0,,,0.027343764901161194,0.017578125,0.0423177108168602,0.013984015678505102,0.031730319008447305,0.011533696166898144,0.11751829729365548,,,,,0.015822324035471458,2.0,0.004862935057642237,0.010907225079770766,0.03513598857870495,0.010909823887176012,0.0,0.013117123661930255,0.0010515300700621574,0.0006795505482435255,0.013003075735065317,0.002136888860847095,7.623862720075173e-05,0.00676635177187096,7.308888560852808e-05,0.0004715063959099192,1.0,16
