system,cell,method,seed,stage,n_replicas,n_steps,dt,t_phys,l2_f,int_l2_f,n_cross,n_roundtrips,p_a,p_b,cv_coverage,low_support_fraction,support_min_over_median,f_range,spectral_gap_matrix,n_states_visited_frac,fpt_frac,sweep,orphan,cross_per_replica,log10_cross_per_replica,cross_rate_per_time,roundtrips_per_replica,roundtrip_rate_per_time,n_relax,log10_n_relax,min_state_occupancy
edb_slow,phi0.75_muy0.01,abf,19,main,512.0,80000.0,0.0005,40.0,1.3872756078346546,59.73156038490389,74432.0,nan,0.4491187691031377,0.5508812308968623,1.0,0.0,0.3913463205977944,1.9967825536970527,nan,1.0,nan,physics,True,145.375,2.1654669080804196,3.634375,nan,nan,293.792396135014,2.469516277154469,0.4491187691031377
edb_slow,phi0.75_muy0.01,abf,2,main,512.0,80000.0,0.0005,40.0,1.3118727771680612,57.980399265662584,69272.0,nan,0.4682801259742204,0.5317198740257796,1.0,0.041666666666666664,0.18293980261530474,1.9967825536970527,nan,1.0,nan,physics,True,135.296875,2.1344858984919415,3.382421875,nan,nan,271.6871826790332,2.4356647249508354,0.4682801259742204
edb_slow,phi0.75_muy0.01,abf,3,main,512.0,80000.0,0.0005,40.0,1.3283851726127849,58.74812467065969,76799.0,nan,0.41841763912399066,0.5815823608760095,1.0,0.020833333333333332,0.24365721955508385,1.9967825536970527,nan,1.0,nan,physics,True,149.998046875,2.1789713298302833,3.749951171875,nan,nan,308.2012513483079,2.4902412428548426,0.41841763912399066
edb_slow,phi0.75_muy0.01,abf,4,main,512.0,80000.0,0.0005,40.0,1.2319462419501135,52.00147236729597,60200.0,nan,0.4375696689427797,0.5624303310572203,1.0,0.041666666666666664,0.18891471201857143,1.9967825536970527,nan,1.0,nan,physics,True,117.578125,2.0740045788425463,2.939453125,nan,nan,238.88044024280745,2.3799948372094573,0.4375696689427797
edb_slow,phi0.75_muy0.01,abf,5,main,512.0,80000.0,0.0005,40.0,1.2599171179758302,54.73720822122171,69284.0,nan,0.469697109436646,0.530302890563354,1.0,0.0,0.35367318347599125,1.9967825536970527,nan,1.0,nan,physics,True,135.3203125,2.134560572998256,3.3830078125,nan,nan,271.63836922021886,2.435586975372484,0.469697109436646
edb_slow,phi0.75_muy0.01,abf,6,main,512.0,80000.0,0.0005,40.0,1.3462729048795978,58.472036626500184,68823.0,nan,0.4358415348469404,0.5641584651530597,1.0,0.0,0.36209750062766527,1.9967825536970527,nan,1.0,nan,physics,True,134.419921875,2.131682558912992,3.360498046875,nan,nan,273.3404585261757,2.4382898601709155,0.4358415348469404
edb_slow,phi0.75_muy0.01,abf,7,main,512.0,80000.0,0.0005,40.0,1.391325916795058,62.128050227812466,82635.0,nan,0.40792298084820083,0.5920770191517991,1.0,0.052083333333333336,0.17036866630855005,1.9967825536970527,nan,1.0,nan,physics,True,161.396484375,2.2105766232237256,4.034912109375,nan,nan,334.12401967428315,2.525205556567446,0.40792298084820083
edb_slow,phi0.75_muy0.01,abf,8,main,512.0,80000.0,0.0005,40.0,1.3121037072164912,57.75681556356683,70492.0,nan,0.4014125347295448,0.5985874652704551,1.0,0.06770833333333333,0.19865548414716638,1.9967825536970527,nan,1.0,nan,physics,True,137.6796875,2.142012854348806,3.4419921875,nan,nan,286.497824003185,2.458634561975264,0.4014125347295448
edb_slow,phi0.75_muy0.01,abf,9,main,512.0,80000.0,0.0005,40.0,1.228128483825924,54.13847385595578,61751.0,nan,0.4653339509734877,0.5346660490265124,1.0,0.08333333333333333,0.1627745006684069,1.9967825536970527,nan,1.0,nan,physics,True,120.607421875,2.084960081359374,3.015185546875,nan,nan,242.37994958131725,2.3862847967992575,0.4653339509734877
edb_slow,phi0.75_muy0.03,abf,0,main,512.0,80000.0,0.0005,40.0,0.8262122625423409,40.92533271113838,88522.0,nan,0.27279952100491206,0.727200478995088,1.0,0.0,0.4121476319997778,1.9967825536970527,nan,1.0,nan,physics,True,172.89453125,2.2402859242379423,4.32236328125,nan,nan,435.7661596398742,2.640248982144029,0.27279952100491206
edb_slow,phi0.75_muy0.03,abf,1,main,512.0,80000.0,0.0005,40.0,0.7423450073069945,37.102612386763994,83765.0,nan,0.2870063294333916,0.7129936705666085,1.0,0.0,0.36863810027699406,1.9967825536970527,nan,1.0,nan,physics,True,163.603515625,2.2164391066978357,4.090087890625,nan,nan,399.7472522470112,2.6028705532643563,0.2870063294333916
edb_slow,phi0.75_muy0.03,abf,10,main,512.0,80000.0,0.0005,40.0,0.8478283881655051,41.66970397956621,98806.0,nan,0.24417981773392003,0.7558201822660799,1.0,0.03125,0.2331000408666384,1.9967825536970527,nan,1.0,nan,physics,True,192.98046875,2.2877580044605694,4.82451171875,nan,nan,522.823513830185,2.719184989502527,0.24417981773392003
edb_slow,phi0.75_muy0.03,abf,11,main,512.0,80000.0,0.0005,40.0,0.695599751048439,33.27821357321358,90216.0,nan,0.28569263952759105,0.714307360472409,1.0,0.0,0.3400164197004093,1.9967825536970527,nan,1.0,nan,physics,True,176.203125,2.2484713764578546,4.405078125,nan,nan,431.7172818102441,2.6362042403453607,0.28569263952759105
edb_slow,phi0.75_muy0.03,abf,12,main,512.0,80000.0,0.0005,40.0,0.753088641417566,37.21815991451695,87695.0,nan,0.2462698393871479,0.7537301606128521,1.0,0.0,0.3212195595150067,1.9967825536970527,nan,1.0,nan,physics,True,171.279296875,2.236233090604315,4.281982421875,nan,nan,461.36830345688657,2.664988054422867,0.2462698393871479
edb_slow,phi0.75_muy0.03,abf,13,main,512.0,80000.0,0.0005,40.0,0.7876948067001475,38.592921359482595,92881.0,nan,0.27247079265847546,0.7275292073415245,1.0,0.0,0.29813899321856907,1.9967825536970527,nan,1.0,nan,physics,True,181.408203125,2.261044365197518,4.535205078125,nan,nan,457.56894097416927,2.6614046364813153,0.27247079265847546
edb_slow,phi0.75_muy0.03,abf,14,main,512.0,80000.0,0.0005,40.0,0.774887174914805,37.82567415030216,90910.0,nan,0.29269526905585935,0.7073047309441407,1.0,0.0,0.39428225735576444,1.9967825536970527,nan,1.0,nan,physics,True,177.55859375,2.251780756956073,4.43896484375,nan,nan,428.83422154195506,2.6333009891805164,0.29269526905585935
edb_slow,phi0.75_muy0.03,abf,15,main,512.0,80000.0,0.0005,40.0,0.8429866309784024,41.84510602069519,88711.0,nan,0.27428778344843857,0.7257122165515614,1.0,0.0,0.610792738499029,1.9967825536970527,nan,1.0,nan,physics,True,173.263671875,2.2412068607266917,4.331591796875,nan,nan,435.21776996841515,2.6397033532235032,0.27428778344843857
edb_slow,phi0.75_muy0.03,abf,16,main,512.0,80000.0,0.0005,40.0,0.7564477429079258,37.07515960265087,91023.0,nan,0.2966323913087985,0.7033676086912016,1.0,0.0,0.4988581656661979,1.9967825536970527,nan,1.0,nan,physics,True,177.779296875,2.2523172248987624,4.444482421875,nan,nan,426.03987763546576,2.6304684320001726,0.2966323913087985
edb_slow,phi0.75_muy0.03,abf,17,main,512.0,80000.0,0.0005,40.0,0.8231875219537999,40.08205037825601,94051.0,nan,0.25479650943865495,0.745203490561345,1.0,0.046875,0.19003215788753863,1.9967825536970527,nan,1.0,nan,physics,True,183.693359375,2.2664512807210215,4.592333984375,nan,nan,483.7211829883098,2.6854919994089803,0.25479650943865495
edb_slow,phi0.75_muy0.03,abf,18,main,512.0,80000.0,0.0005,40.0,0.721282037227914,35.36723307100455,91480.0,nan,0.24913286488477485,0.7508671351152252,1.0,0.0,0.4019102013220952,1.9967825536970527,nan,1.0,nan,physics,True,178.671875,2.2544800999901273,4.466796875,nan,nan,477.564549799333,2.6799405246226975,0.24913286488477485
edb_slow,phi0.75_muy0.03,abf,19,main,512.0,80000.0,0.0005,40.0,0.7594760127002195,36.95499537124288,87392.0,nan,0.3293186371800637,0.6706813628199363,1.0,0.0,0.38873631915797946,1.9967825536970527,nan,1.0,nan,physics,True,170.6875,2.2347386767646373,4.2671875,nan,nan,386.4018296462612,2.588161667501829,0.3293186371800637
edb_slow,phi0.75_muy0.03,abf,2,main,512.0,80000.0,0.0005,40.0,0.7823343661161445,38.95207925869826,94221.0,nan,0.2510655770147359,0.748934422985264,1.0,0.0,0.2870805482867002,1.9967825536970527,nan,1.0,nan,physics,True,184.025390625,2.267231329763495,4.600634765625,nan,nan,489.3468403778153,2.69050338120452,0.2510655770147359
edb_slow,phi0.75_muy0.03,abf,3,main,512.0,80000.0,0.0005,40.0,0.7936236104103895,38.72040001516168,88539.0,nan,0.24359852359159553,0.7564014764084044,1.0,0.0,0.5085092882303468,1.9967825536970527,nan,1.0,nan,physics,True,172.927734375,2.2403688397694554,4.323193359375,nan,nan,469.25362501339816,2.672332152052821,0.24359852359159553
edb_slow,phi0.75_muy0.03,abf,4,main,512.0,80000.0,0.0005,40.0,0.7740480907476556,37.7232858592579,90901.0,nan,0.2876325851158442,0.7123674148841559,1.0,0.0,0.4345900200936565,1.9967825536970527,nan,1.0,nan,physics,True,177.541015625,2.251738000915487,4.438525390625,nan,nan,433.23803161971443,2.637727857347933,0.2876325851158442
edb_slow,phi0.75_muy0.03,abf,5,main,512.0,80000.0,0.0005,40.0,0.7184730950379201,35.94616729613096,92495.0,nan,0.2515444691768915,0.7484555308231085,1.0,0.0,0.4206720286864411,1.9967825536970527,nan,1.0,nan,physics,True,180.654296875,2.2592456751799124,4.516357421875,nan,nan,479.77490192765947,2.6819417879488716,0.2515444691768915
edb_slow,phi0.75_muy0.03,abf,6,main,512.0,80000.0,0.0005,40.0,0.8262673824096994,40.343136142181436,92834.0,nan,0.2720015835213973,0.7279984164786026,1.0,0.0,0.372297757062288,1.9967825536970527,nan,1.0,nan,physics,True,181.31640625,2.2608257516129915,4.53291015625,nan,nan,457.83104664708947,2.6616527966122465,0.2720015835213973
edb_slow,phi0.75_muy0.03,abf,7,main,512.0,80000.0,0.0005,40.0,0.7633012549597027,37.06604363797655,89066.0,nan,0.25408664037544837,0.7459133596245516,1.0,0.0,0.37022633205621686,1.9967825536970527,nan,1.0,nan,physics,True,173.95703125,2.242931400787,4.34892578125,nan,nan,458.92506196632814,2.6626870755386536,0.25408664037544837
edb_slow,phi0.75_muy0.03,abf,8,main,512.0,80000.0,0.0005,40.0,0.8038142557262596,38.70745876675948,86014.0,nan,0.25704503849114524,0.7429549615088546,1.0,0.0,0.5199556334015625,1.9967825536970527,nan,1.0,nan,physics,True,167.99609375,2.227876666256122,4.19990234375,nan,nan,439.84278782216785,2.644283740138714,0.25704503849114524
edb_slow,phi0.75_muy0.03,abf,9,main,512.0,80000.0,0.0005,40.0,0.8017659664596485,39.817644574456324,97422.0,nan,0.22124251673445153,0.7787574832655485,1.0,0.0,0.3532107306098798,1.9967825536970527,nan,1.0,nan,physics,True,190.27734375,2.2816635321440657,4.75693359375,nan,nan,552.1871060882586,2.7428720488415035,0.22124251673445153
edb_slow,phi0.75_muy0.1,abf,0,main,512.0,80000.0,0.0005,40.0,0.3068905615366711,19.575939053683477,116734.0,nan,0.2081102617892581,0.7918897382107418,1.0,0.23958333333333334,0.0491442813936022,1.9967825536970527,nan,1.0,nan,physics,True,227.99609375,2.359828074142119,5.69990234375,nan,nan,691.7341232582492,2.840566580992923,0.2081102617892581
edb_slow,phi0.75_muy0.1,abf,1,main,512.0,80000.0,0.0005,40.0,0.2387059397603479,16.236515459592002,112628.0,nan,0.21675747181953867,0.7832425281804613,1.0,0.020833333333333332,0.21241283054667834,1.9967825536970527,nan,1.0,nan,physics,True,219.9765625,2.3443462134285595,5.4994140625,nan,nan,647.8524090398262,2.812145921408942,0.21675747181953867
edb_slow,phi0.75_muy0.1,abf,10,main,512.0,80000.0,0.0005,40.0,0.3046062460850133,19.792529617182453,113315.0,nan,0.15819175421955492,0.8418082457804451,1.0,0.3229166666666667,0.06704219527315626,1.9967825536970527,nan,1.0,nan,physics,True,221.318359375,2.3469753288529183,5.532958984375,nan,nan,830.979727561548,2.920112744180847,0.15819175421955492
edb_slow,phi0.75_muy0.1,abf,11,main,512.0,80000.0,0.0005,40.0,0.25473242503697086,16.289011853599575,118555.0,nan,0.24185197726645477,0.7581480227335453,1.0,0.078125,0.19286661851612732,1.9967825536970527,nan,1.0,nan,physics,True,231.552734375,2.3665214503493304,5.788818359375,nan,nan,631.4169982035638,2.801003534452453,0.24185197726645477
edb_slow,phi0.75_muy0.1,abf,12,main,512.0,80000.0,0.0005,40.0,0.24918846309875256,15.915191661674768,114677.0,nan,0.20598582139164573,0.7940141786083542,1.0,0.171875,0.08565492757537363,1.9967825536970527,nan,1.0,nan,physics,True,223.978515625,2.3521410470402215,5.599462890625,nan,nan,684.716480682282,2.836144587533568,0.20598582139164573
edb_slow,phi0.75_muy0.1,abf,13,main,512.0,80000.0,0.0005,40.0,0.31308824430032667,19.86431975335138,112614.0,nan,0.19385200987720927,0.8061479901227908,1.0,0.28125,0.050420829642082325,1.9967825536970527,nan,1.0,nan,physics,True,219.94921875,2.344292470287704,5.49873046875,nan,nan,703.7320724062054,2.848024036719462,0.19385200987720927
edb_slow,phi0.75_muy0.1,abf,14,main,512.0,80000.0,0.0005,40.0,0.28706847013606995,18.084335973598726,112014.0,nan,0.1997301392278046,0.8002698607721953,1.0,0.19270833333333334,0.1535804296941846,1.9967825536970527,nan,1.0,nan,physics,True,218.77734375,2.3419829201552558,5.46943359375,nan,nan,684.3720801318298,2.8359264086849563,0.1997301392278046
edb_slow,phi0.75_muy0.1,abf,15,main,512.0,80000.0,0.0005,40.0,0.26605338005270657,17.598236538764873,108825.0,nan,0.19113203100183213,0.8088679689981678,1.0,0.24479166666666666,0.0562889374762655,1.9967825536970527,nan,1.0,nan,physics,True,212.548828125,2.3294971925259316,5.313720703125,nan,nan,687.4127873584034,2.83784892880778,0.19113203100183213
edb_slow,phi0.75_muy0.1,abf,16,main,512.0,80000.0,0.0005,40.0,0.2783603492260197,17.649508744647413,108822.0,nan,0.22003418786579726,0.7799658121342027,1.0,0.11979166666666667,0.20238617327821717,1.9967825536970527,nan,1.0,nan,physics,True,212.54296875,2.329485276145197,5.31357421875,nan,nan,619.2286121219979,2.792551797051384,0.22003418786579726
edb_slow,phi0.75_muy0.1,abf,17,main,512.0,80000.0,0.0005,40.0,0.25529848190869686,16.393438090875065,110768.0,nan,0.22942493538482042,0.7705750646151797,1.0,0.041666666666666664,0.22278607090001673,1.9967825536970527,nan,1.0,nan,physics,True,216.34375,2.337147156008159,5.40859375,nan,nan,611.8694758132395,2.787367991696389,0.22942493538482042
edb_slow,phi0.75_muy0.1,abf,18,main,512.0,80000.0,0.0005,40.0,0.26003980170086083,16.887033012601606,114000.0,nan,0.21779562201833666,0.7822043779816633,1.0,0.2760416666666667,0.13848708916895408,1.9967825536970527,nan,1.0,nan,physics,True,222.65625,2.349581038894036,5.56640625,nan,nan,653.4848245926275,2.8158995811051257,0.21779562201833666
edb_slow,phi0.75_muy0.1,abf,19,main,512.0,80000.0,0.0005,40.0,0.30282817186891414,18.783661345607353,116869.0,nan,0.21128773662282077,0.7887122633771793,1.0,0.2552083333333333,0.14202048513946997,1.9967825536970527,nan,1.0,nan,physics,True,228.259765625,2.3603278440878372,5.706494140625,nan,nan,684.867388727899,2.8362401537373017,0.21128773662282077
edb_slow,phi0.75_muy0.1,abf,2,main,512.0,80000.0,0.0005,40.0,0.2734633682994332,17.39915916130419,106764.0,nan,0.19325710442484006,0.80674289557516,1.0,0.2604166666666667,0.05770022722014689,1.9967825536970527,nan,1.0,nan,physics,True,208.5234375,2.32123261063212,5.2130859375,nan,nan,668.7353210047644,2.825903203688992,0.19325710442484006
edb_slow,phi0.75_muy0.1,abf,3,main,512.0,80000.0,0.0005,40.0,0.24606851582718658,16.267498355252794,118572.0,nan,0.24638808906215215,0.7536119109378479,1.0,0.11979166666666667,0.170759158933876,1.9967825536970527,nan,1.0,nan,physics,True,231.5859375,2.3665834530804117,5.7896484375,nan,nan,623.6123760862253,2.7956105851018425,0.24638808906215215
edb_slow,phi0.75_muy0.1,abf,4,main,512.0,80000.0,0.0005,40.0,0.26662850910904734,16.638245645604037,118087.0,nan,0.21621692832450226,0.7837830716754978,1.0,0.2552083333333333,0.06294106617189767,1.9967825536970527,nan,1.0,nan,physics,True,230.638671875,2.3648110661948007,5.765966796875,nan,nan,680.4818723394483,2.833454307936422,0.21621692832450226
edb_slow,phi0.75_muy0.1,abf,5,main,512.0,80000.0,0.0005,40.0,0.2423449587721455,15.9479435030811,112861.0,nan,0.26721819920371637,0.7327818007962836,1.0,0.08854166666666667,0.2076860033171948,1.9967825536970527,nan,1.0,nan,physics,True,220.431640625,2.345239677821096,5.510791015625,nan,nan,562.8636850502571,2.7511741252850346,0.26721819920371637
edb_slow,phi0.75_muy0.1,abf,6,main,512.0,80000.0,0.0005,40.0,0.28921937327873876,18.18860696921922,115234.0,nan,0.21519871094757215,0.7848012890524277,1.0,0.265625,0.07504706606617939,1.9967825536970527,nan,1.0,nan,physics,True,225.06640625,2.354236030438183,5.62666015625,nan,nan,666.3176347702527,2.8243326018209705,0.21519871094757215
edb_slow,phi0.75_muy0.1,abf,7,main,512.0,80000.0,0.0005,40.0,0.2863094392924986,18.553389818010956,118498.0,nan,0.21296586459469696,0.7870341354053031,1.0,0.22395833333333334,0.052346814873813714,1.9967825536970527,nan,1.0,nan,physics,True,231.44140625,2.366313494217982,5.78603515625,nan,nan,690.4106737103249,2.839736079715666,0.21296586459469696
edb_slow,phi0.75_muy0.1,abf,8,main,512.0,80000.0,0.0005,40.0,0.3078814612942153,19.748526722354246,115412.0,nan,0.21555520915832996,0.7844447908416701,1.0,0.2916666666666667,0.06973178018469954,1.9967825536970527,nan,1.0,nan,physics,True,225.4140625,2.3549033972357027,5.6353515625,nan,nan,666.5459661409296,2.8244811758853614,0.21555520915832996
edb_slow,phi0.75_muy0.1,abf,9,main,512.0,80000.0,0.0005,40.0,0.2869183246074751,18.841082943320707,121176.0,nan,0.21374502048394556,0.7862549795160544,1.0,0.2864583333333333,0.01671059277053312,1.9967825536970527,nan,1.0,nan,physics,True,236.671875,2.375977792350894,5.916796875,nan,nan,704.1371220038194,2.8482735787488616,0.21374502048394556
edb_slow,phi0.75_muy1,abf,0,main,512.0,80000.0,0.0005,40.0,0.022938807199410976,2.771655987086339,111503.0,nan,0.45852668384825784,0.5414733161517421,1.0,0.0,0.7013228113432547,1.9967825536970527,nan,1.0,nan,physics,True,217.779296875,2.340006222239299,5.444482421875,nan,nan,438.5760601154321,2.6430340321525536,0.45852668384825784
edb_slow,phi0.75_muy1,abf,1,main,512.0,80000.0,0.0005,40.0,0.025366426005815047,2.683521615202816,109383.0,nan,0.4947795846572335,0.5052204153427664,1.0,0.0,0.7679935501355594,1.9967825536970527,nan,1.0,nan,physics,True,213.638671875,2.331707972377527,5.340966796875,nan,nan,427.32392673524726,2.631772335332474,0.4947795846572335
edb_slow,phi0.75_muy1,abf,10,main,512.0,80000.0,0.0005,40.0,0.021526550236912224,2.7780104432049533,115311.0,nan,0.44357259309586416,0.556427406904136,1.0,0.0,0.7078984791744874,1.9967825536970527,nan,1.0,nan,physics,True,225.216796875,2.354524848685349,5.630419921875,nan,nan,456.24441801275674,2.6601484123637524,0.44357259309586416
edb_slow,phi0.75_muy1,abf,11,main,512.0,80000.0,0.0005,40.0,0.02971816719517908,2.780387789634765,119575.0,nan,0.4195127510961267,0.5804872489038733,1.0,0.0,0.611793774301138,1.9967825536970527,nan,1.0,nan,physics,True,233.544921875,2.370226034488292,5.838623046875,nan,nan,479.5154257736846,2.6817073341915703,0.4195127510961267
edb_slow,phi0.75_muy1,abf,12,main,512.0,80000.0,0.0005,40.0,0.025826665305443326,2.7005080860772535,119184.0,nan,0.45779111981602577,0.5422088801839742,1.0,0.0,0.6664851211142715,1.9967825536970527,nan,1.0,nan,physics,True,232.78125,2.368809676423447,5.81953125,nan,nan,468.90407845524516,2.6720092144269123,0.45779111981602577
edb_slow,phi0.75_muy1,abf,13,main,512.0,80000.0,0.0005,40.0,0.025087397113035478,2.6954711241462945,107962.0,nan,0.4406588299586989,0.559341170041301,1.0,0.0,0.7230844417525923,1.9967825536970527,nan,1.0,nan,physics,True,210.86328125,2.3260556941703485,5.27158203125,nan,nan,427.75165755170156,2.632205812034304,0.4406588299586989
edb_slow,phi0.75_muy1,abf,14,main,512.0,80000.0,0.0005,40.0,0.02313856095344117,2.6334923787804048,111517.0,nan,0.46881795480178723,0.5311820451982129,1.0,0.0,0.6990247753988901,1.9967825536970527,nan,1.0,nan,physics,True,217.806640625,2.340060498388221,5.445166015625,nan,nan,437.31411820348984,2.641785459609289,0.46881795480178723
edb_slow,phi0.75_muy1,abf,15,main,512.0,80000.0,0.0005,40.0,0.024090934089091028,2.5557550896678016,107288.0,nan,0.46259785785354185,0.5374021421464581,1.0,0.0,0.7049244853624548,1.9967825536970527,nan,1.0,nan,physics,True,209.546875,2.323348799874889,5.238671875,nan,nan,421.45206126998636,2.625777433505494,0.46259785785354185
edb_slow,phi0.75_muy1,abf,16,main,512.0,80000.0,0.0005,40.0,0.026171430974221713,2.893620802661779,113739.0,nan,0.4474106691743851,0.5525893308256149,1.0,0.0,0.6495084342557322,1.9967825536970527,nan,1.0,nan,physics,True,222.146484375,2.3485900490140335,5.553662109375,nan,nan,449.262963132194,2.6534662250690007,0.4474106691743851
edb_slow,phi0.75_muy1,abf,17,main,512.0,80000.0,0.0005,40.0,0.027367431732622044,2.666197716794214,110481.0,nan,0.45871013447501924,0.5412898655249808,1.0,0.0,0.5038189981941611,1.9967825536970527,nan,1.0,nan,physics,True,215.783203125,2.3360256290069064,5.394580078125,nan,nan,434.5296429025985,2.63901771918504,0.45871013447501924
edb_slow,phi0.75_muy1,abf,18,main,512.0,80000.0,0.0005,40.0,0.025025338960015575,2.898707303605179,107852.0,nan,0.4691542298939996,0.5308457701060004,1.0,0.0,0.7430895246092233,1.9967825536970527,nan,1.0,nan,physics,True,210.6484375,2.32561506663175,5.2662109375,nan,nan,422.90639165561174,2.6272699649047038,0.4691542298939996
edb_slow,phi0.75_muy1,abf,19,main,512.0,80000.0,0.0005,40.0,0.021679590699230648,2.52486213563365,118623.0,nan,0.44361683248815414,0.5563831675118459,1.0,0.0,0.7117001592369532,1.9967825536970527,nan,1.0,nan,physics,True,231.685546875,2.3667694081798407,5.792138671875,nan,nan,469.3393282532324,2.6724112945641805,0.44361683248815414
edb_slow,phi0.75_muy1,abf,2,main,512.0,80000.0,0.0005,40.0,0.03108727168483918,2.9865620669942468,116665.0,nan,0.44453849624817426,0.5554615037518257,1.0,0.0,0.6925403648469406,1.9967825536970527,nan,1.0,nan,physics,True,227.861328125,2.3595724139030065,5.696533203125,nan,nan,461.3996780205046,2.665017523003375,0.44453849624817426
edb_slow,phi0.75_muy1,abf,3,main,512.0,80000.0,0.0005,40.0,0.023630576211148804,2.631106827071707,116683.0,nan,0.42764822928150387,0.5723517707184961,1.0,0.0,0.6999910209139871,1.9967825536970527,nan,1.0,nan,physics,True,227.896484375,2.3596391223894266,5.697412109375,nan,nan,465.5409849260782,2.6688898018775524,0.42764822928150387
edb_slow,phi0.75_muy1,abf,4,main,512.0,80000.0,0.0005,40.0,0.027549848399534,2.7723595743793323,110348.0,nan,0.4659631945297513,0.5340368054702487,1.0,0.0,0.6120576019295766,1.9967825536970527,nan,1.0,nan,physics,True,215.5234375,2.335504913280612,5.3880859375,nan,nan,433.05365277515074,2.637543415374305,0.4659631945297513
edb_slow,phi0.75_muy1,abf,5,main,512.0,80000.0,0.0005,40.0,0.024597077460702648,2.8006258926917456,118573.0,nan,0.42639396610749125,0.5736060338925087,1.0,0.0,0.6989253305935581,1.9967825536970527,nan,1.0,nan,physics,True,231.587890625,2.3665871000242364,5.789697265625,nan,nan,473.4357943633001,2.6761774474473388,0.42639396610749125
edb_slow,phi0.75_muy1,abf,6,main,512.0,80000.0,0.0005,40.0,0.022688678929270237,2.634141355465819,119391.0,nan,0.49132068442439897,0.508679315575601,1.0,0.0,0.5649611555598546,1.9967825536970527,nan,1.0,nan,physics,True,233.185546875,2.369560088404472,5.829638671875,nan,nan,466.511664012819,2.669792450616477,0.49132068442439897
edb_slow,phi0.75_muy1,abf,7,main,512.0,80000.0,0.0005,40.0,0.026348039620237764,2.768646670057353,113545.0,nan,0.42823641967317805,0.571763580326822,1.0,0.0,0.6204627317452123,1.9967825536970527,nan,1.0,nan,physics,True,221.767578125,2.347851983332872,5.544189453125,nan,nan,452.864179101177,2.6569259077206313,0.42823641967317805
edb_slow,phi0.75_muy1,abf,8,main,512.0,80000.0,0.0005,40.0,0.033104760669876124,3.0174746059288,114182.0,nan,0.46696812124655523,0.5330318787534447,1.0,0.0,0.7280467502776602,1.9967825536970527,nan,1.0,nan,physics,True,223.01171875,2.3502707382240584,5.57529296875,nan,nan,447.978604305257,2.652225645561092,0.46696812124655523
edb_slow,phi0.75_muy1,abf,9,main,512.0,80000.0,0.0005,40.0,0.025785506901653633,2.62625049951037,116189.0,nan,0.40167983733497853,0.5983201626650214,1.0,0.0,0.7272939362765367,1.9967825536970527,nan,1.0,nan,physics,True,226.931640625,2.357804616514451,5.673291015625,nan,nan,472.118899883093,2.6749702973425564,0.40167983733497853
edb_slow,phi0.9_muy0.003,abf,0,main,512.0,80000.0,0.0005,40.0,2.3740952817956895,100.8882875726139,47442.0,nan,0.6832743706068123,0.31672562939318766,1.0,0.0,0.2749551682555535,1.9953057241598087,nan,1.0,nan,physics,True,92.66015625,1.9715548779651322,2.31650390625,nan,nan,214.08423823121035,2.3326085856546848,0.31672562939318766
edb_slow,phi0.9_muy0.003,abf,1,main,512.0,80000.0,0.0005,40.0,2.095973317820383,87.12871583755994,43887.0,nan,0.6357327295193161,0.3642672704806839,1.0,0.015625,0.2387071249497567,1.9953057241598087,nan,1.0,nan,physics,True,85.716796875,1.9381032276213863,2.142919921875,nan,nan,185.07221196020618,2.2696815203987253,0.3642672704806839
edb_slow,phi0.9_muy0.003,abf,10,main,512.0,80000.0,0.0005,40.0,2.156386970818259,90.4785414143864,45966.0,nan,0.673629755148519,0.3263702448514811,1.0,0.036458333333333336,0.21851936930281107,1.9953057241598087,nan,1.0,nan,physics,True,89.77734375,1.9579774706342465,2.24443359375,nan,nan,204.17611526102414,2.3121268027649187,0.3263702448514811
edb_slow,phi0.9_muy0.003,abf,11,main,512.0,80000.0,0.0005,40.0,2.020865097537994,84.19210231693567,37411.0,nan,0.7000691192447116,0.2999308807552884,1.0,0.0,0.2716179811154679,1.9953057241598087,nan,1.0,nan,physics,True,73.068359375,1.869632725071799,1.826708984375,nan,nan,173.99519564456853,2.243026125636612,0.2999308807552884
edb_slow,phi0.9_muy0.003,abf,12,main,512.0,80000.0,0.0005,40.0,2.03112785994407,84.64294698522784,40407.0,nan,0.6823497765761863,0.3176502234238136,1.0,0.14583333333333334,0.1452405457362011,1.9953057241598087,nan,1.0,nan,physics,True,78.919921875,1.902655050677473,1.972998046875,nan,nan,182.05408664638472,2.262579428864439,0.3176502234238136
edb_slow,phi0.9_muy0.003,abf,13,main,512.0,80000.0,0.0005,40.0,2.1362627788377675,88.95664428772818,37398.0,nan,0.6703543319230604,0.3296456680769396,1.0,0.020833333333333332,0.23737441933898254,1.9953057241598087,nan,1.0,nan,physics,True,73.04296875,1.869483823450604,1.82607421875,nan,nan,165.2709895645697,2.2208164815040403,0.3296456680769396
edb_slow,phi0.9_muy0.003,abf,14,main,512.0,80000.0,0.0005,40.0,2.0065556103213202,83.2304792922822,38624.0,nan,0.6739785130026917,0.3260214869973082,1.0,0.020833333333333332,0.2411894931542396,1.9953057241598087,nan,1.0,nan,physics,True,75.4375,1.8833064743803607,1.8859375,nan,nan,171.65838282561836,2.237187668851292,0.3260214869973082
