system,cell,sweep,label,y_help,gain_pct,gain_pct_median,gain_lo,gain_hi,gain_int_pct,win_rate,gain_pct_best_of_n,n_fr_configs,n_gain_pairs,n_abf_seeds,n_fr_seeds,pairing,n_replicas,n_steps,t_phys,orphan,cross_per_replica,log10_cross_per_replica,cross_rate_per_time,roundtrips_per_replica,roundtrip_rate_per_time,n_relax,log10_n_relax,min_state_occupancy,p_a,cv_coverage,low_support_fraction,support_min_over_median,spectral_gap_matrix,n_states_visited_frac,fpt_frac,abf_final_l2_f,abf_norm_l2_f,f_range
edb,phi0.75_gamma15,physics,neutral,0,-5.75093257082671,-8.116205798322692,-13.737212890768816,2.8282851740994577,26.240851704712554,0.35,,,20,20,20,matched_seed,512.0,80000.0,40.0,False,222.5380859375,2.349344008342156,5.5634521484375,nan,nan,447.42879671672085,2.651691794890144,0.45772342834319507,0.45772342834319507,1.0,0.0,0.6851560379839714,nan,1.0,nan,0.024799842954854368,0.012419901660767887,1.9967825536970527
edb,phi0.9_gamma15,physics,help,1,12.73224511763227,12.664181646567002,6.095171497162796,19.94266232183901,28.000651546678483,0.75,,,20,20,20,matched_seed,512.0,80000.0,40.0,False,225.9169921875,2.355866959421145,5.6479248046875,nan,nan,455.1539614322967,2.6591102994675078,0.4477571446603306,0.4477571446603306,1.0,0.0,0.6683140389006326,nan,1.0,nan,0.03121695819974564,0.015645200543335583,1.9953057241598087
edb,phi0_gamma15,physics,help,1,13.598301254532894,13.038441929238118,12.714242916708113,14.508164471526399,11.212344084710665,1.0,,,20,20,20,matched_seed,512.0,80000.0,40.0,False,243.6376953125,2.3885181160319044,6.0909423828125,nan,nan,488.4645784531789,2.6897191247172447,0.4849228504540878,0.49628642610620977,1.0,0.0,0.7051536751588281,nan,1.0,nan,0.046417196279799844,0.014994794440096753,3.0955540247806383
edb_slow,phi0.75_muy0.003,physics,help,1,42.80512120825546,42.52250478227039,37.504515835859706,48.13451983094737,40.62504938302011,1.0,,,20,20,20,matched_seed,512.0,80000.0,40.0,True,118.244140625,2.0764366171714723,2.956103515625,nan,nan,261.86027388561627,2.4197193768031426,0.354557053492366,0.6454429465076341,1.0,0.0,0.31376764242712796,nan,1.0,nan,1.7864882870296093,0.8946834414803542,1.9967825536970527
edb_slow,phi0.75_muy0.01,physics,help,1,38.975655421991156,36.45236678224252,34.06712371690818,43.88326226172965,37.7622508688555,1.0,,,20,20,20,matched_seed,512.0,80000.0,40.0,True,135.5234375,2.135206734077597,3.3880859374999996,nan,nan,272.5955058246843,2.4371087195912127,0.4448132162395574,0.4448132162395574,1.0,0.0,0.26609088689141186,nan,1.0,nan,1.3119882421922762,0.6570511344678586,1.9967825536970527
edb_slow,phi0.75_muy0.03,physics,help,1,29.59551035643448,30.18132607850106,23.901736925457246,34.90985913369745,31.729847913091504,1.0,,,20,20,20,matched_seed,512.0,80000.0,40.0,True,177.5498046875,2.25175937893578,4.4387451171875,nan,nan,457.6999938106294,2.6615287165467807,0.26452331100627124,0.26452331100627124,1.0,0.0,0.3805170381101337,nan,1.0,nan,0.7786107705154748,0.3899326789859382,1.9967825536970527
edb_slow,phi0.75_muy0.1,physics,help,1,10.83578593564734,12.600604772976677,3.151597083804135,17.883258951496682,26.009491957186885,0.75,,,20,20,20,matched_seed,512.0,80000.0,40.0,True,223.3173828125,2.3508610429671286,5.5829345703125,nan,nan,674.6085966721064,2.829678755812707,0.21447186571575885,0.21447186571575885,1.0,0.2421875,0.08035099682077651,nan,1.0,nan,0.27591185876272645,0.13817821988271797,1.9967825536970527
edb_slow,phi0.75_muy1,physics,neutral,0,-6.871912505878548,-4.080496154195315,-14.351403872546086,0.03342885910038475,23.397466876635242,0.35,,,20,20,20,matched_seed,512.0,80000.0,40.0,True,222.5791015625,2.3494303936190457,5.5644775390625,nan,nan,451.06357111668547,2.655196066394816,0.45260089449520546,0.45260089449520546,1.0,0.0,0.6995078981564387,nan,1.0,nan,0.02522691155942526,0.012633780034144183,1.9967825536970527
edb_slow,phi0.9_muy0.003,physics,help,1,39.16671388925734,39.29015962126411,34.85411248411199,43.18832513909006,37.71638661869627,1.0,,,20,20,20,matched_seed,512.0,80000.0,40.0,True,78.931640625,1.9027187224407007,1.973291015625,nan,nan,180.94613082318116,2.2599386883408643,0.32619586592439465,0.6738041340756054,1.0,0.020833333333333332,0.23804077214436964,nan,1.0,nan,2.0700517122050446,1.0374609199683975,1.9953057241598087
edb_slow,phi0.9_muy0.01,physics,help,1,36.35383278258524,38.815881462068106,31.510403446043558,40.72746538742722,36.1732205031541,1.0,,,20,20,20,matched_seed,512.0,80000.0,40.0,True,116.5400390625,2.070183173965765,2.9135009765625,nan,nan,233.86730090842428,2.3708124750110704,0.4716351076682306,0.4716351076682306,1.0,0.0,0.2620163587814278,nan,1.0,nan,1.4087274376943648,0.706020847149906,1.9953057241598087
