cell_id,system,stage,cell_label,abf_n_seeds,abf_mean_final_l2_F,equiv_margin_abs,estimated_n,uniform_n,oracle_n,estimated_final_l2_F_median,uniform_final_l2_F_median,oracle_final_l2_F_median,estimated_int_l2_F_median,uniform_int_l2_F_median,oracle_int_l2_F_median,estimated_final_l2_Fp_median,uniform_final_l2_Fp_median,oracle_final_l2_Fp_median,estimated_ancestor_ess_median,uniform_ancestor_ess_median,oracle_ancestor_ess_median,estimated_event_fraction_median,uniform_event_fraction_median,oracle_event_fraction_median,estimated_winrate_vs_abf,uniform_winrate_vs_abf,oracle_winrate_vs_abf,est_minus_uni_mean_diff,est_minus_uni_ci_lo,est_minus_uni_ci_hi,est_minus_uni_verdict,orc_minus_uni_mean_diff,orc_minus_uni_ci_lo,orc_minus_uni_ci_hi,orc_minus_uni_verdict,orc_minus_est_mean_diff,orc_minus_est_ci_lo,orc_minus_est_ci_hi,orc_minus_est_verdict,verdict_triple,classification,classification_note,oracle_direction_vs_estimated,oracle_effect_pct_of_abf
slowtrans|20260617_001656|phi0.9|muy0.1,slow_transverse_ORPHAN,pilot_20260617_001656,"phi=0.9, mu_y=0.1",20,0.2988871225397994,0.01494435612698997,20,20,20,0.2460249099306197,0.24312514622596332,0.02766643393472845,13.240360889397596,12.903719543313185,4.312653260751114,0.3856767996842916,0.38183208700897475,0.0811126111472853,116.5,120.0,122.5,0.00556103515625,0.0055559082031249995,0.0057154541015625,0.9,0.8,1.0,0.013218239540229975,-0.008223035888585379,0.03398735164513458,UNDERPOWERED,-0.2194655785906338,-0.24098209256402467,-0.1982096128291698,DIFFERENT,-0.23268381813086378,-0.2523710776733696,-0.21447705211091236,DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-77.85006465103893
slowtrans|20260617_001656|phi0.9|muy1,slow_transverse_ORPHAN,pilot_20260617_001656,"phi=0.9, mu_y=1",20,0.031090046541221272,0.0015545023270610637,20,20,20,0.02731846165297975,0.0263344215397971,0.017726185178477002,2.098045203884087,2.0215340474563774,1.4425881551653772,0.1430085140883663,0.14205003326581467,0.1263831037080328,118.5,116.0,112.5,0.00556982421875,0.005554687500000001,0.0059197998046875006,0.8,0.9,1.0,-1.5151164593860122e-05,-0.002566377341897008,0.002318763956761107,UNDERPOWERED,-0.009354423217766234,-0.011442556891618447,-0.007499801375940798,DIFFERENT,-0.009339272053172375,-0.010905027722512856,-0.007789739035752602,DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-30.03942770169141
slowtrans|20260617_005215|phi0.9|muy0.003,slow_transverse_ORPHAN,pilot_20260617_005215,"phi=0.9, mu_y=0.003",6,2.100733169917557,0.10503665849587784,6,6,6,1.2567682051777092,1.2117521568749376,0.2740332343900871,54.080836225510154,52.14524671815141,42.13927171537047,1.8271457573689989,1.7598761563246867,0.410582067289851,106.0,115.0,129.5,0.0055799560546875,0.0055828857421875,0.0055062255859375,1.0,1.0,1.0,-5.9719339210969245e-05,-0.12126294427618885,0.09330372817025323,UNDERPOWERED,-0.8035256390060241,-1.0192457436299804,-0.5648817593764127,DIFFERENT,-0.803465919666813,-1.0078266745369504,-0.5556101421081838,DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-38.246928794785724
slowtrans|20260617_005215|phi0.9|muy0.03,slow_transverse_ORPHAN,pilot_20260617_005215,"phi=0.9, mu_y=0.03",6,0.7984576281316128,0.039922881406580644,6,6,6,0.6011684126702442,0.5164614352152603,0.0499566326405707,28.408216267249504,24.25503921253876,8.57995993684041,0.9152907868333843,0.778960663983583,0.10751519171461055,120.5,118.5,112.5,0.005618896484375,0.005609619140625,0.0056815185546875,1.0,1.0,1.0,0.047632473459109655,-0.024039908958904222,0.11441692619270327,UNDERPOWERED,-0.48841489343131306,-0.5344298988312718,-0.45179021183974205,DIFFERENT,-0.5360473668904226,-0.5814631705748079,-0.4906315632060374,DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-67.13535546585872
slowtrans|20260617_005215|phi0.9|muy1,slow_transverse_ORPHAN,pilot_20260617_005215,"phi=0.9, mu_y=1",6,0.03172026376432905,0.0015860131882164527,6,6,6,0.0280750418440171,0.029386442217396,0.0174145270381471,2.0781824242974247,2.1543454282051213,1.3291057922877114,0.14249821063196494,0.14677263320427886,0.12684870073134674,120.5,121.5,107.5,0.005603271484375,0.0055478515625,0.00592041015625,0.6666666666666666,0.6666666666666666,1.0,-0.00031007882229248306,-0.0038886735232504174,0.00319456546344995,UNDERPOWERED,-0.0117997203280655,-0.015501040645546568,-0.008063703809664017,DIFFERENT,-0.011489641505773016,-0.0135361710829456,-0.009503776653188733,DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-36.221771644577764
wcaprod|main,wca_production,main,WCA dimer production main cell,10,0.08318246274358379,0.00415912313717919,10,10,10,0.0361092754421861,0.0371832764200354,0.0386782670675017,44.10244534202805,44.58189697420258,45.34464219096549,0.2512886861308667,0.2524697055310896,0.24747744851318904,86.46047546785422,90.20196093741814,99.97567593962748,0.00010642176936370948,0.00010610333199278276,8.65831211549749e-05,1.0,1.0,1.0,-0.00043086369005430994,-0.0023169763575219306,0.0017867202546901757,EQUIVALENT,0.0030197759355899685,0.00047964407081075536,0.005530945718552553,UNDERPOWERED,0.0034506396256442787,0.001981882071421478,0.005008719397897345,UNDERPOWERED,EQUIVALENT/UNDERPOWERED/UNDERPOWERED,U,underpowered:EQUIVALENT/UNDERPOWERED/UNDERPOWERED,oracle_WORSE,4.148277788169287
wcaphase|production|b1_h1_w2_n10_a1.5,wca_phase_diagram,production,b1_h1_w2_n10_a1.5,4,0.10051006770804814,0.005025503385402408,4,4,4,0.0503455080215743,0.05184567447284045,0.052145351718492994,30.723131036939137,29.82766305568608,31.61783055663227,0.2717598213553321,0.2830485125496054,0.2668467279061742,170.96999250638225,179.701614270385,195.7820945500769,0.00011159110013244999,0.0001123723110719,8.776416647917603e-05,1.0,1.0,1.0,-1.7395888683723743e-05,-0.0039709572667945975,0.0032759864901561776,EQUIVALENT,0.0012802028089549493,-0.00515134236646665,0.0060560204523740484,UNDERPOWERED,0.001297598697638673,-0.0058849685489651225,0.006513035540609046,UNDERPOWERED,EQUIVALENT/UNDERPOWERED/UNDERPOWERED,U,underpowered:EQUIVALENT/UNDERPOWERED/UNDERPOWERED,oracle_WORSE,1.2910136538837198
wcaphase|production|b1_h2_w2_n10_a1.5,wca_phase_diagram,production,b1_h2_w2_n10_a1.5,4,0.09296202275209098,0.004648101137604549,4,4,4,0.04744002515559945,0.0408682865448501,0.04802244514720315,33.1088099942229,31.198850903824223,32.4576737975101,0.2794140407640435,0.2569491025667828,0.26687105332648625,166.18422469735526,179.80082997700464,208.5967992805011,0.0001053414126168,0.00010727002712359999,9.008338645567722e-05,1.0,1.0,1.0,0.0068700414950891246,0.004269889208433322,0.0089337167908227,UNDERPOWERED,0.006805740662598403,0.0023743283781330025,0.011237152947063803,UNDERPOWERED,-6.430083249072197e-05,-0.0037198399461719975,0.0023034361562411024,EQUIVALENT,UNDERPOWERED/UNDERPOWERED/EQUIVALENT,U,underpowered:UNDERPOWERED/UNDERPOWERED/EQUIVALENT,oracle_BETTER,-0.06916892574745062
wcaphase|production|b1_h4_w2_n10_a1.5,wca_phase_diagram,production,b1_h4_w2_n10_a1.5,4,0.09431298919522006,0.004715649459761003,4,4,4,0.04651408641567625,0.046265594046204145,0.053022450446503444,37.19907252258749,37.88394365398359,40.988267289070215,0.26931081032540943,0.26723066965283426,0.27911448038746434,190.70354098416163,194.71297387682773,219.0589709959396,9.452652367381633e-05,9.457534935753212e-05,8.388252462376882e-05,1.0,1.0,1.0,-0.0005089492156470487,-0.008554184130876424,0.004254905535212928,UNDERPOWERED,0.0083314117177607,0.0018324053684803006,0.0148304180670411,UNDERPOWERED,0.008840360933407749,0.0016234633541939228,0.013751926122528499,UNDERPOWERED,UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,U,underpowered:UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,oracle_WORSE,9.373428844577214
wcaphase|production|b1_h6_w2_n10_a1.5,wca_phase_diagram,production,b1_h6_w2_n10_a1.5,4,0.09440097488609607,0.004720048744304804,4,4,4,0.0510131762689309,0.05227629413059755,0.0600535394997337,45.82507409307854,47.95319873669749,48.93495890784163,0.2685366095707332,0.26003816757214226,0.2903276040561886,238.13943666212555,244.33063447845734,229.35887206323866,7.404414935503225e-05,7.38976723038848e-05,8.000088276836158e-05,1.0,1.0,1.0,-0.0001409656561745,-0.001748158809903224,0.0019103351173686244,EQUIVALENT,0.006591386933151276,0.0010480475215317517,0.0121347263447708,UNDERPOWERED,0.006732352589325776,0.0026032026939938023,0.011273434846573975,UNDERPOWERED,EQUIVALENT/UNDERPOWERED/UNDERPOWERED,U,underpowered:EQUIVALENT/UNDERPOWERED/UNDERPOWERED,oracle_WORSE,7.131655787929111
wcaphase|production|b2_h1_w2_n10_a1.5,wca_phase_diagram,production,b2_h1_w2_n10_a1.5,4,0.012504960084677174,0.0006252480042338587,4,4,4,0.013191961134566,0.016069295120799548,0.0108834810970997,11.608175545073028,12.952322057334573,12.957644190881586,0.07351098475525131,0.07731657058946476,0.0779908246009419,223.71731917115898,222.62215325977124,230.11033829155255,8.083091939153042e-05,8.058679097295135e-05,8.10750478101095e-05,0.25,0.0,0.75,-0.0029966828257473495,-0.004023530548454125,-0.002212283128838849,DIFFERENT,-0.0053430454563452995,-0.006694148670062398,-0.004190097754345549,DIFFERENT,-0.00234636263059795,-0.0038024064693978755,-0.0012588667968892746,DIFFERENT,DIFFERENT/DIFFERENT/DIFFERENT,C,all_different,oracle_BETTER,-18.76345557850314
wcaphase|production|b2_h2_w2_n10_a1.5,wca_phase_diagram,production,b2_h2_w2_n10_a1.5,4,0.012860015541513049,0.0006430007770756524,4,4,4,0.01607157200663055,0.0160004020433184,0.0075965649580788,15.285168524929416,14.577525683546863,14.001456268174596,0.0630893797955333,0.0584129335596493,0.0624641776616657,217.668737979195,223.5887229355983,236.53898803671825,7.751077289885506e-05,7.570422260136993e-05,7.982999287535624e-05,0.0,0.5,1.0,0.0024689516738939255,-0.0015943535981461998,0.006532256945934052,UNDERPOWERED,-0.006558434849777649,-0.0097247858004549,-0.0026787918237698,DIFFERENT,-0.009027386523671575,-0.010145607795372252,-0.0081304322023087,DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-70.19732203690211
wcaphase|production|b2_h4_w2_n10_a1.5,wca_phase_diagram,production,b2_h4_w2_n10_a1.5,4,0.014741552778061051,0.0007370776389030526,4,4,4,0.024344678007008,0.023565521392374653,0.01031213028205535,25.4612792930498,25.109110193966202,24.153746849896883,0.10121696891298601,0.09807973892542834,0.08671352927512374,208.91416340773378,226.62165548449536,223.8641399489183,7.829198383830809e-05,7.21887733738313e-05,8.41510658842058e-05,0.0,0.0,1.0,-0.00015894154005800017,-0.0016415445511452492,0.0014520918799648995,UNDERPOWERED,-0.012732023661604875,-0.015374740788143175,-0.009567939086352152,DIFFERENT,-0.012573082121546876,-0.0143507762142694,-0.01079538802882435,DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-85.29007975508947
wcaphase|production|b2_h4_w2_n14_a1.5,wca_phase_diagram,production,b2_h4_w2_n14_a1.5,4,0.014801990325100125,0.0007400995162550063,4,4,4,0.0263071673949457,0.026860790327165,0.01119143927395405,24.01935814588726,24.650903953110436,21.202600176701623,0.0980038860743821,0.10121470992273685,0.0814482301273252,207.93298792974906,221.9732723866203,225.28720658928165,7.770607563371831e-05,7.56065712339383e-05,8.361398336333183e-05,0.0,0.0,1.0,-0.0007397633147328752,-0.005479523317318,0.0038138563053386745,UNDERPOWERED,-0.0151157628763066,-0.0174970649856085,-0.0127344607670047,DIFFERENT,-0.014375999561573724,-0.01659710335240915,-0.012154895770738298,DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-97.12207105821413
wcaphase|production|b2_h4_w2_n7_a1.5,wca_phase_diagram,production,b2_h4_w2_n7_a1.5,4,0.01967533954465615,0.0009837669772328075,4,4,4,0.01622383316172215,0.015796596242064698,0.0185998685895963,21.960038665380182,21.553050417283707,22.996175314031916,0.16021585271734506,0.15599652160915073,0.1628107276737031,332.16080400396544,359.2254459109145,344.4784152288331,4.870361950652467e-05,4.5920555534723266e-05,4.928952771111444e-05,0.75,0.75,0.5,0.0002918924312543497,-0.0016218953868608753,0.0018120834475776997,UNDERPOWERED,0.0028664741590637005,0.0023193465403035744,0.0034768035893559257,DIFFERENT,0.002574581727809351,0.0007377658899937502,0.005004680250245001,UNDERPOWERED,UNDERPOWERED/DIFFERENT/UNDERPOWERED,U,underpowered:UNDERPOWERED/DIFFERENT/UNDERPOWERED,oracle_WORSE,13.085322984977969
wcaphase|production|b2_h6_w2_n10_a1.5,wca_phase_diagram,production,b2_h6_w2_n10_a1.5,4,0.025046982503704976,0.001252349125185249,4,4,4,0.01956074220162665,0.01954743607850775,0.0167291357870805,63.10285437350251,63.043594728504885,59.751814409466185,0.1509897666543767,0.15036985332953678,0.14932796693616765,274.5781707257537,271.1798210344689,270.1280473176811,5.815138930553473e-05,5.859082045897705e-05,6.381516861656916e-05,1.0,1.0,1.0,0.0004992417680353741,-0.0018120902679655496,0.002810573804036298,UNDERPOWERED,-0.0024445876547905497,-0.0044904324235514985,-0.0003987428860296009,UNDERPOWERED,-0.002943829422825924,-0.0032093166900658988,-0.002678342155585949,DIFFERENT,UNDERPOWERED/UNDERPOWERED/DIFFERENT,U,underpowered:UNDERPOWERED/UNDERPOWERED/DIFFERENT,oracle_BETTER,-11.753229844714705
wcaphase|production|b4_h1_w2_n10_a1.5,wca_phase_diagram,production,b4_h1_w2_n10_a1.5,4,0.004732005128823525,0.00023660025644117624,4,4,4,0.025253582322633798,0.02258575974792535,0.0079425285372303,16.321026808855144,15.881937764616435,12.79738313519633,0.06950231667577911,0.06385776968958759,0.03295912783048395,212.16493950771797,223.26490087217417,260.3139298338897,7.238407610869456e-05,7.084606707164642e-05,7.267703021098944e-05,0.0,0.0,0.0,0.0029809134957745993,0.002434981251300524,0.0034141316280266246,DIFFERENT,-0.014150197212720424,-0.0150122374020337,-0.012503917377244851,DIFFERENT,-0.017131110708495025,-0.0183461194324021,-0.015577606178477674,DIFFERENT,DIFFERENT/DIFFERENT/DIFFERENT,C,all_different,oracle_BETTER,-362.02646113264416
wcaphase|production|b4_h2_w2_n10_a1.5,wca_phase_diagram,production,b4_h2_w2_n10_a1.5,4,0.008483268821495376,0.0004241634410747688,4,4,4,0.028243719950099548,0.027902100508925602,0.0106855006617359,21.2008695867478,20.68947769130713,17.661893195036754,0.0835356450593632,0.08260491320561644,0.04381873837992095,212.0107271846241,202.16180493357825,216.9744211420811,7.365354388530574e-05,7.470329608519574e-05,8.236892842857857e-05,0.0,0.0,0.0,1.0277103596725325e-05,-0.0009851152494716499,0.0010056694566651005,UNDERPOWERED,-0.017388382334533423,-0.019086618711573997,-0.01577131534292785,DIFFERENT,-0.01739865943813015,-0.0184197663955326,-0.01677698479959295,DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-205.0938123526684
wcaphase|production|b4_h4_w2_n10_a1.5,wca_phase_diagram,production,b4_h4_w2_n10_a1.5,4,0.016074696220169726,0.0008037348110084863,4,4,4,0.03966196026560105,0.03876110072813375,0.01712707346221835,47.66152839548164,48.0246586859804,42.10464916529895,0.17045702168763083,0.17148870472314576,0.1517916148399503,164.74068307856584,154.39005617876245,182.9517596955939,9.262232200889956e-05,9.491712914354282e-05,9.926261499425028e-05,0.0,0.0,0.25,0.0006460054900074511,-0.0003818100592689992,0.0016738210392839015,UNDERPOWERED,-0.022117807220275947,-0.0232082841423868,-0.020977008489730945,DIFFERENT,-0.0227638127102834,-0.02307825569919555,-0.022386708348536843,DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-141.61270856067878
wcaphase|production|b4_h6_w2_n10_a1.5,wca_phase_diagram,production,b4_h6_w2_n10_a1.5,4,0.024451495246034172,0.0012225747623017087,4,4,4,0.041363021985978105,0.0413618657962619,0.02307853970300135,65.22997915250163,64.64383740736916,59.613647013852756,0.4399117559294392,0.4391565637984697,0.4464892008065038,152.99209599166878,159.90963640480902,185.0646880686678,9.513684472026398e-05,9.72119362781607e-05,9.799314721763912e-05,0.0,0.0,0.75,-0.0007726419941363749,-0.002283091456053425,0.000315210554434002,UNDERPOWERED,-0.018743268492389924,-0.020613655523223702,-0.017237618790669,DIFFERENT,-0.01797062649825355,-0.02016225132336285,-0.015469659232598052,DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-73.49500027475104
wcaphase|pilot|b1_h1_w2_n10_a1.5,wca_phase_diagram,pilot,b1_h1_w2_n10_a1.5,4,0.10011666235627145,0.005005833117813573,4,4,0,0.052633420430711245,0.051575586171248355,,30.886816312166452,31.291119437140384,,0.2859113485272451,0.27635267076815795,,170.96483482663962,156.50400610702206,,0.00011525302641115,0.00011632719145284999,,1.0,1.0,,0.0015158621423191233,-0.00668768051016215,0.009814762024097147,UNDERPOWERED,,,,ARM_MISSING,,,,ARM_MISSING,UNDERPOWERED/UNDETERMINED/UNDETERMINED,U,no_oracle_arm,n/a,
wcaphase|pilot|b1_h2_w2_n10_a1.5,wca_phase_diagram,pilot,b1_h2_w2_n10_a1.5,4,0.09287396136589071,0.004643698068294536,4,4,0,0.0439751216202348,0.044240798521478594,,32.61331290167711,32.13406085956032,,0.27063400319710873,0.2648623267813769,,176.038565067857,182.93746940357718,,0.00010570760524465,0.00010526817409125,,1.0,1.0,,0.0010114457113564526,-0.005881577697950596,0.0079044691206635,UNDERPOWERED,,,,ARM_MISSING,,,,ARM_MISSING,UNDERPOWERED/UNDETERMINED/UNDETERMINED,U,no_oracle_arm,n/a,
wcaphase|pilot|b1_h4_w2_n10_a1.5,wca_phase_diagram,pilot,b1_h4_w2_n10_a1.5,4,0.09395133994272867,0.0046975669971364336,4,4,0,0.0477214489665639,0.0492048616085094,,41.751424374730064,38.381515489633216,,0.2729002035405622,0.2748427460236381,,191.1894097867671,190.47778141781936,,9.530773461326935e-05,9.577157860856956e-05,,1.0,1.0,,-0.0029140971661084283,-0.006550064904136354,0.0007218705719194973,UNDERPOWERED,,,,ARM_MISSING,,,,ARM_MISSING,UNDERPOWERED/UNDETERMINED/UNDETERMINED,U,no_oracle_arm,n/a,
wcaphase|pilot|b2_h1_w2_n10_a1.5,wca_phase_diagram,pilot,b2_h1_w2_n10_a1.5,4,0.013303492368516875,0.0006651746184258438,4,4,0,0.01556925347393355,0.0157802157781626,,11.745628935191826,12.480298527362267,,0.08070042288577631,0.0803558451884056,,225.37407236324262,217.738427005049,,7.846287373131344e-05,8.175860738213089e-05,,0.25,0.25,,0.0010426551342315993,-0.00032538021037300125,0.0024106904788362,UNDERPOWERED,,,,ARM_MISSING,,,,ARM_MISSING,UNDERPOWERED/UNDETERMINED/UNDETERMINED,U,no_oracle_arm,n/a,
wcaphase|pilot|b2_h2_w2_n10_a1.5,wca_phase_diagram,pilot,b2_h2_w2_n10_a1.5,4,0.0116518515302008,0.00058259257651004,4,4,0,0.014580461348060798,0.01623003302847495,,15.324889977055157,14.175058130832287,,0.05682495703820155,0.0631106069019236,,234.8805160820525,230.76932373980324,,7.677838764311784e-05,7.607041522923855e-05,,0.25,0.0,,-0.000966189753665875,-0.0041705485111618,0.0033174312702315256,UNDERPOWERED,,,,ARM_MISSING,,,,ARM_MISSING,UNDERPOWERED/UNDETERMINED/UNDETERMINED,U,no_oracle_arm,n/a,
wcaphase|pilot|b2_h4_w2_n10_a1.5,wca_phase_diagram,pilot,b2_h4_w2_n10_a1.5,4,0.013995349189299924,0.0006997674594649962,4,4,0,0.0249757637375993,0.0252123262884971,,25.875888537109056,26.12554293208316,,0.10106885452525095,0.10041983609787075,,219.73516013978582,211.09890060371566,,7.458123187590621e-05,7.555774555022249e-05,,0.0,0.0,,-0.00045529942690757455,-0.0020542258982952,0.001143627044480051,UNDERPOWERED,,,,ARM_MISSING,,,,ARM_MISSING,UNDERPOWERED/UNDETERMINED/UNDETERMINED,U,no_oracle_arm,n/a,
wcaphase|pilot|b4_h1_w2_n10_a1.5,wca_phase_diagram,pilot,b4_h1_w2_n10_a1.5,4,0.0042430355901638,0.00021215177950819,4,4,0,0.0240937640039338,0.025033822439342303,,16.528921481766318,16.31600406956061,,0.0673141941391649,0.07095061836255076,,219.46568656310538,228.95934273756245,,6.830713151842408e-05,7.287233294585271e-05,,0.0,0.0,,-0.0002811136466641011,-0.003985547944857227,0.004082265440273425,UNDERPOWERED,,,,ARM_MISSING,,,,ARM_MISSING,UNDERPOWERED/UNDETERMINED/UNDETERMINED,U,no_oracle_arm,n/a,
wcaphase|pilot|b4_h2_w2_n10_a1.5,wca_phase_diagram,pilot,b4_h2_w2_n10_a1.5,4,0.00832580019308745,0.0004162900096543725,4,4,0,0.030822513937622,0.03020017829649465,,21.819459077588306,21.467414447631526,,0.09008455583400876,0.08809956634213495,,202.6916484049873,209.798566111545,,7.499625018749062e-05,7.672956195940203e-05,,0.0,0.0,,-5.1493148197701184e-05,-0.002185556497425526,0.0017588382223147235,UNDERPOWERED,,,,ARM_MISSING,,,,ARM_MISSING,UNDERPOWERED/UNDETERMINED/UNDETERMINED,U,no_oracle_arm,n/a,
wcaphase|pilot|b4_h4_w2_n10_a1.5,wca_phase_diagram,pilot,b4_h4_w2_n10_a1.5,4,0.0148745251231946,0.00074372625615973,4,4,0,0.037856242961640696,0.04103920619698205,,47.381927695202066,47.97791748037601,,0.1658631504947746,0.1742569212639967,,153.22192516516066,160.91911395086623,,9.167022117644118e-05,9.198758812059397e-05,,0.0,0.0,,-0.003118292766986901,-0.005688951798876053,-0.00135926863865715,DIFFERENT,,,,ARM_MISSING,,,,ARM_MISSING,DIFFERENT/UNDETERMINED/UNDETERMINED,U,no_oracle_arm,n/a,
wcaphase|smoke|b1_h1_w2_n7_a1.5,wca_phase_diagram,smoke,b1_h1_w2_n7_a1.5,2,1.0358829710328932,0.05179414855164466,2,2,2,0.9090152155283253,0.8101239696015788,0.8273079803511363,6.921551373578383,6.817465763225227,6.945900047715631,2.72263137702572,2.39130599484613,2.3788649784576243,84.55757575757576,83.8927507447865,68.79144385026737,0.0002076411960132,0.00024224806201545,0.0005017995570320501,1.0,1.0,1.0,0.09889124592674647,0.049122478499588285,0.14866001335390466,UNDERPOWERED,0.017184010749557443,-0.10872248953744856,0.14309051103656345,UNDERPOWERED,-0.08170723517718903,-0.2573825028913532,0.09396803253697517,UNDERPOWERED,UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,U,underpowered:UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,oracle_BETTER,-7.887689774040558
wcaphase|smoke|b1_h4_w2_n7_a1.5,wca_phase_diagram,smoke,b1_h4_w2_n7_a1.5,2,1.2764304850628656,0.06382152425314329,2,2,2,1.2254625945283752,1.3446952937743633,1.12605334422808,9.19924395781294,9.415884876267729,9.190662930364368,3.575259264858559,3.8823590850253034,3.331770218122583,84.61455525606468,88.64816870144284,70.4,0.00024224806201545,0.00015573089700989998,0.00051910299003315,1.0,0.0,1.0,-0.11923269924598812,-0.12266400158002044,-0.11580139691195579,DIFFERENT,-0.2186419495462833,-0.34633831678446125,-0.09094558230810534,DIFFERENT,-0.09940925030029518,-0.23053691987250546,0.0317184192719151,UNDERPOWERED,DIFFERENT/DIFFERENT/UNDERPOWERED,U,underpowered:DIFFERENT/DIFFERENT/UNDERPOWERED,oracle_BETTER,-7.788066131576227
wcaphase|smoke|b4_h1_w2_n7_a1.5,wca_phase_diagram,smoke,b4_h1_w2_n7_a1.5,2,0.42928198002543316,0.02146409900127166,2,2,2,0.3608224747768527,0.35192763559839385,0.3652010892162866,2.8012075448755236,2.779364898480166,2.636117025456468,1.0538897934697347,1.0319469529193674,1.0495825736109992,75.72413793103448,73.21664564943254,64.47592954990215,0.00036337209302319997,0.00036337209302319997,0.0006402270210409001,1.0,1.0,1.0,0.008894839178458847,-0.008174407540446293,0.025964085897363987,UNDERPOWERED,0.0132734536178927,-0.011354071565856827,0.03790097880164223,UNDERPOWERED,0.004378614439433853,-0.0031796640254105335,0.01193689290427824,EQUIVALENT,UNDERPOWERED/UNDERPOWERED/EQUIVALENT,U,underpowered:UNDERPOWERED/UNDERPOWERED/EQUIVALENT,oracle_WORSE,1.019985613925476
wcaphase|smoke|b4_h4_w2_n7_a1.5,wca_phase_diagram,smoke,b4_h4_w2_n7_a1.5,2,0.43663791339238167,0.021831895669619086,2,2,2,0.43555681012145,0.4528059028669958,0.4729770557752868,4.065525919475271,4.0665876795320735,4.272732070067299,1.5808702637986323,1.5685749559471474,1.5989373732365304,78.9178519593614,75.62227602905568,50.54327499400623,0.00025955149501655,0.00031146179401990003,0.0008478682170542,0.5,0.0,0.5,-0.017249092745545813,-0.065245478722393,0.030747293231301376,UNDERPOWERED,0.020171152908291023,-0.07904104152252267,0.11938334733910472,UNDERPOWERED,0.03742024565383684,-0.013795562800129668,0.08863605410780334,UNDERPOWERED,UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,U,underpowered:UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,oracle_WORSE,8.57008622158044
wcarep|b1_h2_w2_n10_a1.5,wca_representative,representative,b1_h2_w2_n10_a1.5,10,0.08786921965835615,0.004393460982917807,10,10,10,0.04305658528401985,0.0426099954671222,0.04843397028942325,31.13016083299547,31.601844556769528,34.91340969866947,0.26480047633269843,0.2637199149739837,0.26205747926544476,185.6542512819703,162.65947013744463,210.89744731527986,0.0001047310915704,0.00010543906398425,8.75932765861707e-05,1.0,1.0,1.0,0.00113669755569537,-0.0028693622863839177,0.0051609343984411376,UNDERPOWERED,0.006262787172253539,0.0021950193106358485,0.010442188203570247,UNDERPOWERED,0.0051260896165581694,0.0017929258083169005,0.008043282815087751,UNDERPOWERED,UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,U,underpowered:UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,oracle_WORSE,5.833771639817551
