system,stage,cell,cell_id,run_method,seed,stored_target_semantics,beta,ema,source,q_max_rel_dev_full,q_rms_rel_dev_full,q_tv_to_uniform_full,log_q_range_kT_full,log_q_std_kT_full,q_max_rel_dev_interior,q_rms_rel_dev_interior,q_tv_to_uniform_interior,log_q_range_kT_interior,log_q_std_kT_interior,recon_oracle_q_max_rel_dev_full,recon_oracle_q_rms_rel_dev_full,recon_oracle_q_tv_to_uniform_full,recon_oracle_log_q_range_kT_full,recon_oracle_log_q_std_kT_full,recon_oracle_q_max_rel_dev_interior,recon_oracle_q_rms_rel_dev_interior,recon_oracle_q_tv_to_uniform_interior,recon_oracle_log_q_range_kT_interior,recon_oracle_log_q_std_kT_interior
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.9|ema0.0005,edbema|phi0.9|ema0.0005,fr_estimated,17,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.0005,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p0005/raw/main/fr_estimated__phi0.9_seed17.npz,0.002281990049706306,0.0012156913181833335,0.0004953164998718613,0.004103415411553408,0.0012158531996212668,0.0018558394441424708,0.001159947584482592,0.00047300357067766387,0.003440680092983499,0.0011602118467347856,0.21720979041383137,0.11108041765208855,0.04541972924269519,0.40268715082189566,0.114221402871252,0.20334283470019732,0.1124196066817037,0.04624614891826657,0.3855019378408266,0.11502449773463842
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.9|ema0.0005,edbema|phi0.9|ema0.0005,fr_estimated,18,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.0005,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p0005/raw/main/fr_estimated__phi0.9_seed18.npz,0.002057606315124527,0.0014159338909738883,0.0006333425522390686,0.003779342829005706,0.0014156067137414956,0.002072854474620689,0.001346776090288896,0.0005828521241260333,0.003779342829005781,0.0013463699939837523,0.17897558469172992,0.08858359979795426,0.03690462604717535,0.33659466809027083,0.0905908423902252,0.1692687482326164,0.09096211774018331,0.0384636764258574,0.33659466809027083,0.09262455239949602
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.9|ema0.0005,edbema|phi0.9|ema0.0005,fr_estimated,19,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.0005,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p0005/raw/main/fr_estimated__phi0.9_seed19.npz,0.0011660808642734999,0.0005747671786700366,0.0002664420882255694,0.001996198710918001,0.0005747623936044709,0.0011646823157361874,0.000590659214066147,0.0002737535058119315,0.0019961987109180157,0.0005906613733824948,0.1882777071963877,0.09264961377300829,0.038816390437235324,0.34255214736556205,0.09488569746916445,0.17790237599984549,0.09450763734862644,0.04022287185794139,0.342552147365562,0.09645033888368676
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.9|ema0.0005,edbema|phi0.9|ema0.0005,fr_estimated,2,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.0005,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p0005/raw/main/fr_estimated__phi0.9_seed2.npz,0.0030374433232741582,0.0017187970085836663,0.0007439754952033696,0.0049812830045442395,0.001719809339319575,0.0027933534165104357,0.0018107963086573232,0.0008270348850137004,0.0049812830045442655,0.0018114625223845519,0.19290115376594752,0.11869342106352765,0.053605742992521535,0.38969530705958855,0.11852935464122168,0.19079563753444084,0.11678838169229047,0.05219469353958007,0.37431510013993075,0.11644009988991946
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.9|ema0.0005,edbema|phi0.9|ema0.0005,fr_estimated,3,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.0005,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p0005/raw/main/fr_estimated__phi0.9_seed3.npz,0.0017452850795568464,0.0005087955781505482,0.00017987656285579,0.0023438536489471394,0.0005090306306609211,0.0017212502291897858,0.0005565179342565324,0.00020632535478656413,0.002343853648946966,0.0005567669697111211,0.18630729454212802,0.10412087851543332,0.045902150520895496,0.3604385785569777,0.10495900707299355,0.17542401561479148,0.10382998079840206,0.04566837778875865,0.35242919173577253,0.10443904645884378
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.9|ema0.0005,edbema|phi0.9|ema0.0005,fr_estimated,4,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.0005,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p0005/raw/main/fr_estimated__phi0.9_seed4.npz,0.001393466695162937,0.0006887151793341342,0.0003165073947373135,0.0024853503640773393,0.0006888306482418793,0.0014556039998554482,0.0006785505673823294,0.0003025998058665983,0.002485350364077407,0.000678694056531276,0.18880976020415785,0.1039830795059409,0.04555764542004437,0.3586446881617308,0.10514415810746579,0.1782657846860839,0.10437862139780432,0.04583081553530806,0.3586446881617308,0.10529550146710617
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.9|ema0.0005,edbema|phi0.9|ema0.0005,fr_estimated,5,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.0005,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p0005/raw/main/fr_estimated__phi0.9_seed5.npz,0.003003956770957772,0.0018698671134579235,0.000850755399279994,0.00518451762941558,0.0018709448905155552,0.0028828396568024717,0.001734455040015416,0.0007562817803805762,0.004905613840732034,0.0017356100154752305,0.21568786408521312,0.1308348438718279,0.05892920553079958,0.41943179416193566,0.1298822163811879,0.20624305135185073,0.1277333359491628,0.056549919527782204,0.39615460727444507,0.12651895718227282
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.9|ema0.0005,edbema|phi0.9|ema0.0005,fr_estimated,6,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.0005,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p0005/raw/main/fr_estimated__phi0.9_seed6.npz,0.0015335601424690815,0.0007369467347754117,0.0002887745842581593,0.0026685970061847636,0.0007367437027282057,0.0014249485353909908,0.0007539006607821036,0.00031785888451520936,0.0024662147305579037,0.0007537193823245273,0.19016829738697294,0.09626773323221215,0.04028775348284527,0.34855899516528543,0.09864019677119715,0.17891640896828664,0.09768505358570188,0.04152383235064811,0.34114482007972624,0.09976435533428106
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.9|ema0.0005,edbema|phi0.9|ema0.0005,fr_estimated,7,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.0005,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p0005/raw/main/fr_estimated__phi0.9_seed7.npz,0.0011475708847350496,0.0008209871079064226,0.0003552401382701505,0.0022499226793712412,0.0008210126868121719,0.0011203603033318466,0.0007857641111104022,0.00032541363746371813,0.002237063160448258,0.0007857830968747803,0.2010391701672808,0.10348422507077816,0.04316518819002018,0.3722789804652741,0.10594788423728245,0.18887001054571373,0.10473096388795777,0.044163509967140975,0.36632433016861743,0.10683156024607605
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.9|ema0.0005,edbema|phi0.9|ema0.0005,fr_estimated,8,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.0005,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p0005/raw/main/fr_estimated__phi0.9_seed8.npz,0.003450958741489152,0.0020745775239466835,0.00093571997921061,0.005402780303383866,0.0020760331060998218,0.0032683070919434787,0.0018998454372599397,0.0008259984240862021,0.005031776791019862,0.001901371614117548,0.2155788426898101,0.11540431812172057,0.04866742970360908,0.41238922961768587,0.11744023212585115,0.2020363661251705,0.11550095816952084,0.048785460850614235,0.3937937867457393,0.1171459866026952
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.9|ema0.0005,edbema|phi0.9|ema0.0005,fr_estimated,9,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.0005,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p0005/raw/main/fr_estimated__phi0.9_seed9.npz,0.0023693793201959856,0.0014906083487592214,0.0006533739260960892,0.004483970421401013,0.001490221972457272,0.002065274034996012,0.0014790271537235655,0.0006773029496483065,0.004117218082446284,0.0014789362969321199,0.1872355522312913,0.0913865718595496,0.037543148034261925,0.33843036778194324,0.09411706395213118,0.17639362899591848,0.0940094889482423,0.039157272039453066,0.33843036778194335,0.09632459729185182
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.001,edbema|phi0.5|ema0.001,fr_estimated,0,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.001,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p001/raw/main/fr_estimated__phi0.5_seed0.npz,0.0026381521296441335,0.0009455984400306636,0.0003459028528446566,0.0038873076248924473,0.0009460153557376017,0.0009255492100568308,0.0005552683387671265,0.0002521928271323309,0.0018180678913757727,0.0005552119864577423,0.8060200654981322,0.25627963758599576,0.09401195375060431,0.9589533207978345,0.23677699617587075,0.30551535321558254,0.147548434467651,0.061673558271639214,0.5265411258083468,0.1520078388909685
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.001,edbema|phi0.5|ema0.001,fr_estimated,1,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.001,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p001/raw/main/fr_estimated__phi0.5_seed1.npz,0.0053538431337673,0.001771022433737733,0.0007252068371950339,0.007944891735039806,0.001772152781687358,0.002182017008754311,0.001366658004194186,0.0006115304456158916,0.004042733728133441,0.0013665616662986815,0.7326310872655972,0.24091527634141607,0.08800032858566328,0.8817005658569848,0.22002898242269953,0.23539494580296827,0.1270840949493135,0.052168418620581775,0.4397778249515466,0.1306061463347792
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.001,edbema|phi0.5|ema0.001,fr_estimated,10,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.001,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p001/raw/main/fr_estimated__phi0.5_seed10.npz,0.004005697390668583,0.001198295587942842,0.00042869235578941664,0.0055439809784389085,0.0011992096147972235,0.0011041088953173128,0.0006343505170441474,0.00026899822435542264,0.002177046010822036,0.0006342824711937039,0.8012635480623411,0.2509542459405681,0.09185744217309125,0.9303057613122316,0.2284402697450256,0.3012053086758666,0.13583874347618413,0.056834691463795425,0.49824033231887377,0.13842603700377795
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.001,edbema|phi0.5|ema0.001,fr_estimated,11,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.001,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p001/raw/main/fr_estimated__phi0.5_seed11.npz,0.0034167511752640767,0.0012073604335845482,0.0004777687610813782,0.005157035881007239,0.0012078160310648415,0.0013945352567972247,0.0008956419849124695,0.0003770839670141648,0.002781738874452911,0.0008955521241328468,0.665386222023528,0.23361946134333542,0.08664877193898621,0.8242171656843587,0.21344691660629345,0.2658570091840382,0.12272023880739392,0.04975093997709368,0.44887151234652123,0.12479446242269421
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.001,edbema|phi0.5|ema0.001,fr_estimated,12,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.001,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p001/raw/main/fr_estimated__phi0.5_seed12.npz,0.003600032072033188,0.0012986846412676996,0.0004954961656713187,0.005337097568811663,0.00129923457748624,0.0012790438896901346,0.0008761949552428755,0.00038626060910716697,0.002494368354652175,0.0008761041286064536,0.7746656038570916,0.24106752969703202,0.08810325153285532,0.9103209675456824,0.22018383549363335,0.2696843801081723,0.13017158959689157,0.05282405697948035,0.47331361385207416,0.13345449403743426
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.001,edbema|phi0.5|ema0.001,fr_estimated,13,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.001,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p001/raw/main/fr_estimated__phi0.5_seed13.npz,0.0033305214677715744,0.0009208642153749341,0.00031169199435677726,0.004432017338663612,0.0009215576382432029,0.0008847626808990983,0.0004605738970048218,0.00020072044169330784,0.0016519629384336427,0.0004605568914043562,0.8989524139724321,0.26354102943228824,0.09730302249277484,0.9894110578590789,0.23799772738288652,0.3473014103260985,0.15189944445083356,0.06449172758437678,0.5393047933025734,0.15199703231845477
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.001,edbema|phi0.5|ema0.001,fr_estimated,14,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.001,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p001/raw/main/fr_estimated__phi0.5_seed14.npz,0.002425739968310081,0.001269926314545804,0.0005587188958453677,0.0043704811901141985,0.0012700888622603598,0.001983876362887549,0.0012690579920563404,0.0005486119636631508,0.00375712268205172,0.001269342850729485,0.752492733362309,0.2351346880790927,0.08577965671358664,0.8756338793965384,0.21358670936252167,0.27477925422649463,0.12200621756034288,0.04971119583146287,0.4565361504161629,0.12430512864324234
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.001,edbema|phi0.5|ema0.001,fr_estimated,15,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.001,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p001/raw/main/fr_estimated__phi0.5_seed15.npz,0.0033082411835357872,0.0008675921449219455,0.0003059747495298439,0.004088286436999408,0.0008683603293599276,0.0006604887770387258,0.0003499291600586664,0.000149714079511196,0.0011124649322364708,0.0003499720211034401,0.8693204795132154,0.2622620227586754,0.09687926806408441,0.97576983959737,0.23800349275504495,0.3374886003518631,0.14970756082989842,0.06366581939041065,0.5325969198927379,0.15062779110329277
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.001,edbema|phi0.5|ema0.001,fr_estimated,16,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.001,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p001/raw/main/fr_estimated__phi0.5_seed16.npz,0.005036774485897455,0.0018156089457411154,0.000806150930162577,0.007209836233037223,0.0018169007106207463,0.0023258004109815156,0.0014431075966961197,0.0006752312109726244,0.004052996101550857,0.0014436176459871177,0.8146522879496443,0.2509897009587001,0.09163740619011904,0.945352686461681,0.22971638608873118,0.30078522395933893,0.13978057716761663,0.05822608373005227,0.5067276318994338,0.1431357358332116
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.001,edbema|phi0.5|ema0.001,fr_estimated,17,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.001,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p001/raw/main/fr_estimated__phi0.5_seed17.npz,0.004743872648707681,0.0017320454860206577,0.0007100370870845962,0.007010107019886599,0.0017329805888114886,0.0020029120672243605,0.0013944766162077974,0.0005983509621724358,0.003908678953669919,0.001394513501212727,0.7241564233982141,0.24202389978303385,0.08914769480966561,0.8840017852846984,0.22253116001760168,0.2538321223984683,0.13132190636358082,0.05372244295709432,0.4612486440156705,0.13502504717840275
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.001,edbema|phi0.5|ema0.001,fr_estimated,18,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.001,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p001/raw/main/fr_estimated__phi0.5_seed18.npz,0.003635950618996353,0.0011955820451762225,0.0005002798009014944,0.00482964889428354,0.001196408762360673,0.0014818722021830988,0.00078143829326937,0.0003600997482781551,0.002276650926566942,0.0007816405818271047,0.8024013005901738,0.2496485079589921,0.09187524580455204,0.9282576382159515,0.22841211066234962,0.31927883433442417,0.14060017633345473,0.05916383261563119,0.511584150216871,0.14281011014226366
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.001,edbema|phi0.5|ema0.001,fr_estimated,19,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.001,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p001/raw/main/fr_estimated__phi0.5_seed19.npz,0.0029967756395320455,0.0012034221622878871,0.0005112249236131189,0.004576074241459381,0.001203983364098768,0.0013853040898392788,0.0008059830149456657,0.0003609689145021833,0.002548850049705725,0.0008060814132655957,0.7980786522617358,0.23349007386562357,0.0849115479422488,0.8742887391904102,0.20885295267243892,0.28094964087800967,0.11814288570243005,0.049513960803549334,0.43697796476931394,0.11834618451011159
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.001,edbema|phi0.5|ema0.001,fr_estimated,2,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.001,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p001/raw/main/fr_estimated__phi0.5_seed2.npz,0.003272889401287782,0.0008738834714824171,0.0003101049045826155,0.004158116899601797,0.0008745922805528055,0.0007143586645850242,0.0003955674283605537,0.0001802305764788468,0.0012937085009635412,0.00039559284240470416,0.8600125393307652,0.2554842916948688,0.09418965076912356,0.9546592432383623,0.23069629443077055,0.34299929541902663,0.14310826763196646,0.060490327816361315,0.5235498763714777,0.1430611425288182
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.001,edbema|phi0.5|ema0.001,fr_estimated,3,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.001,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p001/raw/main/fr_estimated__phi0.5_seed3.npz,0.0033273529988447903,0.0009502797765368261,0.0003214261798113185,0.004195325651370892,0.0009511992925287635,0.000567481925961566,0.00026668305836368913,0.00011220990608098247,0.00105198408106953,0.0002666977468098605,0.8102274815572876,0.24902739539742574,0.09086638829749967,0.9312401622229391,0.22618869392844435,0.3009622429952885,0.13435264278856793,0.055565719152572586,0.49556016201860414,0.1368824478663923
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.001,edbema|phi0.5|ema0.001,fr_estimated,4,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.001,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p001/raw/main/fr_estimated__phi0.5_seed4.npz,0.0040129363363184956,0.0011161955667238462,0.0003909263627924768,0.005598881047788093,0.0011170958042527853,0.0012178925367385407,0.0006238412252169493,0.0002622462521584141,0.00221341763662428,0.0006237570008575735,0.8068552519933825,0.23417580424256013,0.08539695478509496,0.8654374931513305,0.20714310269446762,0.2805396554171695,0.11038382736089118,0.04617113133637996,0.4207771420411941,0.10951473870578626
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.001,edbema|phi0.5|ema0.001,fr_estimated,5,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.001,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p001/raw/main/fr_estimated__phi0.5_seed5.npz,0.004568719884655459,0.0013044686793671,0.0005264070670618843,0.005873160288603539,0.0013056846234437874,0.0016314597607186565,0.0008570387291202682,0.00036491800568224265,0.0025781006294179074,0.0008572839065174702,0.7997727974166082,0.2501895792723606,0.09233034383010344,0.9435297438667778,0.2306133615601911,0.30261967947625856,0.14406926939153908,0.06002332373636152,0.5156056459598926,0.1474010045708828
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.001,edbema|phi0.5|ema0.001,fr_estimated,6,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.001,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p001/raw/main/fr_estimated__phi0.5_seed6.npz,0.0037881492054229193,0.0011909924362464657,0.00044129577042126603,0.005743279551058584,0.0011914298266694613,0.0016367093916287434,0.0008403127030423956,0.00038124092052851054,0.0025313656831546325,0.0008400548278267755,0.8715840677726878,0.2568875937654414,0.09356544106366871,0.964552355167516,0.2307215302510053,0.3002921939187182,0.13674852041565017,0.05753921658030289,0.4923919328830575,0.1380881348552504
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.001,edbema|phi0.5|ema0.001,fr_estimated,7,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.001,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p001/raw/main/fr_estimated__phi0.5_seed7.npz,0.005068772538615041,0.0019126168866608882,0.0008457632088926543,0.007415928187210664,0.0019136657217549687,0.0025637894609235046,0.0015813850540537023,0.0007267528618508533,0.004442542493448951,0.0015818598422269294,0.8042160025123999,0.24960889299070926,0.09127637319493828,0.9350325777230051,0.22759149608626086,0.2877346452080256,0.13490845980919028,0.055491387383748564,0.49144411209597105,0.13817803181357827
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.001,edbema|phi0.5|ema0.001,fr_estimated,8,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.001,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p001/raw/main/fr_estimated__phi0.5_seed8.npz,0.004655456436877925,0.0015524717873729875,0.0006525161958195738,0.006798791937331649,0.0015535383980572433,0.0018210593040408618,0.0010861858953159552,0.00045684022965311545,0.0034601281719387235,0.001086417422387546,0.8085331282075656,0.24393724466025524,0.08892336750784594,0.9168125962025127,0.220583913421648,0.297731116572572,0.1290413611926163,0.05361766169646549,0.48171996255720373,0.1308766850551161
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.001,edbema|phi0.5|ema0.001,fr_estimated,9,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.001,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p001/raw/main/fr_estimated__phi0.5_seed9.npz,0.0031949176624450626,0.0010090639711235062,0.0003374245529166773,0.004485233681934333,0.0010099376116847205,0.0008827735508187828,0.0003990440454628217,0.00016627951979110203,0.0014756624140591771,0.0003989982510377105,0.7981005165724329,0.2426808519827584,0.08857420221039997,0.8989835454467716,0.21857442783776884,0.27375383360158123,0.12408063327061701,0.051411358518440364,0.45032148339287487,0.1257248366681017
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.75|ema0.001,edbema|phi0.75|ema0.001,fr_estimated,0,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.001,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p001/raw/main/fr_estimated__phi0.75_seed0.npz,0.0018645152854738223,0.0006621481883303952,0.0002703352557960725,0.0027355150053142187,0.000662297983134633,0.0008064309045303641,0.000527032503847268,0.00022239319943015182,0.0015728652159881014,0.0005270488700072739,0.3521767919954115,0.13349675117146564,0.056920142656529935,0.49448306617820265,0.12994399038240023,0.22152848036658113,0.11059831597688649,0.04780758548830381,0.35601592325539566,0.10890508669306194
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.75|ema0.001,edbema|phi0.75|ema0.001,fr_estimated,1,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.001,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p001/raw/main/fr_estimated__phi0.75_seed1.npz,0.002877868579315823,0.0013658456795259855,0.000633013953302043,0.004696648183211975,0.0013663444490709163,0.001910170590402771,0.0012572022927685488,0.000576772457458467,0.0035594149923386877,0.00125764030447851,0.352652093599108,0.1403061701195519,0.05924599153204892,0.5220730698285299,0.13855325435996635,0.22954369283473985,0.11976633983565864,0.05069562049421298,0.3872876156898676,0.11928116462497296
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.75|ema0.001,edbema|phi0.75|ema0.001,fr_estimated,10,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.001,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p001/raw/main/fr_estimated__phi0.75_seed10.npz,0.002557043156226624,0.0013976081295235473,0.0006143716060186184,0.004376354046176958,0.001397688612509002,0.0017748058677562462,0.001277165277122677,0.0005525120345408851,0.003513980818078143,0.0012771135132817115,0.3672806423927806,0.13926813246839148,0.06013516145422249,0.49209280644817766,0.13387241514259593,0.24296683992268076,0.11520418055118108,0.051062628193930655,0.36080196684296173,0.11186690280841192
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.75|ema0.001,edbema|phi0.75|ema0.001,fr_estimated,11,ESTIMATED-for-every-method (edb_abffr_core._finalize),4.0,0.001,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_0p001/raw/main/fr_estimated__phi0.75_seed11.npz,0.0027828529928568546,0.0015190988568960458,0.0006635307046777244,0.004859700600138591,0.001519126272376539,0.001987576557435533,0.001399558736734512,0.0006048095814735976,0.0037575492541005906,0.0013994071734554517,0.3252103162981812,0.11685769318498804,0.04868066676764585,0.4531997096601113,0.1135972541842638,0.19161144329860735,0.09096369453911093,0.03924275532821415,0.31131063602899983,0.09006488487171292
