method,target_type,gamma,eta,burnin_fraction,fr_every,n_rows,witness_median,witness_p90,witness_max,witness_final_median,quantity,source
abf_fr_uniform,uniform,0.01,0.15,0.2,5,505,0.0,0.0,1.1102230246251565e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.01,0.15,0.4,5,505,0.0,0.0,1.1102230246251565e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.02,0.075,0.0,5,505,0.0,0.0,1.1102230246251565e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.02,0.075,0.2,5,505,0.0,0.0,1.1102230246251565e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.02,0.075,0.4,5,505,0.0,0.0,1.1102230246251565e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.02,0.1,0.0,5,505,0.0,0.0,1.1102230246251565e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.02,0.1,0.2,5,505,0.0,0.0,1.1102230246251565e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.02,0.1,0.4,5,505,0.0,0.0,1.1102230246251565e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.02,0.15,0.0,5,505,0.0,0.0,1.1102230246251565e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.02,0.15,0.2,5,505,0.0,0.0,1.1102230246251565e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.02,0.15,0.4,5,505,0.0,0.0,1.0061396160665481e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.05,0.075,0.0,5,505,0.0,0.0,1.1102230246251565e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.05,0.075,0.2,5,505,0.0,0.0,1.0408340855860843e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.05,0.075,0.4,5,505,0.0,0.0,1.1102230246251565e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.05,0.1,0.0,5,505,0.0,0.0,1.1102230246251565e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.05,0.1,0.2,5,505,0.0,0.0,1.1102230246251565e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.05,0.1,0.4,5,505,0.0,0.0,1.1102230246251565e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.05,0.15,0.0,5,505,0.0,0.0,1.0061396160665481e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.05,0.15,0.2,5,505,0.0,0.0,1.1102230246251565e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.05,0.15,0.4,5,505,0.0,0.0,1.1102230246251565e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.1,0.075,0.0,5,505,0.0,0.0,1.0408340855860843e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.1,0.075,0.2,5,505,0.0,0.0,1.0408340855860843e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.1,0.075,0.4,5,505,0.0,0.0,1.1102230246251565e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.1,0.1,0.0,5,505,0.0,0.0,1.1102230246251565e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.1,0.1,0.2,5,505,0.0,0.0,1.1102230246251565e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.1,0.1,0.4,5,505,0.0,0.0,1.1102230246251565e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.1,0.15,0.0,5,505,0.0,0.0,1.0061396160665481e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.1,0.15,0.2,5,505,0.0,0.0,1.1102230246251565e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
abf_fr_uniform,uniform,0.1,0.15,0.4,5,505,0.0,0.0,1.1102230246251565e-16,0.0,"|L2(p_hat,q_target) - L2(p_hat,uniform)|  == LOWER BOUND on L2(q_target, uniform)",/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_runs_long.csv
