system,stage,cell,run_method,stored_target_semantics,n_runs,beta,ema,max_rel_dev_full_median,max_rel_dev_interior_median,rms_rel_dev_full_median,tv_to_uniform_full_median,log_q_range_kT_full_median,log_q_range_kT_interior_median,log_q_std_kT_full_median
alkanes_torsion,b1,butane_b1_s2.3_full_dispersed,fr_estimated,METHOD-SPECIFIC (alkanes.core._fr_target),16,1.0,0.01,0.00033273900585684135,0.00032896561974049554,0.0001634550120913555,6.571502595788167e-05,0.0005833828300473571,0.0005833828300473462,0.00016345727741901874
alkanes_torsion,b1,butane_b1_s2.3_full_dispersed,fr_oracle,METHOD-SPECIFIC (alkanes.core._fr_target),16,1.0,0.01,0.3994863179593413,0.3523411410642936,0.26104409780029053,0.11449352031823087,0.833207812563446,0.6837751929377763,0.27432552433091895
alkanes_torsion,b1,butane_b1_s2.3_full_dispersed,fr_uniform,METHOD-SPECIFIC (alkanes.core._fr_target),16,1.0,0.01,2.220446049250313e-16,0.0,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,0.0
alkanes_torsion,b1,butane_b1_s2.3_full_trans,fr_estimated,METHOD-SPECIFIC (alkanes.core._fr_target),16,1.0,0.01,0.00036759085358328836,0.0003674953964298844,0.00015552223427707528,6.054917383004235e-05,0.0005941789183633918,0.0005941789183633589,0.0001555133749878881
alkanes_torsion,b1,butane_b1_s2.3_full_trans,fr_oracle,METHOD-SPECIFIC (alkanes.core._fr_target),16,1.0,0.01,0.39613632906480756,0.3480264414502082,0.2583234400794674,0.113121954513829,0.8271091542130287,0.6762357439093979,0.27136473039452136
alkanes_torsion,b1,butane_b1_s2.3_full_trans,fr_uniform,METHOD-SPECIFIC (alkanes.core._fr_target),16,1.0,0.01,2.220446049250313e-16,0.0,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,0.0
alkanes_torsion,b2,butane_b0.5_s2.3_full_trans,fr_estimated,METHOD-SPECIFIC (alkanes.core._fr_target),12,0.5,0.01,0.0004265848937929917,0.00043607986470411975,0.0001816102509314734,7.633025963945552e-05,0.0007328226797547529,0.000732822679754819,0.000181615959579842
alkanes_torsion,b2,butane_b0.5_s2.3_full_trans,fr_oracle,METHOD-SPECIFIC (alkanes.core._fr_target),12,0.5,0.01,0.36410698407914566,0.33318997203623957,0.24565210052084904,0.10864442817286973,0.7616588139119616,0.6329999828248714,0.2561631256138992
alkanes_torsion,b2,butane_b0.5_s2.3_full_trans,fr_uniform,METHOD-SPECIFIC (alkanes.core._fr_target),12,0.5,0.01,2.220446049250313e-16,0.0,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,0.0
alkanes_torsion,b2,butane_b2_s2.3_full_trans,fr_estimated,METHOD-SPECIFIC (alkanes.core._fr_target),12,2.0,0.01,0.00037176540144412407,0.0003604479723789411,0.00017501331150708896,7.159664016575143e-05,0.0006620113286825795,0.0006620113286825593,0.00017501097522665913
alkanes_torsion,b2,butane_b2_s2.3_full_trans,fr_oracle,METHOD-SPECIFIC (alkanes.core._fr_target),12,2.0,0.01,0.4683087720136603,0.3553963359827232,0.26778466663916767,0.11262388960099054,0.9248346267701213,0.7329897952060251,0.2819196777668973
alkanes_torsion,b2,butane_b2_s2.3_full_trans,fr_uniform,METHOD-SPECIFIC (alkanes.core._fr_target),12,2.0,0.01,2.220446049250313e-16,0.0,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,0.0
alkanes_torsion,p1,pentane_b1_s2.3_full_dispersed,fr_active,METHOD-SPECIFIC (alkanes.core._fr_target),16,1.0,0.01,0.0004756051198201994,0.00046344309790508076,0.0002188391391936577,8.76979503485824e-05,0.0008395395663567263,0.000839539566356661,0.00021883426850269504
alkanes_torsion,p1,pentane_b1_s2.3_full_dispersed,fr_estimated,METHOD-SPECIFIC (alkanes.core._fr_target),16,1.0,0.01,0.0004527216271276724,0.0004340923894873283,0.00020531393614379003,8.553725516468263e-05,0.0007666634743392144,0.0007666634743391612,0.0002053084181275509
alkanes_torsion,p1,pentane_b1_s2.3_full_dispersed,fr_oracle,METHOD-SPECIFIC (alkanes.core._fr_target),16,1.0,0.01,0.35734461234668097,0.3093681070589356,0.23290207374919963,0.10226285492488099,0.7382632213839188,0.5961650557721582,0.24192324535155832
alkanes_torsion,p1,pentane_b1_s2.3_full_dispersed,fr_uniform,METHOD-SPECIFIC (alkanes.core._fr_target),16,1.0,0.01,2.220446049250313e-16,0.0,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,0.0
alkanes_torsion,p1,pentane_b1_s2.3_full_trans,fr_active,METHOD-SPECIFIC (alkanes.core._fr_target),16,1.0,0.01,0.00039381408998284684,0.0003875239224205296,0.0001788546772270848,7.352312086156694e-05,0.0007195031227185283,0.000719287386149911,0.00017886343181056465
alkanes_torsion,p1,pentane_b1_s2.3_full_trans,fr_estimated,METHOD-SPECIFIC (alkanes.core._fr_target),16,1.0,0.01,0.000399717922778986,0.00036251598264230855,0.0001995491268228926,8.341205918453335e-05,0.0007648611176837351,0.0006982860815646454,0.00019954323264623547
alkanes_torsion,p1,pentane_b1_s2.3_full_trans,fr_oracle,METHOD-SPECIFIC (alkanes.core._fr_target),16,1.0,0.01,0.40703519141716415,0.3642380739696722,0.26898725640501997,0.11817785092129807,0.8580553129908973,0.6972945953573496,0.28409553723115333
alkanes_torsion,p1,pentane_b1_s2.3_full_trans,fr_uniform,METHOD-SPECIFIC (alkanes.core._fr_target),16,1.0,0.01,2.220446049250313e-16,0.0,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,0.0
alkanes_torsion,p1,pentane_b2_s2.3_full_trans,fr_active,METHOD-SPECIFIC (alkanes.core._fr_target),16,2.0,0.01,0.00047506636777722155,0.0004844478996882673,0.00023704084732991223,9.911329234370408e-05,0.0008522949676501585,0.0008522949676501971,0.00023703910724410057
alkanes_torsion,p1,pentane_b2_s2.3_full_trans,fr_estimated,METHOD-SPECIFIC (alkanes.core._fr_target),16,2.0,0.01,0.00040854042896948384,0.0004231127090478237,0.00019168951150294432,7.999156422347775e-05,0.0007187706144807742,0.0007187706144806977,0.0001916901033743209
alkanes_torsion,p1,pentane_b2_s2.3_full_trans,fr_oracle,METHOD-SPECIFIC (alkanes.core._fr_target),16,2.0,0.01,0.549112934438894,0.4653271120150491,0.3529291535782383,0.15197710399795272,1.1625734175725868,0.9482887093329211,0.3840015890447266
alkanes_torsion,p1,pentane_b2_s2.3_full_trans,fr_uniform,METHOD-SPECIFIC (alkanes.core._fr_target),16,2.0,0.01,2.220446049250313e-16,0.0,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,0.0
entropic_bottleneck,stage0_reproduce,stage0,fr_estimated,ESTIMATED-for-every-method (eb_abffr_core._finalize),5,8.0,0.005,0.008308447940705843,0.0047296977374093885,0.00269845074292056,0.0007440270848807109,0.012670568384102522,0.005437237201359573,0.002700951208889062
entropic_bottleneck,stage0_reproduce,stage0,fr_oracle,ESTIMATED-for-every-method (eb_abffr_core._finalize),5,8.0,0.005,0.006369685307509698,0.002162002301260957,0.0019341287491115116,0.000577778609937831,0.009190061106184342,0.004277733347992144,0.0019383589672770838
entropic_bottleneck,stage0_reproduce,stage0,fr_uniform,ESTIMATED-for-every-method (eb_abffr_core._finalize),5,8.0,0.005,0.012718632329065338,0.005957141337067151,0.0029628280176132774,0.0008656284689171729,0.017280209572795878,0.00701375966210314,0.0029505990497309845
entropy_dominant_bottleneck,main_sweep,phi0,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.005,0.0009368478214253351,0.00019208756012029093,0.00022319402933514924,6.183803654042665e-05,0.0013167619201378366,0.000339375054400989,0.0002231305459805471
entropy_dominant_bottleneck,main_sweep,phi0,fr_oracle,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.005,0.0022577807556521945,0.0005583020395198979,0.000426541394458404,0.00012668801943826926,0.003055938210510154,0.0006800064099685384,0.00042644834482943677
entropy_dominant_bottleneck,main_sweep,phi0,fr_uniform,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.005,0.0012080551841552323,0.0002286375126269169,0.00024215379360441802,6.768970480193167e-05,0.0015516549837321786,0.0003675456925549149,0.0002420543079739401
entropy_dominant_bottleneck,main_sweep,phi0.25,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.005,0.0005696077763893692,0.00040232811108381616,0.00025307736408426034,0.00010983957658084354,0.0009742952739231943,0.0006659435557147749,0.0002530614967516656
entropy_dominant_bottleneck,main_sweep,phi0.25,fr_oracle,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.005,0.0011558316547017888,0.0006781229878247697,0.00041355136154798584,0.0001695328904713075,0.0018111419632589212,0.001094905571492151,0.0004134203649884756
entropy_dominant_bottleneck,main_sweep,phi0.25,fr_uniform,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.005,0.000562624797674216,0.00034049754759551965,0.0002173883993204537,9.146153903219771e-05,0.0009196717735671009,0.0006001106571799483,0.0002173972564112742
entropy_dominant_bottleneck,main_sweep,phi0.5,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.005,0.0006242049315851039,0.0005473639153334986,0.00030536477204858644,0.00014043096924049297,0.0011036357447215604,0.0009780502128382597,0.0003053640431204171
entropy_dominant_bottleneck,main_sweep,phi0.5,fr_oracle,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.005,0.0006434513345581205,0.0005034455139391603,0.000318079890119773,0.0001407685026041434,0.001089515865471729,0.0009609731776747054,0.0003180867971510484
entropy_dominant_bottleneck,main_sweep,phi0.5,fr_uniform,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.005,0.0005347903468795878,0.000465327844754726,0.00028436044255362026,0.00012279466345085173,0.0010480001265844973,0.0008488294892728097,0.0002843638116184599
entropy_dominant_bottleneck,main_sweep,phi0.75,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.005,0.0005884669817264876,0.0005577281026455383,0.0003557567327343007,0.0001640986504450703,0.0009886955521089462,0.0009878758657430114,0.0003557312567499467
entropy_dominant_bottleneck,main_sweep,phi0.75,fr_oracle,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.005,0.00043034051060852896,0.00041133510174934385,0.00023139924012794473,0.00010408308415129058,0.0007665550027865533,0.0006980326996659868,0.00023141161990035148
entropy_dominant_bottleneck,main_sweep,phi0.75,fr_uniform,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.005,0.0004883624201165171,0.00044739791160358644,0.0002817783972685281,0.00012684568889176286,0.0008698515130192068,0.0008327395168790965,0.0002817722865205332
entropy_dominant_bottleneck,main_sweep,phi0.9,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.005,0.0005188519647102985,0.0005211746230018299,0.0003200091272520123,0.00014369935627880502,0.0009295225096486663,0.0009156355995591918,0.0003200345842932918
entropy_dominant_bottleneck,main_sweep,phi0.9,fr_oracle,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.005,0.0005461520938530584,0.0005662514140846731,0.00036373587534193453,0.0001595204041703799,0.0010056979945549066,0.0009847444186219705,0.00036369907757283606
entropy_dominant_bottleneck,main_sweep,phi0.9,fr_uniform,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.005,0.00046904248053381004,0.00045804010799022077,0.0002595283934074096,0.00011234298138673791,0.0008000454006704503,0.0008000454006705303,0.00025952685824040284
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.00025,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.00025,0.03300743511271531,0.008575909113408775,0.010158922087016279,0.0035562418713147746,0.041794464523565215,0.012380330947280145,0.01025730132760429
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.0005,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.0005,0.010686432233608212,0.002390286525873919,0.0031999726085362567,0.0011019396445277672,0.014102720286295698,0.004048786941310515,0.0032094574553911933
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.001,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.001,0.0036179913455147705,0.0013899196733182517,0.0012008588751153647,0.00048663246337634844,0.005247066724909452,0.002512867018903404,0.0012015964894479957
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.002,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.002,0.0011829456117600778,0.0007275551325384155,0.0004434735592888377,0.00018867746024721897,0.0018461438234372003,0.0012583751378321547,0.0004435116771235653
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.005,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.005,0.00040481597516422996,0.00038335383138593526,0.00020191093367365572,9.058131887934324e-05,0.0007236819631159729,0.0006675764825437812,0.00020191620142079918
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.005,fr_oracle,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.005,0.0006883368505140597,0.00043109943934338535,0.00028712271037767455,0.00012772874277476966,0.0009906623790178525,0.0007269930783023399,0.00028710516198909787
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.005,fr_uniform,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.005,0.0006024545957950544,0.0005520952769696996,0.00034013442537536066,0.00014542089123248522,0.0011087062874341343,0.0010215431936689467,0.0003401156014841768
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.01,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.01,0.0004345245362368799,0.00036618848389347036,0.00021650282659296788,9.648125207059816e-05,0.0007137466794339868,0.0006529361407282184,0.00021650432409271576
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.02,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.02,0.00019458478966216664,0.00015825731205187932,0.00010904754635338768,5.102153331410506e-05,0.00034036214831282256,0.0002793601489108249,0.00010904753924362854
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.5|ema0.05,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.05,8.509903777415007e-05,6.764736662046023e-05,4.25779581621349e-05,1.94274741565604e-05,0.00016340426961758853,0.00012956002542525638,4.2577945321964177e-05
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.75|ema0.00025,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.00025,0.015893405189613796,0.005597731627068725,0.005064216200725117,0.0019424588271454732,0.022299803384626223,0.010264639653700613,0.005080261441840995
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.75|ema0.0005,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.0005,0.0051466554201583525,0.002464399105800874,0.0017708030373835048,0.0007174886988113114,0.007482524431284221,0.004385240993059996,0.0017721672043162448
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.75|ema0.001,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.001,0.0020273034761134623,0.001549978737463542,0.0009908955176021882,0.0004477201260378426,0.0031395181616337415,0.0026158969378506183,0.0009906136091201736
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.75|ema0.002,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.002,0.0009335689583070961,0.0009373407600677952,0.0005361526965970977,0.00024596558171617274,0.001683284900764226,0.001612340487629552,0.0005361228695822549
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.75|ema0.005,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.005,0.00042383742323193196,0.00042579768996525713,0.00024504830766603337,0.00011068022916841704,0.0007824453311735853,0.0007450250329534616,0.00024504412316367976
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.75|ema0.005,fr_oracle,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.005,0.0006012811605906609,0.0005363252269220964,0.0003420676784809414,0.0001478964867626675,0.0010752868855655327,0.000962469101803016,0.00034210068408778644
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.75|ema0.005,fr_uniform,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.005,0.0006043223785336949,0.0005769338587152673,0.0002802851779891868,0.0001264180078143132,0.0009832717719527862,0.0009794762483979005,0.0002802666864162773
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.75|ema0.01,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.01,0.00039045553549088563,0.0003890221325478782,0.00027967009643022577,0.0001283423487738603,0.0007330090633478287,0.0006896800105504895,0.00027965939569540973
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.75|ema0.02,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.02,0.00018211026308856404,0.00016914235511589215,9.969005751114292e-05,4.292866097099519e-05,0.0003050015424456139,0.00030071506468423373,9.968952035205019e-05
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.75|ema0.05,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.05,9.227888142393503e-05,9.056296424470034e-05,5.4679313422996564e-05,2.2883329783041605e-05,0.00016624697628032513,0.00016582724135999184,5.4680013906354284e-05
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.9|ema0.00025,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.00025,0.005962801565140452,0.004881556462065284,0.0032407669262039225,0.0014371882359222898,0.010385427009315332,0.008708619855761476,0.0032435352310461953
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.9|ema0.0005,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.0005,0.0027759064963261415,0.002415589422132991,0.0016691988246085906,0.0007302878895019294,0.004744087556691229,0.004263981190113727,0.0016692803024953807
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.9|ema0.001,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.001,0.0011620884722932656,0.001137064580975844,0.0007197649576204358,0.00030282039301187584,0.0021373056408153608,0.00202287808638353,0.0007198307217363483
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.9|ema0.002,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.002,0.0011860541215445997,0.001235103648054181,0.0006936732389065735,0.0003068662298902978,0.0019234716648910077,0.001886394056664614,0.0006937906698091728
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.9|ema0.005,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.005,0.0005354512333501926,0.0005602207710244111,0.0003493769372016138,0.00015319486937537578,0.0009930476359770878,0.0009658463855739094,0.00034936572915249405
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.9|ema0.005,fr_oracle,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.005,0.0005118310680384819,0.0005066573653356166,0.0003308539456195979,0.0001521825042404819,0.0009243690700439148,0.0009090174363421821,0.00033086129616008284
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.9|ema0.005,fr_uniform,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.005,0.00048328244196471637,0.0005130864964568715,0.00028755425580051324,0.0001241921368205285,0.0008675905151871011,0.0008412011565963113,0.0002875515449171861
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.9|ema0.01,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.01,0.0003511629407167982,0.00033953457578100865,0.00021712517771443858,9.78444450887375e-05,0.0006049457309950974,0.0006049336595364965,0.00021712030331445516
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.9|ema0.02,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.02,0.0001564019965988317,0.0001456500388112847,9.103463686046548e-05,4.0366070277858416e-05,0.00026624547727379885,0.00025756346763479345,9.103366169171544e-05
entropy_dominant_bottleneck_ema_tuning,ema_sweep,phi0.9|ema0.05,fr_estimated,ESTIMATED-for-every-method (edb_abffr_core._finalize),20,4.0,0.05,0.00011576780757810434,0.00011295417123619034,6.149924278709139e-05,2.78060312569326e-05,0.00018306907282189186,0.00018306907282202942,6.149840587096817e-05
metastability_toy_2D,production_gpu,g0.01_eta0.075_bi0.2_fe5,abf_fr_estimated,METHOD-SPECIFIC (target_type=estimated),5,,,7.798560279237421e-05,8.182780848664528e-05,5.1780788098291205e-05,2.4638809365358958e-05,0.0001502032440467324,0.0001492198437983855,5.1780515322453176e-05
metastability_toy_2D,production_gpu,g0.01_eta0.075_bi0.2_fe5,abf_fr_oracle,METHOD-SPECIFIC (target_type=oracle),5,,,0.13992850374469,0.13841710788425,0.05429761820742275,0.02332611234760245,0.23049260041287475,0.22695059027614412,0.05512965545702911
metastability_toy_2D,production_gpu,g0.01_eta0.075_bi0.2_fe5,abf_fr_uniform,METHOD-SPECIFIC (target_type=uniform),5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
metastability_toy_2D,production_gpu,g0.01_eta0.075_bi0.4_fe5,abf_fr_estimated,METHOD-SPECIFIC (target_type=estimated),5,,,6.934591217899744e-05,7.088033235191915e-05,3.7096569124040015e-05,1.7721002317612348e-05,0.00012820897973964227,0.00012820897973958405,3.709644285274123e-05
metastability_toy_2D,production_gpu,g0.01_eta0.075_bi0.4_fe5,abf_fr_oracle,METHOD-SPECIFIC (target_type=oracle),5,,,0.13646534499163754,0.1351135857131568,0.049619878301557535,0.019630437213225767,0.23966310857057038,0.23966310857057033,0.05090185765558233
metastability_toy_2D,production_gpu,g0.01_eta0.075_bi0.4_fe5,abf_fr_uniform,METHOD-SPECIFIC (target_type=uniform),5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
metastability_toy_2D,production_gpu,g0.01_eta0.075_bi0_fe5,abf_fr_estimated,METHOD-SPECIFIC (target_type=estimated),5,,,0.00011617463715241083,0.00011263115682402791,5.83734465581591e-05,2.443560565284997e-05,0.0002181589432451375,0.00020287148608054368,5.8374517372791677e-05
metastability_toy_2D,production_gpu,g0.01_eta0.075_bi0_fe5,abf_fr_oracle,METHOD-SPECIFIC (target_type=oracle),5,,,0.14684479379775284,0.14500993500500003,0.05453401973275685,0.021692570591201436,0.24947449389496207,0.249474493894962,0.055182262958484204
metastability_toy_2D,production_gpu,g0.01_eta0.075_bi0_fe5,abf_fr_uniform,METHOD-SPECIFIC (target_type=uniform),5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
metastability_toy_2D,production_gpu,g0.01_eta0.15_bi0.2_fe5,abf_fr_estimated,METHOD-SPECIFIC (target_type=estimated),5,,,0.00012429551051496013,0.0001162731456268995,5.8546906990413694e-05,2.863578052943152e-05,0.00017926715901872624,0.0001782837360868496,5.8546497936910635e-05
metastability_toy_2D,production_gpu,g0.01_eta0.15_bi0.2_fe5,abf_fr_oracle,METHOD-SPECIFIC (target_type=oracle),5,,,0.14363594765514154,0.14147530190358126,0.057776872281611866,0.023808200892463764,0.2662954507462298,0.25489144388450924,0.0580118637342542
metastability_toy_2D,production_gpu,g0.01_eta0.15_bi0.2_fe5,abf_fr_uniform,METHOD-SPECIFIC (target_type=uniform),5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
metastability_toy_2D,production_gpu,g0.01_eta0.15_bi0.4_fe5,abf_fr_estimated,METHOD-SPECIFIC (target_type=estimated),5,,,7.394959358264508e-05,7.2845706912128e-05,4.178340445900766e-05,1.9135290073513416e-05,0.00013911662752276308,0.00013911662752279515,4.17830802537462e-05
metastability_toy_2D,production_gpu,g0.01_eta0.15_bi0.4_fe5,abf_fr_oracle,METHOD-SPECIFIC (target_type=oracle),5,,,0.13945344351213407,0.13686101472167655,0.04897266523964762,0.020418107451083686,0.226006454910059,0.21666052408617759,0.0498532416262903
metastability_toy_2D,production_gpu,g0.01_eta0.15_bi0.4_fe5,abf_fr_uniform,METHOD-SPECIFIC (target_type=uniform),5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
metastability_toy_2D,production_gpu,g0.01_eta0.15_bi0_fe5,abf_fr_estimated,METHOD-SPECIFIC (target_type=estimated),5,,,7.329408896938894e-05,7.464711614524333e-05,3.783253677529153e-05,1.8057969512512085e-05,0.00013679198323748257,0.00013617091607898426,3.7832424144079735e-05
metastability_toy_2D,production_gpu,g0.01_eta0.15_bi0_fe5,abf_fr_oracle,METHOD-SPECIFIC (target_type=oracle),5,,,0.14299755235934475,0.14077532144384808,0.052178007761155214,0.022030405231275255,0.23433969739421717,0.22177020214317128,0.05309537686279131
metastability_toy_2D,production_gpu,g0.01_eta0.15_bi0_fe5,abf_fr_uniform,METHOD-SPECIFIC (target_type=uniform),5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
metastability_toy_2D,production_gpu,g0.01_eta0.1_bi0.2_fe5,abf_fr_estimated,METHOD-SPECIFIC (target_type=estimated),5,,,8.083994309737719e-05,7.219588549878253e-05,3.994869623179163e-05,1.8978992916658758e-05,0.0001359923156157568,0.00013599231561592061,3.994866618552062e-05
metastability_toy_2D,production_gpu,g0.01_eta0.1_bi0.2_fe5,abf_fr_oracle,METHOD-SPECIFIC (target_type=oracle),5,,,0.12733016648362327,0.12723541192117727,0.0488733058518746,0.01929835390227332,0.22097490036109285,0.21668338994652778,0.04918774043586877
metastability_toy_2D,production_gpu,g0.01_eta0.1_bi0.2_fe5,abf_fr_uniform,METHOD-SPECIFIC (target_type=uniform),5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
metastability_toy_2D,production_gpu,g0.01_eta0.1_bi0.4_fe5,abf_fr_estimated,METHOD-SPECIFIC (target_type=estimated),5,,,7.109681819750246e-05,6.606817844212465e-05,2.6452389150115774e-05,1.1564575529368481e-05,0.00011891264503370764,0.00011319085662417545,2.6452352309851374e-05
metastability_toy_2D,production_gpu,g0.01_eta0.1_bi0.4_fe5,abf_fr_oracle,METHOD-SPECIFIC (target_type=oracle),5,,,0.14350171238027687,0.1430448513484066,0.050353027355046674,0.02115048827730161,0.24966326185357685,0.23787016611150905,0.051094304582320574
metastability_toy_2D,production_gpu,g0.01_eta0.1_bi0.4_fe5,abf_fr_uniform,METHOD-SPECIFIC (target_type=uniform),5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
metastability_toy_2D,production_gpu,g0.01_eta0.1_bi0_fe5,abf_fr_estimated,METHOD-SPECIFIC (target_type=estimated),5,,,5.492196395606719e-05,4.425222619541813e-05,2.2733353579946176e-05,9.0897874332366e-06,0.00010684116506417187,8.270160857599051e-05,2.2733468701676335e-05
metastability_toy_2D,production_gpu,g0.01_eta0.1_bi0_fe5,abf_fr_oracle,METHOD-SPECIFIC (target_type=oracle),5,,,0.1214786136045155,0.11958812168842015,0.045123631965566846,0.016977114700685237,0.2366646558506951,0.23559084993407364,0.045332414160535336
metastability_toy_2D,production_gpu,g0.01_eta0.1_bi0_fe5,abf_fr_uniform,METHOD-SPECIFIC (target_type=uniform),5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
