cell_id,system,stage,cell_label,config,source,pair_key,notes,abf_n_seeds,abf_mean_final_l2_F,abf_median_final_l2_F,equiv_margin_abs,equiv_margin_frac_of_abf,estimated_n,estimated_n_matched_vs_abf,estimated_final_l2_F_mean,estimated_final_l2_F_median,estimated_int_l2_F_mean,estimated_int_l2_F_median,estimated_final_l2_Fp_mean,estimated_final_l2_Fp_median,estimated_ancestor_ess_median,estimated_event_fraction_median,estimated_winrate_vs_abf,estimated_n_wins_vs_abf,estimated_minus_abf_mean,estimated_minus_abf_ci_lo,estimated_minus_abf_ci_hi,estimated_gain_pct_vs_abf_median,uniform_n,uniform_n_matched_vs_abf,uniform_final_l2_F_mean,uniform_final_l2_F_median,uniform_int_l2_F_mean,uniform_int_l2_F_median,uniform_final_l2_Fp_mean,uniform_final_l2_Fp_median,uniform_ancestor_ess_median,uniform_event_fraction_median,uniform_winrate_vs_abf,uniform_n_wins_vs_abf,uniform_minus_abf_mean,uniform_minus_abf_ci_lo,uniform_minus_abf_ci_hi,uniform_gain_pct_vs_abf_median,oracle_n,oracle_n_matched_vs_abf,oracle_final_l2_F_mean,oracle_final_l2_F_median,oracle_int_l2_F_mean,oracle_int_l2_F_median,oracle_final_l2_Fp_mean,oracle_final_l2_Fp_median,oracle_ancestor_ess_median,oracle_event_fraction_median,oracle_winrate_vs_abf,oracle_n_wins_vs_abf,oracle_minus_abf_mean,oracle_minus_abf_ci_lo,oracle_minus_abf_ci_hi,oracle_gain_pct_vs_abf_median,abf_ancestor_ess_median,abf_event_fraction_median,ancestor_ess_kind,event_fraction_kind,est_minus_uni_n_pairs,est_minus_uni_mean_diff,est_minus_uni_ci_lo,est_minus_uni_ci_hi,est_minus_uni_pct_of_abf,est_minus_uni_verdict,orc_minus_uni_n_pairs,orc_minus_uni_mean_diff,orc_minus_uni_ci_lo,orc_minus_uni_ci_hi,orc_minus_uni_pct_of_abf,orc_minus_uni_verdict,orc_minus_est_n_pairs,orc_minus_est_mean_diff,orc_minus_est_ci_lo,orc_minus_est_ci_hi,orc_minus_est_pct_of_abf,orc_minus_est_verdict,classification,classification_note,verdict_triple,oracle_direction_vs_estimated,oracle_effect_pct_of_abf
wcaphase|production|b4_h1_w2_n10_a1.5,wca_phase_diagram,production,b4_h1_w2_n10_a1.5,beta=4 h=1 w=2 n_dim=10 M=100 a=1.5 N=1024 n_steps=120000 fr_rate=0.1,/home/zheyuanlai/ABF-Fisher-Rao/results/wca_phase_diagram/production/summaries/phase_final_summary.csv,seed,,4,0.004732005128823525,0.0045487000486155,0.00023660025644117624,0.05,4,4,0.025043571110318345,0.025253582322633798,16.415446395679798,16.321026808855144,0.06944879167052176,0.06950231667577911,212.16493950771797,7.238407610869456e-05,0.0,0,0.020311565981494823,0.019400572739859852,0.0212225592231298,-488.78057434744744,4,4,0.022062657614543752,0.02258575974792535,15.744734043365607,15.881937764616435,0.06266277450095797,0.06385776968958759,223.26490087217417,7.084606707164642e-05,0.0,0,0.017330652485720226,0.0163069451318632,0.018449674068507553,-410.8401208646869,4,4.0,0.007912460401823324,0.0079425285372303,12.71691679244953,12.79738313519633,0.033785996931520026,0.03295912783048395,260.3139298338897,7.267703021098944e-05,0.0,0.0,0.0031804552729998003,0.0017836823855702753,0.00454791577892475,-81.8491705257602,,0.0,final_ancestor_ess,fr_event_fraction,4,0.0029809134957745993,0.002434981251300524,0.0034141316280266246,62.99472241940948,DIFFERENT,4,-0.014150197212720424,-0.0150122374020337,-0.012503917377244851,-299.03173871323463,DIFFERENT,4,-0.017131110708495025,-0.0183461194324021,-0.015577606178477674,-362.02646113264416,DIFFERENT,C,all_different,DIFFERENT/DIFFERENT/DIFFERENT,oracle_BETTER,-362.02646113264416
wcaphase|production|b4_h2_w2_n10_a1.5,wca_phase_diagram,production,b4_h2_w2_n10_a1.5,beta=4 h=2 w=2 n_dim=10 M=100 a=1.5 N=1024 n_steps=120000 fr_rate=0.1,/home/zheyuanlai/ABF-Fisher-Rao/results/wca_phase_diagram/production/summaries/phase_final_summary.csv,seed,,4,0.008483268821495376,0.00823340684748445,0.0004241634410747688,0.05,4,4,0.028341008762756876,0.028243719950099548,21.961912606053176,21.2008695867478,0.0828491455599896,0.0835356450593632,212.0107271846241,7.365354388530574e-05,0.0,0,0.0198577399412615,0.018815966086941603,0.0216787503851653,-229.76750121731004,4,4,0.02833073165916015,0.027902100508925602,22.35970238537192,20.68947769130713,0.08403426932182259,0.08260491320561644,202.16180493357825,7.470329608519574e-05,0.0,0,0.019847462837664774,0.018072833895012498,0.022369991625261574,-230.40931344220917,4,4.0,0.010942349324626725,0.0106855006617359,18.515236092993575,17.661893195036754,0.0439170703635419,0.04381873837992095,216.9744211420811,8.236892842857857e-05,0.0,0.0,0.0024590805031313497,0.0018167389676766992,0.0032589839896327005,-25.486323502099243,,0.0,final_ancestor_ess,fr_event_fraction,4,1.0277103596725325e-05,-0.0009851152494716499,0.0010056694566651005,0.12114556090318193,UNDERPOWERED,4,-0.017388382334533423,-0.019086618711573997,-0.01577131534292785,-204.9726667917652,DIFFERENT,4,-0.01739865943813015,-0.0184197663955326,-0.01677698479959295,-205.0938123526684,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-205.0938123526684
wcaphase|production|b4_h4_w2_n10_a1.5,wca_phase_diagram,production,b4_h4_w2_n10_a1.5,beta=4 h=4 w=2 n_dim=10 M=100 a=1.5 N=1024 n_steps=120000 fr_rate=0.1,/home/zheyuanlai/ABF-Fisher-Rao/results/wca_phase_diagram/production/summaries/phase_final_summary.csv,seed,,4,0.016074696220169726,0.01563455849472945,0.0008037348110084863,0.05,4,4,0.039716209245619874,0.03966196026560105,47.87429087790997,47.66152839548164,0.1698621922458693,0.17045702168763083,164.74068307856584,9.262232200889956e-05,0.0,0,0.02364151302545015,0.02147307546741665,0.02513550040930335,-156.0126213563413,4,4,0.03907020375561242,0.03876110072813375,47.92955776032919,48.0246586859804,0.17160098867569828,0.17148870472314576,154.39005617876245,9.491712914354282e-05,0.0,0,0.022995507535442695,0.02020872631979782,0.024986611414901876,-158.40617544818338,4,4.0,0.016952396535336475,0.01712707346221835,42.55868006795811,42.10464916529895,0.15004300520180017,0.1517916148399503,182.9517596955939,9.926261499425028e-05,0.25,1.0,0.0008777003151667503,-0.001605180231778899,0.0026814172700241013,-9.880952583449336,,0.0,final_ancestor_ess,fr_event_fraction,4,0.0006460054900074511,-0.0003818100592689992,0.0016738210392839015,4.018772617282034,UNDERPOWERED,4,-0.022117807220275947,-0.0232082841423868,-0.020977008489730945,-137.59393594339673,DIFFERENT,4,-0.0227638127102834,-0.02307825569919555,-0.022386708348536843,-141.61270856067878,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-141.61270856067878
wcaphase|production|b4_h6_w2_n10_a1.5,wca_phase_diagram,production,b4_h6_w2_n10_a1.5,beta=4 h=6 w=2 n_dim=10 M=100 a=1.5 N=1024 n_steps=120000 fr_rate=0.1,/home/zheyuanlai/ABF-Fisher-Rao/results/wca_phase_diagram/production/summaries/phase_final_summary.csv,seed,,4,0.024451495246034172,0.02489848307604,0.0012225747623017087,0.05,4,4,0.040786244492380976,0.041363021985978105,63.912412491287725,65.22997915250163,0.44061297505045305,0.4399117559294392,152.99209599166878,9.513684472026398e-05,0.0,0,0.0163347492463468,0.014163036342282576,0.017717226135560697,-69.10378187321992,4,4,0.04155888648651735,0.0413618657962619,63.326560917238574,64.64383740736916,0.4389429322781807,0.4391565637984697,159.90963640480902,9.72119362781607e-05,0.0,0,0.017107391240483175,0.016286010479756252,0.017928772001210097,-69.46594847694347,4,4.0,0.022815617994127426,0.02307853970300135,59.043116564341446,59.613647013852756,0.4458117106251811,0.4464892008065038,185.0646880686678,9.799314721763912e-05,0.75,3.0,-0.0016358772519067498,-0.0029177651032494993,-0.00021973947208935116,7.053150033183518,,0.0,final_ancestor_ess,fr_event_fraction,4,-0.0007726419941363749,-0.002283091456053425,0.000315210554434002,-3.1598967112724567,UNDERPOWERED,4,-0.018743268492389924,-0.020613655523223702,-0.017237618790669,-76.65489698602349,DIFFERENT,4,-0.01797062649825355,-0.02016225132336285,-0.015469659232598052,-73.49500027475104,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-73.49500027475104
wcaphase|pilot|b1_h1_w2_n10_a1.5,wca_phase_diagram,pilot,b1_h1_w2_n10_a1.5,beta=1 h=1 w=2 n_dim=10 M=100 a=1.5 N=1024 n_steps=120000 fr_rate=0.1,/home/zheyuanlai/ABF-Fisher-Rao/results/wca_phase_diagram/pilot/summaries/phase_final_summary.csv,seed,,4,0.10011666235627145,0.1010741052043453,0.005005833117813573,0.05,4,4,0.05450275989684457,0.052633420430711245,31.668016407497436,30.886816312166452,0.2845490300011163,0.2859113485272451,170.96483482663962,0.00011525302641115,1.0,4,-0.04561390245942688,-0.049204629802517455,-0.042023175116336305,46.59997022570998,4,4,0.052986897754525454,0.051575586171248355,31.23922303830755,31.291119437140384,0.2779428701386112,0.27635267076815795,156.50400610702206,0.00011632719145284999,1.0,4,-0.047129764601746,-0.055065429399567545,-0.038761584587958926,49.13776481536691,0,,,,,,,,,,,,,,,,,0.0,final_ancestor_ess,fr_event_fraction,4,0.0015158621423191233,-0.00668768051016215,0.009814762024097147,1.5140957625263538,UNDERPOWERED,0,,,,,ARM_MISSING,0,,,,,ARM_MISSING,U,no_oracle_arm,UNDERPOWERED/UNDETERMINED/UNDETERMINED,n/a,
wcaphase|pilot|b1_h2_w2_n10_a1.5,wca_phase_diagram,pilot,b1_h2_w2_n10_a1.5,beta=1 h=2 w=2 n_dim=10 M=100 a=1.5 N=1024 n_steps=120000 fr_rate=0.1,/home/zheyuanlai/ABF-Fisher-Rao/results/wca_phase_diagram/pilot/summaries/phase_final_summary.csv,seed,,4,0.09287396136589071,0.09283463933986291,0.004643698068294536,0.05,4,4,0.044788785764532754,0.0439751216202348,34.14599023522398,32.61331290167711,0.27018790437333806,0.27063400319710873,176.038565067857,0.00010570760524465,1.0,4,-0.04808517560135795,-0.0552188995866528,-0.0409514516160631,52.427783096239516,4,4,0.043777340053176295,0.044240798521478594,32.19531074797605,32.13406085956032,0.26161341433627816,0.2648623267813769,182.93746940357718,0.00010526817409125,1.0,4,-0.0490966213127144,-0.051517724671919854,-0.04683286256671071,53.08439006904983,0,,,,,,,,,,,,,,,,,0.0,final_ancestor_ess,fr_event_fraction,4,0.0010114457113564526,-0.005881577697950596,0.0079044691206635,1.0890519759049715,UNDERPOWERED,0,,,,,ARM_MISSING,0,,,,,ARM_MISSING,U,no_oracle_arm,UNDERPOWERED/UNDETERMINED/UNDETERMINED,n/a,
wcaphase|pilot|b1_h4_w2_n10_a1.5,wca_phase_diagram,pilot,b1_h4_w2_n10_a1.5,beta=1 h=4 w=2 n_dim=10 M=100 a=1.5 N=1024 n_steps=120000 fr_rate=0.1,/home/zheyuanlai/ABF-Fisher-Rao/results/wca_phase_diagram/pilot/summaries/phase_final_summary.csv,seed,,4,0.09395133994272867,0.0947529973967394,0.0046975669971364336,0.05,4,4,0.04661872548146064,0.0477214489665639,41.382409515843484,41.751424374730064,0.27363531553981524,0.2729002035405622,191.1894097867671,9.530773461326935e-05,1.0,4,-0.04733261446126803,-0.05277765939797681,-0.04188756952455926,49.59042215900391,4,4,0.04953282264756907,0.0492048616085094,38.4460008976829,38.381515489633216,0.2750331863679202,0.2748427460236381,190.47778141781936,9.577157860856956e-05,1.0,4,-0.044418517295159596,-0.0463962686638692,-0.04232795447904755,46.99338703168527,0,,,,,,,,,,,,,,,,,0.0,final_ancestor_ess,fr_event_fraction,4,-0.0029140971661084283,-0.006550064904136354,0.0007218705719194973,-3.1017089994510116,UNDERPOWERED,0,,,,,ARM_MISSING,0,,,,,ARM_MISSING,U,no_oracle_arm,UNDERPOWERED/UNDETERMINED/UNDETERMINED,n/a,
wcaphase|pilot|b2_h1_w2_n10_a1.5,wca_phase_diagram,pilot,b2_h1_w2_n10_a1.5,beta=2 h=1 w=2 n_dim=10 M=100 a=1.5 N=1024 n_steps=120000 fr_rate=0.1,/home/zheyuanlai/ABF-Fisher-Rao/results/wca_phase_diagram/pilot/summaries/phase_final_summary.csv,seed,,4,0.013303492368516875,0.013663583209534851,0.0006651746184258438,0.05,4,4,0.016343080506200574,0.01556925347393355,11.774078139039897,11.745628935191826,0.080369646615632,0.08070042288577631,225.37407236324262,7.846287373131344e-05,0.25,1,0.0030395881376836997,0.000776134184523449,0.00530304209084395,-26.013807756618274,4,4,0.015300425371968976,0.0157802157781626,12.540947606478912,12.480298527362267,0.08101539803480799,0.0803558451884056,217.738427005049,8.175860738213089e-05,0.25,1,0.0019969330034521004,-0.0015267390062369997,0.004436354143793401,-27.10098747418335,0,,,,,,,,,,,,,,,,,0.0,final_ancestor_ess,fr_event_fraction,4,0.0010426551342315993,-0.00032538021037300125,0.0024106904788362,7.837454296580609,UNDERPOWERED,0,,,,,ARM_MISSING,0,,,,,ARM_MISSING,U,no_oracle_arm,UNDERPOWERED/UNDETERMINED/UNDETERMINED,n/a,
wcaphase|pilot|b2_h2_w2_n10_a1.5,wca_phase_diagram,pilot,b2_h2_w2_n10_a1.5,beta=2 h=2 w=2 n_dim=10 M=100 a=1.5 N=1024 n_steps=120000 fr_rate=0.1,/home/zheyuanlai/ABF-Fisher-Rao/results/wca_phase_diagram/pilot/summaries/phase_final_summary.csv,seed,,4,0.0116518515302008,0.01280953472517055,0.00058259257651004,0.05,4,4,0.01370445804103965,0.014580461348060798,15.198712320568529,15.324889977055157,0.061549011353034096,0.05682495703820155,234.8805160820525,7.677838764311784e-05,0.25,1,0.0020526065108388493,-0.0017418222487655247,0.004910130823695175,-23.406985499013203,4,4,0.014670647794705526,0.01623003302847495,15.040362242267722,14.175058130832287,0.06365930082498993,0.0631106069019236,230.76932373980324,7.607041522923855e-05,0.0,0,0.0030187962645047244,0.0010026295513552003,0.005034962977654249,-23.350138042939953,0,,,,,,,,,,,,,,,,,0.0,final_ancestor_ess,fr_event_fraction,4,-0.000966189753665875,-0.0041705485111618,0.0033174312702315256,-8.292156411035426,UNDERPOWERED,0,,,,,ARM_MISSING,0,,,,,ARM_MISSING,U,no_oracle_arm,UNDERPOWERED/UNDETERMINED/UNDETERMINED,n/a,
wcaphase|pilot|b2_h4_w2_n10_a1.5,wca_phase_diagram,pilot,b2_h4_w2_n10_a1.5,beta=2 h=4 w=2 n_dim=10 M=100 a=1.5 N=1024 n_steps=120000 fr_rate=0.1,/home/zheyuanlai/ABF-Fisher-Rao/results/wca_phase_diagram/pilot/summaries/phase_final_summary.csv,seed,,4,0.013995349189299924,0.01404304980611325,0.0006997674594649962,0.05,4,4,0.024008166694692648,0.0249757637375993,26.25200125717158,25.875888537109056,0.10084978060148869,0.10106885452525095,219.73516013978582,7.458123187590621e-05,0.0,0,0.010012817505392726,0.006385042800853726,0.013041555154363251,-73.07901310488712,4,4,0.024463466121600226,0.0252123262884971,26.288627282597844,26.12554293208316,0.100674655568983,0.10041983609787075,211.09890060371566,7.555774555022249e-05,0.0,0,0.0104681169323003,0.007992615592687227,0.012936551220392053,-74.62122027040697,0,,,,,,,,,,,,,,,,,0.0,final_ancestor_ess,fr_event_fraction,4,-0.00045529942690757455,-0.0020542258982952,0.001143627044480051,-3.2532194856250642,UNDERPOWERED,0,,,,,ARM_MISSING,0,,,,,ARM_MISSING,U,no_oracle_arm,UNDERPOWERED/UNDETERMINED/UNDETERMINED,n/a,
wcaphase|pilot|b4_h1_w2_n10_a1.5,wca_phase_diagram,pilot,b4_h1_w2_n10_a1.5,beta=4 h=1 w=2 n_dim=10 M=100 a=1.5 N=1024 n_steps=120000 fr_rate=0.1,/home/zheyuanlai/ABF-Fisher-Rao/results/wca_phase_diagram/pilot/summaries/phase_final_summary.csv,seed,,4,0.0042430355901638,0.0039592597671535,0.00021215177950819,0.05,4,4,0.0241226458628145,0.0240937640039338,16.111169745259012,16.528921481766318,0.06796843542508282,0.0673141941391649,219.46568656310538,6.830713151842408e-05,0.0,0,0.0198796102726507,0.017598105518661998,0.0221611150266394,-526.509972985885,4,4,0.024403759509478602,0.025033822439342303,16.267390547445572,16.31600406956061,0.06890765860857066,0.07095061836255076,228.95934273756245,7.287233294585271e-05,0.0,0,0.0201607239193148,0.018028423014191372,0.0220465123807558,-460.9685287599111,0,,,,,,,,,,,,,,,,,0.0,final_ancestor_ess,fr_event_fraction,4,-0.0002811136466641011,-0.003985547944857227,0.004082265440273425,-6.62529551521506,UNDERPOWERED,0,,,,,ARM_MISSING,0,,,,,ARM_MISSING,U,no_oracle_arm,UNDERPOWERED/UNDETERMINED/UNDETERMINED,n/a,
wcaphase|pilot|b4_h2_w2_n10_a1.5,wca_phase_diagram,pilot,b4_h2_w2_n10_a1.5,beta=4 h=2 w=2 n_dim=10 M=100 a=1.5 N=1024 n_steps=120000 fr_rate=0.1,/home/zheyuanlai/ABF-Fisher-Rao/results/wca_phase_diagram/pilot/summaries/phase_final_summary.csv,seed,,4,0.00832580019308745,0.00838710763245755,0.0004162900096543725,0.05,4,4,0.02986335544666785,0.030822513937622,22.61082032008827,21.819459077588306,0.08805934293730275,0.09008455583400876,202.6916484049873,7.499625018749062e-05,0.0,0,0.0215375552535804,0.019147782971313324,0.023639434508915952,-243.53200493389176,4,4,0.02991484859486555,0.03020017829649465,22.071685045781827,21.467414447631526,0.08780335268455824,0.08809956634213495,209.798566111545,7.672956195940203e-05,0.0,0,0.0215890484017781,0.02087977695736895,0.0229182885367934,-250.18421856098485,0,,,,,,,,,,,,,,,,,0.0,final_ancestor_ess,fr_event_fraction,4,-5.1493148197701184e-05,-0.002185556497425526,0.0017588382223147235,-0.618476867129885,UNDERPOWERED,0,,,,,ARM_MISSING,0,,,,,ARM_MISSING,U,no_oracle_arm,UNDERPOWERED/UNDETERMINED/UNDETERMINED,n/a,
wcaphase|pilot|b4_h4_w2_n10_a1.5,wca_phase_diagram,pilot,b4_h4_w2_n10_a1.5,beta=4 h=4 w=2 n_dim=10 M=100 a=1.5 N=1024 n_steps=120000 fr_rate=0.1,/home/zheyuanlai/ABF-Fisher-Rao/results/wca_phase_diagram/pilot/summaries/phase_final_summary.csv,seed,,4,0.0148745251231946,0.01476305926688065,0.00074372625615973,0.05,4,4,0.037534307873022,0.037856242961640696,47.54628190702214,47.381927695202066,0.16699686147331572,0.1658631504947746,153.22192516516066,9.167022117644118e-05,0.0,0,0.022659782749827398,0.019849108594456422,0.02533151113357083,-151.34252356718235,4,4,0.0406526006400089,0.04103920619698205,47.884151904458506,47.97791748037601,0.17352772711092662,0.1742569212639967,160.91911395086623,9.198758812059397e-05,0.0,0,0.0257780755168143,0.023644248119773423,0.027865963032795628,-169.73277061866798,0,,,,,,,,,,,,,,,,,0.0,final_ancestor_ess,fr_event_fraction,4,-0.003118292766986901,-0.005688951798876053,-0.00135926863865715,-20.963981983696335,DIFFERENT,0,,,,,ARM_MISSING,0,,,,,ARM_MISSING,U,no_oracle_arm,DIFFERENT/UNDETERMINED/UNDETERMINED,n/a,
wcaphase|smoke|b1_h1_w2_n7_a1.5,wca_phase_diagram,smoke,b1_h1_w2_n7_a1.5,beta=1 h=1 w=2 n_dim=7 M=49 a=1.5 N=96 n_steps=2000 fr_rate=0.1,/home/zheyuanlai/ABF-Fisher-Rao/results/wca_phase_diagram/smoke/summaries/phase_final_summary.csv,seed,,2,1.0358829710328932,1.0358829710328932,0.05179414855164466,0.05,2,2,0.9090152155283253,0.9090152155283253,6.921551373578383,6.921551373578383,2.72263137702572,2.72263137702572,84.55757575757576,0.0002076411960132,1.0,2,-0.12686775550456791,-0.243734976250499,-0.010000534758636825,11.728998198128116,2,2,0.8101239696015788,0.8101239696015788,6.817465763225227,6.817465763225227,2.39130599484613,2.39130599484613,83.8927507447865,0.00024224806201545,1.0,2,-0.2257590014313144,-0.2928574547500873,-0.1586605481125415,21.530914453230448,2,2.0,0.8273079803511363,0.8273079803511363,6.945900047715631,6.945900047715631,2.3788649784576243,2.3788649784576243,68.79144385026737,0.0005017995570320501,1.0,2.0,-0.20857499068175694,-0.26738303764999005,-0.14976694371352384,20.457493523734747,,0.0,final_ancestor_ess,fr_event_fraction,2,0.09889124592674647,0.049122478499588285,0.14866001335390466,9.546565460781796,UNDERPOWERED,2,0.017184010749557443,-0.10872248953744856,0.14309051103656345,1.6588756867412378,UNDERPOWERED,2,-0.08170723517718903,-0.2573825028913532,0.09396803253697517,-7.887689774040558,UNDERPOWERED,U,underpowered:UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,oracle_BETTER,-7.887689774040558
wcaphase|smoke|b1_h4_w2_n7_a1.5,wca_phase_diagram,smoke,b1_h4_w2_n7_a1.5,beta=1 h=4 w=2 n_dim=7 M=49 a=1.5 N=96 n_steps=2000 fr_rate=0.1,/home/zheyuanlai/ABF-Fisher-Rao/results/wca_phase_diagram/smoke/summaries/phase_final_summary.csv,seed,,2,1.2764304850628656,1.2764304850628656,0.06382152425314329,0.05,2,2,1.2254625945283752,1.2254625945283752,9.19924395781294,9.19924395781294,3.575259264858559,3.575259264858559,84.61455525606468,0.00024224806201545,1.0,2,-0.05096789053449047,-0.06789116397961847,-0.03404461708936246,3.9825316281051917,2,2,1.3446952937743633,1.3446952937743633,9.415884876267729,9.415884876267729,3.8823590850253034,3.8823590850253034,88.64816870144284,0.00015573089700989998,0.0,0,0.06826480871149765,0.047910232932337316,0.08861938449065798,-5.361360256310709,2,2.0,1.12605334422808,1.12605334422808,9.190662930364368,9.190662930364368,3.331770218122583,3.331770218122583,70.4,0.00051910299003315,1.0,2.0,-0.15037714083478565,-0.29842808385212394,-0.002326197817447362,11.687955396497713,,0.0,final_ancestor_ess,fr_event_fraction,2,-0.11923269924598812,-0.12266400158002044,-0.11580139691195579,-9.341104011638814,DIFFERENT,2,-0.2186419495462833,-0.34633831678446125,-0.09094558230810534,-17.129170143215042,DIFFERENT,2,-0.09940925030029518,-0.23053691987250546,0.0317184192719151,-7.788066131576227,UNDERPOWERED,U,underpowered:DIFFERENT/DIFFERENT/UNDERPOWERED,DIFFERENT/DIFFERENT/UNDERPOWERED,oracle_BETTER,-7.788066131576227
wcaphase|smoke|b4_h1_w2_n7_a1.5,wca_phase_diagram,smoke,b4_h1_w2_n7_a1.5,beta=4 h=1 w=2 n_dim=7 M=49 a=1.5 N=96 n_steps=2000 fr_rate=0.1,/home/zheyuanlai/ABF-Fisher-Rao/results/wca_phase_diagram/smoke/summaries/phase_final_summary.csv,seed,,2,0.42928198002543316,0.42928198002543316,0.02146409900127166,0.05,2,2,0.3608224747768527,0.3608224747768527,2.8012075448755236,2.8012075448755236,1.0538897934697347,1.0538897934697347,75.72413793103448,0.00036337209302319997,1.0,2,-0.06845950524858044,-0.09048481362631677,-0.0464341968708441,15.572369901361297,2,2,0.35192763559839385,0.35192763559839385,2.779364898480166,2.779364898480166,1.0319469529193674,1.0319469529193674,73.21664564943254,0.00036337209302319997,1.0,2,-0.07735434442703928,-0.08231040608587048,-0.07239828276820809,18.11015990495477,2,2.0,0.3652010892162866,0.3652010892162866,2.636117025456468,2.636117025456468,1.0495825736109992,1.0495825736109992,64.47592954990215,0.0006402270210409001,1.0,2.0,-0.06408089080914658,-0.09366447765172731,-0.03449730396656586,14.344900585308451,,0.0,final_ancestor_ess,fr_event_fraction,2,0.008894839178458847,-0.008174407540446293,0.025964085897363987,2.0720271505297903,UNDERPOWERED,2,0.0132734536178927,-0.011354071565856827,0.03790097880164223,3.092012764455266,UNDERPOWERED,2,0.004378614439433853,-0.0031796640254105335,0.01193689290427824,1.019985613925476,EQUIVALENT,U,underpowered:UNDERPOWERED/UNDERPOWERED/EQUIVALENT,UNDERPOWERED/UNDERPOWERED/EQUIVALENT,oracle_WORSE,1.019985613925476
wcaphase|smoke|b4_h4_w2_n7_a1.5,wca_phase_diagram,smoke,b4_h4_w2_n7_a1.5,beta=4 h=4 w=2 n_dim=7 M=49 a=1.5 N=96 n_steps=2000 fr_rate=0.1,/home/zheyuanlai/ABF-Fisher-Rao/results/wca_phase_diagram/smoke/summaries/phase_final_summary.csv,seed,,2,0.43663791339238167,0.43663791339238167,0.021831895669619086,0.05,2,2,0.43555681012145,0.43555681012145,4.065525919475271,4.065525919475271,1.5808702637986323,1.5808702637986323,78.9178519593614,0.00025955149501655,0.5,1,-0.001081103270931666,-0.045409835143231325,0.04324762860136799,-0.9138934714245766,2,2,0.4528059028669958,0.4528059028669958,4.0665876795320735,4.0665876795320735,1.5685749559471474,1.5685749559471474,75.62227602905568,0.00031146179401990003,0.0,0,0.016167989474614147,0.012500335370066618,0.019835643579161677,-3.6545815751018966,2,2.0,0.4729770557752868,0.4729770557752868,4.272732070067299,4.272732070067299,1.5989373732365304,1.5989373732365304,50.54327499400623,0.0008478682170542,0.5,1.0,0.03633914238290517,-0.05920539794336099,0.13188368270917133,-10.94098929501868,,0.0,final_ancestor_ess,fr_event_fraction,2,-0.017249092745545813,-0.065245478722393,0.030747293231301376,-3.9504340361861874,UNDERPOWERED,2,0.020171152908291023,-0.07904104152252267,0.11938334733910472,4.619652185394253,UNDERPOWERED,2,0.03742024565383684,-0.013795562800129668,0.08863605410780334,8.57008622158044,UNDERPOWERED,U,underpowered:UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,oracle_WORSE,8.57008622158044
wcarep|b1_h2_w2_n10_a1.5,wca_representative,representative,b1_h2_w2_n10_a1.5,beta=1 h=2 w=2 n_dim=10 M=100 a=1.5 N=1024 n_steps=120000 fr_rate=0.1,/home/zheyuanlai/ABF-Fisher-Rao/results/wca_representative/summaries/wca_representative_run_summary.csv,seed,,10,0.08786921965835615,0.08784255229561665,0.004393460982917807,0.05,10,10,0.04439363177257479,0.04305658528401985,31.567097594094253,31.13016083299547,0.2675368800173835,0.26480047633269843,185.6542512819703,0.0001047310915704,1.0,10,-0.043475587885781354,-0.046830152196534955,-0.040235357328754766,49.99958110170379,10,10,0.043256934216879414,0.0426099954671222,31.42464218443596,31.601844556769528,0.2644892436838506,0.2637199149739837,162.65947013744463,0.00010543906398425,1.0,10,-0.04461228544147672,-0.04729758569756078,-0.04192434524265632,50.87867413158176,10,10.0,0.049519721389132965,0.04843397028942325,34.40625661211826,34.91340969866947,0.2647358956097214,0.26205747926544476,210.89744731527986,8.75932765861707e-05,1.0,10.0,-0.03834949826922318,-0.04077430743817852,-0.035624808183672814,45.70596246263912,,0.0,final_ancestor_ess,fr_event_fraction,10,0.00113669755569537,-0.0028693622863839177,0.0051609343984411376,1.2936242749337683,UNDERPOWERED,10,0.006262787172253539,0.0021950193106358485,0.010442188203570247,7.127395914751319,UNDERPOWERED,10,0.0051260896165581694,0.0017929258083169005,0.008043282815087751,5.833771639817551,UNDERPOWERED,U,underpowered:UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,oracle_WORSE,5.833771639817551
