cell_id,role,seed,pair_key,final_l2_F,int_l2_F,final_l2_Fp,ancestor_ess,event_fraction,ancestor_ess_kind,event_fraction_kind
twodim|prod|POOLED_36cfg,oracle,4,0.1|0.075|0.2|5|s4,0.0142058675353283,15.830240958664264,0.0814749660642453,834.0,1.2062814784030709e-05,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,0,0.01|0.075|0.4|5|s0,0.0130452109200252,16.524523974745108,0.0620398893913202,987.0,1.0833334044946242e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,1,0.01|0.075|0.4|5|s1,0.0119725740142642,16.619813217239425,0.0664323384967781,990.0,8.337521497499741e-07,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,2,0.01|0.075|0.4|5|s2,0.0132621455770657,16.445924835772036,0.0736435555170813,989.0,9.170854885572528e-07,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,3,0.01|0.075|0.4|5|s3,0.019652837148851,17.16329516685539,0.0772312031462226,990.0,9.170854885572528e-07,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,4,0.01|0.075|0.4|5|s4,0.0122170079684752,14.909635073383116,0.0749173357295699,987.0,1.0833334044946242e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,0,0.02|0.075|0.4|5|s0,0.0125290732960507,18.29310885868285,0.0726341907225442,968.0,2.6670855959309847e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,1,0.02|0.075|0.4|5|s1,0.0179054312510271,16.65520304264887,0.0760040913054317,979.0,1.83375221543732e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,2,0.02|0.075|0.4|5|s2,0.0135679295288776,17.151154031178187,0.0643536423229413,972.0,2.333752248280992e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,3,0.02|0.075|0.4|5|s3,0.0153569232619513,15.442460810440911,0.0839429037793802,972.0,2.416666817831962e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,4,0.02|0.075|0.4|5|s4,0.0121193318311531,14.571274477342492,0.0643946430021715,971.0,2.5004189107373045e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,0,0.05|0.075|0.4|5|s0,0.0160898411328208,16.693903177637992,0.0691382897905919,931.0,6.166667018684772e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,1,0.05|0.075|0.4|5|s1,0.0121168594141421,15.535713127026703,0.075287609970737,933.0,6.084171203231866e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,2,0.05|0.075|0.4|5|s2,0.0126298876337446,14.91066819506882,0.0688149704876717,940.0,5.333333638191106e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
