run_id,stage,name,method,seed,n_steps,n_replicas,beta,h,w,n_dim,M,a,beta_h,physics_tag,fr_rate,target_ema_rate,max_event_fraction,fr_every,fr_start_steps,score_clip,config_hash,core_version,had_nan,device,cuda_visible_devices,total_replacement_events,l2_f,l2_fp,integrated_l2_f,l2_f_compact,l2_f_transition,l2_f_stretched,l2_fp_compact,l2_fp_transition,l2_fp_stretched,marginal_l2_uniform,marginal_l2_target,marginal_l2_ref,n_compact_to_stretched,n_stretched_to_compact,n_barrier_crossings,n_round_trips,fr_event_fraction,max_fr_event_fraction,n_fr_applications,deaths_per_fr_application,clones_per_fr_application,final_ancestor_ess,min_ancestor_ess,final_n_unique_ancestor,final_max_ancestor_frac,max_ancestor_frac_over_time,runtime_seconds,wall_seconds
production__abf__b4_h1_w2_n10_a1.5__seed2__N1024__T120000__780955849b66,production,abf,abf,2,120000,1024,4.0,1.0,2.0,10,100,1.5,4.0,b4_h1_w2_n10_a1.5,0.0,0.005,0.02,5,20000,2.0,b59e1b1ca748,wca_phase_v1,False,cuda,4,0,0.005514114354326709,0.029381726373055587,11.314284732879836,0.007313016618703693,0.005851248953649815,0.0017825860643563669,0.0291357951773553,0.034427764424497805,0.02043271696172389,0.09601796732829157,nan,0.8408495723071181,340394,339835,680229,339835,0.0,0.0,0,0.0,0.0,nan,nan,1024,nan,nan,193.91391405183822,193.91755197383463
production__abf__b4_h1_w2_n10_a1.5__seed3__N1024__T120000__0dcb270a3c09,production,abf,abf,3,120000,1024,4.0,1.0,2.0,10,100,1.5,4.0,b4_h1_w2_n10_a1.5,0.0,0.005,0.02,5,20000,2.0,43463770f6e5,wca_phase_v1,False,cuda,7,0,0.006519938424517411,0.028905428302686213,13.989699836925555,0.009443179732146844,0.005579144193779749,0.003546621056612829,0.030158610619011376,0.034642652540823694,0.016743424534909183,0.07517944001057653,nan,0.8347526686347002,342433,341895,684328,341895,0.0,0.0,0,0.0,0.0,nan,nan,1024,nan,nan,188.59253325406462,188.59602365456522
production__abf__b4_h2_w2_n10_a1.5__seed0__N1024__T120000__c645439d72b4,production,abf,abf,0,120000,1024,4.0,2.0,2.0,10,100,1.5,8.0,b4_h2_w2_n10_a1.5,0.0,0.005,0.02,5,20000,2.0,fdfc8fc87c33,wca_phase_v1,False,cuda,4,0,0.007281067449630401,0.041477026684240664,22.384105909090476,0.00874994441659651,0.006991757622062682,0.006105853836491734,0.0661672510672403,0.024621172537417416,0.02623048645783887,0.08367572389815114,nan,1.1629215291191397,319677,319135,638812,319135,0.0,0.0,0,0.0,0.0,nan,nan,1024,nan,nan,194.8187272688374,194.82232213951647
production__abf__b4_h2_w2_n10_a1.5__seed1__N1024__T120000__b47655ee3ebe,production,abf,abf,1,120000,1024,4.0,2.0,2.0,10,100,1.5,8.0,b4_h2_w2_n10_a1.5,0.0,0.005,0.02,5,20000,2.0,390450b69204,wca_phase_v1,False,cuda,7,0,0.00814523905546171,0.044364720276485484,17.332063785275974,0.01135001661668884,0.007340384309373806,0.004881885835356376,0.06909871567060286,0.02621660844739247,0.03208710555656007,0.08506494444529872,nan,1.1574325326962454,325493,324952,650445,324952,0.0,0.0,0,0.0,0.0,nan,nan,1024,nan,nan,189.09882203489542,189.10230267699808
production__abf__b4_h2_w2_n10_a1.5__seed2__N1024__T120000__3bca21094f6e,production,abf,abf,2,120000,1024,4.0,2.0,2.0,10,100,1.5,8.0,b4_h2_w2_n10_a1.5,0.0,0.005,0.02,5,20000,2.0,b59e1b1ca748,wca_phase_v1,False,cuda,4,0,0.008321574639507289,0.043699684382794826,16.761712267131685,0.011735646457908394,0.007624897811645945,0.004370411416679364,0.06771379604546425,0.03221507999355495,0.02318929962292586,0.1071196431565149,nan,1.117450851292455,329866,329321,659187,329321,0.0,0.0,0,0.0,0.0,nan,nan,1024,nan,nan,190.28759190998971,190.2912101112306
production__abf__b4_h2_w2_n10_a1.5__seed3__N1024__T120000__670369472ad9,production,abf,abf,3,120000,1024,4.0,2.0,2.0,10,100,1.5,8.0,b4_h2_w2_n10_a1.5,0.0,0.005,0.02,5,20000,2.0,43463770f6e5,wca_phase_v1,False,cuda,7,0,0.010185194141382225,0.046695245158434436,17.12004177843889,0.01580132824004341,0.007606136237221723,0.005113435464798702,0.07040525444299534,0.04159164891905298,0.01146325303028177,0.11819424939766901,nan,1.1238315633233669,327966,327383,655349,327383,0.0,0.0,0,0.0,0.0,nan,nan,1024,nan,nan,188.99715449102223,189.00065636262298
production__abf__b4_h4_w2_n10_a1.5__seed0__N1024__T120000__3852bbd1b3cf,production,abf,abf,0,120000,1024,4.0,4.0,2.0,10,100,1.5,16.0,b4_h4_w2_n10_a1.5,0.0,0.005,0.02,5,20000,2.0,fdfc8fc87c33,wca_phase_v1,False,cuda,4,0,0.016102021019904315,0.15683835825455664,46.36284421464285,0.02323020170282906,0.014994399778445772,0.0062294555839788055,0.2796858986389443,0.050842468742148,0.05620482294218455,0.09998436742550154,nan,1.4592990525516811,295673,295105,590778,295105,0.0,0.0,0,0.0,0.0,nan,nan,1024,nan,nan,194.18348575290293,194.18708329368383
production__abf__b4_h4_w2_n10_a1.5__seed1__N1024__T120000__498cf9ae56ae,production,abf,abf,1,120000,1024,4.0,4.0,2.0,10,100,1.5,16.0,b4_h4_w2_n10_a1.5,0.0,0.005,0.02,5,20000,2.0,390450b69204,wca_phase_v1,False,cuda,7,0,0.014772735743456111,0.15174795409580374,41.70755857766363,0.021403835673161346,0.01332069738486382,0.006699524970252355,0.2723884957900438,0.04048898126684547,0.056250533220801355,0.11046022809627926,nan,1.4581381481771247,298661,298111,596772,298111,0.0,0.0,0,0.0,0.0,nan,nan,1024,nan,nan,188.0613764328882,188.0649366332218
production__abf__b4_h4_w2_n10_a1.5__seed2__N1024__T120000__5604f221236c,production,abf,abf,2,120000,1024,4.0,4.0,2.0,10,100,1.5,16.0,b4_h4_w2_n10_a1.5,0.0,0.005,0.02,5,20000,2.0,b59e1b1ca748,wca_phase_v1,False,cuda,4,0,0.015167095969554685,0.1538007104229065,39.181021572292764,0.022981932841352047,0.012850372583060822,0.005708728198128729,0.27499849870670523,0.03981481138880235,0.06320662347757024,0.11011466052793906,nan,1.444246800922215,297582,297008,594590,297008,0.0,0.0,0,0.0,0.0,nan,nan,1024,nan,nan,190.36421356536448,190.36776623595506
production__abf__b4_h4_w2_n10_a1.5__seed3__N1024__T120000__005e9454a69f,production,abf,abf,3,120000,1024,4.0,4.0,2.0,10,100,1.5,16.0,b4_h4_w2_n10_a1.5,0.0,0.005,0.02,5,20000,2.0,43463770f6e5,wca_phase_v1,False,cuda,7,0,0.018256932147763964,0.15432953953655937,44.28533765709315,0.027818470063708318,0.01570956472937311,0.005345898209654768,0.27393549632986475,0.055625930800159616,0.05382386422347482,0.12260199820296369,nan,1.4286975376930275,302806,302229,605035,302229,0.0,0.0,0,0.0,0.0,nan,nan,1024,nan,nan,191.11778985150158,191.12135549355298
production__abf__b4_h6_w2_n10_a1.5__seed0__N1024__T120000__58a1e93b6925,production,abf,abf,0,120000,1024,4.0,6.0,2.0,10,100,1.5,24.0,b4_h6_w2_n10_a1.5,0.0,0.005,0.02,5,20000,2.0,fdfc8fc87c33,wca_phase_v1,False,cuda,4,0,0.024787378628293763,0.4499923462353921,65.99758635626651,0.03831705939901792,0.02044506166712908,0.00817390151527026,0.8171501959168284,0.07621773695979062,0.15746908847812374,0.11646673004100123,nan,1.631533899651696,287666,287102,574768,287102,0.0,0.0,0,0.0,0.0,nan,nan,1024,nan,nan,189.86047597508878,189.86404072586447
production__abf__b4_h6_w2_n10_a1.5__seed1__N1024__T120000__2e8401a36054,production,abf,abf,1,120000,1024,4.0,6.0,2.0,10,100,1.5,24.0,b4_h6_w2_n10_a1.5,0.0,0.005,0.02,5,20000,2.0,390450b69204,wca_phase_v1,False,cuda,7,0,0.025142123109225062,0.4464830930285412,56.559483333118926,0.03908080756805721,0.02047329071700014,0.008065325920548694,0.814957234571834,0.06885310572048128,0.13803097277238258,0.12881817416638122,nan,1.636229230046611,292570,292000,584570,292000,0.0,0.0,0,0.0,0.0,nan,nan,1024,nan,nan,191.34082769788802,191.3443704592064
production__abf__b4_h6_w2_n10_a1.5__seed2__N1024__T120000__144f8da90b74,production,abf,abf,2,120000,1024,4.0,6.0,2.0,10,100,1.5,24.0,b4_h6_w2_n10_a1.5,0.0,0.005,0.02,5,20000,2.0,b59e1b1ca748,wca_phase_v1,False,cuda,4,0,0.025009587523786306,0.4382427908628078,51.55214264330405,0.03969728815239956,0.019202479018000363,0.008017619728579114,0.8021261570442745,0.06462361236041382,0.12384043559693306,0.13423107306879875,nan,1.634627625008735,291256,290694,581950,290694,0.0,0.0,0,0.0,0.0,nan,nan,1024,nan,nan,189.40776075050235,189.41133786179125
production__abf__b4_h6_w2_n10_a1.5__seed3__N1024__T120000__71734d05def2,production,abf,abf,3,120000,1024,4.0,6.0,2.0,10,100,1.5,24.0,b4_h6_w2_n10_a1.5,0.0,0.005,0.02,5,20000,2.0,43463770f6e5,wca_phase_v1,False,cuda,7,0,0.02286689172283178,0.4466807901927083,67.96754557920022,0.0354314866122553,0.018424181986686262,0.008565001135649477,0.812977332421382,0.059360338223735924,0.1570279113865597,0.169427322181691,nan,1.5989715228101724,292790,292216,585006,292216,0.0,0.0,0,0.0,0.0,nan,nan,1024,nan,nan,191.30326414480805,191.30678451620042
production__fr_estimated__b1_h1_w2_n10_a1.5__seed0__N1024__T120000__a5f4f7604d41,production,fr_estimated,fr_estimated,0,120000,1024,1.0,1.0,2.0,10,100,1.5,1.0,b1_h1_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,eadccb96f0e0,wca_phase_v1,False,cuda,4,2286,0.05289201384136477,0.27534450329291,33.80621995586044,0.07795020196666742,0.045577988793587265,0.024847292235415756,0.29463125768645554,0.3180548792354516,0.17326499516433017,0.11754446920198652,0.11756043257225242,0.31600268653320274,791286,788976,1580262,788976,0.00011161551297435128,0.000150390625,20001,0.11429428528573571,0.11429428528573571,155.1606984314886,155.1606984314886,295,0.02734375,0.02734375,212.2821867223829,212.2858668724075
production__fr_estimated__b1_h1_w2_n10_a1.5__seed1__N1024__T120000__fb00f4a21643,production,fr_estimated,fr_estimated,1,120000,1024,1.0,1.0,2.0,10,100,1.5,1.0,b1_h1_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,5ef264d876d8,wca_phase_v1,False,cuda,7,2241,0.04779900220178397,0.2681751394177542,29.096463229664035,0.06890516055004893,0.04358131353644131,0.02097460168967888,0.29009380226022313,0.3006349430156201,0.1874551216430766,0.1274076410944233,0.12739062252126943,0.3061177229963207,792716,790380,1583096,790380,0.00010941835720713964,0.00015234375,20001,0.112044397780111,0.112044397780111,159.26123936816523,159.26123936816523,298,0.0224609375,0.0234375,211.77186255902052,211.77549528889358
production__fr_estimated__b1_h1_w2_n10_a1.5__seed2__N1024__T120000__faf91bf92c36,production,fr_estimated,fr_estimated,2,120000,1024,1.0,1.0,2.0,10,100,1.5,1.0,b1_h1_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,be0d2bba3075,wca_phase_v1,False,cuda,4,2287,0.04569099929721833,0.25866783317047526,28.52143713792963,0.06683039188701156,0.04055069308497322,0.019998445340027742,0.28626716598438,0.29905813155666,0.14947773135515455,0.1046170142282219,0.10453974143166496,0.3398620195578986,788290,785932,1574222,785932,0.00011166433865806709,0.000150390625,20001,0.1143442827858607,0.1143442827858607,195.77595220313668,193.6786110084965,308,0.013671875,0.015625,209.3117503421381,209.3151351334527
production__fr_estimated__b1_h1_w2_n10_a1.5__seed3__N1024__T120000__e4dd7ca0f867,production,fr_estimated,fr_estimated,3,120000,1024,1.0,1.0,2.0,10,100,1.5,1.0,b1_h1_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,a18dfc6c0827,wca_phase_v1,False,cuda,7,2285,0.05714682694738294,0.29806613082785033,32.349798844214234,0.08345279508846885,0.05187242731202844,0.021892727651684523,0.33054153400612923,0.34666143350532214,0.15738541103819448,0.10908786962639587,0.10903337691051478,0.3078379266194177,790414,788072,1578486,788072,0.00011156668729063546,0.00017578125,20001,0.11424428778561072,0.11424428778561072,182.6787456445993,182.6787456445993,307,0.013671875,0.0146484375,213.29311095643789,213.2964388364926
production__fr_estimated__b1_h2_w2_n10_a1.5__seed0__N1024__T120000__c9423da4d87b,production,fr_estimated,fr_estimated,0,120000,1024,1.0,2.0,2.0,10,100,1.5,2.0,b1_h2_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,eadccb96f0e0,wca_phase_v1,False,cuda,4,2143,0.047808814222644914,0.2686045091341183,33.16482678305013,0.07006226785118067,0.04172220207184171,0.02210226873972363,0.2573890836473566,0.34506054992550766,0.11738582764364972,0.15372963616568386,0.1537493159275828,0.4896221397039889,793675,791400,1585075,791400,0.00010463344020298985,0.000130859375,20001,0.1071446427678616,0.1071446427678616,172.34976988823144,172.34976988823144,296,0.0185546875,0.0185546875,212.1972514539957,212.20056583359838
production__fr_estimated__b1_h2_w2_n10_a1.5__seed1__N1024__T120000__49548d0741cb,production,fr_estimated,fr_estimated,1,120000,1024,1.0,2.0,2.0,10,100,1.5,2.0,b1_h2_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,5ef264d876d8,wca_phase_v1,False,cuda,7,2118,0.051544275873793975,0.2824729360566843,33.769942199297375,0.07635381214519923,0.04238109385880854,0.027478371019928574,0.2976329191044396,0.3503037620083077,0.10556683827043528,0.11551431932807135,0.1155155890239879,0.5068963656997009,795714,793463,1589177,793463,0.0001034127981100945,0.000154296875,20001,0.10589470526473677,0.10589470526473677,167.29036375239312,167.29036375239312,299,0.0224609375,0.0234375,214.4269854510203,214.4303012918681
production__fr_estimated__b1_h2_w2_n10_a1.5__seed2__N1024__T120000__22fa9566d08c,production,fr_estimated,fr_estimated,2,120000,1024,1.0,2.0,2.0,10,100,1.5,2.0,b1_h2_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,be0d2bba3075,wca_phase_v1,False,cuda,4,2172,0.047071236088554014,0.2763551454714027,33.05279320539567,0.06975294992826214,0.03979620982136913,0.022809888582556444,0.2995107560039745,0.3380319891069093,0.1074847914497594,0.13718785655884966,0.1371233532896136,0.4685969829426364,792413,790127,1582540,790127,0.00010604938503074847,0.000150390625,20001,0.10859457027148643,0.10859457027148643,165.07808564231738,165.07808564231738,298,0.0224609375,0.0234375,209.89028170984238,209.8937067212537
production__fr_estimated__b1_h2_w2_n10_a1.5__seed3__N1024__T120000__b8e2edbedf7a,production,fr_estimated,fr_estimated,3,120000,1024,1.0,2.0,2.0,10,100,1.5,2.0,b1_h2_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,a18dfc6c0827,wca_phase_v1,False,cuda,7,2247,0.04557820524386227,0.285281613119102,31.779134972759273,0.06460622970167149,0.044004954816079446,0.015578497834310668,0.2827106241360048,0.35499280907843,0.1480849396711375,0.10205441569116948,0.1020079362240624,0.5272564951112154,789744,787389,1577133,787389,0.00010971131130943452,0.0001328125,20001,0.11234438278086095,0.11234438278086095,159.99023497101007,159.99023497101007,308,0.025390625,0.025390625,212.6366439415142,212.6399732530117
production__fr_estimated__b1_h4_w2_n10_a1.5__seed0__N1024__T120000__2cfe39aac823,production,fr_estimated,fr_estimated,0,120000,1024,1.0,4.0,2.0,10,100,1.5,4.0,b1_h4_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,eadccb96f0e0,wca_phase_v1,False,cuda,4,1966,0.05500497282270036,0.2966116102529193,39.07192955644269,0.08306952755033957,0.0386985619745921,0.03720149664626237,0.37756479111095187,0.32829298477793756,0.0776180450814446,0.10291984496587596,0.1029346520726392,0.7835856168021099,794795,792546,1587341,792545,9.599129418529073e-05,0.000142578125,20001,0.09829508524573771,0.09829508524573771,184.93403880070548,184.93403880070548,323,0.0205078125,0.0205078125,213.64389785472304,213.64728882629424
production__fr_estimated__b1_h4_w2_n10_a1.5__seed1__N1024__T120000__fa887974a4cf,production,fr_estimated,fr_estimated,1,120000,1024,1.0,4.0,2.0,10,100,1.5,4.0,b1_h4_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,5ef264d876d8,wca_phase_v1,False,cuda,7,1916,0.049718826757889044,0.26589309741187683,36.42422835868418,0.07436150779428992,0.03308406131676674,0.03755992087752771,0.3310991035738205,0.2975698724354041,0.08247724583884562,0.12192942353917573,0.12196526474982293,0.7866478828186455,794388,792209,1586597,792209,9.355000999950003e-05,0.0001328125,20001,0.09579521023948803,0.09579521023948803,193.89349112426035,193.89349112426035,336,0.0146484375,0.0166015625,217.5770960804075,217.58053443208337
production__fr_estimated__b1_h4_w2_n10_a1.5__seed2__N1024__T120000__87436d5a7df3,production,fr_estimated,fr_estimated,2,120000,1024,1.0,4.0,2.0,10,100,1.5,4.0,b1_h4_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,be0d2bba3075,wca_phase_v1,False,cuda,4,1956,0.03523170257448647,0.22925015163714232,33.40733642964014,0.05273675355444136,0.024270337808284984,0.02547700179389033,0.28609205008809263,0.2592671314927232,0.06809970842428872,0.1266322214751865,0.12662811397251314,0.7480111500679865,790696,788518,1579214,788517,9.55030373481326e-05,0.000115234375,20001,0.09779511024448778,0.09779511024448778,194.83017465626162,194.83017465626162,326,0.0166015625,0.0166015625,214.9304294520989,214.9338684231043
production__fr_estimated__b1_h4_w2_n10_a1.5__seed3__N1024__T120000__e442a29e7997,production,fr_estimated,fr_estimated,3,120000,1024,1.0,4.0,2.0,10,100,1.5,4.0,b1_h4_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,a18dfc6c0827,wca_phase_v1,False,cuda,7,1901,0.04330934607346359,0.27272852323894214,37.973916686490796,0.06545603439940313,0.032903418640421504,0.0253236373356906,0.3460241204943198,0.2997810933017544,0.09078455008166406,0.1190498614890107,0.11910604301144682,0.7544724302460633,791801,789641,1581442,789641,9.281762474376282e-05,0.000115234375,20001,0.09504524773761312,0.09504524773761312,187.51359084406295,187.51359084406295,319,0.0185546875,0.01953125,216.31421924196184,216.31760890316218
production__fr_estimated__b1_h6_w2_n10_a1.5__seed0__N1024__T120000__48f618f427ea,production,fr_estimated,fr_estimated,0,120000,1024,1.0,6.0,2.0,10,100,1.5,6.0,b1_h6_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,eadccb96f0e0,wca_phase_v1,False,cuda,4,1502,0.06083638549505471,0.28142102884478765,45.69023050276408,0.08480952131216431,0.03143897150642362,0.06403086193541628,0.3541961451857153,0.3066268498328655,0.12047003808270365,0.09904978604301475,0.09907903507577814,0.9449567744045276,819920,817984,1637904,817984,7.333617694115294e-05,0.00010546875,20001,0.0750962451877406,0.0750962451877406,242.95088044485635,239.40091324200912,401,0.015625,0.015625,209.5430517019704,209.54639958310872
production__fr_estimated__b1_h6_w2_n10_a1.5__seed1__N1024__T120000__93f492a22694,production,fr_estimated,fr_estimated,1,120000,1024,1.0,6.0,2.0,10,100,1.5,6.0,b1_h6_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,5ef264d876d8,wca_phase_v1,False,cuda,7,1540,0.05109546516017474,0.2631550993702688,43.328032236519356,0.07090140202706072,0.023815796163397546,0.05604635697648614,0.3536601362281583,0.25829695019479343,0.13986335918448115,0.07823292093572443,0.078219672142006,0.9520678053123481,817238,815268,1632506,815268,7.519155292235388e-05,0.000123046875,20001,0.07699615019249037,0.07699615019249037,249.77989518818484,249.77989518818484,396,0.013671875,0.013671875,211.3735199039802,211.37692886497825
production__fr_estimated__b1_h6_w2_n10_a1.5__seed2__N1024__T120000__c1cfeee65213,production,fr_estimated,fr_estimated,2,120000,1024,1.0,6.0,2.0,10,100,1.5,6.0,b1_h6_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,be0d2bba3075,wca_phase_v1,False,cuda,4,1522,0.049839330287840794,0.2728181453782815,46.18190995122758,0.07105127956924684,0.026067641979701264,0.05025934176831166,0.35610815271442475,0.28305612651272044,0.12884064896521677,0.12593818692426936,0.12605392292305692,0.9517485690401583,820371,818391,1638762,818391,7.431269061546922e-05,0.0009765625,20001,0.07609619519024048,0.07609619519024048,233.32799287939474,233.32799287939474,399,0.0146484375,0.015625,214.96288350131363,214.96635253354907
production__fr_estimated__b1_h6_w2_n10_a1.5__seed3__N1024__T120000__f1cee1b8cd66,production,fr_estimated,fr_estimated,3,120000,1024,1.0,6.0,2.0,10,100,1.5,6.0,b1_h6_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,a18dfc6c0827,wca_phase_v1,False,cuda,7,1511,0.0509308873776871,0.26425507376318497,45.959917683393,0.07009213341931925,0.022606410248886512,0.05727018664998166,0.3460108522363337,0.26989979320260554,0.13573780330998236,0.11909182277820879,0.119131232374867,0.969003224519902,819091,817111,1636202,817111,7.377560809459527e-05,0.0001015625,20001,0.07554622268886556,0.07554622268886556,227.06279774794282,227.06279774794282,385,0.017578125,0.017578125,212.05523205455393,212.05864156596363
production__fr_estimated__b2_h1_w2_n10_a1.5__seed0__N1024__T120000__279716e692f9,production,fr_estimated,fr_estimated,0,120000,1024,2.0,1.0,2.0,10,100,1.5,2.0,b2_h1_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,eadccb96f0e0,wca_phase_v1,False,cuda,4,1659,0.011811782305114692,0.07152696383987636,11.578009249251524,0.007910374406443479,0.009998134413574347,0.016568328909266825,0.08934593567983347,0.05593145048986004,0.06792046955889397,0.08052387020678106,0.08060459326291303,0.5335342584305353,513507,511949,1025456,511938,8.100180928453577e-05,0.0001640625,20001,0.08294585270736463,0.08294585270736463,243.74151557415155,243.74151557415155,378,0.009765625,0.0126953125,215.7481967797503,215.75154904089868
production__fr_estimated__b2_h1_w2_n10_a1.5__seed1__N1024__T120000__1843ee435110,production,fr_estimated,fr_estimated,1,120000,1024,2.0,1.0,2.0,10,100,1.5,2.0,b2_h1_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,5ef264d876d8,wca_phase_v1,False,cuda,7,1618,0.013798396635764952,0.06619024225832315,11.09373563316049,0.011514251360028878,0.009470765952398513,0.019825385558076624,0.07518795193014968,0.05688044693896376,0.06534642074118516,0.05247653877444184,0.05250428627218127,0.5559442629599517,522773,521318,1044091,521305,7.899995625218739e-05,0.000140625,20001,0.08089595520223988,0.08089595520223988,238.6381429221666,238.6381429221666,378,0.01171875,0.0146484375,216.58837600518018,216.59177432581782
production__fr_estimated__b2_h1_w2_n10_a1.5__seed2__N1024__T120000__b1d6894b7931,production,fr_estimated,fr_estimated,2,120000,1024,2.0,1.0,2.0,10,100,1.5,2.0,b2_h1_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,be0d2bba3075,wca_phase_v1,False,cuda,4,1652,0.012585525633367137,0.08061146367751014,12.095916619561747,0.006466052646290134,0.011689731089134044,0.01753391052329655,0.11080366696925772,0.060843229114902087,0.06420430802948665,0.0701021750838584,0.07009386013876387,0.5280206471999425,521198,519632,1040830,519628,8.066002949852507e-05,0.00012890625,20001,0.08259587020648967,0.08259587020648967,208.79649542015133,208.79649542015133,352,0.017578125,0.017578125,215.3020127378404,215.30544898938388
production__fr_estimated__b2_h1_w2_n10_a1.5__seed3__N1024__T120000__d590fce6a652,production,fr_estimated,fr_estimated,3,120000,1024,2.0,1.0,2.0,10,100,1.5,2.0,b2_h1_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,a18dfc6c0827,wca_phase_v1,False,cuda,7,1728,0.013872185482713822,0.07549500567062636,11.638341840894533,0.007452196419433273,0.012421719514225608,0.019683798890892695,0.08185636628499224,0.07191446912252326,0.06979953776163185,0.08493614439014384,0.08492350096278402,0.5390054899327843,518782,517184,1035966,517173,8.437078146092695e-05,0.000158203125,20001,0.0863956802159892,0.0863956802159892,203.527950310559,203.2124031007752,360,0.025390625,0.025390625,216.03752604871988,216.04096548818052
production__fr_estimated__b2_h2_w2_n10_a1.5__seed0__N1024__T120000__45eff0bca4e3,production,fr_estimated,fr_estimated,0,120000,1024,2.0,2.0,2.0,10,100,1.5,4.0,b2_h2_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,eadccb96f0e0,wca_phase_v1,False,cuda,4,1584,0.014857499218630641,0.060073087769514845,14.552566091038418,0.017026183729618397,0.00713615219994112,0.01990833959304585,0.05985275681729669,0.05610624374960419,0.06357357722738573,0.10578401558875247,0.10581813161474597,0.7742611347102198,511994,510466,1022460,510460,7.733988300584971e-05,0.000171875,20001,0.0791960401979901,0.0791960401979901,226.27880880448856,226.27880880448856,379,0.0224609375,0.0224609375,215.45038683898747,215.4538268102333
production__fr_estimated__b2_h2_w2_n10_a1.5__seed1__N1024__T120000__c7acc7e7acca,production,fr_estimated,fr_estimated,1,120000,1024,2.0,2.0,2.0,10,100,1.5,4.0,b2_h2_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,5ef264d876d8,wca_phase_v1,False,cuda,7,1587,0.01699208277993218,0.06702350583306395,15.443848735136399,0.01879277417416949,0.010136639209505818,0.022174990604279462,0.06653370706810037,0.07363161132128675,0.05644184164484156,0.08946899291430827,0.089526098751406,0.8127379373971345,506146,504553,1010699,504548,7.748636005699715e-05,0.0001328125,20001,0.07934603269836508,0.07934603269836508,215.04840032813783,215.04840032813783,371,0.0146484375,0.0166015625,216.3397023100406,216.34313551150262
production__fr_estimated__b2_h2_w2_n10_a1.5__seed2__N1024__T120000__cf1b5ac213a4,production,fr_estimated,fr_estimated,2,120000,1024,2.0,2.0,2.0,10,100,1.5,4.0,b2_h2_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,be0d2bba3075,wca_phase_v1,False,cuda,4,1588,0.015151061233329004,0.06095623616775774,15.126488314722433,0.017961972395106718,0.008775208474010478,0.018858777447879792,0.07471249390596356,0.06133939069262799,0.04269854839323114,0.09104061297625995,0.0910467972479722,0.818773345736255,509937,508301,1018238,508298,7.753518574071297e-05,0.000158203125,20001,0.07939603019849008,0.07939603019849008,220.2890756302521,220.2890756302521,383,0.015625,0.0166015625,215.49561213422567,215.49909087549895
production__fr_estimated__b2_h2_w2_n10_a1.5__seed3__N1024__T120000__9dc9beda58fc,production,fr_estimated,fr_estimated,3,120000,1024,2.0,2.0,2.0,10,100,1.5,4.0,b2_h2_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,a18dfc6c0827,wca_phase_v1,False,cuda,7,1593,0.019852132279241267,0.06522252342330895,16.72877462937824,0.02398449919481704,0.012028536289444312,0.02386834720064398,0.05861219370177695,0.08017757313929028,0.046096608579987826,0.09905287667118687,0.0991206257502471,0.7820869262718517,509843,508156,1017999,508154,7.777931415929203e-05,0.000126953125,20001,0.07964601769911504,0.07964601769911504,210.3884430176565,210.3884430176565,369,0.017578125,0.017578125,212.00520718842745,212.00861977878958
production__fr_estimated__b2_h4_w2_n10_a1.5__seed0__N1024__T120000__93800f70b56e,production,fr_estimated,fr_estimated,0,120000,1024,2.0,4.0,2.0,10,100,1.5,8.0,b2_h4_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,eadccb96f0e0,wca_phase_v1,False,cuda,4,1581,0.025348197225021966,0.10158233410237912,28.36724498266391,0.03677856613070645,0.014209305319143573,0.023787291782112398,0.15554658533945334,0.08443862845515425,0.03608052874825204,0.07056845399877967,0.0707240625652707,1.1614761585091573,492352,490602,982954,490600,7.719340595470226e-05,0.000150390625,20001,0.07904604769761511,0.07904604769761511,195.48396718866516,192.39926605504587,360,0.0185546875,0.01953125,215.68270230665803,215.68613225780427
