stage,physics_tag,method,beta,h,M,z,F,Fp,p,q,neff,ref_F,ref_Fp,ref_p
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.4955974817276001,0.0,-0.057803840638371184,0.705376461148262,0.714285671710968,79200106.0,0.0,-0.11674907803535461,0.005855906655801517
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.5044025182723999,-0.004664123058319092,-1.0016238540410995,0.7017798870801926,0.714285671710968,79378830.0,-0.005181589163839817,-1.0622220039367676,0.005886328306455825
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.5132075548171997,-0.01762998104095459,-1.9434757232666016,0.698277160525322,0.714285671710968,79548300.0,-0.02359975129365921,-2.006765842437744,0.00599574821921986
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.5220125913619995,-0.038856685161590576,-2.8780213594436646,0.6949921101331711,0.714285671710968,79714506.0,-0.042017798870801926,-2.9513041973114014,0.006107201419736906
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.5308176279067993,-0.06826075911521912,-3.800906002521515,0.6920369118452072,0.714285671710968,79881626.0,-0.0686376690864563,-3.8771629333496094,0.006271957492577961
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.5396226644515991,-0.10572326183319092,-4.708425402641296,0.689507782459259,0.714285671710968,80054438.0,-0.11268553137779236,-4.7633161544799805,0.006554398611382922
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.5484277009963989,-0.1510951817035675,-5.597478151321411,0.6874813437461853,0.714285671710968,80235664.0,-0.15673312544822693,-5.649463653564453,0.0068495568863356955
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.557232677936554,-0.20420220494270325,-6.465391159057617,0.6860113739967346,0.714285671710968,80427954.0,-0.20409034192562103,-6.523876667022705,0.007181736301401531
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.5660377144813538,-0.2648483216762543,-7.309934496879578,0.6851269751787186,0.714285671710968,80633824.0,-0.2717767059803009,-7.326211452484131,0.0076846708246638236
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.5748427510261536,-0.3328186124563217,-8.129022359848022,0.6848316490650177,0.714285671710968,80854918.0,-0.339463472366333,-8.12855052947998,0.008222828987923427
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.5836477875709534,-0.4078803211450577,-8.920817136764526,0.6851040124893188,0.714285671710968,81091042.0,-0.4071498513221741,-8.93088436126709,0.008798671005083261
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.5924528241157532,-0.48978491127491,-9.683216094970703,0.6858999580144882,0.714285671710968,81343212.0,-0.495209276676178,-9.64791202545166,0.009608615205579436
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.601257860660553,-0.5782657563686371,-10.414533138275146,0.6871564984321594,0.714285671710968,81609602.0,-0.5841168761253357,-10.361381530761719,0.010502020977944827
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.6100628972053528,-0.6730435341596603,-11.113547801971436,0.6887968182563782,0.714285671710968,81890376.0,-0.6730250716209412,-11.074853897094727,0.011478502156750853
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.6188679337501526,-0.7738318741321564,-11.779785871505737,0.6907364130020142,0.714285671710968,82185032.0,-0.7765688896179199,-11.720746040344238,0.012730742354484976
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.6276729702949524,-0.8803447484970093,-12.41383981704712,0.6928898245096207,0.714285671710968,82494466.0,-0.8842414021492004,-12.34758186340332,0.014178010935832186
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.6364780068397522,-0.9923036247491837,-13.016806364059448,0.6951773166656494,0.714285671710968,82817822.0,-0.991913914680481,-12.974418640136719,0.015789809305641958
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.645283043384552,-1.1094399094581604,-13.589856386184692,0.697531059384346,0.714285671710968,83155742.0,-1.1093151569366455,-13.544002532958984,0.01775675476273743
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.6540880799293518,-1.2314945459365845,-14.133965969085693,0.6998999863862991,0.714285671710968,83506126.0,-1.233203411102295,-14.075424194335938,0.020098682139361834
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.6628930568695068,-1.358214259147644,-14.649491310119629,0.7022529691457748,0.714285671710968,83866512.0,-1.3570899963378906,-14.606840133666992,0.022749446898447375
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.6716980934143066,-1.4893475472927094,-15.136476993560791,0.7045803368091583,0.714285671710968,84234908.0,-1.486652135848999,-15.097148895263672,0.02589637435094212
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.6805031299591064,-1.6246439218521118,-15.59511113166809,0.7068929076194763,0.714285671710968,84608238.0,-1.6240487098693848,-15.530679702758789,0.029710471115271562
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.6893081665039062,-1.7638537883758545,-16.025400161743164,0.7092191427946091,0.714285671710968,84983630.0,-1.761446237564087,-15.964212417602539,0.03408635215684262
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.698113203048706,-1.9067265391349792,-16.427317142486572,0.711600661277771,0.714285671710968,85358872.0,-1.901477575302124,-16.37783432006836,0.039209866513908995
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.7069182395935059,-2.0530110597610474,-16.800153732299805,0.7140867412090302,0.714285671710968,85731756.0,-2.049851655960083,-16.728412628173828,0.045481356401425234
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.7157232761383057,-2.202447295188904,-17.143200874328613,0.7167275995016098,0.714285671710968,86099288.0,-2.198227643966675,-17.078994750976562,0.05275605120554714
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.7245283126831055,-2.354767143726349,-17.455149173736572,0.7195686250925064,0.714285671710968,86458948.0,-2.3471124172210693,-17.423967361450195,0.06122546843366711
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.7333333492279053,-2.509688973426819,-17.73423433303833,0.7226449251174927,0.714285671710968,86809498.0,-2.5039947032928467,-17.68111228942871,0.07162509775854434
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.7421383857727051,-2.6669152975082397,-17.978582859039307,0.7259773164987564,0.714285671710968,87152168.0,-2.660878896713257,-17.938261032104492,0.08379134607164183
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.7509434223175049,-2.826134443283081,-18.186869621276855,0.729570060968399,0.714285671710968,87485480.0,-2.817761182785034,-18.19540786743164,0.09802396792118592
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.7597483992576599,-2.987020194530487,-18.35715961456299,0.7334107905626297,0.714285671710968,87812238.0,-2.9795491695404053,-18.3503475189209,0.11523805199160402
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.7685534358024597,-3.1492292284965515,-18.48744010925293,0.7374720722436905,0.714285671710968,88132058.0,-3.1420061588287354,-18.491355895996094,0.13556578158068663
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.7773584723472595,-3.312400460243225,-18.575725555419922,0.7417148351669312,0.714285671710968,88444684.0,-3.3044631481170654,-18.632360458374023,0.15947927631509615
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.7861635088920593,-3.4761544466018677,-18.61982250213623,0.7460931241512299,0.714285671710968,88748494.0,-3.4681613445281982,-18.664653778076172,0.1878440657460972
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.7949685454368591,-3.640093743801117,-18.61780071258545,0.7505594342947006,0.714285671710968,89042824.0,-3.6323935985565186,-18.650354385375977,0.22137197583025997
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.8037735819816589,-3.8038037419319153,-18.567715644836426,0.7550700306892395,0.714285671710968,89326866.0,-3.796623945236206,-18.63605499267578,0.26088371766105967
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.8125786185264587,-3.9668511748313904,-18.46759271621704,0.7595898807048798,0.714285671710968,89601234.0,-3.959212064743042,-18.519317626953125,0.3069432574497902
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.8213836550712585,-4.128787040710449,-18.314921855926514,0.7640963494777679,0.714285671710968,89868272.0,-4.120284080505371,-18.308025360107422,0.36058759786075145
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.8301886916160583,-4.289133906364441,-18.106743335723877,0.7685809880495071,0.714285671710968,90130332.0,-4.281358242034912,-18.096729278564453,0.4236082454182525
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.8389937281608582,-4.447387933731079,-17.83952283859253,0.773049995303154,0.714285671710968,90392094.0,-4.439455509185791,-17.816606521606445,0.49616391493665996
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.847798764705658,-4.603013873100281,-17.509735107421875,0.7775223255157471,0.714285671710968,90655924.0,-4.5917768478393555,-17.402875900268555,0.5777999401483501
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.8566038012504578,-4.755444884300232,-17.113886833190918,0.7820263504981995,0.714285671710968,90926072.0,-4.744100570678711,-16.98914337158203,0.6728695029061879
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.8654087781906128,-4.904088973999023,-16.64951181411743,0.7865952849388123,0.714285671710968,91201282.0,-4.894129753112793,-16.54407501220703,0.7817856434390863
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.8742138147354126,-5.048335313796997,-16.11499547958374,0.791261300444603,0.714285671710968,91484878.0,-5.032125473022461,-15.934505462646484,0.8974669629755458
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.8830188512802124,-5.187562346458435,-15.509396314620972,0.7960501611232758,0.714285671710968,91778700.0,-5.170121192932129,-15.324935913085938,1.0302657210349593
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.8918238878250122,-5.321141958236694,-14.832216501235962,0.8009760081768036,0.714285671710968,92085972.0,-5.30811882019043,-14.715357780456543,1.1827170517483345
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.900628924369812,-5.4484405517578125,-14.082702159881592,0.8060370236635208,0.714285671710968,92411726.0,-5.426319122314453,-13.886601448059082,1.33111199575267
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.9094339609146118,-5.568817615509033,-13.260073184967041,0.8112131059169769,0.714285671710968,92758022.0,-5.54411506652832,-13.053377151489258,1.497520325924198
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.9182389974594116,-5.68162202835083,-12.362821340560913,0.81646528840065,0.714285671710968,93126120.0,-5.66191291809082,-12.220142364501953,1.6847353273602559
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.9270440340042114,-5.78619110584259,-11.389301538467407,0.8217374980449677,0.714285671710968,93513286.0,-5.758330821990967,-11.193077087402344,1.8552628416175836
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.9358490705490112,-5.881843090057373,-10.33735466003418,0.8269594460725784,0.714285671710968,93918122.0,-5.849404811859131,-10.117559432983398,2.032162240885376
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.944654107093811,-5.9678795337677,-9.205209016799927,0.8320521116256714,0.714285671710968,94336214.0,-5.940478324890137,-9.042040824890137,2.2259279447938676
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.9534591436386108,-6.043586850166321,-7.991145968437195,0.8369336873292923,0.714285671710968,94765830.0,-6.0107102394104,-7.811376571655273,2.387879651427308
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.9622641801834106,-6.1082388162612915,-6.694082736968994,0.8415260463953018,0.714285671710968,95206324.0,-6.068166732788086,-6.485654830932617,2.5290969200298594
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.9710691571235657,-6.161100625991821,-5.31305730342865,0.8457612544298172,0.714285671710968,95659570.0,-6.1256232261657715,-5.159949779510498,2.6786656635233856
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.9798741936683655,-6.201428771018982,-3.8471944332122803,0.8495867848396301,0.714285671710968,96126320.0,-6.165024280548096,-3.711193323135376,2.786314732180747
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.9886792302131653,-6.228470087051392,-2.2950639128684998,0.852969691157341,0.714285671710968,96609386.0,-6.181446075439453,-2.1058318614959717,2.832448786440232
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,0.9974842667579651,-6.241456747055054,-0.6548305600881577,0.8558987826108932,0.714285671710968,97109290.0,-6.197868347167969,-0.5004900693893433,2.879348072456095
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,1.0062893629074097,-6.239603519439697,1.0757513344287872,0.8583848923444748,0.714285671710968,97627032.0,-6.201542377471924,1.1805729866027832,2.8899463417895594
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,1.01509428024292,-6.222104549407959,2.8990286588668823,0.8604594022035599,0.714285671710968,98165266.0,-6.168939590454102,3.077026844024658,2.7972454023699296
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,1.0238993167877197,-6.188133716583252,4.817217111587524,0.8621709644794464,0.714285671710968,98727360.0,-6.136335372924805,4.973526477813721,2.707514162040929
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,1.0327043533325195,-6.136845350265503,6.832537889480591,0.8635812103748322,0.714285671710968,99315208.0,-6.099145889282227,6.894059658050537,2.6086724364889617
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,1.0415093898773193,-6.0673744678497314,8.947238445281982,0.8647594749927521,0.714285671710968,99931048.0,-6.009232044219971,9.091190338134766,2.384352506757639
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,1.0503144264221191,-5.978834748268127,11.163904428482056,0.8657777607440948,0.714285671710968,100573768.0,-5.919316291809082,11.288348197937012,2.17931770713436
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,1.059119462966919,-5.870317578315735,13.484967231750488,0.866705521941185,0.714285671710968,101239876.0,-5.829402446746826,13.485479354858398,1.991918021344535
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,1.0679244995117188,-5.740894317626953,15.91263484954834,0.8676052242517471,0.714285671710968,101921216.0,-5.680330753326416,15.95322036743164,1.7160520125524006
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,1.0767295360565186,-5.589621067047119,18.447965145111084,0.8685289770364761,0.714285671710968,102603024.0,-5.52468729019165,18.451025009155273,1.468707625567766
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,1.0855345726013184,-5.415551424026489,21.090729236602783,0.8695158809423447,0.714285671710968,103257938.0,-5.369041919708252,20.94886016845703,1.2570120015480821
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,1.0943396091461182,-5.217750906944275,23.838794231414795,0.8705905973911285,0.714285671710968,103839490.0,-5.1598734855651855,23.67295265197754,1.0197617720363337
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,1.103144645690918,-4.995302438735962,26.688730716705322,0.8717629015445709,0.714285671710968,104269330.0,-4.929891586303711,26.485042572021484,0.8102496604157223
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,1.1119496822357178,-4.747336387634277,29.634972095489502,0.8730278462171555,0.714285671710968,104430248.0,-4.6999101638793945,29.29712677001953,0.6437825414250016
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,1.1207547187805176,-4.4730318784713745,32.67129325866699,0.8743669986724854,0.714285671710968,104159968.0,-4.424834728240967,32.2928581237793,0.4889623853043882
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,1.1295597553253174,-4.17162561416626,35.79103946685791,0.8757501393556595,0.714285671710968,103258720.0,-4.111354351043701,35.444942474365234,0.3573819821066492
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,1.1383647918701172,-3.84240984916687,38.98794746398926,0.8771374821662903,0.714285671710968,101510488.0,-3.7978742122650146,38.59703063964844,0.26121009595910144
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,1.147169828414917,-3.4847244024276733,42.25770950317383,0.8784825950860977,0.714285671710968,98712722.0,-3.451969623565674,41.79522705078125,0.18482703839623946
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,1.1559748649597168,-3.097937822341919,45.59803771972656,0.8797352910041809,0.714285671710968,94717344.0,-3.0484395027160645,45.075286865234375,0.12345668173087286
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,1.1647799015045166,-2.681425929069519,49.00961875915527,0.880845233798027,0.714285671710968,89465628.0,-2.644909381866455,48.355342864990234,0.08246386673860237
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,1.1735849380493164,-2.2345470190048218,52.4956693649292,0.8817650824785233,0.714285671710968,83010760.0,-2.2265784740448,51.51165008544922,0.054273132694658416
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,1.1823899745941162,-1.756619155406952,56.06216526031494,0.8824540823698044,0.714285671710968,75522372.0,-1.740824580192566,54.104331970214844,0.03339063317537679
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,1.191195011138916,-1.2469047605991364,59.71574783325195,0.8828807920217514,0.714285671710968,67271932.0,-1.25507652759552,56.69697952270508,0.020543146141213654
production,b1_h6_w2_n10_a1.5,fr_uniform,1.0,6.0,100,1.2000000476837158,-0.7063974291086197,63.05655574798584,0.8830253034830093,0.714285671710968,58599410.0,-1.2266521453857422,0.0,0.019967440700281072
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,-0.20000000298023224,-0.1356215961277485,-12.67782473564148,0.850313812494278,nan,53775964.0,-0.16850900650024414,-11.265904426574707,0.23819398339489647
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,-0.19119496643543243,-0.24234211817383766,-11.562964916229248,0.8486919850111008,nan,55979816.0,-0.2577550709247589,-10.555145263671875,0.28474029716563526
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,-0.18238992989063263,-0.3390699326992035,-10.408090114593506,0.8438835442066193,nan,57486794.0,-0.3470011353492737,-9.844385147094727,0.3403823878101845
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,-0.17358490824699402,-0.42602912336587906,-9.34405779838562,0.8360567837953568,nan,58465351.0,-0.4362470805644989,-9.133627891540527,0.40689759567383055
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,-0.1647798717021942,-0.5039691030979156,-8.359440326690674,0.8254812806844711,nan,59076981.0,-0.5078180432319641,-8.326003074645996,0.46951651391517274
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,-0.1559748500585556,-0.5735526829957962,-7.445990204811096,0.8125132471323013,nan,59454021.0,-0.5755089521408081,-7.497117519378662,0.5375841410590501
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,-0.1471698135137558,-0.6353773027658463,-6.597026467323303,0.7975756227970123,nan,59694213.0,-0.6432000398635864,-6.668229579925537,0.6155200158171752
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,-0.138364776968956,-0.6899842917919159,-5.806552529335022,0.7811364382505417,nan,59861853.0,-0.6969895362854004,-5.907357215881348,0.6854300541496325
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,-0.12955975532531738,-0.7378637939691544,-5.068946719169617,0.763685405254364,nan,59994378.0,-0.7429594993591309,-5.1847429275512695,0.7514362563398066
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,-0.12075471878051758,-0.7794570028781891,-4.378655195236206,0.7457112520933151,nan,60114272.0,-0.7889294624328613,-4.462128162384033,0.8237987872336809
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,-0.11194968223571777,-0.8151592761278152,-3.730855345726013,0.7276812046766281,nan,60231437.0,-0.8264608979225159,-3.801565647125244,0.8880154849253251
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,-0.10314465314149857,-0.8453274071216583,-3.1216240525245667,0.7100233137607574,nan,60348555.0,-0.85408616065979,-3.2138476371765137,0.9384595048493428
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,-0.09433962404727936,-0.8702873140573502,-2.5478389859199524,0.6931132078170776,nan,60465338.0,-0.881711483001709,-2.6261301040649414,0.9917691326120351
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,-0.08553458750247955,-0.8903403878211975,-2.0070739686489105,0.6772643774747849,nan,60581205.0,-0.9051505327224731,-2.0685133934020996,1.0393683485116836
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,-0.07672955840826035,-0.9057694971561432,-1.4975446164608002,0.662723645567894,nan,60694502.0,-0.9178247451782227,-1.5883007049560547,1.0660514577065727
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,-0.06792452931404114,-0.9168432205915451,-1.0177712440490723,0.6496694982051849,nan,60803942.0,-0.9304990768432617,-1.1080878973007202,1.0934198477952841
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,-0.05911949649453163,-0.923818439245224,-0.5665974915027618,0.638214573264122,nan,60907989.0,-0.9419468641281128,-0.6363142728805542,1.1187431125948253
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,-0.050314463675022125,-0.9269429296255112,-0.14310243353247643,0.628410130739212,nan,61006317.0,-0.9423566460609436,-0.24049140512943268,1.119660369848974
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,-0.04150943458080292,-0.9264573156833649,0.25340648740530014,0.6202525049448013,nan,61096077.0,-0.9427663683891296,0.1553320437669754,1.1205782455788174
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,-0.03270440176129341,-0.9225965291261673,0.6235405802726746,0.6136905997991562,nan,61177238.0,-0.9431761503219604,0.5511555075645447,1.1214970074581323
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,-0.023899370804429054,-0.9155898988246918,0.9679631888866425,0.6086335331201553,nan,61249994.0,-0.9344042539596558,0.8744967579841614,1.1019932813254143
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,-0.015094339847564697,-0.9056601822376251,1.28750079870224,0.6049585491418839,nan,61315141.0,-0.9248338937759399,1.1915364265441895,1.0811009213432428
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,-0.006289307959377766,-0.893022283911705,1.5831068456172943,0.6025183945894241,nan,61375850.0,-0.9152636528015137,1.5085755586624146,1.060604906213382
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,0.002515723230317235,-0.8778824955224991,1.8557870388031006,0.6011480093002319,nan,61434895.0,-0.8998631238937378,1.772841215133667,1.0284351280390494
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,0.011320754885673523,-0.8604387491941452,2.1064338088035583,0.6006706655025482,nan,61496015.0,-0.8824141025543213,2.0185658931732178,0.9931637850611147
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,0.02012578584253788,-0.8408820629119873,2.3357308506965637,0.6009034365415573,nan,61561906.0,-0.8649650812149048,2.2642905712127686,0.9591021125830971
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,0.028930816799402237,-0.8193984925746918,2.5441099405288696,0.6016623377799988,nan,61635072.0,-0.8441773653030396,2.473283290863037,0.92004457097372
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,0.03773584961891174,-0.7961711138486862,2.731820225715637,0.6027663946151733,nan,61715571.0,-0.8207663297653198,2.653416156768799,0.877959130814721
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,0.04654087871313095,-0.7713814973831177,2.898959755897522,0.6040422767400742,nan,61801258.0,-0.7973554134368896,2.833548069000244,0.83779899743459
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,0.05534591153264046,-0.7452110946178436,3.045462429523468,0.6053277403116226,nan,61888996.0,-0.7723798155784607,2.988534450531006,0.7969779531655358
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,0.06415094435214996,-0.7178416401147842,3.1713114380836487,0.6064755767583847,nan,61974393.0,-0.7448514699935913,3.1024928092956543,0.7542850334045696
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,0.07295597344636917,-0.6894553899765015,3.276422679424286,0.607356607913971,nan,62054020.0,-0.7173232436180115,3.2164506912231445,0.713879279854122
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,0.08176100999116898,-0.6602353006601334,3.360719919204712,0.607862800359726,nan,62125601.0,-0.6893347501754761,3.3176982402801514,0.6750163314529957
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,0.09056603908538818,-0.6303648948669434,3.4241244196891785,0.6079099029302597,nan,62188431.0,-0.6595054268836975,3.368105173110962,0.6359234781590752
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,0.09937106817960739,-0.6000295877456665,3.466326594352722,0.6074389964342117,nan,62243479.0,-0.6296760439872742,3.4185123443603516,0.5990945744903367
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,0.1081760972738266,-0.5694181174039841,3.486852765083313,0.6064178347587585,nan,62292893.0,-0.5998369455337524,3.4675965309143066,0.5643876149777973
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,0.1169811338186264,-0.5387248694896698,3.4848960041999817,0.6048411279916763,nan,62339135.0,-0.5695222616195679,3.451854944229126,0.5311858224882798
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,0.1257861703634262,-0.5081522315740585,3.459464371204376,0.6027296930551529,nan,62384512.0,-0.5392075181007385,3.4361133575439453,0.49993716532520394
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,0.13459119200706482,-0.4779113084077835,3.409542679786682,0.6001289933919907,nan,62429085.0,-0.508892834186554,3.4203717708587646,0.47052686364525304
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,0.14339622855186462,-0.44822248071432114,3.334053695201874,0.597106546163559,nan,62471129.0,-0.47975677251815796,3.346889019012451,0.44389184038083274
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,0.15220126509666443,-0.4193163588643074,3.2317768335342407,0.5937488973140717,nan,62507648.0,-0.4508450925350189,3.2624077796936035,0.4189525090926998
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,0.16100628674030304,-0.3914344906806946,3.1013845801353455,0.590157613158226,nan,62534881.0,-0.42193368077278137,3.177927255630493,0.39541456513690093
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,0.16981132328510284,-0.36483141779899597,2.9413105845451355,0.5864454060792923,nan,62552618.0,-0.3953792452812195,3.036588668823242,0.3749624454678689
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,0.17861634492874146,-0.3397742211818695,2.7502480149269104,0.5827317610383034,nan,62562445.0,-0.37003928422927856,2.8659615516662598,0.3564328822095375
production,b2_h1_w2_n10_a1.5,abf,2.0,1.0,100,0.18742138147354126,-0.3165375590324402,2.527798056602478,0.5791386812925339,nan,62571561.0,-0.3446992039680481,2.695333480834961,0.3388189157768417
