target_ema_rate,phi,method,seed,final_l2_f,final_l2_fp,int_l2_f,int_l2_fp,final_ess,repl_fraction,score_std,final_cross,final_occ,gamma,N,n_steps,dt,H,omega_in
0.0005,0.9,fr_estimated,18,0.023482996889320578,0.1535968745975474,1.8520384579516056,7.394117388526074,110.0,0.006126953125,0.12277376035343245,135610.0,0.08984375,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.0005,0.9,fr_estimated,19,0.024391210416450832,0.15473498496892593,2.0686096232167195,7.6931764746060995,133.0,0.006125,0.1223157299420312,136103.0,0.1171875,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.0005,0.9,fr_estimated,2,0.029035846158084126,0.1567276234496584,2.2143097585624654,7.591825382803851,116.0,0.00617626953125,0.12247383850210364,134911.0,0.087890625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.0005,0.9,fr_estimated,3,0.026207997488092112,0.15224625873994715,2.2579749739469706,7.564014539753829,123.0,0.006124755859375,0.12083244741849092,137389.0,0.09765625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.0005,0.9,fr_estimated,4,0.02645672033797003,0.15705486997006357,2.220685935375317,7.867955998954417,120.0,0.006126708984375,0.12133166667007407,137661.0,0.083984375,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.0005,0.9,fr_estimated,5,0.0314277953750317,0.15748286155116148,2.337936949536026,7.834064533243955,119.0,0.00609228515625,0.12161138783537359,137537.0,0.119140625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.0005,0.9,fr_estimated,6,0.025179490141767718,0.15603117618208062,1.9379646596599862,7.424246006729998,126.0,0.006104736328125,0.12100631032180542,135447.0,0.09765625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.0005,0.9,fr_estimated,7,0.026907974013618784,0.15975353983584997,2.0700331647507024,7.72881518263113,126.0,0.00615087890625,0.12150825659629119,136466.0,0.119140625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.0005,0.9,fr_estimated,8,0.029379921428728133,0.16330140635188592,2.221160896624397,8.029634216112246,127.0,0.0062783203125,0.12356248713718165,133887.0,0.1015625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.0005,0.9,fr_estimated,9,0.024383766241044276,0.1555430526617803,2.07805809463554,7.724715671181458,105.0,0.006064208984375,0.11962896421151398,136137.0,0.103515625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.5,abf,0,0.026376696590678234,0.07225671953517027,2.3268704824357527,5.327463485623105,512.0,0.0,0.0,110535.0,0.0859375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,abf,1,0.02911872679561555,0.07193768832881088,2.2007523850927715,5.453123394749834,512.0,0.0,0.0,103854.0,0.083984375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,abf,10,0.02875130985629569,0.0726016292995674,2.6126563052947014,5.525590761066924,512.0,0.0,0.0,107520.0,0.087890625,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,abf,11,0.028695590177864997,0.07203570295837639,2.437757556537907,5.878889903565351,512.0,0.0,0.0,107345.0,0.06640625,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,abf,12,0.03201142080303673,0.07463251574964355,2.6052420495008484,5.779404247496789,512.0,0.0,0.0,111091.0,0.0859375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,abf,13,0.02852542084624724,0.07151579049078195,2.207297585957848,5.187745450091616,512.0,0.0,0.0,110043.0,0.09375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,abf,14,0.027665397862503886,0.07235334387643653,2.3344117145061696,5.143921855956321,512.0,0.0,0.0,109862.0,0.056640625,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,abf,15,0.03135008615595193,0.07613618424727914,2.5147746841989447,5.909313015905532,512.0,0.0,0.0,109133.0,0.1015625,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,abf,16,0.0325205530499965,0.07614347122925419,2.7979195242546044,5.857759066505601,512.0,0.0,0.0,112841.0,0.08203125,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,abf,17,0.031101755894197794,0.07382494946686367,2.512079671678962,5.6551540134759914,512.0,0.0,0.0,106794.0,0.09375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,abf,18,0.027146669090577776,0.06540748226872607,2.658078466711067,5.426532544229405,512.0,0.0,0.0,106938.0,0.06640625,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,abf,19,0.029929719427265557,0.07177125912366136,2.3816486366385234,5.307067623462446,512.0,0.0,0.0,111381.0,0.087890625,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,abf,2,0.0258718184133061,0.06956456803490747,2.17697615339932,5.1955837996925425,512.0,0.0,0.0,109031.0,0.0859375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,abf,3,0.02723244310559363,0.07033538767927819,2.3448616873512558,5.408079630823128,512.0,0.0,0.0,110533.0,0.099609375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,abf,4,0.027902663676606286,0.07145862973626788,2.376818137526418,5.0950549428267,512.0,0.0,0.0,116532.0,0.060546875,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,abf,5,0.028380970133021283,0.07096115115826811,2.61638086712436,5.372202021372795,512.0,0.0,0.0,105468.0,0.08203125,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,abf,6,0.02816962994005579,0.06939496982695935,2.5060103009122225,5.779556635575248,512.0,0.0,0.0,111445.0,0.072265625,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,abf,7,0.028070568630404975,0.0713871797018678,2.201916049224609,5.396619033019352,512.0,0.0,0.0,105366.0,0.08203125,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,abf,8,0.02360937943151165,0.06654395778742962,2.22006227079463,5.349258408609223,512.0,0.0,0.0,112326.0,0.083984375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,abf,9,0.028748784509303522,0.07226691095504202,2.480355362149811,5.574532275458056,512.0,0.0,0.0,108609.0,0.103515625,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.75,abf,0,0.021131111541001547,0.07120348915138297,2.4146360442245367,4.885512906903973,512.0,0.0,0.0,117721.0,0.08984375,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,abf,1,0.02679657700559298,0.07827546256038062,2.7294296330824053,5.3911074762615865,512.0,0.0,0.0,112728.0,0.078125,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,abf,10,0.022950709368578404,0.06928033353985015,2.714140226292127,5.406482026370233,512.0,0.0,0.0,111185.0,0.080078125,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,abf,11,0.021261929301009754,0.07152197050936421,2.4953212034294845,5.085650725477983,512.0,0.0,0.0,114903.0,0.091796875,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,abf,12,0.02088465855570097,0.06958565768315805,2.5984221709246538,5.020374261533869,512.0,0.0,0.0,120309.0,0.09765625,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,abf,13,0.023636962457894505,0.07442723294598626,2.414087851809044,4.853924887363064,512.0,0.0,0.0,116250.0,0.099609375,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,abf,14,0.021302911217567812,0.07163309119518353,2.4535927868454057,5.154971173766237,512.0,0.0,0.0,114882.0,0.091796875,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,abf,15,0.019849346134113148,0.07224840041621676,2.4140827312195485,5.241689958692568,512.0,0.0,0.0,112171.0,0.08203125,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,abf,16,0.02481840306954878,0.07158127309594081,2.644072571998801,4.952572647665614,512.0,0.0,0.0,115029.0,0.076171875,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,abf,17,0.018596398198122133,0.07587959708795228,2.0254288818320454,4.959753448417724,512.0,0.0,0.0,119987.0,0.09375,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,abf,18,0.024738025917479454,0.07985838520331177,2.777692049539946,5.7455536796250355,512.0,0.0,0.0,115747.0,0.09765625,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,abf,19,0.025610617782690318,0.07814776602455385,2.8355490778274897,5.611787686091617,512.0,0.0,0.0,110817.0,0.08984375,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,abf,2,0.028638455511436536,0.07701837296790161,2.9954758199724107,5.635692743586159,512.0,0.0,0.0,116338.0,0.0859375,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,abf,3,0.0256498479813796,0.07486600714274262,2.691997258904812,5.321819817490337,512.0,0.0,0.0,118347.0,0.08984375,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,abf,4,0.022430578619334313,0.07316786213632061,2.5951681767702777,5.101614018604131,512.0,0.0,0.0,116149.0,0.068359375,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,abf,5,0.024435631065824942,0.07251039539290152,2.5001003697266038,4.9108261066964625,512.0,0.0,0.0,118021.0,0.0859375,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,abf,6,0.023157283432810486,0.06948585181838728,3.1013037414017925,5.662409970998633,512.0,0.0,0.0,120233.0,0.076171875,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,abf,7,0.0222826544250616,0.0750318062541209,2.571958466681279,5.0907425922976195,512.0,0.0,0.0,111836.0,0.08203125,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,abf,8,0.024278545737661333,0.07030184305764459,2.5010891548739633,5.023314903054686,512.0,0.0,0.0,111571.0,0.087890625,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,abf,9,0.017409473587833017,0.06845694369233501,2.135363194046107,4.891128697337859,512.0,0.0,0.0,114767.0,0.080078125,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.9,abf,0,0.03447796172334079,0.13929348384821083,3.14844811398128,7.387332724541218,512.0,0.0,0.0,119240.0,0.10546875,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,abf,1,0.02785374851220445,0.1315740872234397,2.8093838062183534,6.941370660831659,512.0,0.0,0.0,116328.0,0.076171875,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,abf,10,0.0316696738416472,0.14006403132898762,3.003107331564038,7.417395515338003,512.0,0.0,0.0,119677.0,0.103515625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,abf,11,0.02760339521167209,0.13723542463790095,2.54337061421322,6.823566068795147,512.0,0.0,0.0,110786.0,0.11328125,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,abf,12,0.031741972141496516,0.13773833808512614,2.8894465528298987,7.174443150297366,512.0,0.0,0.0,110528.0,0.0703125,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,abf,13,0.0271585825996118,0.13585178837159725,2.6960915728142845,7.031603353675541,512.0,0.0,0.0,116991.0,0.08984375,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,abf,14,0.03062003648790155,0.13524859428567787,3.008801335635443,7.230341051687826,512.0,0.0,0.0,115897.0,0.099609375,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,abf,15,0.02827691950395638,0.13742926514500245,2.477430342759109,6.830715841825108,512.0,0.0,0.0,110707.0,0.099609375,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,abf,16,0.03838638841345489,0.14094404334274632,3.2016918937047825,7.430590558528413,512.0,0.0,0.0,114407.0,0.103515625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,abf,17,0.03162872161533796,0.13577752940876267,3.03427766533048,7.2433503310719605,512.0,0.0,0.0,115809.0,0.08203125,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,abf,18,0.0296485945679548,0.1369787111051746,2.7913699421605926,7.100641151454778,512.0,0.0,0.0,114582.0,0.099609375,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,abf,19,0.03168867649268214,0.13524539508111094,2.9988625574582564,7.203671806293094,512.0,0.0,0.0,122413.0,0.09375,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,abf,2,0.033490003999450416,0.13462429366451442,3.045127359693713,7.1621104765205,512.0,0.0,0.0,118354.0,0.076171875,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,abf,3,0.029723817113615113,0.13422502291286745,2.957208120980101,7.249381540966512,512.0,0.0,0.0,111677.0,0.087890625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,abf,4,0.030559894583397355,0.13540970358429785,3.054405732042949,7.261485386801986,512.0,0.0,0.0,115624.0,0.076171875,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,abf,5,0.03249746369240926,0.1348105537576205,3.2011615749926468,7.331026505050238,512.0,0.0,0.0,115375.0,0.0703125,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,abf,6,0.031500596589490275,0.13397716373871224,3.0081091103956803,7.176145172362451,512.0,0.0,0.0,118793.0,0.107421875,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,abf,7,0.038798094513993894,0.13984648706208555,3.203621569075202,7.35559916521877,512.0,0.0,0.0,120218.0,0.1328125,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,abf,8,0.03148177127185889,0.13660495625888286,2.796001246397411,6.929762182117445,512.0,0.0,0.0,115995.0,0.099609375,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,abf,9,0.028240272500042605,0.13625800843058258,2.6359517365116583,6.83426253178249,512.0,0.0,0.0,118741.0,0.076171875,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.5,fr_estimated,0,0.03625971421171292,0.09712369613628963,2.4169791964374467,7.4200826752215345,100.0,0.00899951171875,0.1908260356117738,121510.0,0.0859375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,fr_estimated,1,0.030920135274491965,0.08555601806886257,1.9023869835197695,6.3699518453760495,115.0,0.00897998046875,0.19268081876061077,119878.0,0.091796875,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,fr_estimated,10,0.03273438454888942,0.08634654916739079,2.2194274056726377,6.784218608848314,124.0,0.009055419921875,0.19423655850347718,117529.0,0.111328125,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,fr_estimated,11,0.029189156650412697,0.08270322789169111,1.8709714978697096,6.350090354267828,124.0,0.00908935546875,0.19503456194007918,118232.0,0.09375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,fr_estimated,12,0.03154942168781089,0.08699608201847094,1.9265893512424843,6.207368134672938,123.0,0.00884326171875,0.18899744233680557,121729.0,0.09765625,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,fr_estimated,13,0.036230767999457285,0.08970927095654872,2.530044546921479,6.956327397041232,105.0,0.0090986328125,0.1950148068754634,120766.0,0.09375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,fr_estimated,14,0.029116623117498245,0.08111399311001974,2.050598961892357,6.048698336629667,109.0,0.009039794921875,0.19404538434519136,121504.0,0.111328125,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,fr_estimated,15,0.035813748345190494,0.09010924388298051,2.364877634484047,7.012065466390135,119.0,0.0091533203125,0.19584551766583533,121188.0,0.107421875,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,fr_estimated,16,0.03394434909771912,0.08929136615494716,2.381502435994717,6.712301051835654,119.0,0.008970947265625,0.19074416508069617,120860.0,0.109375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,fr_estimated,17,0.03176761443272726,0.0899708347727096,2.1796194305496313,6.929214457979206,118.0,0.008989013671875,0.19122602063680844,117278.0,0.09765625,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,fr_estimated,18,0.03376204115116774,0.08900217624558152,2.4325424859306186,7.136634108799942,108.0,0.009218994140625,0.19625402001339126,119574.0,0.091796875,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,fr_estimated,19,0.027620861945947317,0.07513773473134874,2.0890645050431873,5.842205992353229,128.0,0.008947021484375,0.19383360395435592,120014.0,0.09375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,fr_estimated,2,0.03378770334768467,0.08672370496802312,2.3535990745517616,6.746380694189513,121.0,0.0091142578125,0.19505394694547884,119491.0,0.095703125,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,fr_estimated,3,0.03244022230834619,0.08683985421465447,2.1757805758002866,6.600008598244521,119.0,0.00908740234375,0.19454988654602592,119685.0,0.1015625,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,fr_estimated,4,0.02528109818445592,0.06592416196640664,2.0652363041779926,5.969717875663973,115.0,0.00907568359375,0.19325290563131206,121929.0,0.083984375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,fr_estimated,5,0.034967394701142636,0.09339667535692517,2.487136155737791,7.06826022382422,126.0,0.0090283203125,0.19256505587879197,121394.0,0.095703125,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,fr_estimated,6,0.03283498237407804,0.08425189538429936,2.4289874322883835,6.914102564087354,101.0,0.008914306640625,0.1888015951158788,120593.0,0.09375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,fr_estimated,7,0.032703509026924815,0.0877274704048416,2.222431402921562,6.757781806690524,118.0,0.00915869140625,0.19811634266457742,119125.0,0.099609375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,fr_estimated,8,0.03080208003266457,0.0821719987988247,2.3537545921388627,6.570862180562526,121.0,0.009113525390625,0.192972554248044,119862.0,0.09375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.5,fr_estimated,9,0.029510092118738895,0.07938194339006999,1.9775775383065375,6.35015388862236,113.0,0.009121337890625,0.19519357043488336,119233.0,0.1015625,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.001,0.75,fr_estimated,0,0.026546480783566213,0.09244611878459387,2.196581206922023,5.323389913650518,129.0,0.006949462890625,0.13939417854027447,123760.0,0.091796875,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,fr_estimated,1,0.029157072423954496,0.09882333771493822,2.1732440603886465,5.530174699902508,105.0,0.006964111328125,0.13869215512550534,126028.0,0.103515625,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,fr_estimated,10,0.0270803320937473,0.0853496867972841,2.038931269848887,4.680594105482892,128.0,0.007006103515625,0.14141416306389393,124343.0,0.09375,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,fr_estimated,11,0.021795324025107646,0.08218818629239376,2.096832690664966,5.122777471727346,128.0,0.006959228515625,0.14016339418482976,121761.0,0.10546875,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,fr_estimated,12,0.02029320274715198,0.07639297268132385,1.801050962761122,4.616713966173819,116.0,0.00693408203125,0.139411985742487,125315.0,0.111328125,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,fr_estimated,13,0.023244987901819114,0.08612881146668325,1.7354709402916941,4.664538844017439,107.0,0.006841064453125,0.13841287367755994,126074.0,0.1015625,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,fr_estimated,14,0.03125845927971734,0.10489888884606577,2.2110166559041384,5.77572217533955,110.0,0.00662548828125,0.13336483681570735,124749.0,0.083984375,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,fr_estimated,15,0.030324942500020484,0.10303196652269692,2.216251918100471,5.617223440411431,113.0,0.00685400390625,0.13787901919379922,124323.0,0.10546875,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,fr_estimated,16,0.03253432323937353,0.10293851764276025,2.2456562419939874,5.661894554913455,112.0,0.006801025390625,0.13686247933063378,125234.0,0.087890625,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,fr_estimated,17,0.026533001314507032,0.09554467460996097,1.8898209002845001,5.115054674925913,114.0,0.00693701171875,0.13950654548179695,124340.0,0.111328125,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,fr_estimated,18,0.029654042834293695,0.101771839056057,2.0930548556965474,5.469865199419442,125.0,0.0068369140625,0.13814993339701107,124205.0,0.10546875,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,fr_estimated,19,0.0332480284700566,0.10467903445082605,2.300740961797284,5.586850725198798,122.0,0.00676953125,0.13615124856642719,125155.0,0.09765625,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,fr_estimated,2,0.024793829549062688,0.09455754497013807,1.9618685753353158,5.235145494317912,129.0,0.006850341796875,0.13782817267899633,126079.0,0.1015625,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,fr_estimated,3,0.02994404088848589,0.09966164567399349,2.180951122617882,5.4837243703557235,125.0,0.00694970703125,0.1391101021316816,125259.0,0.091796875,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,fr_estimated,4,0.03340467861466211,0.10125360295121323,2.23145319287789,5.265251324491217,114.0,0.00674609375,0.13680750627907967,126202.0,0.109375,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,fr_estimated,5,0.02978551330086727,0.10191243781742393,1.94471892861475,5.621397914968259,109.0,0.0069365234375,0.13812919155311768,125021.0,0.10546875,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,fr_estimated,6,0.026299285035253656,0.08997948773835303,2.0424911829290995,5.14281493090838,111.0,0.00700146484375,0.1409404361562371,124952.0,0.111328125,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,fr_estimated,7,0.0291605486730381,0.101979769486279,1.935697625323216,5.212950554409958,110.0,0.006849853515625,0.13641994269391447,124353.0,0.091796875,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,fr_estimated,8,0.02994465261606717,0.09747464046091571,2.206876665616135,5.1979541314870055,112.0,0.00661279296875,0.1345271329218626,127612.0,0.1015625,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.75,fr_estimated,9,0.02521162773463687,0.09333326339294759,1.9124230467867562,5.0958813774335034,117.0,0.00648583984375,0.1305570940547205,125882.0,0.08984375,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.001,0.9,fr_estimated,0,0.026136093637894264,0.1555079387234501,1.9937339768788158,7.238802767960433,113.0,0.005779296875,0.112306809761737,129506.0,0.09765625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,fr_estimated,1,0.02065615166815597,0.15249746618512292,1.549723447910193,6.994373931949231,111.0,0.00588818359375,0.11306363136883603,129862.0,0.09375,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,fr_estimated,10,0.021768029339735765,0.14515825724098594,1.822011548469955,6.958607099523475,106.0,0.005856201171875,0.11308838703051063,128480.0,0.107421875,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,fr_estimated,11,0.026524130445070487,0.15277060444331392,2.3686578537430885,7.504748326340217,106.0,0.00584716796875,0.11179990965011806,129334.0,0.09765625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,fr_estimated,12,0.032598995750915946,0.15201505094751594,2.2422745242336783,7.044756047015281,118.0,0.005837890625,0.11239738302540785,129093.0,0.09375,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,fr_estimated,13,0.03166326267640849,0.1536444302864577,2.321728365554489,7.281296999447866,109.0,0.005828369140625,0.11235810705686998,130009.0,0.09765625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,fr_estimated,14,0.022564493131828626,0.1525069140571824,1.707427604973178,7.373158228831126,114.0,0.00580712890625,0.11349115683594069,129515.0,0.087890625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,fr_estimated,15,0.031047159092000176,0.15348551471998884,2.1056971392815607,7.0119608228818,116.0,0.00582177734375,0.11354544330958595,129428.0,0.103515625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,fr_estimated,16,0.026892128437353245,0.15255504341107118,2.0570749463784197,7.120960056981934,100.0,0.005748046875,0.11268243674131374,128834.0,0.091796875,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,fr_estimated,17,0.024883536583338656,0.15020734962658666,1.895462758685941,7.078967460668146,100.0,0.0058125,0.11200491045027618,129275.0,0.103515625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,fr_estimated,18,0.022970827495577963,0.14902088765740568,1.902274258647948,7.1176783331787785,124.0,0.0058447265625,0.11284177094501611,129001.0,0.08984375,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,fr_estimated,19,0.0225296389778897,0.14823599720549052,1.4588418788006787,6.629753929605788,115.0,0.0058408203125,0.11428596268204733,127592.0,0.0859375,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,fr_estimated,2,0.02050792388146494,0.1457662558125033,1.4305446886956221,6.49275353734364,121.0,0.00578369140625,0.11194175051603188,129208.0,0.103515625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,fr_estimated,3,0.02441179855559448,0.15079150782896206,1.99385716645233,7.11720899628491,113.0,0.005898681640625,0.11315445429480288,128260.0,0.0859375,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,fr_estimated,4,0.02745645538409854,0.14760939668844333,2.205372112517903,7.194118547621741,116.0,0.0058076171875,0.11251530379351375,129718.0,0.083984375,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,fr_estimated,5,0.02880318717898399,0.151816614818116,2.2798088141855297,7.399770097057127,122.0,0.005767578125,0.11183848860394613,130935.0,0.1015625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.001,0.9,fr_estimated,6,0.027625846564868568,0.14800481890525036,2.076568954759718,6.88235835047387,121.0,0.005870361328125,0.11402338206515233,129652.0,0.107421875,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
