stage,method,physics_tag,beta,h,M,seed,n_steps,t,l2_f,l2_fp,repl_cumulative,frac_compact,frac_transition,frac_stretched,ancestor_ess,max_ancestor_frac
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,90.0,0.026122571005498307,0.08618731910450605,0.0,0.2216796875,0.3291015625,0.44921875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,95.0,0.023161625242548473,0.07895363047839263,0.0,0.2236328125,0.328125,0.4482421875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,100.0,0.02121625173979974,0.07300953229622996,0.0,0.2236328125,0.3349609375,0.44140625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,105.0,0.01956394994826286,0.06891344386368423,0.0,0.240234375,0.3251953125,0.4345703125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,110.0,0.018162057659133975,0.06633135762559172,0.0,0.2333984375,0.333984375,0.4326171875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,115.0,0.015481311131146291,0.061226350511455994,0.0,0.2255859375,0.34375,0.4306640625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,120.0,0.013247075440928293,0.05743423180992607,0.0,0.2578125,0.3291015625,0.4130859375,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,125.0,0.011668040447340522,0.05416449652126451,0.0,0.267578125,0.3134765625,0.4189453125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,130.0,0.011326793077826204,0.05374627527716681,0.0,0.267578125,0.3291015625,0.4033203125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,135.0,0.01115802196140806,0.05273776907516266,0.0,0.265625,0.3095703125,0.4248046875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,140.0,0.01082515555371612,0.05191856656117018,0.0,0.275390625,0.2919921875,0.4326171875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,145.0,0.010547175160031955,0.05150948039409693,0.0,0.28515625,0.2724609375,0.4423828125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,150.0,0.010097332160313872,0.05128899395820394,0.0,0.271484375,0.30078125,0.427734375,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,155.0,0.010205201694443378,0.051780028757544734,0.0,0.291015625,0.30078125,0.408203125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,160.0,0.010320735348421997,0.05102385504253491,0.0,0.2978515625,0.3037109375,0.3984375,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,165.0,0.009845181078406203,0.05023975510870098,0.0,0.2958984375,0.30859375,0.3955078125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,170.0,0.00981562579941831,0.04960922177002389,0.0,0.29296875,0.328125,0.37890625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,175.0,0.009716161322058872,0.04919515080929003,0.0,0.3056640625,0.30859375,0.3857421875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,180.0,0.009578132663453885,0.04840100317566307,0.0,0.3125,0.3134765625,0.3740234375,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,185.0,0.009606582691472255,0.047867228286543176,0.0,0.3134765625,0.3095703125,0.376953125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,190.0,0.009530243259127689,0.04766440219932194,0.0,0.3115234375,0.3251953125,0.36328125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,195.0,0.00928550383244141,0.046379656901889665,0.0,0.2802734375,0.3427734375,0.376953125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,200.0,0.0091214261126829,0.045891365471076605,0.0,0.2998046875,0.32421875,0.3759765625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,205.0,0.008885348982011423,0.04531350752113629,0.0,0.30859375,0.333984375,0.357421875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,210.0,0.008783710724885938,0.04454383905182282,0.0,0.314453125,0.318359375,0.3671875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,215.0,0.008710901964524651,0.04419756057005639,0.0,0.2978515625,0.3349609375,0.3671875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,220.0,0.008901012821832185,0.04410722583198938,0.0,0.302734375,0.3037109375,0.3935546875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,225.0,0.008842955558493702,0.044200085129947296,0.0,0.302734375,0.322265625,0.375,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,230.0,0.00887337944101523,0.044027678691905166,0.0,0.2958984375,0.3291015625,0.375,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,235.0,0.0091060819489743,0.044434559361867465,0.0,0.314453125,0.32421875,0.361328125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,1,120000,240.0,0.008949418030933737,0.043991261589511915,0.0,0.2890625,0.3408203125,0.3701171875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,0.0,0.7604532766616122,4.449832440928786,0.0,1.0,0.0,0.0,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,5.0,0.529338678567464,1.7606505324697685,0.0,0.9931640625,0.005859375,0.0009765625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,10.0,0.30367146636708003,0.9560539853532295,0.0,0.9658203125,0.0263671875,0.0078125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,15.0,0.31647023479658726,0.9090722146478804,0.0,0.873046875,0.0927734375,0.0341796875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,20.0,0.33946561983519885,1.2872849198915943,0.0,0.6171875,0.2451171875,0.1376953125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,25.0,0.1853420746595134,0.5004249236485199,0.0,0.41796875,0.3212890625,0.2607421875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,30.0,0.14724821551992326,0.39941203556749,0.0,0.3095703125,0.2998046875,0.390625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,35.0,0.12018772666272196,0.33013673766233415,0.0,0.267578125,0.2880859375,0.4443359375,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,40.0,0.10338252683004073,0.2884861063019195,0.0,0.2255859375,0.2958984375,0.478515625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,45.0,0.08871149651266994,0.24906770225688646,0.0,0.197265625,0.32421875,0.478515625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,50.0,0.07594118410147975,0.21516970633262603,0.0,0.1953125,0.314453125,0.490234375,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,55.0,0.06659107007363775,0.19023728773723975,0.0,0.1962890625,0.310546875,0.4931640625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,60.0,0.05677040760202771,0.16246856673559276,0.0,0.1962890625,0.326171875,0.4775390625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,65.0,0.051303846950047714,0.14855714747625082,0.0,0.1904296875,0.3369140625,0.47265625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,70.0,0.04547900727742934,0.13388214229655937,0.0,0.2119140625,0.33984375,0.4482421875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,75.0,0.0416062047710836,0.12360247642383458,0.0,0.2236328125,0.306640625,0.4697265625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,80.0,0.03818302851941119,0.11429650069310483,0.0,0.23046875,0.3017578125,0.4677734375,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,85.0,0.03510966121886371,0.10686685682028256,0.0,0.22265625,0.337890625,0.439453125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,90.0,0.03102297848922259,0.0971730279893772,0.0,0.2314453125,0.32421875,0.4443359375,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,95.0,0.027859184634410488,0.08868043851556912,0.0,0.236328125,0.3291015625,0.4345703125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,100.0,0.02549934186638456,0.08242287543963833,0.0,0.23828125,0.326171875,0.435546875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,105.0,0.023724315225968868,0.0769008065945443,0.0,0.2490234375,0.30859375,0.4423828125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,110.0,0.02170936522036844,0.07238725782836002,0.0,0.2216796875,0.3271484375,0.451171875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,115.0,0.02017733968220299,0.06831561924162861,0.0,0.2392578125,0.3271484375,0.43359375,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,120.0,0.019062020285633908,0.06667909648366603,0.0,0.24609375,0.32421875,0.4296875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,125.0,0.01802872794214461,0.06483839025031912,0.0,0.251953125,0.30859375,0.439453125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,130.0,0.016347222318037206,0.06058565060085424,0.0,0.259765625,0.330078125,0.41015625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,135.0,0.015399209910229306,0.058344725401701956,0.0,0.2626953125,0.3154296875,0.421875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,140.0,0.014880366615539665,0.057091937291986555,0.0,0.2724609375,0.318359375,0.4091796875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,145.0,0.01361858908058192,0.053707347820626986,0.0,0.26953125,0.3486328125,0.3818359375,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,150.0,0.013221340933818989,0.0523836778779167,0.0,0.2578125,0.3544921875,0.3876953125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,155.0,0.012638343460589828,0.05082769254305179,0.0,0.2822265625,0.3134765625,0.404296875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,160.0,0.01232173691368408,0.050121302568263734,0.0,0.2724609375,0.3388671875,0.388671875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,165.0,0.012233245116481549,0.0494130314947705,0.0,0.279296875,0.3232421875,0.3974609375,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,170.0,0.012161392841664417,0.04891549635991963,0.0,0.2724609375,0.33984375,0.3876953125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,175.0,0.012041405189305604,0.04861207535143375,0.0,0.271484375,0.3349609375,0.3935546875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,180.0,0.011800107581043036,0.04778157149570702,0.0,0.287109375,0.3212890625,0.3916015625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,185.0,0.011079551948753368,0.046298475105370815,0.0,0.2646484375,0.3447265625,0.390625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,190.0,0.010383553113826539,0.04511144800410185,0.0,0.271484375,0.3154296875,0.4130859375,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,195.0,0.009933301447687436,0.043865749572101084,0.0,0.27734375,0.3408203125,0.3818359375,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,200.0,0.009125397451520002,0.04260258125093858,0.0,0.275390625,0.3232421875,0.4013671875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,205.0,0.008904712206607253,0.04232262338774097,0.0,0.2919921875,0.2900390625,0.41796875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,210.0,0.008767004371639325,0.04252428405583772,0.0,0.2939453125,0.3115234375,0.39453125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,215.0,0.008627947943050896,0.042277770133161065,0.0,0.2841796875,0.3173828125,0.3984375,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,220.0,0.00842092972328714,0.04190210729850518,0.0,0.294921875,0.3212890625,0.3837890625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,225.0,0.008191337539603723,0.041716989337759115,0.0,0.2861328125,0.314453125,0.3994140625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,230.0,0.008233187535053204,0.04144111726231073,0.0,0.3017578125,0.34765625,0.3505859375,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,235.0,0.008154456694237394,0.04129380691645581,0.0,0.298828125,0.3408203125,0.3603515625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,2,120000,240.0,0.007824797233981464,0.04065215547183303,0.0,0.294921875,0.359375,0.345703125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,0.0,0.7604532824548768,4.449832473210504,0.0,1.0,0.0,0.0,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,5.0,0.6291367339642346,2.303116153065284,0.0,0.9833984375,0.01171875,0.0048828125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,10.0,0.384381747416438,1.1196639477405166,0.0,0.958984375,0.029296875,0.01171875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,15.0,0.29717273136003997,0.8563805646083849,0.0,0.8603515625,0.0908203125,0.048828125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,20.0,0.18379337720648523,1.436800161600958,0.0,0.609375,0.26171875,0.12890625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,25.0,0.21427974556911053,0.5838100284096092,0.0,0.4375,0.279296875,0.283203125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,30.0,0.16477831438818832,0.4538279774531992,0.0,0.3349609375,0.2744140625,0.390625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,35.0,0.13936887057685932,0.38474877112850503,0.0,0.2431640625,0.3046875,0.4521484375,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,40.0,0.11594193988535799,0.32240551067062373,0.0,0.2021484375,0.2763671875,0.521484375,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,45.0,0.09779334930060844,0.2736322769160539,0.0,0.166015625,0.3095703125,0.5244140625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,50.0,0.07834337065950156,0.22129000942650973,0.0,0.166015625,0.2998046875,0.5341796875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,55.0,0.06729360429785607,0.193490264902308,0.0,0.1640625,0.30859375,0.52734375,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,60.0,0.057926614016290505,0.16900163175382538,0.0,0.169921875,0.3271484375,0.5029296875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,65.0,0.05073234981647839,0.1524381631384641,0.0,0.1845703125,0.3232421875,0.4921875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,70.0,0.04470836266970554,0.13805232318241104,0.0,0.1875,0.36328125,0.44921875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,75.0,0.03901276791886938,0.12145361665967971,0.0,0.21875,0.3388671875,0.4423828125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,80.0,0.03471339500223477,0.11033497853831134,0.0,0.2333984375,0.3134765625,0.453125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,85.0,0.031818291271357484,0.10202315680951592,0.0,0.2451171875,0.3056640625,0.44921875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,90.0,0.02757858259884484,0.09119228165983162,0.0,0.2236328125,0.33984375,0.4365234375,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,95.0,0.02525199612573803,0.08597221313165719,0.0,0.2333984375,0.3125,0.4541015625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,100.0,0.023216170352887543,0.08084927847066337,0.0,0.2392578125,0.322265625,0.4384765625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,105.0,0.0208354268703181,0.07572681949269935,0.0,0.2568359375,0.31640625,0.4267578125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,110.0,0.019031053118871252,0.07177081776130433,0.0,0.228515625,0.3447265625,0.4267578125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,115.0,0.01705038719071875,0.06803520231854959,0.0,0.2392578125,0.3056640625,0.455078125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,120.0,0.016285971692225364,0.06581080059631998,0.0,0.2548828125,0.287109375,0.4580078125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,125.0,0.015537411037573463,0.06370430099075479,0.0,0.26171875,0.3134765625,0.4248046875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,130.0,0.014880833404352443,0.06197998976686137,0.0,0.275390625,0.3095703125,0.4150390625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,135.0,0.014833745071848252,0.06218463971044184,0.0,0.263671875,0.328125,0.408203125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,140.0,0.014819429935133311,0.06287975908600012,0.0,0.263671875,0.3310546875,0.4052734375,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,145.0,0.014605615357396042,0.06167664737563991,0.0,0.2822265625,0.3115234375,0.40625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,150.0,0.014357717253321522,0.06025226435768705,0.0,0.28515625,0.3212890625,0.3935546875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,155.0,0.01409473935540314,0.06015732346381696,0.0,0.2919921875,0.2998046875,0.408203125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,160.0,0.013920207241938608,0.05986720714951202,0.0,0.291015625,0.3193359375,0.3896484375,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,165.0,0.013521388673683719,0.05807761818867898,0.0,0.3115234375,0.2998046875,0.388671875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,170.0,0.013562570349978917,0.058258586890456654,0.0,0.2958984375,0.33203125,0.3720703125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,175.0,0.012915644159115986,0.0567954094206701,0.0,0.2890625,0.3193359375,0.3916015625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,180.0,0.01266138870806937,0.055948422297753556,0.0,0.306640625,0.310546875,0.3828125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,185.0,0.012622086040698012,0.05618312072594525,0.0,0.310546875,0.2822265625,0.4072265625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,190.0,0.012555244821564216,0.055917935729722076,0.0,0.30078125,0.3232421875,0.3759765625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,195.0,0.011668639383913172,0.053918282790378975,0.0,0.2900390625,0.310546875,0.3994140625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,200.0,0.011773340070529307,0.05367400583016026,0.0,0.2919921875,0.330078125,0.3779296875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,205.0,0.011742217968511581,0.05385733718077937,0.0,0.3232421875,0.2919921875,0.384765625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,210.0,0.011582857507216522,0.05299276377849515,0.0,0.30859375,0.3076171875,0.3837890625,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,215.0,0.010896572824743204,0.051855983873698996,0.0,0.2998046875,0.328125,0.3720703125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,220.0,0.010486989951243616,0.0508729360158916,0.0,0.2841796875,0.328125,0.3876953125,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,225.0,0.010233737828401469,0.05010113624757577,0.0,0.2861328125,0.3125,0.4013671875,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,230.0,0.010158562166003332,0.0497633344833633,0.0,0.2919921875,0.3095703125,0.3984375,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,235.0,0.009603832438829531,0.048718767318811744,0.0,0.2890625,0.3291015625,0.3818359375,nan,nan
pilot,abf,b4_h2_w2_n10_a1.5,4.0,2.0,100,3,120000,240.0,0.009512779139711722,0.04847383532804649,0.0,0.2998046875,0.3037109375,0.396484375,nan,nan
pilot,abf,b4_h4_w2_n10_a1.5,4.0,4.0,100,0,120000,0.0,1.4702998713877957,8.763500525478491,0.0,1.0,0.0,0.0,nan,nan
pilot,abf,b4_h4_w2_n10_a1.5,4.0,4.0,100,0,120000,5.0,2.7739630880434514,9.165331328190502,0.0,1.0,0.0,0.0,nan,nan
pilot,abf,b4_h4_w2_n10_a1.5,4.0,4.0,100,0,120000,10.0,2.0694496834889002,7.149468166880155,0.0,0.9990234375,0.0009765625,0.0,nan,nan
pilot,abf,b4_h4_w2_n10_a1.5,4.0,4.0,100,0,120000,15.0,0.6722062136074984,2.197013063479518,0.0,0.9765625,0.0185546875,0.0048828125,nan,nan
pilot,abf,b4_h4_w2_n10_a1.5,4.0,4.0,100,0,120000,20.0,0.715088900860443,2.4845333312173152,0.0,0.7470703125,0.1865234375,0.06640625,nan,nan
pilot,abf,b4_h4_w2_n10_a1.5,4.0,4.0,100,0,120000,25.0,0.2881301893317152,0.807551734433071,0.0,0.44921875,0.30859375,0.2421875,nan,nan
pilot,abf,b4_h4_w2_n10_a1.5,4.0,4.0,100,0,120000,30.0,0.22618245918748794,0.6412568694754232,0.0,0.3037109375,0.2998046875,0.396484375,nan,nan
pilot,abf,b4_h4_w2_n10_a1.5,4.0,4.0,100,0,120000,35.0,0.1825737862403606,0.5286499598011555,0.0,0.2294921875,0.27734375,0.4931640625,nan,nan
pilot,abf,b4_h4_w2_n10_a1.5,4.0,4.0,100,0,120000,40.0,0.14989628979933217,0.4474632196262106,0.0,0.193359375,0.251953125,0.5546875,nan,nan
pilot,abf,b4_h4_w2_n10_a1.5,4.0,4.0,100,0,120000,45.0,0.12534842692327833,0.3883497835183975,0.0,0.1591796875,0.2744140625,0.56640625,nan,nan
pilot,abf,b4_h4_w2_n10_a1.5,4.0,4.0,100,0,120000,50.0,0.10713088574393832,0.34688238039243735,0.0,0.154296875,0.2451171875,0.6005859375,nan,nan
pilot,abf,b4_h4_w2_n10_a1.5,4.0,4.0,100,0,120000,55.0,0.08991951214859364,0.3100591090815623,0.0,0.142578125,0.26171875,0.595703125,nan,nan
pilot,abf,b4_h4_w2_n10_a1.5,4.0,4.0,100,0,120000,60.0,0.07723564721615082,0.283292393741778,0.0,0.1259765625,0.271484375,0.6025390625,nan,nan
pilot,abf,b4_h4_w2_n10_a1.5,4.0,4.0,100,0,120000,65.0,0.06458816548298363,0.2610952870374663,0.0,0.1455078125,0.267578125,0.5869140625,nan,nan
pilot,abf,b4_h4_w2_n10_a1.5,4.0,4.0,100,0,120000,70.0,0.055924387162295634,0.2473098428733236,0.0,0.1396484375,0.2900390625,0.5703125,nan,nan
pilot,abf,b4_h4_w2_n10_a1.5,4.0,4.0,100,0,120000,75.0,0.04867167293618314,0.23635611706255255,0.0,0.166015625,0.2626953125,0.5712890625,nan,nan
pilot,abf,b4_h4_w2_n10_a1.5,4.0,4.0,100,0,120000,80.0,0.044720007158557125,0.22963019973947632,0.0,0.169921875,0.283203125,0.546875,nan,nan
pilot,abf,b4_h4_w2_n10_a1.5,4.0,4.0,100,0,120000,85.0,0.04047635573306505,0.22284551477129758,0.0,0.1767578125,0.298828125,0.5244140625,nan,nan
pilot,abf,b4_h4_w2_n10_a1.5,4.0,4.0,100,0,120000,90.0,0.03479944401695028,0.21481701722670601,0.0,0.19140625,0.306640625,0.501953125,nan,nan
pilot,abf,b4_h4_w2_n10_a1.5,4.0,4.0,100,0,120000,95.0,0.03203114921061845,0.20940006766543687,0.0,0.203125,0.3125,0.484375,nan,nan
pilot,abf,b4_h4_w2_n10_a1.5,4.0,4.0,100,0,120000,100.0,0.029922954742487625,0.20552638295172304,0.0,0.2216796875,0.296875,0.4814453125,nan,nan
pilot,abf,b4_h4_w2_n10_a1.5,4.0,4.0,100,0,120000,105.0,0.027321589788926626,0.2006633289877289,0.0,0.212890625,0.3212890625,0.4658203125,nan,nan
pilot,abf,b4_h4_w2_n10_a1.5,4.0,4.0,100,0,120000,110.0,0.025489024965152342,0.19689059837412676,0.0,0.251953125,0.2978515625,0.4501953125,nan,nan
pilot,abf,b4_h4_w2_n10_a1.5,4.0,4.0,100,0,120000,115.0,0.024653725271211322,0.19413185019849935,0.0,0.2490234375,0.3349609375,0.416015625,nan,nan
pilot,abf,b4_h4_w2_n10_a1.5,4.0,4.0,100,0,120000,120.0,0.024402713419325355,0.19233417028994138,0.0,0.2412109375,0.330078125,0.4287109375,nan,nan
