run_id,stage,name,method,seed,n_steps,n_replicas,beta,h,w,n_dim,M,a,beta_h,physics_tag,fr_rate,target_ema_rate,max_event_fraction,fr_every,fr_start_steps,score_clip,config_hash,core_version,had_nan,device,cuda_visible_devices,total_replacement_events,l2_f,l2_fp,integrated_l2_f,l2_f_compact,l2_f_transition,l2_f_stretched,l2_fp_compact,l2_fp_transition,l2_fp_stretched,marginal_l2_uniform,marginal_l2_target,marginal_l2_ref,n_compact_to_stretched,n_stretched_to_compact,n_barrier_crossings,n_round_trips,fr_event_fraction,max_fr_event_fraction,n_fr_applications,deaths_per_fr_application,clones_per_fr_application,final_ancestor_ess,min_ancestor_ess,final_n_unique_ancestor,final_max_ancestor_frac,max_ancestor_frac_over_time,runtime_seconds,wall_seconds
pilot__fr_estimated__b4_h2_w2_n10_a1.5__seed3__N1024__T120000__a87149e594b9,pilot,fr_estimated,fr_estimated,3,120000,1024,4.0,2.0,2.0,10,100,1.5,8.0,b4_h2_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,a18dfc6c0827,wca_phase_v1,False,cuda,7,1511,0.030605654516830914,0.0896723678719615,21.81192440699465,0.04153467365158868,0.014167810768257053,0.03471931097849878,0.09247568621665396,0.10101919946873568,0.06672017899528693,0.0724173855868073,0.07253737702200501,1.1508437926394044,335454,333825,669279,358712,7.377560809459527e-05,0.0001640625,20001,0.07554622268886556,0.07554622268886556,205.12050078247262,205.12050078247262,353,0.0166015625,0.017578125,273.10018051508814,273.10343225486577
pilot__fr_estimated__b4_h4_w2_n10_a1.5__seed0__N1024__T120000__1493bd98edee,pilot,fr_estimated,fr_estimated,0,120000,1024,4.0,4.0,2.0,10,100,1.5,16.0,b4_h4_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,eadccb96f0e0,wca_phase_v1,False,cuda,4,1995,0.036376613348735876,0.1644362108397341,50.67144020952496,0.051243056044554584,0.018167283008270224,0.03807059248378755,0.26056667421281116,0.11431714816260069,0.0833518169942333,0.08107353427333273,0.08113328636346344,1.4649264584737345,313786,311846,625632,342613,9.740723901304935e-05,0.000193359375,20001,0.09974501274936254,0.09974501274936254,144.03516483516484,142.93565976008725,256,0.0185546875,0.0224609375,266.5457763876766,266.54902298841625
pilot__fr_estimated__b4_h4_w2_n10_a1.5__seed1__N1024__T120000__974293832727,pilot,fr_estimated,fr_estimated,1,120000,1024,4.0,4.0,2.0,10,100,1.5,16.0,b4_h4_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,5ef264d876d8,wca_phase_v1,False,cuda,7,1849,0.03933587257454561,0.1672900901498151,46.520921353370255,0.05633929120368282,0.021393545268007463,0.03856026900693854,0.26022188639562827,0.13161829602533742,0.06422964986953798,0.0848324343241556,0.08483522662023972,1.459540323941482,317697,315841,633538,336826,9.027868919054047e-05,0.000173828125,20001,0.09244537773111344,0.09244537773111344,158.92331009396787,157.6806015037594,299,0.0185546875,0.0205078125,273.05323784891516,273.05649306997657
pilot__fr_estimated__b4_h4_w2_n10_a1.5__seed2__N1024__T120000__586d5dab1773,pilot,fr_estimated,fr_estimated,2,120000,1024,4.0,4.0,2.0,10,100,1.5,16.0,b4_h4_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,be0d2bba3075,wca_phase_v1,False,cuda,4,1906,0.04098060735110571,0.1729012206895764,44.749832028159474,0.058369762406719004,0.020579145217333922,0.0419691132124973,0.2690330553211458,0.12695363641207194,0.08823360843145046,0.07772811766945537,0.07778260917423992,1.467222362999798,317585,315679,633264,331739,9.306175316234188e-05,0.000203125,20001,0.09529523523823809,0.09529523523823809,147.5205402363534,147.5205402363534,285,0.025390625,0.025390625,266.48141652625054,266.4846900869161
pilot__fr_estimated__b4_h4_w2_n10_a1.5__seed3__N1024__T120000__9b3114503ab6,pilot,fr_estimated,fr_estimated,3,120000,1024,4.0,4.0,2.0,10,100,1.5,16.0,b4_h4_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,a18dfc6c0827,wca_phase_v1,False,cuda,7,1817,0.03344413821770099,0.16335992421413728,48.24293403703388,0.04787318837462251,0.01549308685695672,0.034857102356021956,0.26464991034959906,0.09558644088779748,0.09621875968878116,0.08805245766638495,0.08812588377583144,1.4609156655950108,323551,321694,645245,334085,8.871626731163441e-05,0.00018359375,20001,0.09084545772711364,0.09084545772711364,162.2680284741566,162.2680284741566,301,0.017578125,0.01953125,273.182543492876,273.18580248299986
pilot__fr_uniform__b1_h1_w2_n10_a1.5__seed0__N1024__T120000__a897af22c0ef,pilot,fr_uniform,fr_uniform,0,120000,1024,1.0,1.0,2.0,10,100,1.5,1.0,b1_h1_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,eadccb96f0e0,wca_phase_v1,False,cuda,4,2318,0.04692875289382439,0.2693729512092898,29.977224216346304,0.06674583585429412,0.04504085338217186,0.01645353475215979,0.29274237814575266,0.30841304138785375,0.17095339183434288,0.1519382389136366,0.1519382389136366,0.3044837960551752,789351,786965,1576316,808024,0.00011317793485325734,0.00013671875,20001,0.11589420528973551,0.11589420528973551,160.82453987730062,160.82453987730062,283,0.0205078125,0.021484375,260.9221422569826,260.9254203783348
pilot__fr_uniform__b1_h1_w2_n10_a1.5__seed1__N1024__T120000__7af7968973b2,pilot,fr_uniform,fr_uniform,1,120000,1024,1.0,1.0,2.0,10,100,1.5,1.0,b1_h1_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,5ef264d876d8,wca_phase_v1,False,cuda,7,2369,0.05622241944867241,0.2833323903270262,32.397429062603116,0.0838456218624563,0.04524895026767877,0.030725539675538285,0.303295031790542,0.34349906270803165,0.12691245081369934,0.1231985864043242,0.1231985864043242,0.3139517109095112,790286,787859,1578145,810243,0.00011566804472276387,0.00014453125,20001,0.1184440777961102,0.1184440777961102,156.6441589483119,156.6441589483119,282,0.021484375,0.021484375,267.51104112621397,267.5143164470792
pilot__fr_uniform__b1_h1_w2_n10_a1.5__seed2__N1024__T120000__1d7e54906c4d,pilot,fr_uniform,fr_uniform,2,120000,1024,1.0,1.0,2.0,10,100,1.5,1.0,b1_h1_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,be0d2bba3075,wca_phase_v1,False,cuda,4,2463,0.04659566913795846,0.25759079328467,31.58077347707632,0.06856106967727885,0.041342260490924376,0.018936461036921252,0.2753815373716793,0.30671054897660965,0.137652308507659,0.12022441301627838,0.12022441301627838,0.3049778447078867,784709,782285,1566994,794822,0.00012025765899205039,0.0001640625,20001,0.1231438428078596,0.1231438428078596,156.3638532657322,156.3638532657322,271,0.01953125,0.01953125,261.1364075895399,261.1396464612335
pilot__fr_uniform__b1_h1_w2_n10_a1.5__seed3__N1024__T120000__540c3c13caab,pilot,fr_uniform,fr_uniform,3,120000,1024,1.0,1.0,2.0,10,100,1.5,1.0,b1_h1_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,a18dfc6c0827,wca_phase_v1,False,cuda,7,2396,0.06220074953764676,0.3014753457334588,31.001465397204452,0.09198216880166142,0.05221702078175024,0.031405662824173695,0.3124652576655752,0.3630498822276254,0.16456892783605698,0.13370088804438734,0.13370088804438734,0.32871197189704765,794438,791945,1586383,815135,0.00011698633818309085,0.00016796875,20001,0.11979401029948503,0.11979401029948503,155.4367032315446,155.4367032315446,279,0.0166015625,0.01953125,267.5046652639285,267.50784917362034
pilot__fr_uniform__b1_h2_w2_n10_a1.5__seed0__N1024__T120000__060e07a2ac65,pilot,fr_uniform,fr_uniform,0,120000,1024,1.0,2.0,2.0,10,100,1.5,2.0,b1_h2_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,eadccb96f0e0,wca_phase_v1,False,cuda,4,2244,0.04502399461274331,0.26787127513767434,31.014121002038664,0.06623837119857623,0.03993388155039735,0.018291969473650638,0.2816422550088429,0.330122279483878,0.11250372832394502,0.11986302670794981,0.11986302670794981,0.49803949823951377,790767,788410,1579177,801393,0.00010956483425828708,0.000140625,20001,0.11219439028048597,0.11219439028048597,175.87655149278766,175.87655149278766,313,0.0205078125,0.0205078125,260.90450028143823,260.907747682184
pilot__fr_uniform__b1_h2_w2_n10_a1.5__seed1__N1024__T120000__6d252d52603c,pilot,fr_uniform,fr_uniform,1,120000,1024,1.0,2.0,2.0,10,100,1.5,2.0,b1_h2_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,5ef264d876d8,wca_phase_v1,False,cuda,7,2174,0.04160376855700479,0.2488577286446846,33.556778914767776,0.06105272438359103,0.03682896256177971,0.017631377928757085,0.25023763027068396,0.3163401351107683,0.09227665169337457,0.10760263076286196,0.10760263076286196,0.4702958502386029,790990,788704,1579694,818964,0.0001061470363981801,0.000146484375,20001,0.10869456527173642,0.10869456527173642,182.10767627648488,182.10767627648488,299,0.013671875,0.01953125,267.3773394105956,267.3805781221017
pilot__fr_uniform__b1_h2_w2_n10_a1.5__seed2__N1024__T120000__8c2ebade993d,pilot,fr_uniform,fr_uniform,2,120000,1024,1.0,2.0,2.0,10,100,1.5,2.0,b1_h2_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,be0d2bba3075,wca_phase_v1,False,cuda,4,2138,0.044789788837973105,0.2675298401513546,33.25400071708198,0.06555303875392411,0.04007313632786454,0.018439359113730458,0.27518496463252395,0.33340131316724814,0.11199341534129938,0.14257387188447948,0.14257387188447948,0.49244663474752953,789244,786961,1576205,800618,0.00010438931178441078,0.0009765625,20001,0.10689465526723664,0.10689465526723664,183.76726253066948,183.76726253066948,304,0.0166015625,0.0166015625,260.9593615597114,260.9625272518024
pilot__fr_uniform__b1_h2_w2_n10_a1.5__seed3__N1024__T120000__8e63b35b9a4b,pilot,fr_uniform,fr_uniform,3,120000,1024,1.0,2.0,2.0,10,100,1.5,2.0,b1_h2_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,a18dfc6c0827,wca_phase_v1,False,cuda,7,2134,0.043691808204984105,0.2621948134113991,30.95634235801578,0.06330529965371863,0.03984839511687503,0.017643881450810108,0.2651579759327356,0.32762811505570244,0.12087007755140065,0.11400293295924609,0.11400293295924609,0.4742673361717286,793075,790819,1583894,810448,0.00010419400904954753,0.000142578125,20001,0.10669466526673667,0.10669466526673667,203.84447900466563,203.84447900466563,317,0.0126953125,0.0185546875,267.54834635928273,267.55154757015407
pilot__fr_uniform__b1_h4_w2_n10_a1.5__seed0__N1024__T120000__40b1a6f63c0c,pilot,fr_uniform,fr_uniform,0,120000,1024,1.0,4.0,2.0,10,100,1.5,4.0,b1_h4_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,eadccb96f0e0,wca_phase_v1,False,cuda,4,1960,0.04899183902448069,0.27840397573394804,37.545034827950104,0.07414054945736072,0.03220905821714876,0.0360509372287933,0.3638187120220967,0.303319730324497,0.057376962986801734,0.11271522975648174,0.11271522975648174,0.7692846759991657,791637,789385,1581022,801346,9.569834008299585e-05,0.0001328125,20001,0.09799510024498775,0.09799510024498775,190.09717186366933,190.09717186366933,322,0.021484375,0.021484375,260.9162998944521,260.91955287661403
pilot__fr_uniform__b1_h4_w2_n10_a1.5__seed1__N1024__T120000__5c2df8e91ce0,pilot,fr_uniform,fr_uniform,1,120000,1024,1.0,4.0,2.0,10,100,1.5,4.0,b1_h4_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,5ef264d876d8,wca_phase_v1,False,cuda,7,2000,0.04941788419253826,0.27221180980101733,35.77116267662372,0.07480546452404735,0.03181770287778724,0.03711506577355322,0.360292417683481,0.29212456487302335,0.062052404904988125,0.07313947168699406,0.07313947168699406,0.7961128235462908,788373,786121,1574494,804997,9.765136743162842e-05,0.000130859375,20001,0.0999950002499875,0.0999950002499875,180.85132804415315,180.85132804415315,316,0.015625,0.017578125,267.491580308415,267.49480619095266
pilot__fr_uniform__b1_h4_w2_n10_a1.5__seed2__N1024__T120000__a804581bd8f5,pilot,fr_uniform,fr_uniform,2,120000,1024,1.0,4.0,2.0,10,100,1.5,4.0,b1_h4_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,be0d2bba3075,wca_phase_v1,False,cuda,4,1963,0.05148674728553193,0.2720432776904563,41.24980993484146,0.07707350384274302,0.03206982836514333,0.04135566340247154,0.3596672596424586,0.28939838638014076,0.06914345474527324,0.10976640438373478,0.10976640438373478,0.7744734284025724,791328,789118,1580446,798828,9.58448171341433e-05,0.000119140625,20001,0.09814509274536273,0.09814509274536273,190.8583909719694,190.8583909719694,315,0.017578125,0.017578125,261.01208165846765,261.0153175294399
pilot__fr_uniform__b1_h4_w2_n10_a1.5__seed3__N1024__T120000__c71b236f36c2,pilot,fr_uniform,fr_uniform,3,120000,1024,1.0,4.0,2.0,10,100,1.5,4.0,b1_h4_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,a18dfc6c0827,wca_phase_v1,False,cuda,7,1885,0.0482348200877256,0.27747368224625907,39.21799615131633,0.07286755134010864,0.03403193476601662,0.03259146953810756,0.34970666755584257,0.31119528735482016,0.06596262702294986,0.1023035186933478,0.1023035186933478,0.7608990219124695,789582,787430,1577012,800158,9.203641380430979e-05,0.000125,20001,0.09424528773561322,0.09424528773561322,192.75294117647059,192.75294117647059,323,0.0166015625,0.0166015625,266.7559581287205,266.7591575505212
pilot__fr_uniform__b2_h1_w2_n10_a1.5__seed0__N1024__T120000__51f0a3af4eeb,pilot,fr_uniform,fr_uniform,0,120000,1024,2.0,1.0,2.0,10,100,1.5,2.0,b2_h1_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,eadccb96f0e0,wca_phase_v1,False,cuda,4,1640,0.011866405850668189,0.08035376036155342,12.338239427625762,0.0054996311819304295,0.011834097019611366,0.01601198627195052,0.10100391213687918,0.06664642624495844,0.06995265274867872,0.07440976537255362,0.07440976537255362,0.5496576295626987,520973,519427,1040400,536547,8.00741212939353e-05,0.00014453125,20001,0.08199590020498974,0.08199590020498974,244.65142323845077,244.65142323845077,383,0.013671875,0.013671875,262.6549162454903,262.6582176266238
pilot__fr_uniform__b2_h1_w2_n10_a1.5__seed1__N1024__T120000__0f45510446ab,pilot,fr_uniform,fr_uniform,1,120000,1024,2.0,1.0,2.0,10,100,1.5,2.0,b2_h1_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,5ef264d876d8,wca_phase_v1,False,cuda,7,1664,0.016834856454373777,0.08700188114290809,12.622357627098772,0.007552929384337255,0.015749556172758652,0.02375361435346107,0.09104800628249823,0.08945195668657137,0.07472553137008593,0.06285677985890724,0.06285677985890724,0.538691968900759,521175,519644,1040819,540668,8.124593770311485e-05,0.000140625,20001,0.0831958402079896,0.0831958402079896,210.98108651911468,210.98108651911468,373,0.0166015625,0.0166015625,266.3550306726247,266.35826195497066
pilot__fr_uniform__b2_h1_w2_n10_a1.5__seed2__N1024__T120000__bef9741b1d70,pilot,fr_uniform,fr_uniform,2,120000,1024,2.0,1.0,2.0,10,100,1.5,2.0,b2_h1_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,be0d2bba3075,wca_phase_v1,False,cuda,4,1690,0.014725575101951577,0.08035793001525786,12.93285873263343,0.01082239547143712,0.012175950757217602,0.02040999438764982,0.10301062070990111,0.07151968868770867,0.06176187074927267,0.0987069420501867,0.0987069420501867,0.5173610491736553,524419,522794,1047213,536403,8.251540547972601e-05,0.0001328125,20001,0.08449577521123944,0.08449577521123944,216.20123711340207,216.20123711340207,359,0.013671875,0.013671875,262.7685483051464,262.7718317359686
pilot__fr_uniform__b2_h1_w2_n10_a1.5__seed3__N1024__T120000__6f56cc81bba6,pilot,fr_uniform,fr_uniform,3,120000,1024,2.0,1.0,2.0,10,100,1.5,2.0,b2_h1_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,a18dfc6c0827,wca_phase_v1,False,cuda,7,1685,0.01777486408088264,0.07634802061951283,12.270334638557685,0.015270204331542742,0.01320456107815561,0.02449960026751694,0.07489460335798917,0.07843760661654078,0.07348833540693742,0.09227237681133395,0.09227237681133395,0.514870360603665,516275,514638,1030913,527308,8.227127706114695e-05,0.00018359375,20001,0.08424578771061447,0.08424578771061447,219.27561689669594,219.27561689669594,366,0.0126953125,0.01953125,266.2972208438441,266.30043710488826
pilot__fr_uniform__b2_h2_w2_n10_a1.5__seed0__N1024__T120000__72037ac509a5,pilot,fr_uniform,fr_uniform,0,120000,1024,2.0,2.0,2.0,10,100,1.5,4.0,b2_h2_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,eadccb96f0e0,wca_phase_v1,False,cuda,4,1552,0.017763212659012387,0.06747190825235878,14.602260827104155,0.020289866495223883,0.008803530541901378,0.023726336090696763,0.06736136071559974,0.06454790203138779,0.07095137055939021,0.06810707328183907,0.06810707328183907,0.8243774534348378,508886,507300,1016186,524199,7.577746112694365e-05,0.000125,20001,0.0775961201939903,0.0775961201939903,222.34435962680237,222.34435962680237,369,0.0185546875,0.0185546875,264.3907582759857,264.39396429713815
pilot__fr_uniform__b2_h2_w2_n10_a1.5__seed1__N1024__T120000__11486578a1c4,pilot,fr_uniform,fr_uniform,1,120000,1024,2.0,2.0,2.0,10,100,1.5,4.0,b2_h2_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,5ef264d876d8,wca_phase_v1,False,cuda,7,1564,0.0082967423752349,0.05874930555148859,12.790947364006328,0.009411498635097978,0.005860268388035138,0.009961964084020667,0.08490998367967069,0.04343722008923274,0.041424491227396505,0.05743114468341796,0.05743114468341796,0.8392753484123848,509336,507791,1017127,524399,7.636336933153343e-05,0.000181640625,20001,0.07819609019549023,0.07819609019549023,234.4758497316637,234.4758497316637,384,0.017578125,0.017578125,266.3703585686162,266.37359030917287
pilot__fr_uniform__b2_h2_w2_n10_a1.5__seed2__N1024__T120000__b3f327e8617d,pilot,fr_uniform,fr_uniform,2,120000,1024,2.0,2.0,2.0,10,100,1.5,4.0,b2_h2_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,be0d2bba3075,wca_phase_v1,False,cuda,4,1530,0.014696853397937602,0.05727873305232355,13.747855434560421,0.017062169897829247,0.008319786814460163,0.01877145601095389,0.05960228512611147,0.0567598734916206,0.05520884022657032,0.06175307652229706,0.06175307652229706,0.8234736721977655,512542,511025,1023567,523915,7.470329608519574e-05,0.000185546875,20001,0.07649617519124044,0.07649617519124044,242.38927415626443,242.38927415626443,378,0.0126953125,0.0126953125,264.2732738861814,264.2765739671886
pilot__fr_uniform__b2_h2_w2_n10_a1.5__seed3__N1024__T120000__47e1588ff904,pilot,fr_uniform,fr_uniform,3,120000,1024,2.0,2.0,2.0,10,100,1.5,4.0,b2_h2_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,a18dfc6c0827,wca_phase_v1,False,cuda,7,1596,0.017925782746637392,0.07113725644378908,19.020385343399987,0.019577865594571305,0.010290092972716523,0.02385003085076686,0.07448706432507954,0.07398074403843548,0.06187122969273856,0.09126783251234849,0.09126783251234849,0.8261341431634107,514368,512707,1027075,531758,7.792579121043947e-05,0.000146484375,20001,0.07979601019949002,0.07979601019949002,227.06279774794282,227.06279774794282,378,0.0126953125,0.0146484375,266.52208358980715,266.52531427145004
pilot__fr_uniform__b2_h4_w2_n10_a1.5__seed0__N1024__T120000__8f3a65ee9b68,pilot,fr_uniform,fr_uniform,0,120000,1024,2.0,4.0,2.0,10,100,1.5,8.0,b2_h4_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,eadccb96f0e0,wca_phase_v1,False,cuda,4,1536,0.024820767929095593,0.10143180589791952,25.716430894252383,0.036171587497784624,0.01299985815149871,0.023826726262945064,0.15900686802671235,0.07784316351384579,0.03988187344171287,0.09380601319503055,0.09380601319503055,1.1502555731531425,496497,494808,991305,522516,7.499625018749062e-05,0.000169921875,20001,0.0767961601919904,0.0767961601919904,206.98302408211606,206.98302408211606,371,0.01953125,0.0205078125,264.4379518525675,264.4412277434021
pilot__fr_uniform__b2_h4_w2_n10_a1.5__seed1__N1024__T120000__f23af9229577,pilot,fr_uniform,fr_uniform,1,120000,1024,2.0,4.0,2.0,10,100,1.5,8.0,b2_h4_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,5ef264d876d8,wca_phase_v1,False,cuda,7,1477,0.026264285669875,0.10634701322775324,25.48866094688271,0.03764922189462642,0.014753478673083105,0.025300881408060864,0.15961246565920945,0.09168494802024409,0.03966815377471181,0.08562565125557532,0.08562565125557532,1.1065426099780296,495049,493414,988463,509318,7.211553484825758e-05,0.000177734375,20001,0.07384630768461577,0.07384630768461577,235.21220278151637,231.78072502210432,394,0.0146484375,0.017578125,266.6404081499204,266.6436322107911
pilot__fr_uniform__b2_h4_w2_n10_a1.5__seed2__N1024__T120000__672cec5030d1,pilot,fr_uniform,fr_uniform,2,120000,1024,2.0,4.0,2.0,10,100,1.5,8.0,b2_h4_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,be0d2bba3075,wca_phase_v1,False,cuda,4,1577,0.02116492623953178,0.09551193685243736,27.41476231934236,0.03205756823604055,0.011374375907743204,0.018094559325923198,0.15832527499430626,0.06309674567875867,0.027519345435047762,0.0882709915707978,0.0882709915707978,1.1267594699701875,493205,491503,984708,511804,7.6998103219839e-05,0.0001328125,20001,0.07884605769711514,0.07884605769711514,208.4644135188867,208.4644135188867,364,0.015625,0.015625,264.4264914980158,264.4297658195719
pilot__fr_uniform__b2_h4_w2_n10_a1.5__seed3__N1024__T120000__53a8c808917e,pilot,fr_uniform,fr_uniform,3,120000,1024,2.0,4.0,2.0,10,100,1.5,8.0,b2_h4_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,a18dfc6c0827,wca_phase_v1,False,cuda,7,1559,0.025603884647898766,0.099407866297822,26.534654969913937,0.03686772514818741,0.012655014162257137,0.025762406898071022,0.14177375437264012,0.08755248809599368,0.052823678899365185,0.0981302854323482,0.0981302854323482,1.105322807674637,500497,498722,999219,514069,7.611924091295435e-05,0.000162109375,20001,0.07794610269486525,0.07794610269486525,213.73338768854464,213.73338768854464,372,0.0166015625,0.0166015625,266.55529926065356,266.55846547242254
pilot__fr_uniform__b4_h1_w2_n10_a1.5__seed0__N1024__T120000__3f0a81e534d3,pilot,fr_uniform,fr_uniform,0,120000,1024,4.0,1.0,2.0,10,100,1.5,4.0,b4_h1_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,eadccb96f0e0,wca_phase_v1,False,cuda,4,1504,0.026353191398459142,0.07310468707867536,16.856725195498694,0.034284954104991924,0.014139068841136653,0.030340747264993088,0.04977391713152655,0.09600211628611588,0.05294307058029845,0.07031566970539933,0.07031566970539933,0.850535803558328,344086,342558,686644,353874,7.343382830858458e-05,0.000142578125,20001,0.0751962401879906,0.0751962401879906,230.6590409150902,230.6590409150902,367,0.0126953125,0.015625,264.56290557421744,264.5661987364292
pilot__fr_uniform__b4_h1_w2_n10_a1.5__seed1__N1024__T120000__c99476e4fea7,pilot,fr_uniform,fr_uniform,1,120000,1024,4.0,1.0,2.0,10,100,1.5,4.0,b4_h1_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,5ef264d876d8,wca_phase_v1,False,cuda,7,1481,0.023714453480225554,0.06879654964642629,16.55537571441353,0.030473693014577287,0.011126421756989153,0.02873788798014361,0.0466781758418357,0.07895537740836317,0.0726490463440246,0.07365687578013713,0.07365687578013713,0.8415049190793323,349976,348454,698430,366160,7.231083758312084e-05,0.000146484375,20001,0.07404629768511574,0.07404629768511574,225.01630901287552,225.01630901287552,377,0.0146484375,0.0146484375,266.3807503413409,266.38396923244
pilot__fr_uniform__b4_h1_w2_n10_a1.5__seed2__N1024__T120000__3703bf35d418,pilot,fr_uniform,fr_uniform,2,120000,1024,4.0,1.0,2.0,10,100,1.5,4.0,b4_h1_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,be0d2bba3075,wca_phase_v1,False,cuda,4,1466,0.026793456189400718,0.07395393172965495,15.58082885516237,0.033814188989796115,0.013084418936215036,0.032809252862192856,0.05089704707630598,0.08956973332449591,0.0694776507260399,0.06341687898723494,0.06341687898723494,0.8557643579052278,353254,351780,705034,359770,7.157845232738364e-05,0.000125,20001,0.07329633518324084,0.07329633518324084,243.5150952159777,243.5150952159777,386,0.0107421875,0.0107421875,264.43004785943776,264.4332704208791
pilot__fr_uniform__b4_h1_w2_n10_a1.5__seed3__N1024__T120000__57f91883f303,pilot,fr_uniform,fr_uniform,3,120000,1024,4.0,1.0,2.0,10,100,1.5,4.0,b4_h1_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,a18dfc6c0827,wca_phase_v1,False,cuda,7,1504,0.020753936969829107,0.05977546597952621,16.07663242470769,0.02567456480780523,0.010692080954292674,0.025616070805181253,0.034577174896941676,0.07207940847187302,0.061231488193012766,0.0611775639760072,0.0611775639760072,0.8679197453478952,346669,345233,691902,354390,7.343382830858458e-05,0.000169921875,20001,0.0751962401879906,0.0751962401879906,227.25964456003467,227.25964456003467,370,0.0166015625,0.0166015625,264.45810153894126,264.46125201974064
pilot__fr_uniform__b4_h2_w2_n10_a1.5__seed0__N1024__T120000__17ffc52f694f,pilot,fr_uniform,fr_uniform,0,120000,1024,4.0,2.0,2.0,10,100,1.5,8.0,b4_h2_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,eadccb96f0e0,wca_phase_v1,False,cuda,4,1548,0.030592846225623988,0.08896030076314763,24.566400973109705,0.04094356655065481,0.015239031554480389,0.03469440386574516,0.08474712849954577,0.10583491390811924,0.06342556763742224,0.09144626822650626,0.09144626822650626,1.1295553169266428,333103,331485,664588,345922,7.55821583920804e-05,0.0001796875,20001,0.07739613019349033,0.07739613019349033,217.63719385637194,217.63719385637194,344,0.0126953125,0.0146484375,265.0305027132854,265.0337927043438
pilot__fr_uniform__b4_h2_w2_n10_a1.5__seed1__N1024__T120000__293e9b4742c5,pilot,fr_uniform,fr_uniform,1,120000,1024,4.0,2.0,2.0,10,100,1.5,8.0,b4_h2_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,5ef264d876d8,wca_phase_v1,False,cuda,7,1604,0.02989265260440468,0.08755031931736819,20.785510314754568,0.040763679802416894,0.015080451001825241,0.032873374883126576,0.08479949951754678,0.1046419354365576,0.06022715135737281,0.08980411356110876,0.08980411356110876,1.1411758587873158,332246,330574,662820,341074,7.8316396680166e-05,0.000154296875,20001,0.08019599020048998,0.08019599020048998,190.5808796801163,190.5808796801163,335,0.017578125,0.0185546875,265.8555924044922,265.85880210530013
pilot__fr_uniform__b4_h2_w2_n10_a1.5__seed2__N1024__T120000__8644a8a3e8a8,pilot,fr_uniform,fr_uniform,2,120000,1024,4.0,2.0,2.0,10,100,1.5,8.0,b4_h2_w2_n10_a1.5,0.1,0.005,0.02,5,20000,2.0,be0d2bba3075,wca_phase_v1,False,cuda,4,1492,0.028666191560849052,0.08605397729081554,20.92768588972851,0.03966937787991925,0.012675626884690538,0.03195853515764793,0.09774710044873244,0.09153061020222159,0.06204983728878509,0.07117918746692842,0.07117918746692842,1.1366873538754296,335696,334103,669799,341878,7.28479201039948e-05,0.0001328125,20001,0.07459627018649068,0.07459627018649068,224.63067694944303,224.63067694944303,370,0.0126953125,0.0166015625,263.47565479483455,263.4790019961074
