t_ps,seed,method,eF_equilibrium,eF_km_equilibrium,eF_uniform8,eF_km_uniform8,eF_uniform10,eF_km_uniform10,egradF_equilibrium,egradF_uniform8,egradF_uniform10
74.0,12,fr_oracle,0.565809544277826,25.725203700382526,0.6605537175408347,43.200645902476325,0.6559707954973678,54.5411920278776,22.71028552014138,24.36811187454206,24.787117822024147
74.0,13,fr_oracle,0.5690864572416384,25.719586870558647,0.6685516498501846,43.1912603356671,0.663199721252539,54.52983588101243,22.71604982773567,24.367220165297212,24.785967372709873
75.0,10,fr_oracle,0.564685811984157,25.711905715366196,0.6635388793587175,43.19407163088451,0.6599556513628365,54.53799451939649,22.710631954990937,24.364972421367813,24.785551567310264
75.0,11,fr_oracle,0.5658233651897514,25.720016989388,0.666619922262152,43.19353602561967,0.6614646926408472,54.53184935602513,22.712509836982008,24.364997800234892,24.785115568599984
75.0,12,fr_oracle,0.5657490429310373,25.725299358195766,0.6602788780280303,43.200457276505574,0.6558173170400027,54.540842481009015,22.710255058435045,24.36781045726916,24.78691987623467
75.0,13,fr_oracle,0.5687179166702604,25.719529751830937,0.6680741997576999,43.19067650824112,0.6627622402487058,54.528954726926806,22.71561529325564,24.36678421182571,24.785738594870743
76.0,10,fr_oracle,0.5644667348424994,25.712558596875635,0.6628562614104025,43.19431016435462,0.6593084773047256,54.53835969388901,22.710421719676113,24.36503738950219,24.78554457989318
76.0,11,fr_oracle,0.5655407417890972,25.72004602673898,0.6659415643049935,43.19308431300271,0.6607678331579161,54.531542692879114,22.712174389397596,24.36485860496079,24.785084352492664
76.0,12,fr_oracle,0.5654097863309319,25.725174374276826,0.6595959187268922,43.20033678258369,0.6551408576504417,54.54090745650101,22.710252806716625,24.367712049768798,24.786906441002568
76.0,13,fr_oracle,0.5683634077875266,25.720404335578365,0.6676047158778482,43.19125576302663,0.6623052308809771,54.52931454628152,22.715853190222518,24.36679406856976,24.78571251805407
77.0,10,fr_oracle,0.5641593335469455,25.714618667566228,0.6621182923111961,43.19487119531288,0.6584860681652005,54.53859852661901,22.709922743566622,24.365120966966433,24.785472528276344
77.0,11,fr_oracle,0.5651097867603811,25.720258601244637,0.6651899709514473,43.19299085013743,0.6600073371101013,54.531435453887006,22.71182627878213,24.36482417929563,24.78500241646526
77.0,12,fr_oracle,0.5649588032753255,25.724382731320425,0.6589414869545496,43.20016288467097,0.6545941489377609,54.54101321154143,22.70977433706738,24.36755164330362,24.786888530110485
77.0,13,fr_oracle,0.5679924900962608,25.72038947248016,0.6670325831733205,43.19132199453227,0.6617867379318508,54.529497336546925,22.715479575542336,24.36655442043074,24.785654855663402
78.0,10,fr_oracle,0.5639859721444133,25.715265258717857,0.6612957233280443,43.195278967808854,0.657645530888226,54.538777342023586,22.71002601535055,24.36515647878022,24.78553753705903
78.0,11,fr_oracle,0.5648848822395706,25.720898196187704,0.6646725794411141,43.19280633611185,0.65944086732739,54.53094289197868,22.711517671426147,24.36485803834756,24.784974526483076
78.0,12,fr_oracle,0.5646205247033509,25.724858455282146,0.658331087531983,43.19997440942843,0.6539977886290546,54.540857675033784,22.70947787271486,24.36751356753501,24.786903438368366
78.0,13,fr_oracle,0.5677015246315891,25.72055868386153,0.6663167178032015,43.190988795922436,0.6610567873650871,54.52925026904845,22.714994044933988,24.366304499732447,24.785430344066572
79.0,10,fr_oracle,0.5636002153211304,25.715872271420274,0.6606057204365129,43.195632289156464,0.6569153509355855,54.53914676535609,22.709467782657942,24.36488338119817,24.785433012635
79.0,11,fr_oracle,0.564770413928649,25.721030034643167,0.6643871268569623,43.192832469576736,0.6591286027233458,54.53089379739035,22.711438294172275,24.364763494111592,24.784857088775478
79.0,12,fr_oracle,0.5645347808021907,25.724859252612482,0.6583457945480433,43.19958585481427,0.6540110846401374,54.54036127549755,22.70910119912692,24.367192380254597,24.78671290171813
79.0,13,fr_oracle,0.5672912186516681,25.720895703282743,0.6656667348992453,43.191272928384215,0.6604527435368245,54.529543855266745,22.71481236279044,24.366405279247,24.785606919003797
80.0,10,fr_oracle,0.5632777733457033,25.71703793393314,0.659356068239016,43.19593920820161,0.6558623732657031,54.53951700061237,22.709356408004794,24.36466664227923,24.785379925086247
80.0,11,fr_oracle,0.5646024200935126,25.7216636553845,0.6636428881364984,43.19258713296117,0.6584434080458711,54.53064271429262,22.71135537212029,24.36479187459253,24.78483291480368
80.0,12,fr_oracle,0.5641578351959813,25.724607537907808,0.6577349301994265,43.1990458366152,0.6533904304579613,54.53997057519975,22.70859131067255,24.36712003138271,24.78674031190272
80.0,13,fr_oracle,0.5670987139186388,25.722260845227748,0.6649261955384261,43.191857982197625,0.6597507144937027,54.53003427801308,22.714675364125053,24.366329696728442,24.785649635374895
81.0,10,fr_oracle,0.5631939678752192,25.717921160672425,0.6587449224613721,43.19584611023823,0.6552451634284948,54.53955820787614,22.709228899734086,24.364674851420848,24.785290447032363
81.0,11,fr_oracle,0.5642519036570735,25.72181874181922,0.663172567818919,43.19318296960335,0.6579522760515507,54.53115462469162,22.710849129361915,24.36451877533312,24.784565590479676
81.0,12,fr_oracle,0.5638206403461898,25.724548251029066,0.6572951821182843,43.19936537508777,0.6530051461005001,54.540221836268046,22.708467646910798,24.36687190996166,24.786520179368484
81.0,13,fr_oracle,0.5668467967504797,25.722964242607507,0.6639809158287847,43.19225418295711,0.6588073188951956,54.530572277412695,22.714327678297657,24.3659581284723,24.785389598206525
82.0,10,fr_oracle,0.5629219491784158,25.717120537296896,0.6584663426785922,43.19510214870005,0.6548057110792105,54.53886124175329,22.70878697196524,24.36440118042143,24.78506078794764
82.0,11,fr_oracle,0.5642212720738525,25.721586083162176,0.6624622358908617,43.19285491336919,0.6572912321282808,54.53108941067801,22.710759546951362,24.364470067452153,24.784399671206767
82.0,12,fr_oracle,0.5638019487350802,25.724931781508833,0.6570685045117026,43.199794233604614,0.6527401462767528,54.54059206249169,22.708686424180843,24.367020801432687,24.78661306065399
82.0,13,fr_oracle,0.5665095814935271,25.72341302224174,0.6628062060983423,43.19312822401325,0.6576509213436512,54.53157859354404,22.714428579489685,24.365867856430928,24.785256371675104
83.0,10,fr_oracle,0.5627709162833094,25.717304560684074,0.6579320714334836,43.19500751769125,0.6542025008753299,54.53859277268348,22.708416078825106,24.364259218619384,24.78494474410661
83.0,11,fr_oracle,0.5637323615063121,25.722171008474987,0.6613117310206641,43.19248007968062,0.6563661646266014,54.5307804654515,22.710461830323695,24.36414402950933,24.784159158117784
83.0,12,fr_oracle,0.5635158203334417,25.726225624172347,0.6563666758263859,43.20033531410434,0.6520390732682428,54.54107246023312,22.708620770418065,24.3668181390316,24.786316624361177
83.0,13,fr_oracle,0.5661005146299913,25.724632086763037,0.6617438233606798,43.19363933505884,0.6566627216212707,54.531843075344085,22.714367105812883,24.365697019760628,24.785180412366135
84.0,10,fr_oracle,0.5624204921404762,25.716999340169753,0.6571924204419923,43.194981604195995,0.653483848348884,54.53867409309885,22.708183287022244,24.364221333176303,24.785047523393935
84.0,11,fr_oracle,0.563277923606452,25.72286674391751,0.6604861448318827,43.19277687400937,0.655682275114145,54.53117716147616,22.710289963507986,24.36390579723777,24.78408056360486
84.0,12,fr_oracle,0.5632181743049866,25.726716829702312,0.6558525204234763,43.200909436257966,0.6514994694576723,54.541299688160464,22.708245010835505,24.366653470482625,24.786114227761068
84.0,13,fr_oracle,0.5658232629393742,25.72482447972704,0.6609966550530193,43.193235630158924,0.6559180029307184,54.531515907844174,22.714276033447305,24.36571492318082,24.785260767015185
85.0,10,fr_oracle,0.5625538982521749,25.71810647571717,0.6571465298738223,43.195451319154195,0.6533290570380169,54.538815700815064,22.707875053490834,24.36405537746046,24.784861648141607
85.0,11,fr_oracle,0.5628445862920056,25.722708892395126,0.6601149882048055,43.19315813808149,0.65533651712002,54.53143171325772,22.709865993728577,24.363768859765898,24.783881215139246
85.0,12,fr_oracle,0.5633337761254852,25.72708811444478,0.6555171107306984,43.2011129477549,0.651135721172204,54.541511521810975,22.708225319214954,24.36646699038891,24.785870076100263
85.0,13,fr_oracle,0.5656755123034467,25.72497716221179,0.6606824776630381,43.19314038290527,0.6555393237727133,54.53155399966678,22.713805009139968,24.365684705371795,24.78527962330048
86.0,10,fr_oracle,0.5622829234347445,25.718008539363957,0.6566119594721758,43.196092360367686,0.652763879753213,54.53940113647392,22.707842375234424,24.36413984151858,24.784909464533516
86.0,11,fr_oracle,0.562588359341465,25.722985280111242,0.6594808061469303,43.192919666996744,0.6546988661742524,54.531193832402245,22.709571145623492,24.363580657310976,24.78366696976281
86.0,12,fr_oracle,0.5631610217332452,25.727971575389283,0.6551299327540169,43.2005009142217,0.6507168716979579,54.54065615754874,22.70814056136109,24.366460205863373,24.785889597619057
86.0,13,fr_oracle,0.5656717356283136,25.72619276278336,0.660079326157818,43.19340209555712,0.6548882500459273,54.53170896997523,22.71373471918249,24.365474449950685,24.785135116336896
87.0,10,fr_oracle,0.5621858028737472,25.718041250529083,0.6564098637030049,43.19600641326392,0.6525495871268276,54.5391458594051,22.70761230855131,24.364103687202224,24.784983814392948
87.0,11,fr_oracle,0.5621642810311204,25.724711099729163,0.6581609954710166,43.19385829946434,0.6534642468440677,54.53191169162954,22.70933559594863,24.3636657590813,24.783730610058647
87.0,12,fr_oracle,0.5633092434983434,25.728767340526442,0.6552635213312787,43.20076364635418,0.6507833538976503,54.54040388531507,22.707849000933905,24.366291242714066,24.78581552397913
87.0,13,fr_oracle,0.5653860806205667,25.726333206507213,0.6594004483310726,43.1925841691309,0.6542571179007444,54.531099266966365,22.71360544478772,24.365467084530216,24.785127897857098
88.0,10,fr_oracle,0.5618235136896116,25.71856135687649,0.6558961433139318,43.196117347953894,0.6519360465892621,54.538808563245034,22.70753243934443,24.364080005471138,24.784908279425455
88.0,11,fr_oracle,0.562001406062999,25.72511616587881,0.6577487609782363,43.19385864184866,0.6530198775630027,54.53160768491901,22.709263694509307,24.36378020061778,24.783772284978465
88.0,12,fr_oracle,0.5630402449800286,25.729198540093655,0.6547010983537249,43.20087946437909,0.6501497469609192,54.540451166083955,22.707599332009384,24.365946548232795,24.785683914751832
88.0,13,fr_oracle,0.5651561973833488,25.726402642156508,0.6587622369049443,43.19262812584412,0.6536533255212695,54.531501429149635,22.713539452291343,24.36540724240123,24.785123444069065
89.0,10,fr_oracle,0.5615545762499705,25.719039971310924,0.6551835114931369,43.19643095153756,0.6512501866328368,54.53925821512797,22.707239827064203,24.364257301140224,24.785223919456396
89.0,11,fr_oracle,0.5616119892432073,25.725101743220915,0.6568997605453344,43.19404605278638,0.6522538360341742,54.53169723337724,22.708856628320525,24.363597389667152,24.783674001798346
89.0,12,fr_oracle,0.562920084683771,25.7292882208878,0.6541215524388954,43.20134527211205,0.6496306421445076,54.54099579307141,22.707472179663164,24.365569477631,24.78532842977886
