stage,physics_tag,method,beta,h,M,z,F,Fp,p,q,neff,ref_F,ref_Fp,ref_p
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.7597483992576599,-0.13426236808300018,-1.1703171133995056,0.34304557368159294,0.6700276136398315,31412.3251953125,-0.3881680965423584,-2.6249499320983887,0.3101246265133331
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.7685534358024597,-0.1441371589899063,-1.0726726353168488,0.3471777066588402,0.6693911850452423,29426.0166015625,-0.4106205105781555,-2.6697304248809814,0.3392658077659147
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.7773584723472595,-0.15303963422775269,-0.9494606107473373,0.35192715749144554,0.6683275401592255,27416.3037109375,-0.4330728054046631,-2.714510440826416,0.37114509327607975
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.7861635088920593,-0.16077962517738342,-0.8086215555667877,0.35713163763284683,0.6663426458835602,25482.0146484375,-0.45588505268096924,-2.7068848609924316,0.40660494471760983
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.7949685454368591,-0.1672929972410202,-0.670845752581954,0.36266468465328217,0.6628729403018951,23686.763671875,-0.4788517951965332,-2.676797866821289,0.4457280587524044
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.8037735819816589,-0.17273257672786713,-0.5647154301404953,0.3684419244527817,0.6574033498764038,22073.734375,-0.5018183588981628,-2.6467111110687256,0.4886152095244572
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.8125786185264587,-0.17749115079641342,-0.5161662697792053,0.37442177534103394,0.6496117413043976,20686.978515625,-0.5247851014137268,-2.616624355316162,0.5356292677883986
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.8213836550712585,-0.18212665617465973,-0.5367531105875969,0.3806016445159912,0.6394941210746765,19583.2802734375,-0.5477516651153564,-2.5865375995635986,0.5871665509243604
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.8301886916160583,-0.18720674514770508,-0.6171511113643646,0.38700829446315765,0.6274043023586273,18826.5078125,-0.5707183480262756,-2.556450605392456,0.6436629655144257
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.8389937281608582,-0.19314102828502655,-0.7307808101177216,0.3936842381954193,0.6139473617076874,18467.0732421875,-0.5936849117279053,-2.5263638496398926,0.7055950564078508
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.847798764705658,-0.20008400082588196,-0.8462660610675812,0.4006713628768921,0.5997614860534668,18517.9921875,-0.6166514754295349,-2.496277093887329,0.7734861415077641
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.8566038012504578,-0.20794618129730225,-0.9395664930343628,0.4079928398132324,0.5853270292282104,18940.6552734375,-0.6358405351638794,-2.4033865928649902,0.8351939657509575
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.8654087781906128,-0.21647164225578308,-0.9969330430030823,0.41563640534877777,0.5709597766399384,19647.63525390625,-0.6537701487541199,-2.2895612716674805,0.8972929941280555
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.8742138147354126,-0.2253081202507019,-1.0102104246616364,0.4235398918390274,0.5569402575492859,20519.8623046875,-0.6716999411582947,-2.1757349967956543,0.9640099500297419
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.8830188512802124,-0.234039768576622,-0.973118394613266,0.4315817058086395,0.5436264425516129,21428.71044921875,-0.6896294951438904,-2.0619094371795654,1.0356865634460979
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.8918238878250122,-0.24221104383468628,-0.8829276263713837,0.439577117562294,0.5314594507217407,22253.2861328125,-0.7075591683387756,-1.9480839967727661,1.1126930475640842
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.900628924369812,-0.24937264621257782,-0.7437771707773209,0.4472809433937073,0.5208404213190079,22890.7080078125,-0.7254889011383057,-1.8342576026916504,1.1954254858348194
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.9094339609146118,-0.2551409900188446,-0.5664602965116501,0.45439670979976654,0.5120049118995667,23264.3203125,-0.7434185147285461,-1.7204320430755615,1.2843087443492833
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.9182389974594116,-0.2592410743236542,-0.36485178279690444,0.46059177815914154,0.5049731582403183,23335.328125,-0.7613482475280762,-1.6066057682037354,1.379801381914562
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.9270440340042114,-0.261520653963089,-0.15293476358056068,0.46551623940467834,0.49956028163433075,23116.53125,-0.7703824639320374,-1.4207446575164795,1.4305749526816027
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.9358490705490112,-0.26195016503334045,0.055371589958667755,0.46882471442222595,0.49542294442653656,22678.0380859375,-0.7771927118301392,-1.2168738842010498,1.470080880271809
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.944654107093811,-0.26062725484371185,0.24511700123548508,0.47019828855991364,0.49212639033794403,22134.98876953125,-0.784002959728241,-1.0130031108856201,1.5106777806291796
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.9534591436386108,-0.25778158009052277,0.40125882625579834,0.4693651795387268,0.4892245829105377,21614.65380859375,-0.7908132672309875,-0.8091292381286621,1.552396151544494
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.9622641801834106,-0.25375378131866455,0.5136222243309021,0.46611760556697845,0.4863722175359726,21213.47021484375,-0.7976235747337341,-0.6052585244178772,1.5952666029988514
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.9710691571235657,-0.2489219754934311,0.5838895887136459,0.4603247791528702,0.48336638510227203,20960.58251953125,-0.8044337034225464,-0.40139085054397583,1.6393197779287196
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.9798741936683655,-0.2435825914144516,0.6289092600345612,0.45194007456302643,0.480204701423645,20803.3837890625,-0.8112438917160034,-0.19752007722854614,1.6845898798202676
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.9886792302131653,-0.237838014960289,0.6759280562400818,0.44100309908390045,0.4771246761083603,20619.27685546875,-0.8180542588233948,0.0063537657260894775,1.731111361666568
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,0.9974842667579651,-0.2315511703491211,0.7520808577537537,0.42763686180114746,0.47452035546302795,20249.3515625,-0.8090476989746094,0.3155578672885895,1.6698559553849064
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,1.0062893629074097,-0.22438600659370422,0.8754367232322693,0.4120400995016098,0.4729151278734207,19543.583984375,-0.7972494959831238,0.64335697889328,1.5928813666254125
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,1.01509428024292,-0.21589790284633636,1.0525740385055542,0.3944767564535141,0.4733145385980606,18407.6005859375,-0.7854516506195068,0.9711461067199707,1.5194572139939684
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,1.0238993167877197,-0.20561979711055756,1.2820223569869995,0.3752632439136505,0.4760322719812393,16838.60986328125,-0.7736535668373108,1.2989403009414673,1.4494161785913484
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,1.0327043533325195,-0.19310879707336426,1.559763491153717,0.35475417971611023,0.4806112051010132,14936.61669921875,-0.76185542345047,1.6267393827438354,1.3826034313719506
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,1.0415093898773193,-0.17795062065124512,1.8833029866218567,0.33332790434360504,0.48672235012054443,12879.74853515625,-0.7500573992729187,1.9545334577560425,1.3188711345955553
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,1.0503144264221191,-0.159742072224617,2.252636432647705,0.31137268245220184,0.4939022660255432,10869.00537109375,-0.7382593750953674,2.282327651977539,1.2580766329672333
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,1.059119462966919,-0.138077512383461,2.668313145637512,0.2892732173204422,0.5016862899065018,9067.21630859375,-0.7264612913131714,2.610121726989746,1.2000842201652646
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,1.0679244995117188,-0.11255982518196106,3.127843737602234,0.26739899814128876,0.5096639543771744,7562.66455078125,-0.6907828450202942,3.03019642829895,1.040475637788473
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,1.0767295360565186,-0.08283858001232147,3.6231199502944946,0.24609331041574478,0.5175154805183411,6370.99072265625,-0.6524500250816345,3.460533618927002,0.8925673311371182
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,1.0855345726013184,-0.0486411452293396,4.144577741622925,0.2256646305322647,0.5248208194971085,5463.109375,-0.6141176223754883,3.8908636569976807,0.7656861355302251
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,1.0943396091461182,-0.009729653596878052,4.6940014362335205,0.2063792422413826,0.5311824083328247,4794.094482421875,-0.5757852792739868,4.321193695068359,0.6568416493299553
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,1.103144645690918,0.034227028489112854,5.290440320968628,0.18845507502555847,0.5365376621484756,4316.06982421875,-0.5374529361724854,4.751523971557617,0.5634697198686118
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,1.1119496822357178,0.08374276757240295,5.9566991329193115,0.17205985635519028,0.5412907004356384,3976.9180908203125,-0.4991205930709839,5.181854248046875,0.4833708787082731
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,1.1207547187805176,0.13948257267475128,6.704193830490112,0.15730929374694824,0.5462706983089447,3717.4603271484375,-0.46078768372535706,5.612191200256348,0.41465737898463007
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,1.1295597553253174,0.20215587317943573,7.531605958938599,0.14426903426647186,0.55257149040699,3476.8560791015625,-0.4224553406238556,6.0425214767456055,0.35571264004995073
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,1.1383647918701172,0.2724277228116989,8.43013596534729,0.13295891508460045,0.5612497180700302,3205.604248046875,-0.3571368455886841,6.426262378692627,0.2739235995880387
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,1.147169828414917,0.3508605808019638,9.385319471359253,0.12335977703332901,0.5731099247932434,2878.1204223632812,-0.2903977632522583,6.807550430297852,0.20974508334844796
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,1.1559748649597168,0.4378606230020523,10.376110315322876,0.11542243510484695,0.5886359214782715,2497.5126953125,-0.22365771234035492,7.188844680786133,0.16060255346080327
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,1.1647799015045166,0.5336310714483261,11.37744665145874,0.10907814279198647,0.6080923080444336,2090.476043701172,-0.15691861510276794,7.570132255554199,0.12297441331981812
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,1.1735849380493164,0.6381518840789795,12.36369276046753,0.1042499765753746,0.6314513981342316,1695.2355651855469,-0.09017954021692276,7.951420783996582,0.09416231160433998
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,1.1823899745941162,0.7511510252952576,13.303232669830322,0.1008639819920063,0.6583206057548523,1347.5801696777344,-0.02344045788049698,8.332709312438965,0.07210069495814715
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,1.191195011138916,0.8720148801803589,14.15011739730835,0.09885916113853455,0.6877993643283844,1069.7098999023438,0.043298617005348206,8.713996887207031,0.05520797312431169
smoke,b4_h1_w2_n7_a1.5,fr_estimated,4.0,1.0,49,1.2000000476837158,0.9994650483131409,14.799254417419434,0.09819552302360535,0.7184371054172516,865.2079467773438,-0.009502881206572056,0.0,0.06819105353173532
smoke,b4_h1_w2_n7_a1.5,fr_oracle,4.0,1.0,49,-0.20000000298023224,-0.47535158693790436,-11.812399864196777,1.7447665333747864,0.04105791077017784,272654.96875,-0.009502881206572056,-9.734336853027344,0.06819105353173532
smoke,b4_h1_w2_n7_a1.5,fr_oracle,4.0,1.0,49,-0.19119496643543243,-0.5761482119560242,-11.082819938659668,1.7423958778381348,0.036329153925180435,286845.515625,-0.07909776270389557,-9.273870468139648,0.09007952599631616
smoke,b4_h1_w2_n7_a1.5,fr_oracle,4.0,1.0,49,-0.18238992989063263,-0.6702215075492859,-10.285280704498291,1.7353380918502808,0.03301513381302357,295516.25,-0.14869265258312225,-8.81340503692627,0.11899392743651489
smoke,b4_h1_w2_n7_a1.5,fr_oracle,4.0,1.0,49,-0.17358490824699402,-0.7573564946651459,-9.506799221038818,1.723751962184906,0.030838596634566784,299663.328125,-0.2182874232530594,-8.35293960571289,0.15718941522344806
smoke,b4_h1_w2_n7_a1.5,fr_oracle,4.0,1.0,49,-0.1647798717021942,-0.8377223014831543,-8.747702598571777,1.707887887954712,0.02958450186997652,300481.765625,-0.2878822684288025,-7.892473220825195,0.20764521479622164
smoke,b4_h1_w2_n7_a1.5,fr_oracle,4.0,1.0,49,-0.1559748500585556,-0.9114992916584015,-8.010232925415039,1.6880683302879333,0.02912591863423586,299119.3125,-0.3574770390987396,-7.432007789611816,0.274296601439423
smoke,b4_h1_w2_n7_a1.5,fr_oracle,4.0,1.0,49,-0.1471698135137558,-0.9788935780525208,-7.297882556915283,1.664664089679718,0.02940178196877241,296541.984375,-0.4270719587802887,-6.971541404724121,0.36234242373841397
smoke,b4_h1_w2_n7_a1.5,fr_oracle,4.0,1.0,49,-0.138364776968956,-1.0401434302330017,-6.614589691162109,1.6380674839019775,0.03040505852550268,293494.5625,-0.496666818857193,-6.511075973510742,0.4786497537672465
smoke,b4_h1_w2_n7_a1.5,fr_oracle,4.0,1.0,49,-0.12955975532531738,-1.095520794391632,-5.963982582092285,1.6086682677268982,0.03196582105010748,290502.140625,-0.5646060705184937,-6.049355506896973,0.6281167982223236
smoke,b4_h1_w2_n7_a1.5,fr_oracle,4.0,1.0,49,-0.12075471878051758,-1.1453245282173157,-5.348570823669434,1.5768316984176636,0.030294290743768215,287879.65625,-0.6010897159576416,-5.563787460327148,0.7268068165730709
smoke,b4_h1_w2_n7_a1.5,fr_oracle,4.0,1.0,49,-0.11194968223571777,-1.1898671388626099,-4.768982648849487,1.5428828001022339,0.029317588545382023,285738.453125,-0.6375734210014343,-5.078218936920166,0.8410032593560645
smoke,b4_h1_w2_n7_a1.5,fr_oracle,4.0,1.0,49,-0.10314465314149857,-1.2294574975967407,-4.2236785888671875,1.507098913192749,0.028939438983798027,283996.6875,-0.6740570664405823,-4.5926513671875,0.9731421025358494
smoke,b4_h1_w2_n7_a1.5,fr_oracle,4.0,1.0,49,-0.09433962404727936,-1.2643809914588928,-3.708943486213684,1.4697094559669495,0.02910405956208706,282425.71875,-0.7105407118797302,-4.107083320617676,1.126042665343524
smoke,b4_h1_w2_n7_a1.5,fr_oracle,4.0,1.0,49,-0.08553458750247955,-1.294883668422699,-3.2195106744766235,1.4309032559394836,0.029788861982524395,280729.265625,-0.7470243573188782,-3.6215152740478516,1.302967039315039
smoke,b4_h1_w2_n7_a1.5,fr_oracle,4.0,1.0,49,-0.07672955840826035,-1.3211636543273926,-2.749805212020874,1.3908424377441406,0.031001033261418343,278635.984375,-0.7835079431533813,-3.1359477043151855,1.5076894979417037
smoke,b4_h1_w2_n7_a1.5,fr_oracle,4.0,1.0,49,-0.06792452931404114,-1.3433759212493896,-2.2955503463745117,1.349678635597229,0.03277642000466585,275970.1328125,-0.8199916481971741,-2.6503796577453613,1.7445788247342384
smoke,b4_h1_w2_n7_a1.5,fr_oracle,4.0,1.0,49,-0.05911949649453163,-1.3616492748260498,-1.8551165461540222,1.307572841644287,0.034772004932165146,272670.1640625,-0.8535591959953308,-2.178607940673828,1.995277935205802
smoke,b4_h1_w2_n7_a1.5,fr_oracle,4.0,1.0,49,-0.050314463675022125,-1.376111626625061,-1.429902732372284,1.2647112607955933,0.03369441069662571,268773.296875,-0.8608818650245667,-1.8310047388076782,2.054585311404434
smoke,b4_h1_w2_n7_a1.5,fr_oracle,4.0,1.0,49,-0.04150943458080292,-1.38691246509552,-1.0234290659427643,1.2213186025619507,0.03310024365782738,264382.2109375,-0.8682045340538025,-1.4834014177322388,2.115655532171987
smoke,b4_h1_w2_n7_a1.5,fr_oracle,4.0,1.0,49,-0.03270440176129341,-1.394233226776123,-0.6394226849079132,1.1776652336120605,0.03294000402092934,259644.5,-0.8755271434783936,-1.1357975006103516,2.1785404766615817
smoke,b4_h1_w2_n7_a1.5,fr_oracle,4.0,1.0,49,-0.023899370804429054,-1.3982802629470825,-0.27983496338129044,1.1340676546096802,0.03318197187036276,254744.0703125,-0.8828498125076294,-0.7881942987442017,2.243295124289151
smoke,b4_h1_w2_n7_a1.5,fr_oracle,4.0,1.0,49,-0.015094339847564697,-1.3992653489112854,0.05609089741483331,1.0908820033073425,0.03381082694977522,249878.3046875,-0.8901724219322205,-0.44059038162231445,2.3099739797169407
smoke,b4_h1_w2_n7_a1.5,fr_oracle,4.0,1.0,49,-0.006289307959377766,-1.3973837494850159,0.37128444015979767,1.0484915375709534,0.03482768125832081,245226.484375,-0.8974950909614563,-0.09298712015151978,2.3786353393234627
smoke,b4_h1_w2_n7_a1.5,fr_oracle,4.0,1.0,49,0.002515723230317235,-1.3928022384643555,0.6693759858608246,1.0072896480560303,0.03624992445111275,240903.4375,-0.9048177599906921,0.2546160817146301,2.4493375800586947
smoke,b4_h1_w2_n7_a1.5,fr_oracle,4.0,1.0,49,0.011320754885673523,-1.3856583833694458,0.9533151090145111,0.9676620066165924,0.03767373040318489,236935.2734375,-0.9092538952827454,0.5804123878479004,2.493187852481046
smoke,b4_h1_w2_n7_a1.5,fr_oracle,4.0,1.0,49,0.02012578584253788,-1.3760696649551392,1.224692702293396,0.929966390132904,0.037033624947071075,233268.1796875,-0.8973327875137329,0.782630205154419,2.37709159762109
