step,arm,mass_ess,n_occupied,resampled,benefit,lam,n_replacements,duplicate_pairs,cooling,ess_predicted,chi2,row,seed,hold_max,n_clones,cooldown_until
12500,A4a,0.2599391818501795,32,True,0.17841122453577915,0.0,17,34.0,False,,2.3608811327561328,5,5205,504.0,17.0,13004.0
12500,A4a,0.15097278341810497,32,False,0.0,0.0,0,0.0,True,,,6,5206,,,
12500,A4a,0.169477761740589,32,True,0.3238643706940186,0.0,22,52.0,False,,4.257052669552669,7,5207,632.0,22.0,13132.0
12500,A4a,0.18338960505450802,32,True,0.2073880433333192,0.0,13,26.0,False,,2.1150184884559886,8,5208,475.0,13.0,12975.0
12500,A4a,0.1406665796959795,32,False,0.14728025598271463,0.0,0,0.0,False,,1.6623241341991342,9,5209,,,
12500,A4a,0.16534619044788523,32,True,0.19621524985365837,0.0,15,30.0,False,,3.0062240710678214,10,5210,436.0,15.0,12936.0
12500,A4a,0.11583508309511323,32,True,0.40209092427047716,0.0,18,78.0,False,,3.115300324675325,11,5211,716.0,18.0,13216.0
12500,A4a,0.07998065014485056,32,False,0.29886060910396395,0.0,0,0.0,False,,1.771757756132756,12,5212,,,
12500,A4a,0.20119870959668013,32,False,0.15901915757902385,0.0,0,0.0,False,,1.931890331890332,13,5213,,,
12500,A4a,0.0,31,False,0.0,0.0,0,0.0,False,,5.038908671973188,14,5214,,,
12500,A4a,0.14693568734753454,32,False,0.23778372636659956,0.0,0,0.0,False,,1.8904141865079367,15,5215,,,
13000,A4a,0.1588510488173926,32,False,0.16813783520434042,0.0,0,0.0,False,,1.5320143398268398,0,5200,,,
13000,A4a,0.19232103053393337,32,False,0.0,0.0,0,0.0,True,,,1,5201,,,
13000,A4a,0.15392789417896818,32,True,0.19627543543396464,0.0,16,32.0,False,,2.591586625180375,2,5202,504.0,16.0,13504.0
13000,A4a,0.07446876988616237,32,False,0.0,0.0,0,0.0,True,,,3,5203,,,
13000,A4a,0.22063271489738714,32,False,0.0,0.0,0,0.0,True,,,4,5204,,,
13000,A4a,0.19230177838106727,32,False,0.0,0.0,0,0.0,True,,,5,5205,,,
13000,A4a,0.07199924956869465,32,False,0.21838286126909165,0.0,0,0.0,False,,1.5733991702741703,6,5206,,,
13000,A4a,0.2261493825221905,32,False,0.0,0.0,0,0.0,True,,,7,5207,,,
13000,A4a,0.20011676051445446,32,False,0.21373360282913414,0.0,0,0.0,False,,1.5214308261183263,8,5208,,,
13000,A4a,0.151651919213602,32,False,0.1551588811953827,0.0,0,0.0,False,,1.4435166396103898,9,5209,,,
13000,A4a,0.23591568795729614,32,False,0.1550159400170289,0.0,0,0.0,False,,1.7404265873015874,10,5210,,,
