run_id,stage,method,physics_tag,beta,h,w,n_dim,M,a,beta_h,seed,n_steps,n_replicas,final_l2_f,final_l2_fp,integrated_l2_f,integrated_l2_fp,l2_f_transition,l2_fp_transition,neff_transition_mean,neff_transition_min,neff_compact,neff_stretched,neff_median_eval,neff_transition_ratio,neff_transition_min_ratio,transition_window_mean_force_error,marginal_l2_uniform,marginal_l2_ref,marginal_tv_ref,marginal_kl_ref,marginal_tv_uniform,n_compact_to_stretched,n_stretched_to_compact,n_barrier_crossings,n_round_trips,fr_event_fraction,max_fr_event_fraction,deaths_per_fr_application,total_replacement_events,score_std,score_max,score_clip_fraction,final_ancestor_ess,min_ancestor_ess,final_n_unique_ancestor,final_max_ancestor_frac,ess_fraction,had_nan
production__fr_estimated__b2_h4_w2_n10_a1.5__seed2__N1024__T120000__825763b5846d,production,fr_estimated,b2_h4_w2_n10_a1.5,2.0,4.0,2.0,10,100,1.5,8.0,2,120000,1024,0.021221368947106526,0.10481099473050126,25.673871620552617,112.20096654347489,0.01128979491536571,0.07842802693775952,74123973.14285715,67475856.0,68455086.4,87068617.0,73974732.0,1.0020174610819428,0.9121473532340746,0.07842802693775952,0.08795215116254268,1.1208889719275352,0.5521568734059762,2.1364601859039736,0.03939013907861715,497272,495526,992798,495525,7.821874531273437e-05,0.000166015625,0.08009599520024,1602,,,,222.34435962680237,222.34435962680237,375,0.015625,0.2171331636980492,False
production__fr_estimated__b2_h4_w2_n10_a1.5__seed3__N1024__T120000__ad002fa6a5cf,production,fr_estimated,b2_h4_w2_n10_a1.5,2.0,4.0,2.0,10,100,1.5,8.0,3,120000,1024,0.024181914255377003,0.09907776050011864,25.248686965546977,99.32259393865014,0.014215282759148773,0.0823857514449171,73963912.57142857,67353720.0,67997965.1,87386958.8,73537640.0,1.0057966583021778,0.9159080982201767,0.0823857514449171,0.0948702556940002,1.1223917200216464,0.5594945377378402,2.213336357271851,0.055641331912180375,494066,492227,986293,492226,8.080650654967251e-05,0.0009765625,0.08274586270686465,1655,,,,225.01630901287552,225.01630901287552,379,0.0126953125,0.21974248927038625,False
production__fr_estimated__b2_h4_w2_n14_a1.5__seed0__N1024__T120000__dd0d7582f707,production,fr_estimated,b2_h4_w2_n14_a1.5,2.0,4.0,2.0,14,196,1.5,8.0,0,120000,1024,0.02549319239872095,0.09731273052596451,25.933656743611884,95.9182349442789,0.015624486379404431,0.08623139322359331,74420549.57142857,67276712.0,68198713.6,87136882.2,74598048.0,0.9976206022365165,0.9018561987037516,0.08623139322359331,0.08215411068720736,1.1234740866907158,0.5502717536950121,2.132194490360173,0.04892531732680426,500787,499030,999817,499029,7.704692890355482e-05,0.000142578125,0.07889605519724013,1578,,,,209.04625199362042,209.04625199362042,355,0.017578125,0.20414673046251994,False
production__fr_estimated__b2_h4_w2_n14_a1.5__seed1__N1024__T120000__f5be3d41bb82,production,fr_estimated,b2_h4_w2_n14_a1.5,2.0,4.0,2.0,14,196,1.5,8.0,1,120000,1024,0.020448392624448575,0.0901968232547735,23.981235423025787,92.85305430719528,0.013987467488738919,0.06788886683928598,74278949.71428572,67409984.0,68875128.5,86611676.4,74222632.0,1.0007587674105347,0.908213333097646,0.06788886683928598,0.062346744398196895,1.1661361264054215,0.5788144952927013,2.3212486277724116,0.03495482298794418,499550,497831,997381,497829,7.655867206639668e-05,0.000177734375,0.0783960801959902,1568,,,,206.8197238658777,206.8197238658777,372,0.025390625,0.2019723865877712,False
production__fr_estimated__b2_h4_w2_n14_a1.5__seed2__N1024__T120000__5c21545e4534,production,fr_estimated,b2_h4_w2_n14_a1.5,2.0,4.0,2.0,14,196,1.5,8.0,2,120000,1024,0.02712114239117053,0.09869504162279974,24.05748086874873,89.9440974225533,0.016932751245127046,0.0918420463744742,74011303.42857143,67081816.0,67760651.0,88308116.8,73502280.0,1.0069252739992751,0.9126494579487875,0.0918420463744742,0.07619686498850631,1.128769298162469,0.5636518235890532,2.229854892797709,0.0396198843730474,493363,491556,984919,491553,7.953703877306135e-05,0.000140625,0.08144592770361482,1629,,,,194.83017465626162,194.83017465626162,346,0.015625,0.1902638424377555,False
production__fr_estimated__b2_h4_w2_n14_a1.5__seed3__N1024__T120000__54a577cd7a3d,production,fr_estimated,b2_h4_w2_n14_a1.5,2.0,4.0,2.0,14,196,1.5,8.0,3,120000,1024,0.030083892854005513,0.10685913966815898,23.57831889006744,97.23757003894096,0.01920650535438247,0.10570016452888842,74305275.0,67846464.0,68657547.6,86588993.8,74248692.0,1.0007620740308798,0.9137731880852528,0.10570016452888842,0.08878727961948259,1.1360121695229697,0.5608500214067533,2.2206856754018816,0.038124867066241075,498476,496761,995237,496758,7.836522236388181e-05,0.000134765625,0.08024598770061497,1605,,,,232.39716312056737,232.39716312056737,358,0.0107421875,0.22695035460992907,False
production__fr_estimated__b2_h4_w2_n7_a1.5__seed0__N1024__T120000__76851c8c4c70,production,fr_estimated,b2_h4_w2_n7_a1.5,2.0,4.0,2.0,7,49,1.5,8.0,0,120000,1024,0.01375685837217423,0.15927951487343403,22.350724046711644,110.04330319035753,0.008819050998549122,0.05053930007931025,81557727.14285715,73198480.0,73656038.2,91938757.1,80303376.0,1.0156201545356842,0.91152431748324,0.05053930007931025,0.048732486376767255,1.1359497630829323,0.5682124009529989,2.2642074795768146,0.027051314098344412,546548,545672,1092220,545638,4.989984875756212e-05,0.000107421875,0.05109744512774361,1022,,,,328.090112640801,328.090112640801,512,0.009765625,0.32040050062578224,False
production__fr_estimated__b2_h4_w2_n7_a1.5__seed1__N1024__T120000__e9af9cafe0db,production,fr_estimated,b2_h4_w2_n7_a1.5,2.0,4.0,2.0,7,49,1.5,8.0,1,120000,1024,0.01814256678602423,0.16269770768463637,23.325339093503672,115.51777165532506,0.012446934076849043,0.06569722718614751,81991076.71428572,73405760.0,73055515.6,92285681.4,80480316.0,1.0187718039562086,0.9120958222877753,0.06569722718614751,0.044769001738204216,1.1697153156072801,0.595456708717985,2.4130885714036374,0.022773833464486713,545746,544789,1090535,544768,4.8728032348382584e-05,0.000103515625,0.049897505124743766,998,,,,334.58072750478624,334.58072750478624,508,0.01171875,0.3267389917038928,False
production__fr_estimated__b2_h4_w2_n7_a1.5__seed2__N1024__T120000__9468e578e2fc,production,fr_estimated,b2_h4_w2_n7_a1.5,2.0,4.0,2.0,7,49,1.5,8.0,2,120000,1024,0.015836413664898116,0.16115219056125618,21.56935328404872,109.23496004941447,0.008811157299874835,0.06293378839217717,81086195.85714285,74100344.0,74753048.0,90763989.8,80002496.0,1.0135458255845273,0.9262254017674648,0.06293378839217717,0.04324052322372729,1.1632711473721116,0.5870539703986832,2.4031453558573297,0.022287760447470325,541291,540479,1081770,540442,4.6579702264886755e-05,8.0078125e-05,0.04769761511924404,954,,,,350.92904953145916,350.92904953145916,525,0.009765625,0.3427041499330656,False
production__fr_estimated__b2_h4_w2_n7_a1.5__seed3__N1024__T120000__a96862b762da,production,fr_estimated,b2_h4_w2_n7_a1.5,2.0,4.0,2.0,7,49,1.5,8.0,3,120000,1024,0.016611252658546256,0.1540480022740575,21.216497859368214,108.17506597867525,0.010922062121907957,0.053652773915369545,81490599.71428572,72729440.0,73081679.2,92435060.1,80688600.0,1.00993944267574,0.9013595476932306,0.053652773915369545,0.05859566082648733,1.143428924402828,0.5811019665584324,2.3041914385565416,0.030053349431997726,545464,544496,1089960,544478,4.867920666466676e-05,9.765625e-05,0.049847507624618766,997,,,,329.74088050314464,329.74088050314464,517,0.01171875,0.3220125786163522,False
production__fr_estimated__b2_h6_w2_n10_a1.5__seed0__N1024__T120000__af867b3bf36b,production,fr_estimated,b2_h6_w2_n10_a1.5,2.0,6.0,2.0,10,100,1.5,12.0,0,120000,1024,0.019430657017603437,0.1457716798650331,48.91535207546268,210.9614465475614,0.017843443951710256,0.05593297304618347,76501955.14285715,70877880.0,74735061.4,94825194.8,78045712.0,0.9802198376107729,0.908158541753069,0.05593297304618347,0.06690707586877401,1.3113516993345868,0.6213156499360959,3.793617122181974,0.03785621385591646,507479,506033,1013512,506030,5.785843520323984e-05,0.00016796875,0.0592470376481176,1185,,,,276.231822971549,276.231822971549,456,0.0107421875,0.2697576396206533,False
production__fr_estimated__b2_h6_w2_n10_a1.5__seed1__N1024__T120000__db2942b2ba2e,production,fr_estimated,b2_h6_w2_n10_a1.5,2.0,6.0,2.0,10,100,1.5,12.0,1,120000,1024,0.02048958812640147,0.15656825249863981,30.164962198337072,144.12348419880485,0.01824602212180181,0.0467696690775496,76607048.71428572,70212184.0,75308957.0,94510381.6,78679040.0,0.9736652698645754,0.8923874007613718,0.0467696690775496,0.07608407072493396,1.286230873102859,0.5992350266262195,3.6750112372183885,0.0441891403731266,508447,507006,1015453,506999,5.605188490575471e-05,0.000158203125,0.057397130143492826,1148,,,,307.86142102172636,307.86142102172636,480,0.009765625,0.30064591896652965,False
production__fr_estimated__b2_h6_w2_n10_a1.5__seed2__N1024__T120000__d865e41f2db2,production,fr_estimated,b2_h6_w2_n10_a1.5,2.0,6.0,2.0,10,100,1.5,12.0,2,120000,1024,0.019384298867729573,0.15136011624479262,77.29035667154234,376.6622841246042,0.017804156319458038,0.054179484547698574,76433722.42857143,70172744.0,74197776.4,95891577.6,77722972.0,0.9834122455915791,0.902857188734368,0.054179484547698574,0.09078210595654103,1.3087948125754851,0.6217035611073589,3.7191755697130104,0.05459313361280241,503660,502139,1005799,502138,5.844434340782961e-05,0.000166015625,0.05984700764961752,1197,,,,272.92451847995835,272.92451847995835,451,0.013671875,0.2665278500780843,False
production__fr_estimated__b2_h6_w2_n10_a1.5__seed3__N1024__T120000__548cbdeff4e4,production,fr_estimated,b2_h6_w2_n10_a1.5,2.0,6.0,2.0,10,100,1.5,12.0,3,120000,1024,0.019690827385649992,0.15061941706396084,240.49588934353744,1021.8832151275103,0.015833060567564936,0.039184634245387776,76572788.0,70520632.0,74194875.0,95268165.6,77950752.0,0.9823226336546439,0.9046818688804952,0.039184634245387776,0.06911261852145148,1.2799823342793313,0.601116151692822,3.684490383537424,0.03480534813180257,506539,504964,1011503,504961,6.088562759362032e-05,0.0009765625,0.06234688265586721,1247,,,,251.9404132628544,251.9404132628544,429,0.01171875,0.24603555982700626,False
production__fr_estimated__b4_h1_w2_n10_a1.5__seed0__N1024__T120000__740e2d6b73ab,production,fr_estimated,b4_h1_w2_n10_a1.5,4.0,1.0,2.0,10,100,1.5,4.0,0,120000,1024,0.02484870100548015,0.06895699225767155,16.818254835406556,53.255070784962825,0.012306850485599598,0.08689094412213207,74147132.71428572,68695112.0,67860355.4,83421774.4,73810604.0,1.0045593545649039,0.9306943484705802,0.08689094412213207,0.07167147064267429,0.8246350932313458,0.44788544016079207,0.806957042473091,0.03520881657730124,344467,342935,687402,342926,7.553333270836459e-05,0.000142578125,0.07734613269336534,1547,,,,205.60313725490195,205.60313725490195,343,0.015625,0.2007843137254902,False
production__fr_estimated__b4_h1_w2_n10_a1.5__seed1__N1024__T120000__37cd01033e93,production,fr_estimated,b4_h1_w2_n10_a1.5,4.0,1.0,2.0,10,100,1.5,4.0,1,120000,1024,0.02297330225799535,0.0639629966863922,15.41694625438907,48.13165668435928,0.011882541177859066,0.08327021379202242,75123982.85714285,68851640.0,68431830.6,82295567.6,75213108.0,0.9988150317780093,0.9154207535207826,0.08327021379202242,0.05190886603093655,0.8613826032201783,0.47313225803366943,0.8954474828818808,0.02100360413690754,351146,349772,700918,349763,6.781887468126594e-05,0.000138671875,0.06944652767361632,1389,,,,218.726741760534,218.726741760534,387,0.0185546875,0.21360033375052148,False
production__fr_estimated__b4_h1_w2_n10_a1.5__seed2__N1024__T120000__12a4330cd33f,production,fr_estimated,b4_h1_w2_n10_a1.5,4.0,1.0,2.0,10,100,1.5,4.0,2,120000,1024,0.026693817538010523,0.07482753664413667,15.823798782303736,50.96450567100473,0.013099219135041263,0.09576125894164746,75302872.0,68769952.0,67885996.3,83122040.0,74922528.0,1.0050764971518313,0.9178808275129211,0.09576125894164746,0.10255303822837247,0.7979561031186493,0.4299769471195789,0.7673043129025088,0.053811873493631285,349614,348064,697678,348057,7.265261736913155e-05,0.000123046875,0.0743962801859907,1488,,,,218.90939457202506,218.90939457202506,372,0.01171875,0.21377870563674323,False
production__fr_estimated__b4_h1_w2_n10_a1.5__seed3__N1024__T120000__a09877e0a6a7,production,fr_estimated,b4_h1_w2_n10_a1.5,4.0,1.0,2.0,10,100,1.5,4.0,3,120000,1024,0.025658463639787528,0.07004764109388678,17.602785710619823,53.51406362115418,0.01340597898339426,0.09064591052752073,74766801.71428572,67622736.0,67792457.5,83244695.4,74509020.0,1.0034597383549766,0.9075778476216705,0.09064591052752073,0.08468589280284429,0.8637070521307185,0.47875187280793463,0.939054633474177,0.044469056861840384,348528,347038,695566,347033,7.211553484825758e-05,0.0009765625,0.07384630768461577,1477,,,,188.5928057553957,188.32183908045977,375,0.0185546875,0.1841726618705036,False
production__fr_estimated__b4_h2_w2_n10_a1.5__seed0__N1024__T120000__e608aee07a4a,production,fr_estimated,b4_h2_w2_n10_a1.5,4.0,2.0,2.0,10,100,1.5,8.0,0,120000,1024,0.029836524641275754,0.08600385648022958,24.91798062803859,81.66708603830487,0.013948568804500978,0.09932611780741242,74495643.28571428,68238472.0,70311939.4,85060006.8,74786352.0,0.9961128106063294,0.912445522145538,0.09932611780741242,0.0773111331329338,1.1487654350205085,0.5589444070876357,2.1735354704748158,0.040999629848047885,341086,339390,680476,339388,7.533802997350133e-05,0.00015625,0.07714614269286536,1543,,,,208.79649542015133,208.79649542015133,356,0.017578125,0.20390282755874153,False
production__fr_estimated__b4_h2_w2_n10_a1.5__seed1__N1024__T120000__ef423fe7d6db,production,fr_estimated,b4_h2_w2_n10_a1.5,4.0,2.0,2.0,10,100,1.5,8.0,1,120000,1024,0.027253615793091653,0.07832143564100259,21.083535868072975,68.97651337844431,0.013315713655774719,0.093093377015338,73591885.85714285,67646728.0,70100983.3,84737901.0,74572684.0,0.9868477559040634,0.9071247589801112,0.093093377015338,0.08425795475009837,1.1384322785964236,0.5495140654434905,2.142137343002986,0.04843278611739148,337970,336287,674257,336285,7.782813984300785e-05,0.00019140625,0.07969601519924004,1594,,,,197.24905944319036,197.24905944319036,336,0.015625,0.1926260346124906,False
production__fr_estimated__b4_h2_w2_n10_a1.5__seed2__N1024__T120000__2be1d8b092d0,production,fr_estimated,b4_h2_w2_n10_a1.5,4.0,2.0,2.0,10,100,1.5,8.0,2,120000,1024,0.027040070509552705,0.08130364065806173,20.527930622678504,67.34360202857593,0.013256053773581964,0.09294443096084756,74834525.57142857,69542104.0,71580527.2,83382759.6,75631704.0,0.9894597320117046,0.9194835012576208,0.09294443096084756,0.06913128873049765,1.1465179825880063,0.5536971749769068,2.1955801886339508,0.03533077087659518,340259,338736,678995,338732,6.713531510924454e-05,0.000126953125,0.0687465626718664,1375,,,,221.96782387806942,221.96782387806942,383,0.013671875,0.21676545300592717,False
production__fr_estimated__b4_h2_w2_n10_a1.5__seed3__N1024__T120000__13e087f0c203,production,fr_estimated,b4_h2_w2_n10_a1.5,4.0,2.0,2.0,10,100,1.5,8.0,3,120000,1024,0.029233824107107585,0.08576764946066473,21.318203305422628,73.1642069941376,0.015865892179053823,0.10418744605147964,74170244.57142857,68244056.0,71180924.5,83631792.6,75553780.0,0.981688071350349,0.9032513793485911,0.10418744605147964,0.06744400603879594,1.1585137156247085,0.5679783106400034,2.28190375670038,0.03179572226129121,339551,337964,677515,337960,7.196905779711014e-05,0.0009765625,0.07369631518424079,1474,,,,215.22495894909687,215.22495894909687,367,0.013671875,0.21018062397372742,False
production__fr_estimated__b4_h4_w2_n10_a1.5__seed0__N1024__T120000__359b94d1fdf1,production,fr_estimated,b4_h4_w2_n10_a1.5,4.0,4.0,2.0,10,100,1.5,16.0,0,120000,1024,0.040928815010484884,0.171373170119766,51.597191645970405,183.9442322979841,0.021581212610520845,0.13452476754440096,69951741.92857143,66829836.0,78122621.9,87532286.2,73451304.0,0.9523553445500632,0.9098522743721473,0.13452476754440096,0.09796478611294868,1.4589238106592406,0.6326027886441832,5.070495829083205,0.044811448900770545,315337,313455,628792,313454,9.506360619469026e-05,0.000197265625,0.09734513274336283,1947,,,,168.3107544141252,166.33502538071065,274,0.021484375,0.16436597110754414,False
production__fr_estimated__b4_h4_w2_n10_a1.5__seed1__N1024__T120000__c904d39c467e,production,fr_estimated,b4_h4_w2_n10_a1.5,4.0,4.0,2.0,10,100,1.5,16.0,1,120000,1024,0.040216942571482325,0.16954087325549572,45.928167548869595,189.4686517748861,0.019578816810568684,0.12494461791025485,70486840.92857143,66949260.0,77776427.4,87618029.8,74580392.0,0.9451122344405408,0.897679111152969,0.12494461791025485,0.07972449909110535,1.4675236822319897,0.6379658063597549,5.21882876745838,0.03647032696292472,315716,313849,629565,313848,9.301292747862607e-05,0.00019921875,0.0952452377381131,1905,,,,185.45737530951538,185.45737530951538,314,0.0166015625,0.18111071807569862,False
production__fr_estimated__b4_h4_w2_n10_a1.5__seed2__N1024__T120000__4eddeeb85e56,production,fr_estimated,b4_h4_w2_n10_a1.5,4.0,4.0,2.0,10,100,1.5,16.0,2,120000,1024,0.0391069779597198,0.1716783950086534,44.5769150747062,175.38369147291888,0.01974910359406189,0.1258888546526505,70296311.57142857,67664496.0,78545727.3,87782260.4,74046060.0,0.9493592443869203,0.9138162921835409,0.1258888546526505,0.08519110898602776,1.4678282633616002,0.6375409880811393,5.199011520347115,0.044038164989550294,314877,312973,627850,312972,9.223171653917304e-05,0.0009765625,0.09444527773611319,1889,,,,161.17061174300645,161.17061174300645,303,0.0224609375,0.15739317553027973,False
production__fr_estimated__b4_h4_w2_n10_a1.5__seed3__N1024__T120000__7454d62ec6b5,production,fr_estimated,b4_h4_w2_n10_a1.5,4.0,4.0,2.0,10,100,1.5,16.0,3,120000,1024,0.038612101440792655,0.1668563305995621,49.39488924209368,182.43194891313001,0.02064271289647428,0.12278792428950557,70724558.85714285,67570472.0,77844017.1,88116603.4,74066380.0,0.9548807280326492,0.9122961321992515,0.12278792428950557,0.09746196693682424,1.4660198312593078,0.6307960285869644,5.100470017664765,0.05501862569671,318269,316358,634627,316354,9.218289085545723e-05,0.0009765625,0.0943952802359882,1888,,,,161.17061174300645,161.17061174300645,280,0.0185546875,0.15739317553027973,False
production__fr_estimated__b4_h6_w2_n10_a1.5__seed0__N1024__T120000__449c49e7d28e,production,fr_estimated,b4_h6_w2_n10_a1.5,4.0,6.0,2.0,10,100,1.5,24.0,0,120000,1024,0.04239425771196013,0.44161440257316,69.14876982338677,327.4911138685078,0.02269438668142081,0.1256078027301065,69106203.07142857,66664940.0,87239458.7,99731160.2,74747756.0,0.9245254542682,0.8918654360674052,0.1256078027301065,0.119790940869859,1.6452075913292246,0.6673676644076141,7.765874574502961,0.07032985310314321,305781,304031,609812,304026,9.887200952452377e-05,0.000171875,0.10124493775311234,2025,,,,155.02306327616796,155.02306327616796,276,0.01953125,0.15138971023063277,False
production__fr_estimated__b4_h6_w2_n10_a1.5__seed1__N1024__T120000__e471b229ad6e,production,fr_estimated,b4_h6_w2_n10_a1.5,4.0,6.0,2.0,10,100,1.5,24.0,1,120000,1024,0.04203157906166959,0.44725069599012757,61.31118848161648,312.8042280935053,0.022224600157022285,0.1231109859763629,69243524.71428572,65952232.0,86245551.3,100367188.2,74411000.0,0.9305549544326204,0.8863236887019392,0.1231109859763629,0.13426916052000928,1.6226743699984667,0.6589689989854095,7.696425965339842,0.07387745734441223,307796,306046,613842,306043,9.589364281785911e-05,0.000201171875,0.09819509024548773,1964,,,,157.7280385078219,153.0767883211679,293,0.0205078125,0.15403128760529483,False
production__fr_estimated__b4_h6_w2_n10_a1.5__seed2__N1024__T120000__25218d1f3a25,production,fr_estimated,b4_h6_w2_n10_a1.5,4.0,6.0,2.0,10,100,1.5,24.0,2,120000,1024,0.03802467628560762,0.43537769235280627,54.495382777170164,279.241375917607,0.02019705175284804,0.11187380175388405,69872707.57142857,66528004.0,85852526.9,100542332.4,74428096.0,0.938794774105582,0.8938560513492109,0.11187380175388405,0.14124258800403688,1.6155632752383278,0.6499811005292053,7.559685876236976,0.08425623840401705,312712,310937,623649,310932,9.438004662266886e-05,0.000181640625,0.09664516774161291,1933,,,,150.9611287071696,150.83084004602992,310,0.0224609375,0.1474229772530953,False
production__fr_estimated__b4_h6_w2_n10_a1.5__seed3__N1024__T120000__689d37bdb5c8,production,fr_estimated,b4_h6_w2_n10_a1.5,4.0,6.0,2.0,10,100,1.5,24.0,3,120000,1024,0.0406944649102867,0.43820910928571843,70.69430888297747,328.6399097615584,0.02234949339686186,0.12456568982175613,70041064.07142857,65924868.0,85084674.0,101202001.0,75473052.0,0.9280274510619839,0.873488831483852,0.12456568982175613,0.134092394820615,1.633220444745691,0.6579058730286513,7.7014720724415255,0.07428593723336815,312338,310506,622844,310502,9.340353294835258e-05,0.0009765625,0.09564521773911304,1913,,,,148.94545454545454,148.94545454545454,282,0.01953125,0.14545454545454545,False
production__fr_oracle__b1_h1_w2_n10_a1.5__seed0__N1024__T120000__90d92bbcb2d1,production,fr_oracle,b1_h1_w2_n10_a1.5,1.0,1.0,2.0,10,100,1.5,1.0,0,120000,1024,0.056246490218151306,0.2690237541629517,31.21349914504909,143.13536327680407,0.04384244308591332,0.33405353794072773,72279344.35714285,63049900.0,61349294.7,82751296.2,73330844.0,0.9856608817586069,0.8598005499568504,0.33405353794072773,0.14376108167145993,0.31938521808296066,0.2064503442747333,0.11415033598453159,0.08191401935002998,785774,783648,1569422,783648,8.637263449327534e-05,0.000119140625,0.08844557772111394,1769,,,,196.87870822380773,196.87870822380773,353,0.01953125,0.19226436349981224,False
production__fr_oracle__b1_h1_w2_n10_a1.5__seed1__N1024__T120000__95d9d33bb2be,production,fr_oracle,b1_h1_w2_n10_a1.5,1.0,1.0,2.0,10,100,1.5,1.0,1,120000,1024,0.05097398402754155,0.26804010218998464,32.02216196821545,150.15917260291602,0.04265415972602381,0.32149886650247805,72431043.92857143,63679756.0,62145001.8,82038880.2,73673540.0,0.9831351110394781,0.8643504302901693,0.32149886650247805,0.12619428541510644,0.3166284337234651,0.20439775762045465,0.11126297150350767,0.07539414317699272,790619,788487,1579106,788487,8.642146017699115e-05,0.000115234375,0.08849557522123894,1770,,,,207.47447566284131,207.47447566284131,348,0.0146484375,0.20261179263949347,False
production__fr_oracle__b1_h1_w2_n10_a1.5__seed2__N1024__T120000__402ed0a7b995,production,fr_oracle,b1_h1_w2_n10_a1.5,1.0,1.0,2.0,10,100,1.5,1.0,2,120000,1024,0.053316719409444505,0.2656533536223638,32.97153341231483,145.78012655858942,0.044326023379207734,0.313200154494538,72049125.0,62869540.0,61016051.3,83109452.2,73112968.0,0.9854493254876481,0.8598958805775742,0.313200154494538,0.10935055127061598,0.3075222599050471,0.19490911866236588,0.10541291048212283,0.05270476808562298,783619,781454,1565073,781453,8.910687278136093e-05,0.0001171875,0.0912454377281136,1825,,,,194.68548087634608,194.68548087634608,352,0.021484375,0.19012253991830672,False
production__fr_oracle__b1_h1_w2_n10_a1.5__seed3__N1024__T120000__94fb46b2484e,production,fr_oracle,b1_h1_w2_n10_a1.5,1.0,1.0,2.0,10,100,1.5,1.0,3,120000,1024,0.04818204342316721,0.26520145154749736,29.301045076906853,134.49758427810113,0.040183747591672814,0.32404725037512855,72664135.57142857,63766840.0,61504875.0,82522415.2,73720504.0,0.9856706293194708,0.8649810641555028,0.32404725037512855,0.1282166666322803,0.2863445636498294,0.18407453818769134,0.08955254429863747,0.06994432533713124,789407,787271,1576678,787271,8.954630393480326e-05,0.000125,0.09169541522923853,1834,,,,189.00072098053352,189.00072098053352,338,0.0185546875,0.18457101658255226,False
production__fr_oracle__b1_h2_w2_n10_a1.5__seed0__N1024__T120000__0438e63c7bbd,production,fr_oracle,b1_h2_w2_n10_a1.5,1.0,2.0,2.0,10,100,1.5,2.0,0,120000,1024,0.04976951567705946,0.26348737209228207,30.089467966375995,140.17900740797108,0.03601908950998465,0.32443952201693066,73128082.21428572,63627996.0,61752396.0,84666098.6,74058492.0,0.9874368251285176,0.8591586769009555,0.32443952201693066,0.12084122830093688,0.4905088291964829,0.31280517717465717,0.28769409716321587,0.06432977291155484,785815,783622,1569437,783622,9.057164329283535e-05,0.00012109375,0.0927453627318634,1855,,,,213.12520325203252,213.12520325203252,356,0.013671875,0.208130081300813,False
production__fr_oracle__b1_h2_w2_n10_a1.5__seed1__N1024__T120000__3c8374a74647,production,fr_oracle,b1_h2_w2_n10_a1.5,1.0,2.0,2.0,10,100,1.5,2.0,1,120000,1024,0.0459309221274264,0.265844798108584,34.70202316102841,156.84782422759693,0.03912076433484166,0.3345568866179517,73103712.07142857,64287704.0,62488724.1,84003322.8,73956344.0,0.9884711455102292,0.8692655764595394,0.3345568866179517,0.11878318985705963,0.49643745619273244,0.318495323602891,0.2928539149030799,0.06588642010021124,784708,782639,1567347,782638,8.529846945152742e-05,0.000126953125,0.08734563271836408,1747,,,,201.10778672803988,201.10778672803988,341,0.015625,0.19639432297660145,False
production__fr_oracle__b1_h2_w2_n10_a1.5__seed2__N1024__T120000__e7bced47bcfe,production,fr_oracle,b1_h2_w2_n10_a1.5,1.0,2.0,2.0,10,100,1.5,2.0,2,120000,1024,0.04971740694662178,0.27984062156218575,31.34065638404547,151.86758735493876,0.04051050971429945,0.3554225016952695,73188316.92857143,64226684.0,62171420.6,84052303.0,74240656.0,0.9858252993962153,0.865114715581177,0.3554225016952695,0.1196065784951408,0.4972581580248126,0.31922839240039463,0.3020438675686894,0.05913636587473613,788493,786357,1574850,786357,8.974160666966652e-05,0.0001171875,0.09189540522973852,1838,,,,204.24152707440592,204.24152707440592,345,0.013671875,0.19945461628359953,False
production__fr_oracle__b1_h2_w2_n10_a1.5__seed3__N1024__T120000__3d5e86b20921,production,fr_oracle,b1_h2_w2_n10_a1.5,1.0,2.0,2.0,10,100,1.5,2.0,3,120000,1024,0.04632748334778467,0.26789730854438853,33.57469121097473,153.08750565385262,0.0344645432557446,0.3523317528345469,73441458.78571428,64067556.0,62128394.0,83999113.2,74640496.0,0.9839358353904063,0.8583484761408874,0.3523317528345469,0.14280075665549313,0.5095979603054108,0.32507777869257337,0.3174972668868018,0.07321198883146882,792668,790507,1583175,790506,9.042516624168791e-05,0.0009765625,0.09259537023148842,1852,,,,212.95207148659625,212.95207148659625,373,0.015625,0.20796100731112915,False
production__fr_oracle__b1_h4_w2_n10_a1.5__seed0__N1024__T120000__2d70ebe59066,production,fr_oracle,b1_h4_w2_n10_a1.5,1.0,4.0,2.0,10,100,1.5,4.0,0,120000,1024,0.06523837235138323,0.30475555093533646,41.189942869252235,177.84633010276724,0.03658863874440042,0.32914113770057973,74816877.5,65227136.0,62732390.1,87677889.0,75683764.0,0.9885459383336167,0.861837896962947,0.32914113770057973,0.11345958680261195,0.7934066551167989,0.471848988138047,0.9047505873123499,0.06474702688941661,790079,787953,1578032,787953,8.66167629118544e-05,0.000130859375,0.08869556522173891,1774,,,,215.49034114262227,215.49034114262227,360,0.013671875,0.21043978627209206,False
production__fr_oracle__b1_h4_w2_n10_a1.5__seed1__N1024__T120000__b5fccb5f2c2f,production,fr_oracle,b1_h4_w2_n10_a1.5,1.0,4.0,2.0,10,100,1.5,4.0,1,120000,1024,0.047343018717780114,0.265400199629145,43.79654155791263,175.92374765864517,0.029908844669124017,0.3010646522612314,74728327.0,65584752.0,63188902.3,87146989.8,75563732.0,0.9889443655323958,0.8679395559764042,0.3010646522612314,0.09293979378207184,0.7544048944594891,0.44829418423080447,0.7996432929752795,0.052308525767847815,787377,785396,1572773,785396,8.095298360081995e-05,0.000111328125,0.08289585520723963,1658,,,,222.6276008492569,222.6276008492569,364,0.013671875,0.21740976645435245,False
