sweep,method,target_mode,seed,beta,m,H,omega_out,omega_in,s,phi,B0,gamma,N,dt,n_steps,fr_every,target_ema_rate,score_clip,max_event_fraction,ess_window_steps,final_l2_f,final_l2_fp,int_l2_f,int_l2_fp,final_ess,final_cross,final_occ,final_denom0,n_die,n_clone,repl_fraction,n_fr_apply,score_std,delta_f_energetic,delta_f_entropic
rate,fr_estimated,estimated,5,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.023804200127105626,0.08308227777314012,2.1124165582129724,4.985483536034792,363.0,118273.0,0.09375,9375906.873787723,1267.0,1033.0,0.0005615234375,8000.0,0.15594592042711275,0.5,1.5
rate,fr_estimated,estimated,6,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02429370319813494,0.07852817517378945,2.4260821331992215,5.230178559946742,379.0,117757.0,0.0859375,9344566.04897053,1262.0,1082.0,0.000572265625,8000.0,0.15483000957563148,0.5,1.5
rate,fr_estimated,estimated,7,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.032688770186315316,0.08650087801373829,2.7546568539660345,5.345505314821081,368.0,116264.0,0.091796875,9283950.174701285,1244.0,1060.0,0.0005625,8000.0,0.16026242144007277,0.5,1.5
rate,fr_estimated,estimated,8,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03332054202443317,0.0885252911130719,2.820566306494943,5.763884597826141,376.0,120539.0,0.103515625,9551388.82126062,1217.0,995.0,0.0005400390625,8000.0,0.15494928528696691,0.5,1.5
rate,fr_estimated,estimated,9,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.033808053094984754,0.08912707117636896,2.999949895679642,5.732010418685416,377.0,121199.0,0.08984375,9615583.631927053,1271.0,1035.0,0.00056298828125,8000.0,0.15785611694879764,0.5,1.5
rate,fr_estimated,estimated,0,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02899552168945622,0.09125555704452608,2.048621870388563,4.741706803255429,86.0,127773.0,0.107421875,10104297.387715103,22207.0,17876.0,0.009785888671875,8000.0,0.09228965338032341,0.5,1.5
rate,fr_estimated,estimated,1,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.019723842376212667,0.08389468896546645,1.4188790468018917,3.991313163906077,95.0,125628.0,0.103515625,10035136.275455195,22285.0,18269.0,0.00990087890625,8000.0,0.09208919696347519,0.5,1.5
rate,fr_estimated,estimated,10,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.032080306015672695,0.09718797741993607,2.2891835853259446,5.107925239098441,83.0,128355.0,0.099609375,10137351.426579619,22578.0,18526.0,0.01003515625,8000.0,0.0929471054622013,0.5,1.5
rate,fr_estimated,estimated,11,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.029448638529565085,0.09085647756022651,1.9732424633083538,4.752393769527861,77.0,126124.0,0.09765625,10053612.826551246,22608.0,18119.0,0.009943115234375,8000.0,0.09234613235490925,0.5,1.5
rate,fr_estimated,estimated,12,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.027553828012795763,0.0938958230993241,1.9286753434648185,4.753055657753432,78.0,127252.0,0.1015625,10147091.380862892,22172.0,18079.0,0.009826904296875,8000.0,0.09239568969259622,0.5,1.5
rate,fr_estimated,estimated,13,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.028064187473357826,0.09240719265454052,1.8376171135406993,4.473709486184028,81.0,126592.0,0.091796875,10090273.596797282,22362.0,18076.0,0.00987255859375,8000.0,0.09296316800443698,0.5,1.5
rate,fr_estimated,estimated,14,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02775344656436589,0.09300534430105853,2.068149605756881,5.043579324528915,90.0,128869.0,0.080078125,10182076.737971863,22150.0,17953.0,0.009790771484375,8000.0,0.09215548984342024,0.5,1.5
rate,fr_estimated,estimated,15,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02980311189996807,0.09717974843575411,2.08135314786455,5.0508862578622455,75.0,127304.0,0.09375,10123460.702207668,22550.0,18034.0,0.009908203125,8000.0,0.09322063323693575,0.5,1.5
rate,fr_estimated,estimated,16,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02816066802171744,0.09054239893032916,2.0177675714812526,4.853176232284649,86.0,127494.0,0.10546875,10102243.178021846,22240.0,18280.0,0.009892578125,8000.0,0.09236198965409952,0.5,1.5
rate,fr_estimated,estimated,17,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.023189682491470708,0.08674596308986164,1.7188102833260501,4.44130912714871,71.0,125823.0,0.087890625,10043784.851084078,22270.0,18469.0,0.009946044921875,8000.0,0.09266577287649706,0.5,1.5
rate,fr_estimated,estimated,18,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.024044416516910885,0.0929285324599795,1.608412649030269,4.617430959187926,84.0,129098.0,0.08984375,10134025.903128615,22455.0,18169.0,0.00991796875,8000.0,0.09314294485331794,0.5,1.5
rate,fr_estimated,estimated,19,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.034026519128995715,0.1038657816476781,2.2679743936805634,5.386147024507767,77.0,128673.0,0.1015625,10141676.098407127,22335.0,18134.0,0.009880126953125,8000.0,0.09260220408870347,0.5,1.5
rate,fr_estimated,estimated,2,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02232452509211911,0.08457810471742024,1.5703840852230988,4.3785244154133585,88.0,127517.0,0.095703125,10120011.128709445,22116.0,17995.0,0.009792724609375,8000.0,0.09228020801111449,0.5,1.5
rate,fr_estimated,estimated,3,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.030084981605441524,0.10641766480580542,1.819768851599302,5.140052024331,83.0,128694.0,0.099609375,10168993.336408317,22212.0,18188.0,0.00986328125,8000.0,0.09223368359157923,0.5,1.5
rate,fr_estimated,estimated,4,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02751704520139844,0.09035699939327656,1.7217373746108076,4.343372337704945,80.0,126977.0,0.09375,10076360.04582687,22400.0,18327.0,0.009943115234375,8000.0,0.09261401118935662,0.5,1.5
rate,fr_estimated,estimated,5,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02814806381278583,0.08947364469204144,1.8590151298083608,4.612892870496452,76.0,127603.0,0.1015625,10096820.389532788,22482.0,18262.0,0.009947265625,8000.0,0.09370242737026467,0.5,1.5
rate,fr_estimated,estimated,6,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.030040465799995364,0.10197208785813211,2.116308872274852,5.125127204614111,84.0,127087.0,0.107421875,10102482.122073352,22483.0,18400.0,0.009981201171875,8000.0,0.09375885481518513,0.5,1.5
rate,fr_estimated,estimated,7,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03170568801611978,0.09026245006096088,2.324518046055995,4.9840162647081465,78.0,126206.0,0.0859375,10094296.9791917,22384.0,18337.0,0.009941650390625,8000.0,0.09324051955440728,0.5,1.5
rate,fr_estimated,estimated,8,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02608764032226525,0.08901285877806325,1.7641276284207197,4.554563794761097,63.0,128123.0,0.111328125,10106710.179341432,22177.0,18065.0,0.00982470703125,8000.0,0.09219345741496882,0.5,1.5
rate,fr_estimated,estimated,9,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02474288213668442,0.09835680651463206,1.5941728203696193,4.856927832063428,88.0,128078.0,0.099609375,10154885.449792234,22111.0,18105.0,0.009818359375,8000.0,0.09193807869536588,0.5,1.5
rate,fr_estimated,estimated,0,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03180375779735384,0.09547874713461717,2.3505230649848063,5.098350822622719,45.0,129023.0,0.09765625,10153414.475378348,33797.0,27567.0,0.0149814453125,8000.0,0.08487967249020033,0.5,1.5
rate,fr_estimated,estimated,1,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.020752637087546634,0.08423378713454786,1.6728947600948714,4.425430190704703,56.0,127751.0,0.095703125,10116210.260436662,33798.0,27781.0,0.015033935546875,8000.0,0.08536079411891014,0.5,1.5
rate,fr_estimated,estimated,10,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.022957137733744144,0.08850836657797236,1.8329484890455467,4.7588445068393055,52.0,128313.0,0.1171875,10136204.277329361,34234.0,27809.0,0.015147216796875,8000.0,0.08496202908434494,0.5,1.5
rate,fr_estimated,estimated,11,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.029889433052587858,0.09204327055540637,1.9355365140704237,4.461514916383293,59.0,126198.0,0.09375,10125564.464940405,33763.0,27414.0,0.014935791015625,8000.0,0.08483749383970186,0.5,1.5
rate,fr_estimated,estimated,12,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03403384444585124,0.09991939020369378,2.446579633617996,5.571341384921215,53.0,127842.0,0.109375,10114514.281052977,34166.0,27815.0,0.015132080078125,8000.0,0.08521644380780409,0.5,1.5
rate,fr_estimated,estimated,13,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.024319566826679212,0.08862283334629824,1.639161937961685,4.420388061964536,61.0,129565.0,0.111328125,10194500.603130275,33992.0,27642.0,0.01504736328125,8000.0,0.08520329509501179,0.5,1.5
rate,fr_estimated,estimated,14,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03205622549687003,0.10025476508094465,2.0036751128287342,4.997315047494986,69.0,127851.0,0.103515625,10101486.494328033,33599.0,27468.0,0.014908935546875,8000.0,0.08350631440813791,0.5,1.5
rate,fr_estimated,estimated,15,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.021962270346028424,0.08824018237397907,1.454372250357754,4.259865580806049,59.0,127868.0,0.1015625,10137763.499905476,33660.0,27404.0,0.014908203125,8000.0,0.08414147561585977,0.5,1.5
rate,fr_estimated,estimated,16,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02612869620348245,0.09833374324824944,1.9147738599755206,4.900238904668441,59.0,128799.0,0.08984375,10117064.356659317,34173.0,27743.0,0.0151162109375,8000.0,0.08559330227665368,0.5,1.5
rate,fr_estimated,estimated,17,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.029371925057800168,0.10238440868010056,1.779926063020823,4.961701655396408,55.0,127474.0,0.103515625,10161637.46631406,34016.0,27471.0,0.015011474609375,8000.0,0.0854847071268445,0.5,1.5
rate,fr_estimated,estimated,18,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.020500614856047338,0.08585934218856613,1.4323164912482924,4.402423604553017,62.0,126850.0,0.099609375,10093653.764983932,33851.0,27713.0,0.0150302734375,8000.0,0.08494790708653252,0.5,1.5
rate,fr_estimated,estimated,19,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.028988545190657113,0.10014129755333588,1.7412897024727614,4.789663761719311,54.0,126788.0,0.1015625,10114973.36028035,33685.0,27529.0,0.01494482421875,8000.0,0.08465882791633521,0.5,1.5
rate,fr_estimated,estimated,2,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02145920472078092,0.08668905542979413,1.6794873652958835,4.45805637770628,61.0,126856.0,0.103515625,10121122.366517507,33545.0,27354.0,0.014867919921875,8000.0,0.08388094778526324,0.5,1.5
rate,fr_estimated,estimated,3,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.032719235467933816,0.10806654380461181,1.9945046372889168,5.335348240254262,59.0,128235.0,0.1015625,10167210.032563759,33989.0,27785.0,0.01508154296875,8000.0,0.08511396020742254,0.5,1.5
rate,fr_estimated,estimated,4,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.036118201227477574,0.09821261975791513,2.2693436919290506,4.8809975644228,54.0,129229.0,0.09375,10177756.306420881,33696.0,27618.0,0.01496923828125,8000.0,0.08504702540053413,0.5,1.5
rate,fr_estimated,estimated,5,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.030202237380025553,0.10082183468165351,1.8593113427722705,4.799885174159319,65.0,126367.0,0.091796875,10152317.17685361,33415.0,27264.0,0.014814208984375,8000.0,0.08475704442139277,0.5,1.5
rate,fr_estimated,estimated,6,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.023263486680686847,0.09316453741389391,1.3336924375316357,4.233828285036175,52.0,127272.0,0.103515625,10105713.010537677,33866.0,27723.0,0.015036376953125,8000.0,0.0849406127206347,0.5,1.5
rate,fr_estimated,estimated,7,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02871390960495663,0.09538024234202286,2.10927413138319,4.952271901687016,58.0,127579.0,0.099609375,10148712.545757793,33881.0,27818.0,0.015063232421875,8000.0,0.08471326429662913,0.5,1.5
rate,fr_estimated,estimated,8,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.027452028129811124,0.08957278015105458,1.9705721834306953,4.821371445458626,59.0,127496.0,0.09765625,10148169.629764704,33818.0,27614.0,0.014998046875,8000.0,0.08479103469622913,0.5,1.5
rate,fr_estimated,estimated,9,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.030382723391192665,0.10552422775318815,1.7308425977270865,4.877452767500427,55.0,128293.0,0.103515625,10162203.209771039,33661.0,27522.0,0.014937255859375,8000.0,0.08486732666822479,0.5,1.5
rate,fr_estimated,estimated,0,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.028974273258826587,0.09139807202979074,2.354916746423789,5.079933733045893,200.0,122045.0,0.10546875,9766613.530425286,4983.0,4314.0,0.002269775390625,8000.0,0.125463192431598,0.5,1.5
rate,fr_estimated,estimated,1,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.030573258890362966,0.08412985191643904,2.626263909063251,5.123403760170923,189.0,126383.0,0.10546875,10008341.590772009,4818.0,4237.0,0.002210693359375,8000.0,0.12459401025750182,0.5,1.5
rate,fr_estimated,estimated,10,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.027417957037069184,0.08946523307328591,2.0061824194442446,4.749441823283534,210.0,124895.0,0.0859375,9865992.275771735,5132.0,4170.0,0.00227099609375,8000.0,0.12440898793579781,0.5,1.5
rate,fr_estimated,estimated,11,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02953827151436773,0.08277922340636557,2.5278444806590605,5.125715994564136,214.0,124148.0,0.087890625,9846171.273125114,5027.0,4167.0,0.00224462890625,8000.0,0.12431556136513804,0.5,1.5
rate,fr_estimated,estimated,12,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02775324984867515,0.08986210114225983,2.018704826177812,4.875458487572288,209.0,125110.0,0.095703125,9917100.60604472,5100.0,4065.0,0.002237548828125,8000.0,0.12351334535722738,0.5,1.5
rate,fr_estimated,estimated,13,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02887115602785209,0.08422953409307553,2.314853268585596,4.837805473173082,227.0,125503.0,0.08984375,9972786.14228967,5025.0,4126.0,0.002234130859375,8000.0,0.1231141630489287,0.5,1.5
rate,fr_estimated,estimated,14,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03012228845378893,0.09228056630580068,2.3705148016258404,5.272272603426564,183.0,124279.0,0.099609375,9895024.118709166,4971.0,4191.0,0.00223681640625,8000.0,0.12425840486530562,0.5,1.5
rate,fr_estimated,estimated,15,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.023628373352456322,0.08404509890696506,1.847477880075179,4.27371925975662,210.0,123796.0,0.109375,9856091.67892139,4996.0,4334.0,0.00227783203125,8000.0,0.12500979036340093,0.5,1.5
rate,fr_estimated,estimated,16,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.022949376479860506,0.08195483533886093,1.8934484366878892,4.279867735482845,214.0,125348.0,0.087890625,9901208.555279978,4844.0,4182.0,0.00220361328125,8000.0,0.12101961219306598,0.5,1.5
rate,fr_estimated,estimated,17,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02236185546952815,0.08415757126583467,2.0171128732892774,4.864767894393646,213.0,124894.0,0.087890625,9889556.556772726,4860.0,4051.0,0.002175537109375,8000.0,0.12316760244053962,0.5,1.5
rate,fr_estimated,estimated,18,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02777394188106312,0.08232423966528353,2.290026457929827,4.964760925391951,194.0,124979.0,0.095703125,9937087.17212739,5026.0,4208.0,0.00225439453125,8000.0,0.12313463692324739,0.5,1.5
rate,fr_estimated,estimated,19,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.028007524487675167,0.07897904537653311,2.4556404627158575,4.822036264195553,206.0,126384.0,0.099609375,10024530.124080537,4929.0,4099.0,0.0022041015625,8000.0,0.12288043884123957,0.5,1.5
rate,fr_estimated,estimated,2,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03135686635746709,0.08197167147008615,2.721683916910216,5.160429114671984,207.0,125403.0,0.119140625,9940703.704907741,5012.0,4164.0,0.002240234375,8000.0,0.12393617371407539,0.5,1.5
rate,fr_estimated,estimated,3,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.01715861132085607,0.0763123330345261,1.6636983950060236,4.143006035658727,213.0,122681.0,0.095703125,9861386.478528127,5053.0,4155.0,0.002248046875,8000.0,0.12330009044577092,0.5,1.5
rate,fr_estimated,estimated,4,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.01968719204774886,0.07739316960519868,1.6274079302989775,4.3128088789351455,226.0,124254.0,0.119140625,9886438.937218932,5160.0,4211.0,0.002287841796875,8000.0,0.12431464221811633,0.5,1.5
rate,fr_estimated,estimated,5,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.025406192727045872,0.08469607964943024,1.99949827495388,4.737936222303992,200.0,123966.0,0.0859375,9890439.406493152,5003.0,4098.0,0.002221923828125,8000.0,0.12445492238039257,0.5,1.5
rate,fr_estimated,estimated,6,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.026357741625942514,0.08266094560082968,2.122117645851316,4.550441973905727,198.0,127315.0,0.083984375,10039736.78086527,5073.0,4169.0,0.00225634765625,8000.0,0.12326917062113747,0.5,1.5
rate,fr_estimated,estimated,7,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.030177200601120488,0.08883857781794853,2.39675518978207,5.149550019526094,202.0,123090.0,0.11328125,9799150.45611246,5112.0,4261.0,0.002288330078125,8000.0,0.12338234211106955,0.5,1.5
rate,fr_estimated,estimated,8,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.028755632203664748,0.08307682729127207,1.962447996634977,4.423596566073856,200.0,125943.0,0.103515625,9942461.035862712,5005.0,4136.0,0.002231689453125,8000.0,0.12251361158936082,0.5,1.5
rate,fr_estimated,estimated,9,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.024655937538922246,0.07662014300162426,2.080865741097079,4.502829790606384,186.0,125856.0,0.10546875,9893366.986796033,5078.0,4023.0,0.002221923828125,8000.0,0.12275367721112909,0.5,1.5
rate,fr_estimated,estimated,0,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02602920408969288,0.13793674750391788,2.12201708035585,6.4160540326200985,133.0,124724.0,0.1015625,9965273.967788888,12509.0,10223.0,0.0055498046875,8000.0,0.10250433814501621,0.19999999999999996,1.8
rate,fr_estimated,estimated,1,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.027348107886960092,0.14090632122897798,2.035435286375316,6.496711900327734,112.0,126619.0,0.09375,10048209.964302972,12576.0,10196.0,0.0055595703125,8000.0,0.10260288371332363,0.19999999999999996,1.8
rate,fr_estimated,estimated,10,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03028512573581869,0.14402593605463523,2.1952992292720044,6.537281973738874,127.0,124556.0,0.091796875,9980931.337476041,12538.0,10187.0,0.005548095703125,8000.0,0.10243480360283745,0.19999999999999996,1.8
rate,fr_estimated,estimated,11,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.027839826517279547,0.14671028409812836,2.194049916827566,6.90073261945,91.0,124269.0,0.109375,9973591.890748393,12661.0,10438.0,0.005639404296875,8000.0,0.1033025610119886,0.19999999999999996,1.8
rate,fr_estimated,estimated,12,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.025152334111958163,0.14134064208804506,1.9057535241697037,6.363570573771111,112.0,124212.0,0.09375,9961315.965680966,12607.0,10080.0,0.005538818359375,8000.0,0.10201775646826022,0.19999999999999996,1.8
rate,fr_estimated,estimated,13,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.030173610237731994,0.1434332653170553,2.5066728125031728,6.97988467113257,109.0,124633.0,0.083984375,9971673.32354551,12636.0,10316.0,0.005603515625,8000.0,0.10092970279185137,0.19999999999999996,1.8
rate,fr_estimated,estimated,14,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02506824649460089,0.1437504292146996,1.9805655729056189,6.612524045960282,127.0,123453.0,0.103515625,9880532.397814734,12349.0,10307.0,0.00553125,8000.0,0.1020900815465624,0.19999999999999996,1.8
rate,fr_estimated,estimated,15,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02067334186921478,0.14327591659589553,1.460470739998935,6.330706286502392,110.0,125214.0,0.107421875,9978372.580476088,12606.0,10248.0,0.00557958984375,8000.0,0.10266595095339222,0.19999999999999996,1.8
rate,fr_estimated,estimated,16,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.020875645834248675,0.14806682190826018,1.5220933853073664,6.685715222701619,109.0,125580.0,0.09765625,9954783.3055353,12523.0,10275.0,0.00556591796875,8000.0,0.10268637967010748,0.19999999999999996,1.8
rate,fr_estimated,estimated,17,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.029243301869580497,0.14497803701648854,2.2450845543748867,6.7839949378260105,115.0,126522.0,0.091796875,10053568.1587683,12509.0,10324.0,0.005574462890625,8000.0,0.1027672448175543,0.19999999999999996,1.8
rate,fr_estimated,estimated,18,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.026546481037590396,0.14355888680397308,2.1227063898208107,6.724913910709082,123.0,124212.0,0.099609375,9936626.78540797,12475.0,10163.0,0.00552685546875,8000.0,0.1022001426142812,0.19999999999999996,1.8
