x,F_ref,Fprime_ref,p_ref,force_second_moment_ref,force_var_ref
0.96,-4.7224374199242565,-0.9680711825819122,0.7223572025068652,0.9725499580662259,0.03538814352068398
0.9749999999999996,-4.73561275478756,-0.7880606557192057,0.7614474004285456,0.6534082925157947,0.03236869542321019
0.9899999999999998,-4.746062545636007,-0.6047113603305002,0.7939498195655942,0.39524659816361873,0.02957076885085469
1.005,-4.753738784308272,-0.41829980923186694,0.818706138649586,0.2019605253747841,0.026985794971367827
1.0199999999999996,-4.758597611614301,-0.2291025792463735,0.8347735776796226,0.07709381491559571,0.024605823098254855
1.0350000000000001,-4.7605993135063125,-0.037395673102275095,0.8414842788742433,0.02382184549442921,0.02242340912765699
1.0499999999999998,-4.759708307707367,0.1565461142070764,0.8384905474185538,0.044938220786054396,0.02043153491271939
1.0649999999999995,-4.755893120889174,0.3524498213958227,0.8257916984981895,0.14284442646241136,0.018623549860464036
1.08,-4.749126356534983,0.5500449364855876,0.8037397343732238,0.31954256057717806,0.016993128423743953
1.0949999999999998,-4.739384653660997,0.749063999709399,0.7730229145509648,0.576631114563431,0.015534238902788489
1.1099999999999994,-4.726648636602281,0.9492431916907464,0.7346282754376888,0.9153037572124493,0.014241120241214045
1.125,-4.710902856097781,1.1503229051009416,0.6897860669082941,1.3363510504272356,0.013108264427365679
1.1399999999999997,-4.692135721934547,1.3520482981859718,0.6399006723811357,1.8401650034138863,0.01213040278630384
1.1550000000000002,-4.670339427434205,1.5541698287101153,0.5864736777725612,2.4267463514112606,0.011302494938431273
1.17,-4.645509866085474,1.7564437669969313,0.5310252338609801,3.0957144261796428,0.010619719557272589
1.1849999999999996,-4.617646540645399,1.9586326868674133,0.4750196823716088,3.8463194683826107,0.010077466317147898
1.2000000000000002,-4.586752465049192,2.1605059333823364,0.41980064228467456,4.677457216788453,0.009671328608172658
1.2149999999999999,-4.552834059484153,2.3618400663973467,0.36653950854835937,5.587685595970092,0.009397096730269894
1.2299999999999995,-4.515901038997325,2.5624192790359857,0.3161997813099294,6.575243312949046,0.009250751373745203
1.245,-4.475966296019232,2.762035790279462,0.269518022308579,7.638070164046842,0.009228457262150158
1.2599999999999998,-4.43304577719739,2.960490210964793,0.2270007192448592,8.77382884609916,0.009326556880797199
1.2749999999999995,-4.3871583549431765,3.157591882574702,0.18893508622538235,9.979928061148902,0.009541564247252055
1.29,-4.338325694104267,3.3531591882937763,0.1554109429772685,11.253546700741252,0.009870158702273812
1.3049999999999997,-4.286572114182007,3.547019835897142,0.12635034115306737,12.591658894962096,0.010309178714308587
1.3200000000000003,-4.231924447518878,3.7390111121294187,0.10154152897266884,13.991059712326388,0.010855615699115972
1.335,-4.174411893885775,3.928980108322678,0.08067410570414402,15.448391299456668,0.011506607861385021
1.3499999999999996,-4.114065871901717,4.1167839170940494,0.06337272505970525,16.96016925411095,0.012259434066727692
1.3650000000000002,-4.0509198677205385,4.302289800053877,0.04922735909196425,18.522809031400133,0.013111507752501694
1.38,-3.985009281419278,4.485375326545999,0.03781883287817946,20.132652190871724,0.014060370884099171
1.3949999999999996,-3.916371271522067,4.665928483531088,0.028739002239352218,21.785992301387164,0.015103687960444034
1.4100000000000001,-3.845044598091037,4.84384775681197,0.021605512047735725,23.479100331241067,0.016239240068717464
1.4249999999999998,-3.771069464812041,5.019042183886863,0.016071506740240913,25.208249362619316,0.01746491898350655
1.4399999999999995,-3.694487360498079,5.191431378801616,0.011830956389679502,26.96973848210646,0.018778721300407142
1.455,-3.6153409004271806,5.360945529454734,0.008620418892177488,28.759915712368382,0.020178742587681597
1.4699999999999998,-3.5336736679240417,5.527525367890094,0.006218102207511171,30.575199864201327,0.02166317153280417
1.4849999999999994,-3.4495300565860214,5.691122114190623,0.004441047639752948,32.41210120268151,0.023230284051962258
1.5,-3.3629551135445253,5.851697394661392,0.003141154889003835,34.267240836009236,0.02487843732231454
1.5149999999999997,-3.2739943841417443,6.009223135063717,0.0022006386500926767,36.1373687506703,0.026606063685292725
1.5300000000000002,-3.182693758390805,6.163681429731436,0.0015273666530330613,38.01938043157322,0.028411664357065547
1.545,-3.0890993195745677,6.315064387466586,0.00105039612556284,39.91033202071771,0.030293802868975206
1.5599999999999996,-2.993257195324093,6.463373955175515,0.0007159097685527512,41.807453982585,0.0322510981438171
1.5750000000000002,-2.895213411503228,6.608621720265638,0.000483658462755813,43.70816325866228,0.03428221709552304
1.5899999999999999,-2.7950137492098452,6.75082869287982,0.0003239471395639104,45.61007390722936,0.03638586661990928
1.6049999999999995,-2.6927036051876945,6.890025069098285,0.00021515092893680503,47.51100623762269,0.03856078481986458
1.62,-2.5883278559256824,7.026249976287256,0.00014171766161859742,49.4089944605599,0.0408057312832355
1.6349999999999998,-2.4819307257031973,7.159551201819903,9.259621434021384e-05,51.30229288768429,0.04311947620347922
1.6499999999999995,-2.3735556588213624,7.289984906437802,6.002421063602247e-05,53.189380724194365,0.04550078810340352
1.665,-2.263245196240976,7.417615323560276,3.860980041910448e-05,55.068965508206546,0.047948419890325056
1.6799999999999997,-2.15104085682783,7.542514445884828,2.464782801093456e-05,56.9399852593223,0.05046109294097789
1.6949999999999994,-2.0369830233856936,7.664761700654311,1.56185209385005e-05,58.80160940669919,0.05303747888202537
1.71,-1.921110833636604,7.784443614994565,9.825378593425766e-06,60.65323857373568,0.05567617870602248
1.7249999999999996,-1.8034620762866354,7.901653472751019,6.137230988066192e-06,62.49450330227784,0.05837569883959759
1.7400000000000002,-1.6840730922937772,8.016490964272593,3.806909576917749e-06,64.32526180403028,0.061134423766148416
1.755,-1.5629786814329125,8.12906183060591,2.345362752612172e-06,66.14559683061775,0.06395058480384819
1.7699999999999996,-1.440212014230499,8.239477503572152,1.435299320350182e-06,67.955811756523,0.06682222465141763
1.7850000000000001,-1.315804549319841,8.347854743200328,8.72618823686345e-07,69.75642597092315,0.06974715735093184
1.7999999999999998,-1.1897859562455042,8.454315273984987,5.271180146100047e-07,71.54816967530803,0.07272292337218289
1.8149999999999995,-1.0621840437235233,8.558985421419884,3.164030292696281e-07,73.33197818369655,0.07574673961843814
1.83,-0.9330246933426916,8.661995750231506,1.887416990278076e-07,75.1089858213035,0.07881544427482368
1.8449999999999998,-0.8023317986709166,8.763480705694864,1.1190024780242609e-07,76.88051951567813,0.08192543659198748
1.8599999999999994,-0.670127209710332,8.863578259356718,6.5942917008013e-08,78.64809217164682,0.08507261190575832
1.875,-0.5364306826257115,8.96242956041571,3.8629002932211376e-08,80.41339591786745,0.08825229245410071
1.8899999999999997,-0.4012598346524723,9.06017859391317,2.2495605381155285e-08,82.178295308458,0.09145915485558476
1.9050000000000002,-0.26463010407410426,9.156971846770096,1.302409432232308e-08,83.94482055800334,0.09468715546319117
1.92,-0.12655471514463534,9.252957982563489,7.49697417429095e-09,85.71516088227757,0.09792945519218677
1.9349999999999996,0.012955352180866964,9.348287525768319,4.290740060800545e-09,87.4916580102697,0.10117834583414265
1.9500000000000002,0.15389138785380507,9.443112555999464,2.44175021577742e-09,89.27679992556575,0.10442518029101677
1.9649999999999999,0.2962469728303214,9.53758641257224,1.381669766978466e-09,91.07321488686541,0.10766030958279771
1.9799999999999995,0.4400179958161141,9.631863409463996,7.774069285541215e-10,92.88366576843097,0.11087302985957592
1.995,0.5852026658126999,9.726098560505385,4.349474637741211e-10,94.71104475164196,0.11405154297705167
2.01,0.7318015206157196,9.820447314366666,2.4197389093789843e-10,96.55836838866784,0.11718293441639105
2.0249999999999995,0.8798174314073584,9.91506529863777,1.338562132627042e-10,98.42877304868836,0.12025317243744382
2.04,1.0292556035722502,10.010108072041819,7.362712469001329e-11,100.32551074625269,0.12324713229591566
2.0549999999999997,1.1801235738502165,10.10573088358191,4.026737624725936e-11,102.25194534049403,0.1261486491128352
2.0699999999999994,1.3324312039196025,10.202088437212456,2.1896156046691707e-11,104.21154908323504,0.12894060253094608
2.085,1.4861906704822914,10.299334660463089,1.183750915833911e-11,106.20789948383013,0.1316050356138021
2.0999999999999996,1.6414164518972758,10.397622475338537,6.362173768930716e-12,108.24467644920314,0.13412330953806872
2.115,1.7981253113841997,10.497103569784784,3.3991815041789146e-12,110.32565964929408,0.13647629450562704
2.13,1.9563362767925454,10.597928168060283,1.805235053663213e-12,112.45472605136193,0.1386445959963396
2.1449999999999996,2.116070616908689,10.700244798490218,9.528988175528681e-13,114.6358475616412,0.1406088140242474
2.16,2.2773518142513014,10.804200057314466,4.998879313950143e-13,116.87308871000202,0.1423498315281222
2.175,2.440205534288914,10.909938367666934,2.6059541119976755e-13,119.17060431276865,0.14384912647760473
2.1899999999999995,2.60465959100204,11.017601733138614,1.3498353784132085e-13,121.53263705086614,0.1450891008071551
2.205,2.770743908707341,11.127329485868007,6.946448107509938e-14,123.96351490504918,0.1460534179816193
2.2199999999999998,2.93849048006484,11.239258029653957,3.551053002197457e-14,126.46764839708491,0.1467273399439648
2.2349999999999994,3.1079333202009813,11.353520579175537,1.803037638154473e-14,129.04952759523567,0.14709805347325755
2.25,3.2791084169008746,11.470246897004852,9.091660142856318e-15,131.71371885391247,0.14715497566302815
2.2649999999999997,3.452053676853013,11.58956303068409,4.552044559103574e-15,134.46486127055383,0.14689002835444853
2.2799999999999994,3.6268088679679815,11.711591052676926,2.2626930552138408e-15,137.30766285709365,0.1462978719514183
2.295,3.8034155578380986,11.836448806467226,1.116422036906872e-15,140.24689643822032,0.14537609010088204
2.3099999999999996,3.981917048457187,11.964249662439302,5.466880122837336e-16,143.28739530337037,0.1441253181914135
2.325,4.162358307376106,12.09510228741024,2.656323586831358e-16,146.43404865337394,0.14254931045749686
2.34,4.344785895528283,12.229110431780121,1.2804770502118732e-16,149.6917968952479,0.14065494257451405
2.3549999999999995,4.52924789201935,12.366372738211684,6.122495721362399e-17,153.06562684927152,0.1384521488863868
2.37,4.715793816231655,12.506982575544292,2.9031202712090036e-17,156.56056694067797,0.13595379570944033
2.385,4.904474547648008,12.65102790129612,1.3648754628822794e-17,160.18168245375247,0.13317549437957155
2.3999999999999995,5.095342243845735,12.798591155626283,6.3609484697315465e-18,163.93407092861486,0.1301353597395405
2.415,5.2884502571506875,12.94974918903585,2.9380480828865387e-18,167.8228577804457,0.1268537215110257
2.4299999999999997,5.483853050470255,13.104573225410245,1.3446506912235076e-18,171.8531922175087,0.1233527973696198
2.4449999999999994,5.681606112843106,13.26312886127369,6.096452921060974e-19,176.03024352825253,0.11965633750136817
2.46,5.881765875250405,13.425476101370775,2.737562878159427e-19,180.35919779940588,0.11578925092806003
2.4749999999999996,6.084389627229725,13.591669429941746,1.2172242433495804e-19,184.84525511677992,0.11177722396695344
2.49,6.289535434817906,13.76175791634625,5.3579150638950347e-20,189.4936272889523,0.10764634083361102
2.505,6.497262060323609,13.93578535303854,2.334198125112022e-20,194.3095361216613,0.10342271569780337
2.5199999999999996,6.707628884396619,14.113790423330109,1.0062203872308349e-20,199.2982122581577,0.09913214447300334
2.535,6.920695830818116,14.295806895904587,4.290994086050702e-21,204.4648945883816,0.09479978338848127
2.55,7.13652329438832,14.48186384268865,1.8097859407518496e-21,209.81483021816277,0.09044985998988864
2.5649999999999995,7.355172072234753,14.671985876433165,7.547365448259186e-22,215.35327497900877,0.08610542075447825
2.58,7.576703298808376,14.866193404221045,3.1114026856025253e-22,221.08549444974705,0.08178811804174302
2.5949999999999998,7.801178384777884,15.064502893087033,1.2676607906189652e-22,227.01676545352748,0.07751803769988896
2.6099999999999994,8.028658959975793,15.266927144000654,5.1030382474461794e-23,233.15237798758446,0.07331356736048633
2.625,8.259206820494233,15.473475570613468,2.02920614515734e-23,239.49763753869976,0.0691913043279726
2.6399999999999997,8.492883879976413,15.684154479394397,7.96870113399771e-24,246.057867734516,0.06516600100866299
2.6549999999999994,8.729752125101113,15.898967348054079,3.0896213088740566e-24,252.83841327956458,0.06125054507484151
2.67,8.969873575212986,16.11791509947881,1.1824194600728425e-24,259.8446431249846,0.05745597097757127
2.6849999999999996,9.213310246012751,16.340996368740058,4.465589082445063e-25,267.08195382222857,0.05379149905280656
2.7,9.460124117187556,16.568207761105022,1.6638690681300008e-25,274.5557730133904,0.05026459824972562
2.715,9.710377103832846,16.799544099333968,6.114841205044583e-26,282.2715630139174,0.04688106845065931
2.7299999999999995,9.964131031494846,17.034998658902335,2.215998495702171e-26,290.2348244472341,0.043645138429724284
2.745,10.22144761464403,17.274563390120434,7.917075245568649e-27,298.4510998949559,0.04055957566674806
2.76,10.482388438377463,17.51822912643535,2.787816172632205e-27,306.92597753078644,0.03762580449858888
2.7749999999999995,10.747014943139325,17.765985778484026,9.672991587006818e-28,315.6650947106917,0.03484402939500342
2.79,11.01538841224396,18.01782251371886,3.3063463336828053e-28,324.6741414963867,0.0322133605125714
2.8049999999999997,11.28756996198524,18.27372792164869,1.1130650921279939e-28,333.95886409348094,0.029731939038015298
2.8199999999999994,11.563620534118138,18.533690164926067,3.689534722131719e-29,343.5250681897004,0.02739706022316568
2.835,11.843600890502675,18.797697116668065,1.2039152246662596e-29,353.3786221823587,0.025205292367843413
2.8499999999999996,12.127571609707527,19.065736484524326,3.866234937731612e-30,363.52546028768353,0.023152590361519287
2.865,12.415593085379234,19.337795922104096,1.2216412560421501e-30,373.97158552767064,0.021234402724815027
2.88,12.707725526191979,19.613863128446216,3.7971492059784546e-31,384.72307259279,0.01944577136805492
2.8949999999999996,13.004028957204557,19.893925936265845,1.1607157633288189e-31,395.78607058119735,0.017781423566475496
2.91,13.304563222461464,20.177972389740887,3.4885454894668775e-32,407.16680561700736,0.01623585586179388
2.925,13.609387988687159,20.465990812613434,1.0306460300283788e-32,418.87158335177907,0.014803409801572798
2.9399999999999995,13.918562749934212,20.757969867379533,2.992388408167412e-33,430.9067913546265,0.013478339589823918
2.955,14.23214683305708,21.053898606325752,8.536239982377747e-34,443.27890139729595,0.012254871850473137
2.9699999999999998,14.550199403894862,21.35376651514793,2.3919533763413893e-34,455.99447164126383,0.011127257810812807
2.9849999999999994,14.8727794740573,21.657563549856253,6.58224028836219e-35,469.06014873435555,0.010089818293408825
3.0,15.199945908218039,21.96528016763388,1.7783917063368415e-35,482.48266982460825,0.009136981958079105
